Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;2;8.0;11.1999998093;4;21.0;1;7.0;13.0;6;20.0;
3;2;10.0;10.0;4;22.0299999714;1;8.0;12.0;6;20.0;
4;2;11.1499996185;10.5;4;22.900591135;1;8.0;11.0;6;20.0;
5;2;11.4350891113;10.9200000763;4;23.6219098568;1;8.0;10.0;6;20.0;
6;2;12.5216474533;11.2650718689;4;24.2101223469;1;9.0;10.0;5;20.0;
7;2;13.4472780228;11.543302536;4;24.9262789488;1;9.5;10.0;5;20.0;
8;2;13.6084117889;11.8796043396;4;25.5034062862;2;9.5;10.3000001907;4;21.3999996185;
9;2;13.7382659912;12.1458015442;4;25.9643088579;2;9.81500053406;10.1999998093;4;21.7964004278;
10;2;15.7382659912;12.3533000946;4;26.3047758341;2;9.90419006348;10.3632001877;4;22.1345227957;
11;2;17.7382659912;12.5;5;26.3529902697;2;9.98026752472;10.4951858521;3;23.2873874903;
12;2;18.7700328827;12.5;5;26.4023339748;2;10.2396621704;11.0209560394;3;24.268861413;
13;2;19.7811355591;12.5;5;26.4527852535;2;12.027598381;11.4571752548;3;25.093021512;
14;2;20.7924880981;12.5;5;26.5043187141;2;14.027598381;11.8107032776;3;25.7803837061;
15;2;21.8040809631;12.5;5;26.556904912;2;15.7228336334;12.5707674026;2;26.3539340496;
16;2;22.8159141541;12.5;5;26.6105105877;2;16.7228336334;12.830701828;2;26.8362411261;
17;2;22.625;12.9831533432;5;26.6650986671;2;18.1445922852;12.4808797836;2;27.0267930031;
18;2;22.625;12.9995298386;6;26.7206280231;2;19.178861618;12.5;3;27.1883933544;
19;2;22.625;13.0161886215;6;26.777053833;2;20.1173877716;12.5;3;27.3593420982;
20;2;22.625;13.0331163406;6;26.8343273401;2;19.625;13.2078027725;5;27.5396113396;
21;2;22.625;13.0502986908;6;26.8923960924;2;19.625;13.5158443451;5;27.7290761471;
22;2;22.625;13.0677185059;6;26.9512042999;2;20.2390422821;12.5;5;27.9275052547;
23;2;23.0640220642;12.5;6;27.0106925964;2;20.2836894989;12.5;5;28.1345529556;
24;2;23.0774059296;12.5;6;27.0707983971;2;19.625;13.5;6;28.3497540951;
25;2;20.625;14.5;7;27.1314563751;2;19.625;13.8399019241;6;28.5725209713;
26;2;19.625;15.5657281876;8;27.1925981045;2;20.428817749;12.5;6;28.8021440506;
27;3;18.625;16.5962982178;7;27.2541532516;2;20.4804821014;12.5;6;29.0377955437;
28;3;17.625;17.6270771027;8;27.3160488605;2;19.625;13.5;6;29.2785372734;
29;3;17.0;18.6580238342;8;27.3782105446;2;18.5876712799;13.5;5;29.523332119;
30;3;17.0;19.6891059875;8;27.4405622482;2;17.6427497864;14.5;5;29.7710599899;
31;3;17.0;20.720281601;8;27.5030269623;2;16.6984882355;15.5;5;30.0205359459;
32;3;17.0;21.7515144348;8;27.5655269623;2;15.7546205521;16.5;5;30.2705316544;
33;3;17.0;22.7827644348;8;27.6279840469;2;15.1858692169;17.5;5;30.5197997093;
34;3;17.0;23.8139915466;9;27.6903202534;2;15.2419548035;18.5;5;30.76709795;
35;3;17.0;24.8451595306;9;27.7524580956;2;15.2975969315;19.5;5;31.0112137794;
36;3;17.0;25.8762283325;11;27.8143208027;2;15.35252285;20.5;6;31.2509884834;
37;3;18.0;23.9071598053;11;27.8758327961;2;15.4064722061;21.5;6;31.4853386879;
38;3;17.0;24.937915802;11;27.9369204044;2;15.4592018127;22.5;7;31.7132763863;
39;3;17.0;25.968460083;13;27.9975113869;2;15.5104875565;23.5;8;31.9339232445;
40;3;18.0;23.9987564087;14;28.0575361252;2;15.5601329803;24.5;8;32.146522522;
41;3;17.0;25.0287685394;14;28.1169276237;2;14.0;26.5;7;32.350446701;
42;3;18.0;24.0287685394;15;28.1756215096;3;14.0;28.5;8;47.5452008247;
43;3;19.714515686;24.0287685394;15;28.2335567474;3;15.0;30.5;9;48.4804205894;
44;3;20.7275505066;24.0287685394;15;28.2906756401;3;16.0;32.5;10;49.3252429962;
45;3;21.7404022217;23.5;14;28.3469240665;3;17.0;34.5;10;50.0787172318;
46;3;22.7530574799;22.5;15;28.4022512436;3;19.0;33.1499977112;11;50.7433605194;
47;3;20.7655067444;23.5;15;28.4566106796;3;19.0;34.2589645386;12;51.3242759705;
