Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
44;3;23.0467948914;22.5;7;56.6270179749;4;16.0;31.5;8;47.2267451286;
45;3;21.1160793304;24.5;8;56.8827629089;4;17.0;33.5;11;48.1330802441;
46;3;23.1736221313;24.5;7;57.0;4;18.0;35.9200630188;11;48.9549540281;
47;3;25.2000007629;25.5;8;57.0;4;20.0;34.0485992432;10;49.6915067434;
48;4;27.2000007629;27.5;9;58.0;4;20.0;35.1734275818;10;50.3452665806;
49;4;28.2000007629;31.5;9;58.0900000334;4;21.0;36.2945480347;10;50.9212782383;
50;4;29.6632499695;34.5;9;58.1871190071;4;23.2935829163;37.2945480347;11;51.426227808;
51;4;31.3045253754;36.5;10;58.2917383909;5;25.3044319153;39.2945480347;10;51.867649436;
52;4;32.1489906311;38.5;11;58.4042263031;6;26.588104248;41.2945480347;10;52.2532895803;
53;4;32.1967964172;39.5;11;58.5249304771;6;27.6648292542;43.2945480347;11;52.4969315529;
54;4;32.2480964661;40.5;12;58.6541694403;6;28.7000007629;44.4141235352;11;52.5569496155;
55;5;32.303024292;41.5;10;71.5422235727;6;29.3250007629;43.7999992371;12;52.6105561256;
56;6;31.3616943359;44.5;10;91.3268251419;5;21.625;37.7999992371;12;33.6651450396;
57;6;32.4242134094;48.5;10;92.0671780109;5;21.625;36.7999992371;13;33.72067523;
58;6;33.490650177;52.5;10;92.7607357502;5;21.625;35.7999992371;13;34.7771017551;
59;6;34.0360527039;53.0;11;93.4070432186;6;23.024848938;35.7999992371;11;35.0043759346;
60;6;34.1104240417;56.0;12;94.007390976;6;23.625;35.7999992371;13;35.2593563795;
61;6;35.1887397766;58.0;12;94.5643908978;6;23.625;36.7999992371;14;35.5455247164;
62;7;36.2709274292;60.0;11;95.0815412998;6;23.625;37.7999992371;14;35.8665653467;
63;7;37.3568687439;62.0;13;95.5628244877;6;23.625;38.7999992371;14;36.2262787819;
64;6;29.4463920593;59.0;14;79.445360899;7;23.625;38.7999992371;12;52.9644770622;
65;6;32.5392799377;53.0;14;79.6711919308;7;22.625;40.7999992371;12;53.643709898;
66;6;33.6352577209;52.0;14;82.470246315;7;22.625;42.7999992371;12;55.3242080212;
67;6;32.9918556213;54.0;15;84.829000473;8;23.625;45.7999992371;11;55.9234800339;
68;7;35.3121871948;53.0;14;88.8537385464;7;22.625;46.7999992371;13;55.4760088921;
69;7;37.600276947;57.0;14;90.647474885;7;23.0;48.7999992371;13;56.1319260597;
70;7;40.8603591919;61.0;15;92.0043439865;7;24.0;49.7999992371;13;56.8396611214;
71;7;42.090221405;65.0;17;92.6754136086;7;25.0;50.7999992371;13;57.5956468582;
72;7;45.2180862427;63.0;18;93.3293610811;7;26.0;51.7999992371;13;58.3941235542;
73;7;44.3466033936;67.0;18;93.8568197489;7;27.0;50.7999992371;13;59.2271003723;
74;7;45.4749984741;69.0;19;94.3463283777;7;28.0;50.7999992371;14;61.0845174789;
75;8;46.1025009155;70.5;19;94.8418074846;7;30.0;51.7999992371;14;63.8440177441;
76;8;46.2283401489;70.5;19;95.3416633606;7;32.0;52.7999992371;15;66.3543543816;
77;8;46.3517990112;70.5;20;95.8443613052;7;33.0;53.7999992371;17;68.633114934;
78;8;46.4721908569;70.5;21;96.3484545946;7;34.0;55.5;18;70.6980986595;
79;8;45.5889015198;69.5;21;96.8526030779;7;35.0;58.5;19;72.2819980383;
80;9;45.7013931274;69.5;19;97.3555874825;7;36.0;60.5;19;73.5662287474;
81;9;45.8092155457;69.5;19;97.856315136;7;37.0;63.2028579712;21;74.7693955898;
82;9;45.9119987488;69.5;24;98.3538208008;8;38.0;65.2421722412;20;75.880561471;
83;9;46.0094680786;69.5;25;98.8472549915;8;38.2000007629;67.2831115723;20;76.8864576817;
84;10;46.1014480591;69.5;25;99.3358762264;8;38.2000007629;69.3256607056;21;77.723166585;
85;10;46.1878242493;69.5;25;99.8190319538;8;38.2000007629;71.3698272705;21;78.4716848135;
86;10;46.2685852051;69.5;25;101.296143055;8;38.2000007629;71.7155838013;20;79.1384716034;
87;10;47.3437767029;70.5;23;101.826685905;8;39.2000007629;70.7629089355;22;79.7317297459;
88;10;48.9135055542;71.5;20;102.353138447;8;40.2000007629;69.8000030518;21;80.2604134083;
89;10;49.9779319763;72.5;21;102.875106692;8;41.2000007629;69.8000030518;21;80.7334599495;
90;10;49.0372543335;73.5;21;103.3922019;8;42.2000007629;69.8000030518;22;80.9934110641;
91;11;50.0917053223;76.5;20;104.90402782;8;43.2000007629;70.8000030518;23;81.2113785744;
92;11;51.1415367126;78.5;22;105.531885862;8;41.2000007629;71.8000030518;21;81.4291195869;
93;12;51.1749992371;80.5;20;107.231703043;8;40.2000007629;73.8000030518;18;81.6462776661;
94;13;51.5319976807;82.5;16;126.053436279;7;21.0;70.8000030518;17;63.8624985218;
95;13;49.4962997437;87.5;17;126.9283216;7;22.0;69.8000030518;17;64.0774321556;
96;13;48.4641723633;91.5;17;127.85392499;7;23.0;69.8000030518;17;64.2907333374;
97;13;47.4352531433;95.5;17;128.827490926;7;24.0;69.8000030518;17;64.5020639896;
98;13;46.4092254639;99.5;18;129.845943689;7;25.0;69.8000030518;17;64.7110934258;
99;14;53.7942199707;103.5;17;132.708716393;7;26.0;69.8000030518;18;64.9175009727;
100;14;59.1705627441;107.5;18;135.4931252;7;26.2999992371;69.6740875244;18;65.1209762096;
