Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;13.0;6;20.0;
3;2;8.14999961853;10.0;4;22.1200000048;1;8.0;12.0;6;20.0;
4;2;8.31799983978;10.5;4;23.0930562019;2;8.0;11.3000001907;4;21.0;
5;2;8.46395874023;10.9200000763;4;23.9303956032;2;8.14999961853;10.0;4;21.1200000048;
6;2;9.59105682373;11.2650718689;3;24.6492825747;2;9.25199985504;10.0;4;21.2530560493;
7;2;10.5460891724;11.543302536;3;25.2697491646;2;9.78193759918;10.0;4;21.4002518654;
8;2;10.6856927872;11.7641716003;3;26.0647602081;2;9.81505680084;10.0;4;21.9766796827;
9;2;10.8645715714;12.0549411774;3;26.7559332848;2;9.94475364685;10.1999998093;4;22.4989564419;
10;2;11.0200843811;12.2827939987;3;27.366976738;2;10.0622644424;10.3632001877;4;22.9796661139;
11;2;11.1575698853;12.4589796066;4;27.7319030762;2;10.1704244614;10.4951858521;4;24.3497066498;
12;2;14.078286171;12.5;4;28.0397365093;2;10.4786844254;11.0209560394;4;25.5842888355;
13;2;16.0782852173;12.5;4;28.3728995323;2;12.3235692978;11.4571752548;4;26.7006480694;
14;2;17.2861595154;12.5;4;28.7313408852;2;14.3235702515;11.8107032776;4;27.7219514847;
15;2;18.3668079376;12.5;4;29.1144995689;2;16.3235702515;12.0916318893;4;28.6730384827;
16;2;19.4530181885;12.5;4;29.521238327;2;17.634180069;12.3113050461;4;29.5772051811;
17;2;20.5445346832;12.5;4;29.949795723;2;18.76130867;12.4808797836;4;30.2332024574;
18;2;20.7387046814;12.5;5;30.3977622986;2;19.9003047943;12.5;5;30.9013147354;
19;2;20.8394966125;12.5;5;30.8620905876;2;20.952796936;12.5;5;31.6152963638;
20;2;20.9439697266;12.5;5;31.3391423225;2;21.1134414673;12.5;5;32.3684282303;
21;2;21.0513076782;12.5;5;31.824775219;2;21.2828960419;12.5;5;33.151807785;
22;3;21.1605739594;12.5;4;32.3144683838;2;21.4591560364;12.5;5;33.9546136856;
23;3;21.2707557678;12.5;5;32.8034796715;2;21.639787674;12.5;6;34.7645931244;
24;4;21.3807830811;12.5;4;33.2870235443;3;21.8220329285;12.5;5;35.5687475204;
25;4;21.4895801544;12.5;4;33.7604589462;3;22.0029678345;12.5;5;36.3541374207;
26;4;19.625;13.5;4;34.2194671631;3;22.1796798706;12.5;5;37.1087179184;
27;4;19.625;14.5;4;34.6602067947;3;22.3494606018;12.5;5;37.8220767975;
28;4;20.625;12.5;4;36.0794401169;3;22.509967804;12.5;5;38.485994339;
29;4;20.625;14.0;4;36.6046103239;3;18.509967804;14.5;5;39.0947532654;
30;4;21.625;14.5;4;37.119312644;3;16.625;16.5;5;39.6451883316;
31;4;20.9119720459;13.5;4;37.6238517761;3;16.625;15.5;6;40.1365070343;
32;4;20.9484882355;13.5;4;38.1192257404;3;16.625;16.5;6;40.5699396133;
33;4;21.625;15.3091678619;5;38.6070228815;3;15.625;15.5;6;40.9482984543;
34;4;22.0342102051;15.5;5;39.0892865658;3;15.0;15.5;6;41.275510788;
35;4;22.0840568542;16.5;6;39.5683689117;3;16.0;16.5;5;41.556180954;
36;4;22.1389598846;17.5;6;40.0467693806;3;17.0;17.5;5;41.7952213287;
37;4;22.625;16.5;6;40.5269734859;3;16.0;16.5;5;41.9975662231;
38;4;21.625;17.9220123291;6;41.0112929344;3;16.0;16.5;5;42.0;
39;4;21.3362922668;15.5;7;41.5017135143;3;17.0;16.5;5;42.0;
40;4;22.625;14.5;8;41.871723175;3;18.0;16.5;5;42.0;
41;4;24.5499992371;14.4358615875;8;42.263862133;3;19.0;17.5;5;42.0;
42;4;25.5093688965;17.4358615875;8;42.6789975166;3;19.625;18.5;5;42.0;
43;4;25.6027755737;20.4358615875;8;43.1151270866;3;19.625;19.5;5;42.0;
44;4;25.7009048462;23.4358615875;9;43.5695996284;3;19.625;20.5;6;42.0;
45;4;25.8031597137;25.5;10;44.0391392708;3;19.625;21.5;7;42.0;
46;4;25.9088058472;27.5;11;44.5199065208;4;19.625;22.5;6;42.0;
47;4;26.0169792175;27.5;12;45.007601738;4;19.625;23.5;7;42.0;
48;4;26.1267108917;27.5;12;45.4976010323;4;19.625;25.5;7;42.0;
49;4;26.2369613647;27.5;12;45.9851250648;4;19.625;27.5;8;42.0;
50;4;26.3466529846;27.5;13;46.465420723;4;19.625;29.5;8;42.0;
51;6;26.4547195435;27.5;8;56.9339466095;5;19.625;31.5;7;47.0;
52;6;27.5601387024;28.5;9;57.7865447998;5;20.625;34.5;8;47.1500000954;
53;6;28.6619720459;29.5;9;58.5939893723;6;22.625;33.5;7;47.2967748642;
54;6;27.7594070435;31.5;8;59.3520278931;6;22.625;35.5;8;48.4399585724;
55;6;27.851770401;33.5;8;60.0577888489;6;23.848991394;38.5;8;48.709223628;
56;6;27.9385452271;35.5;8;60.7097358704;6;25.8803253174;38.5;8;48.9897149801;
57;6;27.4589595795;34.5;8;61.3075523376;6;25.1976852417;40.5;9;49.28262043;
58;6;28.1501617432;34.5;9;62.8519945145;6;24.9401016235;42.5;9;49.589195013;
59;6;30.2221469879;36.5;8;63.3947074413;6;25.9684429169;41.5;10;49.9107290506;
60;6;32.2867584229;38.5;8;63.8900103569;6;24.9957046509;43.5;11;50.2485063076;
61;6;30.5924034119;38.5;9;64.3407844305;6;25.4809150696;43.5;11;50.6037516594;
62;6;30.6558418274;38.5;8;64.7502480745;6;26.0468845367;41.5;13;50.9775698185;
63;6;30.4411640167;40.5;8;65.0177302361;6;25.0707798004;42.5;13;52.370872736;
64;6;29.4500007629;40.1349868774;7;65.2374329567;6;26.0935401917;44.5;14;52.8543018103;
65;7;30.4500007629;40.1650238037;7;67.38862288;6;28.1151752472;44.5;14;55.5571352243;
66;7;28.6157493591;39.2160263062;7;69.2156070471;6;28.2266712189;46.125;15;57.9293379784;
67;7;27.684967041;40.1602172852;7;70.7583111525;6;27.6578540802;49.6171875;16;60.0079995394;
68;7;27.7460517883;42.5149307251;7;72.0595388412;8;27.8456764221;52.9937896729;15;71.8401670456;
69;7;29.7869415283;42.7982025146;8;72.9827080965;8;29.9897136688;53.2754020691;14;74.0420998335;
70;7;31.2536849976;41.0;8;73.5427725315;8;30.9989318848;52.2754020691;15;75.7592235804;
71;7;31.2840995789;40.0;9;74.0532047749;8;32.4480934143;52.2754020691;15;77.3753967285;
