Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;8.0;11.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;8.0;10.0;4;20.0;
6;2;9.27600002289;11.4650716782;4;24.086605072;1;9.0;10.0;4;20.0;
7;2;10.4194869995;11.543302536;4;24.6483432055;1;9.5;10.0;4;20.0;
8;2;10.545876503;11.7641716003;4;25.3741383553;1;9.5;10.0;4;20.3999996185;
9;2;10.7091808319;12.0549411774;4;25.9908564091;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;10.8479423523;12.2827939987;4;26.5224512815;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;10.9675512314;12.4589796066;5;26.8033770323;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;13.8882675171;12.5;5;27.0233280659;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;15.8882675171;12.5;5;27.2656555176;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;17.0370292664;12.5;5;27.5315153599;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;18.0968475342;12.5;5;27.8218417168;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;19.1621704102;12.5;5;28.1372716427;2;14.7228336334;12.3113050461;4;24.9617595673;
17;2;20.2331428528;12.5;4;28.4780650139;2;15.7228336334;12.4808797836;5;25.0;
18;2;20.4075641632;12.5;5;28.8440246582;3;17.7228336334;12.8000001907;4;26.0;
19;2;20.489906311;12.5;5;29.2344226837;3;19.625;12.8000001907;4;26.0299999714;
20;2;20.5777454376;12.5;5;29.6479387283;3;19.8567504883;12.5;4;26.0605909824;
21;2;20.6707859039;12.5;5;30.082616806;3;19.8636322021;12.5;4;26.091766119;
22;2;20.7685890198;12.5;5;30.5358533859;3;19.8706474304;12.5;4;26.1235172749;
23;2;20.8705673218;12.5;6;31.0044159889;3;19.8777923584;12.5;4;26.1558350325;
24;3;20.9759941101;12.5;5;31.4845042229;3;19.8850631714;12.5;4;26.1887089014;
25;3;21.0840129852;12.5;5;31.9718470573;3;19.8924598694;12.5;6;26.2221269608;
26;3;19.625;13.5;5;32.4618391991;3;19.8999786377;12.5;6;26.2560760975;
27;3;18.625;13.5;5;32.9497060776;3;19.625;13.0024299622;5;26.2905418873;
28;3;18.413684845;14.5;5;33.4306869507;3;19.625;13.0162162781;6;26.3255085945;
29;3;17.625;13.5;5;33.9002180099;3;19.9232387543;12.5;6;26.3609591722;
30;3;16.625;13.5;5;34.3541097641;3;17.9312152863;13.5;6;26.3968753815;
31;3;16.625;14.5;5;34.7886915207;3;16.9392967224;14.5;6;26.4332377911;
32;3;15.625;13.5;6;35.2009239197;3;15.9474782944;15.5;6;26.4700255394;
33;3;15.0;13.5;6;35.5884647369;3;14.9557552338;16.5;6;26.5072168112;
34;3;15.0;13.5;6;35.9496936798;3;14.3391237259;17.5;6;26.5447884798;
35;3;15.0;13.5;6;36.2836933136;4;14.347577095;18.5;5;26.5827163458;
36;3;15.0;13.5;7;36.5901927948;4;14.0;19.5;6;26.6209751368;
37;3;16.0;14.5;7;36.8694944382;4;14.3647193909;20.5;6;26.6595385075;
38;3;17.0;15.5;7;37.1223745346;4;14.3733959198;21.5;6;26.6983793974;
39;3;16.0;14.5;7;37.34998703;4;14.3821353912;22.5;6;26.7374696732;
40;3;16.0;14.5;7;38.5537633896;4;14.3909301758;23.5;6;26.7767804861;
41;3;16.0;13.5;8;38.8653200865;4;14.3997755051;24.5;7;26.8162822723;
42;3;18.0;14.5;8;39.1718124151;4;14.4086637497;25.5;8;27.8559447527;
43;3;17.0;13.5;8;39.4377241135;4;15.4175872803;26.5;8;27.9857373238;
44;3;17.0;13.5;8;39.6183350086;4;16.4265403748;27.5;9;28.1227475405;
45;3;18.0;14.5;8;39.8187118769;4;16.7026176453;28.5;10;28.2673255205;
46;3;18.9249992371;15.5;8;40.0402543545;4;16.7351474762;29.5;10;28.4198074341;
47;3;19.9249992371;18.5;8;40.2842636108;4;17.7694568634;27.5;11;28.5805091858;
48;3;20.9249992371;21.5;8;40.5518820286;4;16.8056144714;28.5;11;28.7497173548;
49;3;21.9249992371;23.5;8;40.8440244198;4;16.3721885681;30.5;12;28.9276801348;
50;3;22.9249992371;25.5;9;41.1613030434;4;17.0;29.9948196411;13;29.1145985126;
51;3;23.9249992371;27.5;9;41.5039470196;4;16.4363479614;30.0226917267;13;29.310614109;
52;3;24.5499992371;27.5;10;41.871723175;5;17.9698886871;30.0226917267;12;44.5157995224;
53;3;24.5499992371;27.5;11;42.263862133;5;20.0160541534;32.0226898193;13;45.4801466465;
54;4;25.5499992371;28.5;10;43.6789975166;5;21.0;34.0226898193;13;46.3729314804;
55;4;26.5499992371;29.5;11;44.2451270819;5;24.1145496368;35.5;15;47.1931209564;
56;4;26.5499992371;30.5;15;44.8450306654;5;25.5336742401;36.5;15;47.9429297447;
57;4;26.5499992371;31.5;15;45.4768633842;5;27.3036365509;37.5;16;48.6269450188;
58;4;26.5499992371;32.5;15;46.1382415295;5;27.625;38.2141723633;17;49.251251936;
59;4;26.5499992371;33.5;16;46.8263136148;5;29.1845302582;36.5;17;49.8226413727;
60;4;26.5499992371;33.7730979919;16;47.5378553867;5;30.0391235352;34.5;18;50.3479788303;
61;4;26.5499992371;33.9281768799;17;48.2693886757;5;30.7445030212;32.5;18;50.7400388718;
62;4;26.5499992371;34.0989837646;17;49.0173027515;5;30.2568397522;33.5;19;51.0190865993;
63;4;26.5499992371;34.286315918;18;49.7779710293;6;29.9178638458;33.5;18;51.3012623787;
64;5;26.5499992371;34.4908180237;18;50.5478482246;6;30.3250007629;32.5;18;51.5853946209;
65;5;26.5499992371;34.7129135132;18;51.3235366344;6;30.4227714539;32.5;18;51.8702580929;
66;5;26.5499992371;34.9527626038;18;52.1018123627;6;31.0958080292;32.5;17;52.1545951366;
67;5;26.5499992371;35.2102050781;18;52.8796162605;6;29.3250007629;34.5;17;52.4371407032;
68;5;26.5499992371;35.484703064;19;53.6540150642;6;29.3250007629;36.4669342041;18;52.7166469097;
69;5;26.5499992371;35.7752990723;19;54.4221367836;6;30.3250007629;34.4903411865;16;52.9919080734;
70;5;26.5499992371;36.0805892944;19;55.1811060905;6;29.3250007629;35.5133628845;17;54.2617828846;
71;5;26.5499992371;36.3987197876;19;55.9279856682;6;30.9794254303;35.5133628845;16;54.5652155876;
72;5;26.5499992371;36.7273979187;18;58.4083046913;6;31.9865684509;37.5;16;54.8624382019;
73;5;26.8627510071;37.6484832764;19;60.6076722145;6;33.2368469238;36.5;16;55.1505963802;
74;5;25.0382518768;39.4735488892;19;62.5544285774;6;33.1588859558;37.5;15;57.1258025169;
