Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
33;3;16.0;16.4171886444;8;37.6668452024;4;18.625;16.5;6;41.5820503235;
34;3;17.0;17.4462223053;9;38.0731929541;4;18.625;16.5;6;41.8171749115;
35;3;18.0;18.4756278992;9;38.4527778625;4;19.625;17.5;6;42.0;
36;4;19.0;19.5053710938;8;38.8055677414;4;19.625;18.5;6;42.0;
37;4;19.5204162598;20.5354251862;8;39.1320502758;4;19.625;19.5;6;42.0;
38;4;19.6001625061;21.5657539368;9;39.4331378937;4;19.625;20.5;6;43.0;
39;6;19.6721458435;22.5963249207;5;59.7100663185;4;20.625;22.2000007629;6;43.0900000334;
40;6;18.6721458435;24.6271018982;5;61.1642990112;4;21.625;23.2630004883;6;43.1871190071;
41;6;18.6721458435;26.6580505371;4;62.4150385857;4;21.625;24.3309822083;7;43.2917383909;
42;6;19.6721458435;26.6891307831;4;63.4691209793;4;22.625;22.4042167664;8;43.4042263031;
43;6;21.6721458435;25.7203063965;4;65.2394132614;4;21.625;23.4829597473;9;43.5249304771;
44;6;20.6721458435;26.2515392303;4;65.8692247868;4;21.9681091309;23.5;9;43.6541694403;
45;6;22.0;27.7827892303;5;66.3813211918;5;21.9971885681;26.5;9;43.7922235727;
46;6;24.3181762695;32.7827911377;5;67.782138586;5;21.625;29.5;9;43.9393253326;
47;6;28.3275299072;35.7827911377;5;67.9160273075;5;22.0613479614;32.5;9;44.0956480503;
48;6;32.3370552063;39.7827911377;7;68.0513914824;5;22.0965213776;35.5;9;44.261295557;
49;7;35.571105957;42.7827911377;6;68.1881467104;5;22.1337909698;38.5;10;44.4362905025;
50;7;38.2407531738;44.5;6;68.3262058496;5;22.625;37.5;10;44.6205644608;
51;7;39.1167678833;45.5;7;68.4654794931;5;22.2146263123;37.5;11;44.8139474392;
52;7;39.76537323;44.9987792969;7;68.6058759689;5;21.625;39.5;12;45.016159296;
53;7;39.7894897461;44.028793335;7;68.7473018169;5;23.3036365509;36.5;12;45.2268030643;
54;7;39.8140945435;44.0584869385;8;68.8896611929;5;23.625;36.5;13;45.445360899;
55;7;40.5537223816;42.5;8;69.032856822;5;23.4002056122;37.5;12;46.6711919308;
56;8;40.592338562;42.5;7;70.1767896414;5;25.4510192871;36.5;13;46.9435346127;
57;8;40.0250015259;43.5;8;70.3713591099;5;26.7372951508;36.5;13;47.2226963043;
58;10;41.9173164368;45.5;6;70.5684388876;6;27.5568408966;36.5;13;47.5076959133;
59;10;41.0250015259;45.5;6;70.7679505348;6;28.4364318848;36.5;13;47.797457099;
60;10;43.0961380005;46.5;6;70.9698101282;6;28.7544288635;35.5;14;48.0908244848;
61;10;42.3629417419;48.5;6;71.1739267111;7;28.8204345703;34.5;13;48.3865845203;
62;10;42.4084854126;49.2811508179;6;72.3802018166;7;28.8869819641;33.5;13;48.6834867001;
63;10;44.2680473328;48.5;6;75.2128394842;7;27.7435836792;33.5;13;48.98026824;
64;10;45.9736595154;50.0;7;77.6237515211;7;28.7544326782;32.5;13;49.2756785154;
65;10;45.6899986267;52.3899993896;7;81.6899095774;7;29.0870285034;32.5;13;49.5685042143;
66;10;48.5312576294;56.6767883301;7;83.6817332506;7;29.1529121399;32.5;13;50.8575911522;
67;10;50.5162086487;59.9593734741;9;85.1808167696;7;30.217956543;33.5;14;52.1718657017;
68;11;47.9370498657;65.9440765381;9;86.2890740633;7;30.8003120422;36.5;14;52.5109434128;
69;11;47.5273132324;67.0774993896;9;87.5031269789;7;33.0510101318;37.5;14;52.8445450068;
70;11;46.1335296631;70.3796386719;9;88.8308944702;7;33.5153656006;40.5;13;54.9770097733;
71;11;45.2341308594;72.7979049683;10;90.2787365913;7;32.0832481384;43.0;13;56.7926938534;
72;12;46.4760551453;73.1352539062;9;91.8505613804;7;33.4006843567;43.3899993896;13;58.3301717043;
73;12;47.5982322693;75.1352539062;9;93.5468440056;7;32.3075714111;44.6872596741;13;59.6320163012;
74;12;44.5523147583;80.8117675781;9;95.3636671305;7;31.3737564087;44.6872596741;14;60.5914411545;
75;12;44.5598068237;83.83644104;10;97.291944623;7;30.437456131;45.0;15;61.3010786772;
76;11;38.2447433472;82.8616714478;10;85.3170077801;8;27.5765476227;46.0;10;75.8961799145;
77;11;37.6513824463;87.8874359131;11;87.4187440872;8;25.5877132416;50.0;8;76.3028502464;
78;11;37.7994003296;92.1933364868;12;89.5723991394;8;25.4890575409;54.0;9;76.7008992434;
79;11;38.7445335388;94.9405288696;14;91.7500282526;8;25.5007133484;58.0;9;77.0902602673;
80;12;36.4000015259;100.967826843;13;93.9224326611;8;26.0;62.785194397;9;77.4709709883;
81;12;37.4000015259;101.683074951;14;96.0612728596;8;27.0;68.6040344238;10;77.843149662;
82;13;38.2424240112;107.611930847;14;99.1410058737;8;28.0;72.3830490112;11;78.2069770098;
83;13;40.260887146;109.948104858;17;101.190325379;8;28.2000007629;74.6593170166;11;78.5626754761;
84;13;39.2792282104;113.196640015;19;105.374722123;8;28.2000007629;76.8857803345;12;78.9104903936;
85;13;39.2974243164;116.508033752;20;109.075074077;8;28.2000007629;79.1063842773;13;79.1732555628;
86;13;39.315448761;119.81602478;21;112.316120982;8;28.2000007629;81.2671356201;12;79.4130957127;
87;13;39.3332862854;122.119529724;22;115.141625881;9;28.2000007629;83.411529541;11;79.6543987989;
88;13;40.8305015564;124.728561401;23;117.431696415;10;28.2000007629;84.566116333;11;79.8967411518;
89;14;41.3683204651;127.093902588;23;119.312254786;10;28.2000007629;86.6818389893;11;80.1396934986;
90;14;40.3854827881;128.026687622;24;121.010400176;10;29.2000007629;86.7974700928;12;80.3828248978;
91;15;40.402381897;127.413352966;24;122.54159677;10;28.2000007629;88.9939041138;11;80.6257061958;
92;15;41.4190101624;126.123092651;25;123.922742486;10;28.2000007629;91.1393127441;11;80.8679139614;
93;15;42.4353485107;127.441123962;22;124.978420019;10;29.2000007629;90.2841186523;11;81.1090328693;
94;15;44.0145797729;126.745651245;23;124.756753922;10;28.2000007629;92.4280548096;10;81.348659277;
95;15;43.4000015259;127.786781311;24;125.586778402;10;31.2948551178;89.9755706787;11;81.5864026546;
96;15;46.2163085938;126.83416748;23;125.360699534;10;31.3229560852;91.9755706787;11;81.8218901157;
97;14;44.6561737061;123.886306763;24;123.222081244;12;31.6010780334;93.9755706787;7;83.9373188019;
98;14;44.4027862549;126.435684204;25;123.005641818;12;32.6291885376;96.8139419556;7;84.244766593;
99;14;48.1599311829;129.480270386;26;122.799489439;12;32.657245636;98.8139419556;8;84.5506324768;
100;15;49.6859741211;132.531707764;24;136.501118541;11;26.3650608063;96.8139419556;8;70.8545405865;
