Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;21.0;2;8.0;12.3000001907;5;21.0;
4;1;8.14999961853;10.5;4;21.8400001526;2;8.14999961853;11.0;5;21.0900000334;
5;1;8.27600002289;10.9200000763;4;22.5301437378;2;8.16349983215;10.0;5;21.1871190071;
6;1;9.27600002289;11.2650718689;4;23.086605072;2;9.26710128784;10.0;5;21.2917383909;
7;1;10.194486618;11.543302536;4;23.5283432007;2;9.79064083099;10.0;5;21.4042263031;
8;1;10.2938766479;11.7641716003;4;24.1098823547;2;9.81595134735;10.0;4;21.9389723539;
9;1;10.4247236252;12.0549411774;4;24.5655879974;2;9.93626880646;10.1999998093;4;22.4109756947;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;10.0424690247;10.3632001877;4;22.831872344;
11;1;10.6065406799;12.4589796066;5;25.0;2;10.1371707916;10.4951858521;4;24.1073114872;
12;1;12.5272569656;12.5;5;25.0;2;10.4241456985;11.0209560394;4;25.2262470722;
13;1;13.5272569656;12.5;5;25.0;2;12.2430105209;11.4571752548;3;26.2035200596;
14;1;14.5272569656;12.5;5;25.0;2;14.2430105209;11.8107032776;3;27.060199976;
15;1;15.5272569656;12.5;5;25.0;2;16.2430095673;12.0916318893;3;27.819549799;
16;1;16.527256012;12.5;5;25.0;2;17.4421443939;12.3113050461;3;28.5040667057;
17;1;17.527256012;12.5;6;25.0;2;18.5198516846;12.4808797836;3;28.912750721;
18;1;17.625;12.5;6;25.0;2;19.6032028198;12.5;4;29.3074398041;
19;1;17.625;12.5;6;25.0;2;20.5941734314;12.5;4;29.7249407768;
20;1;17.625;12.5;6;25.0;2;20.6881122589;12.5;5;30.1631817818;
