Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;2;11.0;10.1999998093;4;21.0;1;9.5;10.0;6;20.0;
8;2;11.3000001907;10.0;4;21.4999996424;1;9.5;10.0;6;20.3999996185;
9;2;11.4499998093;10.1999998093;4;21.9353003502;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;11.5805902481;10.3632001877;4;22.3176362514;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;11.6952905655;10.4951858521;4;23.5373773575;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;12.0612134933;11.0209560394;4;24.5968167782;2;9.95943069458;11.2209558487;5;23.9143505096;
13;2;14.0612134933;11.4571752548;5;25.5111111403;2;10.3807296753;11.4571752548;5;24.7114065886;
14;2;16.0612125397;11.8107032776;5;26.3018171787;2;10.5600662231;11.8107032776;5;25.3703827858;
15;2;17.2481403351;12.0916318893;5;26.9928781986;2;12.5600662231;12.0916318893;5;25.9143484831;
16;2;18.3236541748;12.3113050461;5;27.6076834202;2;14.5600662231;12.3113050461;5;26.3659858704;
17;2;18.6125736237;12.4808797836;5;27.9463441372;2;14.932346344;12.4808797836;5;26.5249304771;
18;2;19.6125736237;12.5;5;28.2720229626;2;16.6579265594;12.5;5;26.6541694403;
19;2;20.6125736237;12.5;5;28.6230447292;2;17.6870040894;12.5;4;26.7922235727;
20;2;21.5;12.5;6;28.9990065098;2;18.7180652618;12.5;4;26.9393253326;
21;2;21.5;12.5;6;29.3989467621;2;19.7511634827;12.5;4;27.0956480503;
22;2;21.5;12.5;6;29.8212919235;2;20.0965213776;12.5;4;27.261295557;
23;2;21.5;12.5;6;30.2638244629;2;19.625;13.1783885956;7;27.4362905025;
24;2;21.5;12.5;6;30.7236814499;3;19.625;13.230887413;4;42.6205644608;
25;3;19.5;13.5;5;31.19739151;3;21.2146263123;13.5;4;43.5639474392;
26;3;18.5;14.5;5;31.680949688;3;22.2581386566;14.5;4;44.435533762;
27;3;17.5;15.5;7;32.1699318886;3;21.625;16.4048480988;4;45.2340929508;
28;4;16.5;16.5;6;32.6596431732;4;21.625;17.4680404663;3;45.9616305828;
29;4;15.5;17.5;6;33.1452922821;4;21.625;18.5336074829;3;46.622518301;
30;4;14.5;18.5;6;33.6221752167;4;22.4510192871;18.5;3;47.2226245403;
31;4;14.0;19.5;6;34.0858602524;4;22.5032958984;19.5;4;47.7685303688;
32;4;14.0;20.5;6;35.5323524475;4;22.5568408966;20.5;4;48.2669053078;
33;4;15.0;22.5;7;36.0482243299;4;22.6114311218;21.5;5;48.6303496361;
34;4;16.0;24.5;8;36.5478320122;4;22.6668281555;22.5;5;48.8789830208;
35;4;16.0;26.5;8;37.0295075178;4;22.7227706909;23.5;6;49.1288366318;
36;4;16.0;28.5;8;37.4922866821;4;22.7789878845;24.5;6;49.3786706924;
37;4;17.0;27.5;9;37.9358687401;4;22.8352012634;25.5;6;49.6272368431;
38;4;17.0;26.5;10;38.3605436087;4;23.89112854;23.5;6;49.8733024597;
39;4;16.0;28.5;10;38.7670980692;4;22.9464931488;24.5;7;50.1156759262;
40;4;17.0;27.5;11;39.1567058563;4;23.0010261536;25.5;7;51.353228569;
41;4;16.0;29.5;11;39.530818224;4;23.625;25.3999996185;7;51.71491611;
42;4;17.0;28.5;11;39.8910553455;4;24.625;25.5170001984;7;52.0852273703;
43;4;17.0;27.5;11;40.2391088009;4;25.1572036743;26.6478881836;8;52.4647669792;
44;4;17.0;26.5;11;40.5766553879;4;26.2060852051;24.7939510345;8;52.8542888165;
45;4;18.0;26.5;11;40.8139474392;4;23.625;28.7939510345;8;53.2546707392;
46;4;17.0;25.5;11;41.016159296;4;23.625;32.7939529419;9;53.6668741703;
47;4;17.0;24.5;11;41.2268030643;5;23.625;36.7939529419;8;54.0918922424;
48;4;18.0;24.5;13;41.445360899;5;23.625;40.7939529419;8;54.5306828022;
49;4;17.0;24.5;13;41.6711919308;5;23.625;44.7939529419;9;54.984092474;
50;4;18.0;25.5;13;41.9035346508;5;23.625;46.7939529419;9;55.45277071;
51;4;19.0;26.5;13;42.141512394;5;23.625;48.3451728821;9;55.9370772839;
52;4;20.0;27.5;13;42.3841423988;5;24.625;46.653553009;10;56.4369897842;
53;4;21.0;28.5;14;42.6303496361;5;23.625;47.9845504761;10;56.9520173073;
54;5;23.0;29.5;13;43.8789830208;5;23.625;49.337474823;10;57.4811282158;
55;5;25.0;31.5;13;44.1688365936;5;24.625;47.7110977173;11;58.0226960182;
56;5;25.8120002747;33.5;14;44.4598546028;5;23.625;49.1036148071;11;58.5695996284;
57;5;25.5;35.5;14;44.7507903576;5;23.625;50.5126419067;12;59.0391392708;
58;5;25.8370666504;38.5;14;45.0404099226;5;24.625;48.9352264404;12;59.5199065208;
59;5;25.5;41.0835533142;14;45.3275173903;5;23.625;50.3679161072;12;60.007601738;
60;5;26.8635520935;39.5;15;45.6109764576;5;23.625;51.806842804;13;60.4976010323;
61;5;25.8773231506;40.676612854;16;45.8897321224;5;24.625;50.2478408813;13;60.9851250648;
62;5;26.5;40.3290214539;16;46.1628277302;5;25.625;49.6866149902;17;61.465420723;
63;5;28.9059104919;36.676612854;16;46.4294189215;5;26.625;49.1188774109;17;61.9339466095;
