Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;3;20.0;
7;1;11.0;10.0;5;20.0;1;9.5;10.0;3;20.0;
8;1;11.0;10.0;5;20.3999996185;1;9.5;10.0;3;20.3999996185;
9;1;11.1199998856;10.1999998093;5;20.7264003754;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;11.2179203033;10.5631999969;4;21.9903717041;1;9.66343975067;10.3632001877;2;20.9903717041;
11;2;11.597111702;10.4951858521;4;23.0619120598;1;9.72283363342;10.4951858521;2;22.0419120789;
12;2;11.9185733795;11.0209560394;4;23.9545464516;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;13.9185733795;11.4571752548;5;24.6819883585;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;15.9185733795;11.8107032776;5;25.2644146681;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;16.9369182587;12.0916318893;5;25.7245066166;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;17.9431419373;12.3113050461;5;26.0845712423;1;14.7228336334;12.3113050461;3;24.9617595673;
17;2;18.9494171143;12.4808797836;5;26.1438889503;1;15.7228336334;12.4808797836;3;25.0;
18;2;19.955739975;12.5;5;26.1651208401;1;16.7228336334;12.5;3;25.0;
19;2;20.9621105194;12.5;5;26.1864993572;1;17.625;12.5;3;25.0;
20;2;21.8559494019;12.5;6;26.2080165148;1;17.625;12.5;2;25.0;
21;2;21.8624038696;12.5;6;26.2296639681;1;17.625;12.5;4;25.0;
22;3;21.8688983917;12.5;5;26.2514331341;1;17.625;12.5;4;25.0;
23;3;21.5;12.5;5;26.2733153105;1;17.625;12.5;5;25.0;
24;3;21.8819942474;12.5;5;26.2953014374;1;17.625;12.5;5;25.0;
25;3;21.5;12.8885908127;6;26.3173824549;1;17.625;12.5;5;25.0;
26;4;21.8952140808;12.5;5;26.3395489454;1;17.625;12.5;5;25.0;
27;4;21.9018650055;12.5;5;26.3617914915;1;17.625;12.5;5;25.0;
28;4;21.5;13.1808958054;5;26.3841004372;1;17.625;12.5;5;25.0;
29;4;21.5;13.1920499802;5;26.4064661264;1;17.625;12.5;5;25.0;
30;4;21.9219398499;12.5;5;27.428878665;1;17.625;12.5;5;25.0;
31;4;22.5;13.7144393921;5;27.491328001;1;17.625;12.5;5;25.0;
32;4;23.5;13.2256641388;5;27.554988265;2;17.625;12.5;4;37.75;
33;4;23.5;13.7774944305;5;27.6198509932;2;16.625;13.5;5;38.3874998093;
34;4;22.2859554291;13.5;5;27.6859048605;2;16.625;14.5;5;38.9715299606;
35;4;22.5;13.8429527283;5;27.7531353235;3;16.625;15.5;4;39.4994401932;
36;4;23.8635520935;13.270647049;5;27.8215247393;3;16.625;16.5;4;39.9707527161;
37;4;23.9691333771;13.1288738251;5;27.8910521269;3;17.0;17.5;5;40.3868265152;
38;4;23.9758720398;13.1524076462;5;27.9616931677;3;18.0;18.5;6;40.7504434586;
39;4;22.388507843;13.5;5;28.0334197283;3;19.0;19.5;6;41.0653820038;
40;4;20.9893131256;15.2011880875;5;28.1062002182;3;20.0;20.5;7;41.3360214233;
41;4;20.4318599701;15.5;5;28.1799992323;3;21.0;21.5;8;41.5670089722;
42;4;19.0026912689;17.2521820068;6;28.2547777891;3;21.4551544189;22.5;10;41.75;
43;4;19.5;20.2521820068;6;28.3304929733;3;21.5375003815;23.5;10;41.75;
44;4;21.4991493225;22.2521820068;7;28.4070981741;3;21.5375003815;24.5;10;41.75;
45;4;22.0225868225;24.2521820068;7;28.4845429659;3;22.5375003815;22.5;11;41.75;
46;4;23.0291595459;26.2521820068;7;28.5627732277;3;21.5375003815;23.5;11;41.75;
47;4;24.5688323975;27.5;8;28.6417313814;4;21.5375003815;24.5;10;51.75;
48;5;24.0422058105;28.4171886444;7;28.7213561535;4;23.5375003815;22.5;10;52.1499996185;
49;5;24.0677337646;27.5;8;28.8015831709;4;23.5375003815;25.5;10;52.5243997574;
50;5;24.6404743195;27.5;8;28.8823447227;4;24.5375003815;28.5;11;52.8719387054;
51;5;24.0614814758;28.5;8;28.963570118;4;25.5375003815;31.5;11;53.1920347214;
52;5;24.1212539673;28.4463615417;8;29.0451860428;4;26.11195755;34.5;11;53.4847183228;
53;5;24.0741043091;28.5;6;29.1271169186;5;26.1778125763;37.5;10;53.7505426407;
54;5;23.5;28.4672336578;7;29.2092846632;5;26.2376213074;38.5;10;53.9904880524;
55;5;24.0865249634;28.5;7;30.2916095257;5;26.2916107178;39.5;12;54.2058610916;
56;5;25.1948299408;29.4877548218;7;30.3940103054;5;27.3400688171;37.5;12;54.3981971741;
57;5;25.5;31.4978733063;8;30.4808106422;5;26.3833446503;38.5;13;54.5691757202;
58;5;25.5;32.7203063965;8;30.5636612177;6;26.4218139648;39.5;12;54.7205476761;
59;5;26.2509231567;32.5;9;30.6467303038;6;27.4558734894;37.5;14;54.75;
60;5;25.5;34.5;9;30.7299330235;7;26.4625015259;38.5;13;54.75;
61;5;25.5;35.3649673462;9;30.8131841421;7;26.4625015259;39.5;14;54.75;
62;6;24.75;35.2189788818;7;54.8963990211;7;27.4625015259;37.5;14;54.75;
63;6;26.7505531311;33.5;8;56.1794941425;7;26.4625015259;38.5;14;54.75;
64;6;28.3120326996;34.5;8;57.2199840546;7;26.4625015259;39.5;15;54.75;
