Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
7;1;11.0;10.0;5;20.0;1;9.5;10.0;5;20.0;
8;1;11.0;10.0;5;20.3999996185;1;9.5;10.0;5;20.3999996185;
9;2;11.1199998856;10.3999996185;4;21.7264003754;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;11.5179204941;10.3632001877;4;21.9903717041;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;11.597111702;10.4951858521;4;23.0719120502;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;11.9215736389;11.0209560394;4;23.9749414921;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;13.9215736389;11.4571752548;5;24.7131726742;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;15.9215736389;11.8107032776;5;25.3067810535;2;13.7228336334;12.0107030869;5;25.1832637787;
15;2;16.94962883;12.0916318893;5;25.7784451246;2;15.7228336334;12.0916318893;5;25.6726100445;
16;2;17.9593238831;12.3113050461;5;26.1504684687;2;16.9590835571;12.3113050461;5;26.0637345314;
17;2;18.6125736237;12.4808797836;5;26.2221269608;2;17.9707775116;12.4808797836;5;26.1559499502;
18;2;19.6125736237;12.5;5;26.2560760975;2;18.9829216003;12.5;5;26.2119446993;
19;2;20.989397049;12.5;5;26.2905418873;2;19.897687912;12.5;5;26.269973278;
20;2;21.8871631622;12.5;4;26.3255085945;2;19.625;12.5;5;26.3300433159;
21;2;21.5;12.5;4;26.3609591722;2;19.625;12.5;5;26.3921557665;
22;2;21.5;12.5;6;26.3968753815;2;19.625;12.5;5;26.4563041925;
23;2;21.5;12.5;6;26.4332377911;2;19.625;12.5;5;26.5224741697;
24;2;21.5;12.5;7;26.4700255394;2;19.625;12.5;5;26.5906432867;
25;2;19.5;13.5;7;26.5072168112;2;19.625;12.5;5;26.6607804298;
26;2;18.5;14.5;7;26.5447884798;2;19.625;12.5;5;26.7328453064;
27;2;17.5;15.5;7;26.5827163458;2;19.625;12.5;5;26.8067884445;
28;2;16.5;16.5;8;26.6209751368;2;19.625;12.5;5;26.8825509548;
29;3;15.5;17.5;7;26.6595385075;2;19.625;12.5;5;26.9600640535;
30;3;14.5;18.5;7;26.6983793974;3;17.625;13.5;4;27.0392494202;
31;3;14.0;19.5;7;26.7374696732;3;16.625;14.5;4;27.120018959;
32;3;14.0;20.5;7;26.7767804861;3;15.625;15.5;4;27.2022752762;
33;3;14.0;21.5;7;26.8162822723;3;14.625;16.5;5;27.2859115601;
34;3;14.0;22.5;6;26.8559447527;3;14.0;17.5;5;27.3708124161;
35;3;14.0;23.5;7;26.8957372904;3;14.0;18.5;4;27.4568536282;
36;3;14.0;24.5;8;26.9356285334;3;14.0;19.5;4;27.5439035892;
37;3;15.0;22.5;8;26.9755871296;3;14.0;20.5;4;27.6318233013;
38;3;14.0;23.5;8;27.015581131;3;14.0;21.5;4;27.7204678059;
39;3;14.0;24.5;8;27.0555787086;3;14.0;22.5;4;27.8096864223;
40;3;15.0;22.5;8;27.0955479145;3;14.0;23.5;5;27.8993241787;
41;3;14.0;23.5;8;27.135456562;3;14.0;24.5;7;27.989222765;
42;3;14.0;24.5;6;27.17527318;3;15.0;22.5;7;28.079221487;
43;3;15.0;22.5;7;27.2149660587;3;15.6928253174;24.0;6;29.1691586971;
44;3;14.0;23.5;6;27.2545039654;3;16.713060379;25.0;8;29.3488725424;
45;3;14.0;24.5;7;27.293856144;3;17.0;22.5;8;29.5353214741;
46;3;15.0;22.5;8;27.3329925537;3;16.0;23.5;9;29.7287284136;
47;3;14.0;23.5;7;27.3718836308;3;16.0;24.5;9;29.9293067455;
48;3;14.0;24.5;7;27.4105007648;3;17.0;22.5;9;30.1372537613;
49;3;15.0;22.5;9;27.4488155842;3;16.0;23.5;10;30.352743268;
50;3;14.0;23.5;9;27.4868011475;3;16.0;24.5;10;30.5759173632;
51;4;16.0;23.5;7;28.5244314671;3;17.0;24.5;11;30.8068773746;
52;4;18.0;24.5;8;28.6116812229;3;18.0;25.5;12;31.0456736088;
53;4;19.0;25.5;8;28.700501442;3;19.0;26.5;12;31.2922956944;
54;4;20.0;26.5;8;28.7908941507;3;20.0;27.5;13;31.5466611385;
55;4;21.0;27.5;9;28.8828574419;3;21.0;28.5;12;31.8086056709;
56;4;22.0;27.5;8;28.9763848782;3;21.625;27.5;12;32.0778744221;
57;4;23.0;27.5;8;29.071464777;3;21.625;27.5;13;32.3541109562;
58;4;23.5;27.5;6;29.1680802107;3;21.625;27.5;12;32.6368534565;
59;4;23.5;27.5;7;29.2662080526;3;21.625;27.5;11;32.9255287647;
60;4;23.5;27.5;7;29.3658186197;3;21.625;27.5;12;33.2194507122;
61;4;23.5;27.5;7;29.4668754339;3;21.625;27.5;12;33.517822504;
62;4;23.5;27.5;7;29.5693347454;3;21.625;27.5;13;33.8197407722;
63;4;23.5;27.5;7;30.6731448174;3;21.625;27.5;13;34.1242060661;
64;4;24.5;28.5;7;30.7982463837;3;21.625;27.5;13;34.4301352501;
65;4;25.5;29.5;8;30.9227468967;3;21.625;27.5;15;34.7363762856;
66;4;25.5;30.5;8;31.0206458569;3;21.625;27.5;14;35.0417308807;
67;4;25.5;31.5;9;31.1204003096;3;21.625;27.5;14;35.3449730873;
