Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
4;2;10.0;10.1999998093;5;21.0;1;8.0;10.0;5;20.0;
5;2;11.0;10.0;5;21.0900000334;1;8.0;10.0;5;20.0;
6;2;13.0;10.0;5;21.1871190071;1;9.0;10.0;5;20.0;
7;2;14.3561353683;10.0;5;21.2917383909;1;9.5;10.0;5;20.0;
8;2;14.3875217438;10.0;5;21.817143321;1;9.5;10.0;5;20.3999996185;
9;2;14.5451431274;10.1999998093;5;22.2793469429;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;14.683804512;10.3632001877;5;23.5656701326;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;15.0697002411;10.9097137451;5;24.691826582;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;17.0697002411;11.3658018112;5;25.6707911491;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;19.0697002411;11.7372808456;5;26.5228655338;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;19.9568595886;12.0336990356;5;27.2714657784;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;20.1814403534;12.2662630081;5;27.9399077892;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;22.1344299316;12.446267128;5;28.3811409473;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;23.2345619202;12.5;5;28.7401795387;1;15.7228336334;12.4808797836;6;25.0;
18;2;24.3422737122;12.5;5;29.1239151955;2;17.7228336334;12.6999998093;5;26.0;
19;2;25.4573936462;12.5;6;29.5311965942;2;19.625;12.5;6;26.0900000334;
20;2;24.5;13.5;6;29.960246563;2;19.8702507019;12.5;4;26.1871190071;
21;2;24.5;13.9880743027;6;30.4086403847;2;19.625;12.5;4;26.2917383909;
22;2;24.5;14.1225919724;5;30.873316288;2;19.625;12.5;4;26.4042263031;
23;2;24.5;14.2619953156;5;31.3506221771;2;19.625;12.5;4;26.5249304771;
24;3;25.5;12.5;4;31.8364052773;2;19.625;12.5;4;26.6541694403;
25;3;24.5;13.5;4;32.3261375427;2;19.625;12.5;4;26.7922235727;
26;3;24.5;14.5;5;32.815073967;2;19.625;12.5;4;26.9393253326;
27;3;23.5;13.5;5;33.2984304428;2;19.625;12.5;4;27.0956480503;
28;3;23.5;13.5;5;33.7715711594;3;19.625;12.5;3;27.261295557;
29;3;25.5;12.5;5;34.2301864624;3;19.625;12.5;3;27.4362905025;
30;3;24.5;13.5;5;34.6704492569;3;19.625;13.5;3;27.6205644608;
31;3;24.401134491;14.5;5;35.0891361237;3;18.2146263123;13.5;3;27.8139474392;
32;3;23.5267410278;15.5;5;35.4837083817;3;17.2581386566;14.5;4;28.016159296;
33;3;22.6451129913;16.5;5;36.8523464203;3;17.625;13.5;4;28.2268030643;
34;3;22.7557029724;18.0;5;37.2839411497;3;18.625;12.5;4;28.445360899;
35;3;22.8581809998;18.5;5;37.695168972;3;19.625;12.5;4;28.6711919308;
36;3;22.4524154663;20.0935592651;5;38.0865629911;3;19.625;12.5;4;28.9035346508;
37;3;22.5384483337;21.1458683014;5;38.4591474533;3;19.625;12.5;4;29.141512394;
38;3;23.0377445221;21.5;5;38.8143296242;3;19.625;12.5;4;29.3841423988;
39;3;23.6868209839;21.5;6;39.1537908316;3;19.625;12.5;4;29.6303496361;
40;3;23.1830711365;22.5;6;39.4793869257;3;19.625;12.5;5;29.8789830208;
41;3;22.6868209839;23.5;6;39.793050766;3;18.625;14.0;4;31.1288366318;
42;3;23.0;25.5;7;40.0956480503;3;18.625;14.5;5;31.5086706877;
43;3;24.6286945343;27.5;8;40.261295557;3;17.625;15.5;5;31.9026678801;
44;4;25.0;29.5;7;40.4362905025;3;16.625;16.5;5;32.3110265732;
45;4;26.0;30.7181453705;7;40.6205644608;3;16.0;17.5;5;32.7340109348;
46;4;26.5;31.8102817535;7;40.8139474392;3;16.0;18.5;5;33.1719404459;
47;4;26.5;32.9069747925;7;41.016159296;3;16.0;19.5;5;33.6251704693;
48;4;27.4048480988;32.5;7;41.2268030643;3;17.0;19.5;5;34.0940599442;
49;4;27.4680404663;33.5;7;41.445360899;3;18.0;21.5;5;34.5789248943;
50;4;28.5336074829;31.5;7;42.6711919308;3;19.0;23.5;6;35.0799782276;
51;4;27.5;34.5;8;42.9435346127;3;20.0;25.5;6;35.5972619057;
52;4;29.5;35.5;8;43.2226963043;3;21.0;27.5;6;36.1305668354;
53;4;29.5;35.5;8;43.5076959133;3;21.625;27.5;6;36.6793518066;
54;4;29.8370666504;36.5;8;43.797457099;3;21.625;27.5;7;37.2426629066;
55;4;28.5;39.5;8;44.0908244848;3;21.625;27.5;7;37.8190655708;
56;4;30.8635520935;36.5;8;44.3865845203;3;21.625;27.5;8;38.4065947533;
57;4;28.8773231506;38.5;9;44.6834867001;3;21.625;27.5;8;39.0027298927;
58;4;28.5;41.1524085999;9;44.98026824;3;21.625;27.5;9;39.60440588;
59;4;29.9059104919;39.3136177063;9;45.2756785154;3;21.625;27.5;9;40.2080616951;
60;4;28.5;41.137840271;11;45.5685042143;3;21.625;27.5;10;40.8097324371;
61;4;28.5;42.2842521667;11;45.8575911522;3;21.625;27.5;10;41.4051699638;
62;4;29.9513092041;39.676612854;13;47.6254856586;3;21.625;27.5;10;41.9851250648;
63;4;29.5;38.4701309204;13;49.1301811934;3;21.625;27.5;11;42.465420723;
64;4;28.0018825531;39.5666122437;13;50.4062290192;3;21.625;27.5;10;42.9339466095;
