Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;11.0;5;20.0;
3;2;8.19999980927;10.0;4;21.0599999428;1;8.0;10.0;5;20.0;
4;2;9.21199989319;10.0;4;21.1229639053;1;8.0;10.0;5;20.0;
5;2;9.22459316254;10.0;4;21.1889609098;1;8.0;10.0;5;20.0;
6;2;10.3566884995;10.0;4;21.2580518723;1;9.0;10.0;4;20.0;
7;2;11.377415657;10.0;4;21.3302885294;1;9.5;10.0;4;20.0;
8;2;11.3990869522;10.0;4;21.8190145493;2;9.5;10.1999998093;3;21.3999996185;
9;2;11.5457038879;10.1999998093;4;22.2388005257;2;9.81500053406;10.1999998093;3;21.8264003992;
10;2;11.6716403961;10.3632001877;4;22.6008902788;2;9.91094017029;10.3632001877;3;22.1992716789;
11;2;11.7802667618;10.4951858521;4;23.7875448465;2;9.99483585358;10.4951858521;3;23.4054436684;
12;2;12.1362638474;11.0209560394;4;24.8040741682;2;10.2662248611;11.0209560394;4;24.4501843452;
13;2;14.1362628937;11.4571752548;5;25.6643919945;2;12.0683965683;11.4571752548;4;25.3486692905;
14;2;16.1362628937;11.8107032776;5;26.3888099194;2;14.0683965683;11.8107032776;4;26.1225088835;
15;2;17.2742366791;12.0916318893;5;27.0000665188;2;16.0683956146;12.0916318893;4;26.7957427502;
16;2;18.3258094788;12.3113050461;5;27.5204386711;2;17.2117881775;12.3113050461;4;27.3919057846;
17;2;19.3801765442;12.4808797836;5;27.7490785122;2;18.2696170807;12.4808797836;4;27.7113106251;
18;2;20.437297821;12.5;5;27.9484119415;2;19.3328781128;12.5;4;28.0173821449;
19;2;21.4970970154;12.5;5;28.156321764;2;20.3039112091;12.5;5;28.3487696648;
20;2;22.4468955994;12.5;6;28.3723301888;2;20.3784732819;12.5;6;28.7054548264;
21;2;22.5116996765;12.5;6;28.5958371162;2;20.4587268829;12.5;6;29.0869145393;
22;2;22.5787506104;12.5;6;28.8261203766;2;19.625;13.5;6;29.4920539856;
23;3;22.6478366852;12.5;5;29.0623402596;2;20.625;12.5;7;29.9191560745;
24;3;22.7187023163;12.5;5;29.303548336;2;19.625;13.5;7;30.3658571243;
25;3;19.5;14.5;5;29.5486979485;2;20.625;12.5;7;30.8291530609;
