Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;2;7.0;11.1999998093;4;21.0;
3;1;8.0;10.0;5;20.0;2;8.14999961853;10.0;3;21.1499999762;
4;1;9.0;10.0;5;20.0;2;8.17249965668;10.0;3;21.320775032;
5;1;9.0;10.0;5;20.0;2;8.19811630249;10.0;3;21.5146545172;
6;1;10.0;10.0;5;20.0;2;9.34079742432;10.0;3;21.7340574265;
7;1;11.0;10.0;5;20.0;2;9.89016342163;10.0;3;21.9814370871;
8;2;11.0;10.1999998093;4;21.3999996185;2;9.94582366943;10.0;3;22.6790201664;
9;2;11.4200000763;10.1999998093;4;21.7664003372;2;10.1027793884;10.1999998093;3;23.3409149647;
10;2;11.529920578;10.3632001877;4;22.0715556145;2;10.2517051697;10.3632001877;3;23.9809968472;
11;2;11.6214666367;10.4951858521;4;23.1762773991;2;10.3957242966;10.4951858521;3;25.6010363102;
12;2;11.9528827667;11.0209560394;4;24.1039098501;2;10.7602338791;11.0209560394;4;27.1298084259;
13;2;13.9528827667;11.4571752548;5;24.8681889772;2;12.6713113785;11.4571752548;4;28.5865645409;
14;2;15.9528827667;11.8107032776;5;25.4893084764;2;14.6713113785;11.8107032776;4;29.994228363;
15;2;17.0043869019;12.0916318893;5;25.9899599552;2;16.6713123322;12.0916318893;4;31.3743138313;
16;2;18.0227775574;12.3113050461;5;26.3924539089;2;18.2419662476;12.3113050461;4;32.7429828644;
17;2;19.0417823792;12.4808797836;5;26.4960671663;2;19.4736099243;12.4808797836;4;33.8876180649;
18;2;20.0613937378;12.5;5;26.5634490252;2;20.7225475311;12.5;4;35.0529966354;
19;2;20.6125736237;12.9690351486;5;26.6328122616;2;21.8869247437;12.5;4;36.2540283203;
20;2;21.5;12.9898433685;6;26.7041202784;2;22.1571559906;12.5;4;37.4633827209;
21;2;22.0112361908;12.5;6;26.7773271799;2;22.4292602539;12.5;6;38.6519680023;
22;2;21.5;13.0331983566;5;26.8523778915;2;22.6966934204;12.5;6;39.7916383743;
23;2;22.0557136536;12.5;5;26.9292075634;2;22.9531173706;12.5;6;40.857872963;
24;2;22.0787620544;12.5;5;27.0077416897;3;23.1930217743;12.5;6;41.8318843842;
25;2;19.5;14.1023225784;5;27.0878958702;3;23.4121742249;12.5;7;42.7017765045;
26;2;18.5;15.1263685226;5;27.1695766449;3;23.6078987122;12.5;8;43.462638855;
27;2;17.5;16.1508731842;5;27.2526805401;3;23.779094696;12.5;8;44.1157283783;
28;2;16.5;17.6263408661;5;27.3370957375;3;21.779094696;13.5;8;44.6670780182;
29;2;15.5;18.668548584;5;27.4227013588;3;20.779094696;13.5;8;45.1258964539;
30;2;15.2268104553;18.5;5;27.5093686581;3;19.779094696;13.5;8;45.5030765533;
31;3;14.7528104782;19.5;4;27.5969614983;3;18.779094696;13.5;8;45.8099918365;
32;3;14.0;20.5;4;27.6853370667;3;17.779094696;13.5;7;47.0;
33;3;14.0;22.5;4;27.7743468285;3;19.625;14.5;7;47.0700000525;
34;3;14.0;23.887172699;5;27.863837719;3;21.625;15.5;7;47.1441510916;
35;3;14.0;24.9319190979;5;27.9536523819;3;21.625;16.5;7;47.2225923538;
36;3;14.0;25.9768257141;5;28.0436308384;3;21.625;17.5;7;47.305452466;
37;3;15.0;24.0218162537;5;28.1336119175;3;21.625;18.5;7;47.3928465843;
38;3;14.0;25.0668067932;5;28.2234334946;3;21.625;19.5;7;47.4848741293;
39;3;14.0;26.1117172241;5;28.3129341602;3;21.625;20.5;7;47.5816155672;
40;3;15.0;24.1564674377;5;29.4019548893;3;21.625;21.5;8;47.6831297874;
41;3;15.0;25.2009773254;5;29.5403392315;3;21.625;22.5;9;47.7894508839;
42;3;16.0;26.2451705933;5;30.9648132324;3;20.625;21.5;8;47.9005856514;
43;3;16.0;27.3064193726;6;32.1255358458;3;20.625;21.5;8;48.0165102482;
44;3;16.0;28.3676052094;6;33.0566779375;3;21.625;24.5;6;48.1371679306;
45;3;16.0;29.4285793304;6;33.7991595268;4;22.625;28.5;5;49.2624664307;
46;3;16.0;30.4891910553;7;34.3931984901;4;23.625;32.5;5;49.5222762823;
47;4;17.0;28.5492973328;6;34.6096664667;4;23.625;36.5;6;49.801859498;
48;4;16.0;29.6087551117;8;34.7911669016;4;23.625;40.5;6;50.1024384499;
49;4;16.0;30.6674308777;8;34.9728668928;4;23.625;42.5;6;50.4252195358;
50;4;17.0;30.6674308777;8;35.1545037031;4;24.625;40.5;6;50.7713612318;
51;4;19.0;31.6674308777;11;35.3358230591;4;23.625;41.5;7;51.1419343948;
52;4;19.0;32.6674308777;11;35.5165805817;4;23.625;42.5;7;51.537873745;
53;4;20.0;33.6674308777;12;35.6965441704;4;24.625;40.5;7;51.9599211216;
54;4;21.0;34.6674308777;12;35.8754923344;4;23.625;41.5;8;52.4085593224;
55;4;22.0;33.996471405;13;36.0532165766;5;23.625;42.5;7;52.8839416504;
56;4;23.0;33.0465774536;13;36.2295207977;5;24.625;40.5;9;53.3858163357;
57;5;24.0;31.8875236511;10;40.2860894203;4;21.625;36.5;9;49.871723175;
58;5;25.7000007629;32.9307327271;11;40.6188726425;4;21.625;37.5;9;50.263862133;
59;5;26.7000007629;33.9724388123;12;40.9498405457;4;22.625;35.5;9;50.6789975166;
60;5;26.7000007629;35.0126190186;12;41.2783317566;4;21.625;36.5;9;51.1151270866;
61;5;26.7000007629;36.0512580872;13;41.6036980152;4;21.625;37.5;10;52.5695996284;
62;5;26.7000007629;36.6363487244;13;41.9253094196;4;23.625;36.5;7;53.0791392326;
63;5;26.7000007629;36.6561584473;13;42.2425606251;4;23.625;38.5;7;53.6010904312;
64;6;26.7000007629;36.674621582;12;49.0747835636;3;21.625;35.5;7;47.1235535145;
65;7;27.7000007629;37.6917953491;11;49.8693192005;3;22.625;34.5;9;47.1671074629;
66;7;28.7000007629;38.7077407837;11;50.6601808071;3;21.625;36.5;8;47.211841464;
67;7;28.7000007629;39.7225341797;13;51.4010345936;3;21.625;37.5;8;47.2577478886;
68;7;28.7000007629;40.7173309326;13;52.1109745502;3;22.625;35.5;8;47.3048160076;
69;7;28.7000007629;40.8568267822;14;52.8049037457;3;21.625;36.5;10;47.3530313969;
70;7;28.7000007629;40.7964248657;13;53.4782547951;3;21.625;37.5;10;49.4794359207;
71;7;28.7000007629;40.7380599976;14;55.1270363331;3;21.8500003815;39.0;10;51.2100397348;
72;7;29.7000007629;41.6821174622;14;55.8379369974;4;23.0255012512;37.3899993896;10;52.5931601524;
73;8;30.7000007629;42.62890625;13;78.2755115032;4;22.1592674255;38.6872596741;13;53.6849480867;
74;8;31.7000007629;44.578666687;13;80.0258439779;4;22.2593841553;39.9097442627;14;54.3931789398;
75;8;32.7000007629;46.5315704346;13;83.3597015142;4;23.2999992371;38.0;14;54.8240513802;
76;8;34.0480003357;48.637802124;14;86.1406316757;4;24.2999992371;37.0;13;54.9553983212;
77;8;35.3049621582;48.9025001526;14;88.4495184422;4;25.2999992371;36.0;14;55.054040432;
78;8;36.4895248413;49.0711898804;14;90.3086842299;4;26.2999992371;35.0;14;55.1556324959;
79;8;37.5999984741;49.1383476257;14;91.6279478073;4;25.2999992371;35.0;14;55.2600593567;
80;9;38.5999984741;49.0402603149;11;92.6275818348;3;24.9249992371;35.0;14;55.3671848774;
81;9;37.5999984741;49.9670524597;9;93.3429067135;3;23.9249992371;35.0;15;55.4768521786;
82;9;37.5999984741;50.9227600098;9;94.018581152;3;22.9249992371;35.0;14;55.5888838768;
83;9;37.5999984741;51.8828735352;11;94.6569001675;3;21.9249992371;35.0;15;55.7030825615;
84;9;36.7000007629;52.8471107483;11;95.260415554;3;21.625;35.0;15;55.8192317486;
85;9;35.7000007629;53.8151702881;12;95.8317706585;3;21.625;36.0;16;55.937097311;
86;8;34.7000007629;54.7867202759;13;96.278832674;4;21.625;37.0;15;56.0564286709;
87;8;33.7000007629;55.7709197998;12;96.6568834782;4;21.625;38.0;16;56.1769611835;
88;8;32.7000007629;56.7621688843;12;96.9698419571;4;21.625;39.0;14;56.2984175682;
89;9;32.0999984741;57.7600021362;11;97.2611012459;4;21.625;40.0;14;56.4205112457;
90;9;32.0999984741;58.7600021362;11;97.5515489578;4;21.625;41.0;15;56.5429480076;
91;9;32.0999984741;59.7600021362;11;97.8403687477;4;21.625;42.0;14;56.6654295921;
92;9;32.0999984741;60.7600021362;11;98.1267323494;4;22.625;40.0;14;56.7876558304;
93;9;32.0999984741;61.7600021362;11;98.4098110199;4;21.625;41.0;13;56.9093284607;
94;9;32.0999984741;62.7600021362;11;98.6887879372;4;19.625;43.0;14;58.0301527977;
95;9;32.0999984741;63.7600021362;12;98.9628686905;4;20.625;43.0;14;58.1698422432;
96;9;32.0999984741;64.7600021362;12;99.2312941551;4;19.625;46.0;12;58.3083152771;
97;9;32.0999984741;64.7600021362;13;99.4933509827;4;18.625;49.0;12;58.4453011751;
98;9;32.0999984741;64.7600021362;12;99.7483816147;4;19.0;46.0;14;58.580542922;
99;9;32.0999984741;64.7600021362;14;99.9549503326;4;18.0;47.0;14;58.7138006687;
100;9;32.0999984741;64.7599945068;14;100.13628149;4;18.0;47.0;12;58.8448523283;
