Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
5;1;9.0;10.0;5;20.0;2;8.0;10.1999998093;4;21.0;
6;1;10.0;10.0;5;20.0;2;9.22500038147;10.0;4;21.0900000334;
7;1;11.0;10.0;5;20.0;2;9.74524974823;10.0;4;21.1871190071;
8;1;11.0;10.0;4;20.3999996185;2;9.76710128784;10.0;4;21.7036092281;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;9.88331222534;10.1999998093;4;22.1564130783;
10;2;11.2179203033;10.5631999969;3;21.9903717041;2;9.98519229889;10.3632001877;4;22.557236433;
11;2;11.597111702;10.4951858521;3;23.0719120502;2;10.075378418;10.4951858521;3;23.8035871983;
12;2;11.9215736389;11.0209560394;3;23.9749414921;2;10.3558073044;11.0209560394;4;24.8916251659;
13;2;13.9215736389;11.4571752548;4;24.7131726742;2;12.1677207947;11.4571752548;4;25.8364036083;
14;2;15.9215736389;11.8107032776;4;25.3067810535;2;14.1677207947;11.8107032776;4;26.6592981815;
15;2;16.94962883;12.0916318893;4;25.7784451246;2;16.1677207947;12.0916318893;4;27.3839819431;
16;2;17.9593238831;12.3113050461;4;26.1504684687;2;17.3441429138;12.3113050461;4;28.0334718227;
17;2;18.9691867828;12.4808797836;4;26.2221269608;2;18.4139690399;12.4808797836;4;28.407397747;
18;2;19.9792118073;12.5;4;26.2560760975;2;19.4894981384;12.5;4;28.7683298588;
19;2;20.989397049;12.5;4;26.2905418873;2;20.4728736877;12.5;5;29.1538929939;
20;2;21.8871631622;12.5;5;26.3255085945;2;20.5596256256;12.5;4;29.562889576;
21;2;21.8976516724;12.5;5;26.3609591722;2;20.6516494751;12.5;4;29.9934945107;
22;2;21.9082870483;12.5;4;26.3968753815;2;20.7485351562;12.5;4;30.4432339668;
23;2;21.9190635681;12.5;5;26.4332377911;2;20.8497276306;12.5;4;30.9089989662;
24;2;21.9299716949;12.5;5;26.4700255394;2;20.9545249939;12.5;5;31.3870959282;
25;3;21.5;12.9410076141;5;26.5072168112;2;21.0620956421;12.5;5;31.8733391762;
26;3;21.5;12.5;5;26.5447884798;2;21.1715011597;12.5;5;32.36317873;
27;3;21.9634361267;12.5;5;26.5827163458;2;21.2817153931;12.5;5;32.8518595695;
28;3;21.5;13.2913579941;5;26.6209751368;3;21.3916683197;12.5;4;33.3346033096;
29;3;21.9862918854;12.5;5;26.6595385075;3;21.5002861023;12.5;4;33.8067913055;
30;3;21.9978618622;12.5;5;26.6983793974;3;21.6065273285;12.5;4;34.2641468048;
31;3;22.009513855;12.5;5;26.7374696732;3;21.7094326019;12.5;4;34.7028827667;
32;3;22.0212402344;12.5;5;26.7767804861;3;19.7094326019;13.5;4;35.1198272705;
33;3;21.5;13.3883905411;5;26.8162822723;3;20.7094326019;12.5;5;35.5124940872;
34;3;21.5;13.4081411362;3;26.8559447527;3;19.625;13.5;5;35.8791179657;
35;3;22.0567836761;12.5;3;26.8957372904;3;20.625;12.5;5;36.2186422348;
36;3;22.0687217712;12.5;3;26.9356285334;3;21.625;12.5;5;36.530673027;
37;3;21.5;13.4678144455;3;26.9755871296;3;19.625;13.5;5;36.8154029846;
38;3;22.0926761627;12.5;3;27.015581131;3;19.625;14.5;5;37.0735216141;
39;3;21.5;13.5;2;27.0555787086;3;19.625;15.5;4;37.3061151505;
40;3;21.5;12.5;1;27.0955479145;3;20.625;13.5;3;37.5145664215;
41;3;21.5;12.5;1;27.135456562;3;21.625;12.5;3;37.7004623413;
42;3;21.5;12.5;1;27.17527318;3;22.4826049805;12.5;2;37.8655099869;
43;3;21.5;14.5;1;28.2149660587;3;20.4826049805;13.5;2;38.0;
44;3;23.1644897461;17.5;1;28.2845039368;3;21.4826049805;12.5;3;38.0;
45;3;24.1763515472;20.5;1;28.3544471264;3;22.4826049805;14.5;3;38.0;
46;3;24.5063343048;23.5;2;28.4247586727;3;22.5499992371;16.5;4;38.0;
47;3;24.5274276733;26.5;2;28.4954009056;3;22.5499992371;18.5;4;38.0;
48;3;24.548620224;27.5;2;28.5663357973;3;22.5499992371;20.5;4;38.0;
49;3;24.5699005127;27.5;3;28.6375244856;3;22.5499992371;22.5;6;38.0;
50;4;24.5912570953;27.5;2;28.7089281082;3;22.5499992371;22.5;6;38.0;
51;5;24.6126785278;27.5;1;28.7805075645;3;22.5499992371;22.5;6;38.0;
52;5;23.8768234253;27.5;1;28.8522231579;3;22.5499992371;22.5;8;38.0;
53;5;24.6556663513;27.5;1;28.9240350723;3;22.5499992371;22.5;9;38.0;
54;5;24.6772117615;27.5;1;28.9959033728;3;22.5499992371;22.5;9;38.0;
55;5;24.6987705231;27.5;1;29.0677881241;3;22.5499992371;22.5;9;38.0;
56;5;24.7203369141;27.5;1;29.1396493912;3;22.5499992371;22.5;9;38.0;
57;5;24.7418937683;27.5;1;30.2114470005;3;22.5499992371;22.5;10;38.0;
58;5;25.7634334564;28.5;2;30.4131412506;4;22.5499992371;22.5;8;62.0;
59;5;26.784942627;29.5;2;31.1301233768;4;23.5499992371;23.5;7;63.2000007629;
60;5;28.189037323;31.5;2;31.9037848711;4;24.5499992371;24.5;8;64.1576004028;
61;5;29.2591362;33.5;3;31.696726203;4;25.5499992371;25.5;8;64.9011039734;
62;5;29.5090179443;35.5;2;32.0166205168;4;26.5499992371;26.5;9;65.4657306671;
63;6;29.6049861908;36.5;1;32.3588371277;4;27.5499992371;27.5;9;65.88712883;
