Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
5;1;9.0;10.0;6;20.0;1;8.0;10.0;4;20.0;
6;1;10.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
7;1;11.0;10.0;6;20.0;1;9.5;10.0;4;20.0;
8;1;11.0;10.0;6;20.3999996185;1;9.5;10.0;4;20.3999996185;
9;2;11.1199998856;10.3999996185;5;21.7264003754;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;11.5179204941;10.3632001877;5;22.0903717279;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;11.6271114349;10.4951858521;5;23.2838120461;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;11.9851436615;11.0209560394;5;24.3146933317;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;13.9851436615;11.4571752548;5;25.1981878281;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;15.9851436615;11.8107032776;5;25.9559320211;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;16.7867794037;12.0916318893;5;26.6120283604;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;16.9836082458;12.3113050461;5;27.1901185513;1;14.7228336334;12.3113050461;3;24.9617595673;
17;2;17.1570358276;12.4808797836;5;27.4906733036;1;15.7228336334;12.4808797836;3;25.0;
18;2;17.2472019196;12.5;5;27.7773330212;1;16.7228336334;12.5;3;25.0;
19;2;19.3217277527;12.5;5;28.0890238285;1;17.625;12.5;3;25.0;
20;2;20.4152336121;12.5;5;28.4260663986;1;17.625;12.5;3;25.0;
21;2;21.5163478851;12.5;6;28.788336277;1;17.625;12.5;5;25.0;
22;2;22.6250286102;12.5;7;29.1751885414;1;17.625;12.5;5;25.0;
23;2;22.7525558472;12.5;7;29.585392952;1;17.625;12.5;6;25.0;
24;2;22.875617981;12.5;8;30.0170898438;1;17.625;12.5;6;25.0;
25;2;23.0051269531;12.5;8;30.4677705765;1;17.625;12.5;7;25.0;
26;2;23.1403312683;12.5;8;30.9342932701;1;17.625;12.5;8;25.0;
27;2;23.2802886963;12.5;8;31.4129357338;1;17.625;12.5;9;25.0;
28;2;21.5;13.5;8;31.8994894028;1;17.625;12.5;9;25.0;
29;2;20.5;13.5;8;32.3893885612;1;17.625;12.5;9;25.0;
30;3;20.4951343536;14.5;6;42.877872467;1;15.625;13.5;9;25.0;
31;3;20.6270256042;16.5;6;43.7601652145;1;14.625;14.5;9;25.0;
32;3;20.7572441101;18.5;6;44.6060647964;1;13.625;15.5;8;25.0;
33;3;19.7572441101;18.5;6;45.4100542068;1;12.625;16.5;8;25.0;
34;3;18.7572441101;19.5;7;46.1677951813;1;12.0;17.5;8;25.0;
35;3;18.7572441101;21.5;7;46.8761806488;1;12.0;18.5;8;25.0;
36;4;18.7381954193;23.5;6;47.5333175659;1;12.0;19.5;8;25.0;
37;4;17.7381954193;23.5;6;48.138458252;2;13.0;21.0;8;26.0;
38;4;17.7381954193;23.8442935944;6;48.6918897629;2;14.0;21.5;9;26.2100000381;
39;4;17.0;22.9735164642;7;49.1947860718;2;14.0;22.5;10;26.4615590572;
40;4;18.0;23.0889186859;7;49.6490497589;2;14.0;23.5;9;26.7617404461;
41;4;17.0;22.1915054321;7;50.0571451187;2;14.0;24.5;9;27.1182861328;
42;4;17.0;21.2823295593;7;50.3178625107;2;15.0;22.5;9;27.5394377708;
43;4;18.0;22.2999992371;8;50.5250654221;2;14.0;23.5;10;28.0336265564;
44;4;19.0;23.2999992371;8;50.7098016739;2;14.0;24.5;10;28.6089954376;
45;4;20.0;26.2999992371;8;50.8737831116;2;15.0;22.5;10;29.272726059;
46;4;22.0;29.2999992371;8;51.0;2;14.0;23.5;10;30.030163765;
47;4;24.0;31.2999992371;8;51.0;2;14.0;24.5;10;30.8837742805;
48;4;25.75;33.2999992371;8;52.0;2;15.0;22.5;10;31.832016468;
49;4;27.2600002289;36.2999992371;8;52.0399999619;2;14.0;23.5;10;32.8682956696;
50;5;29.2600002289;38.2999992371;7;53.0811839104;2;14.0;24.5;10;33.980219841;
51;5;30.2600002289;40.2999992371;8;53.2635535002;2;15.0;22.5;10;35.1494245529;
52;5;30.5678005219;42.2999992371;8;53.4651114941;2;14.0;23.5;10;36.3521900177;
53;5;30.6104602814;44.2999992371;9;53.6876980066;2;14.0;24.5;11;37.5609493256;
54;6;30.6584815979;45.8574447632;8;53.9332014322;2;15.0;22.5;12;38.7465839386;
55;6;30.2600002289;45.8785629272;8;54.2035161257;2;14.0;23.5;12;39.881146431;
56;6;30.6123008728;46.1734008789;9;54.5004858971;2;15.0;22.5;13;40.9405136108;
57;6;30.2600002289;46.9102249146;9;54.8258332014;2;16.0;22.5;13;41.9064273834;
58;6;30.6386413574;46.4147872925;9;55.1810725927;2;17.0;22.5;11;42.7675685883;
59;6;30.2600002289;47.2232933044;10;55.5674104691;2;18.0;22.5;12;43.519569397;
60;7;30.6661777496;46.7089996338;9;55.9856319427;2;19.0;22.5;12;44.1641292572;
61;7;31.1857433319;45.2999992371;9;56.4359822273;2;19.625;22.5;12;44.7075996399;
62;7;30.6948509216;46.2999992371;12;56.9180461168;2;19.625;22.5;12;45.1593761444;
63;7;30.2600002289;48.0223007202;12;57.4306399822;2;19.625;22.5;12;45.5304336548;
64;7;30.7245826721;47.466583252;13;57.9717233181;3;19.625;22.5;12;45.8321418762;
65;7;31.2600002289;46.2840499878;13;58.5383497477;3;20.625;22.5;12;46.0;
