Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;3;20.0;
4;2;9.0;10.1999998093;4;21.0;1;8.0;10.0;3;20.0;
5;2;9.19999980927;10.0;4;21.0900000334;1;8.0;10.0;3;20.0;
6;2;10.3269996643;10.0;4;21.1871190071;1;9.0;10.0;3;20.0;
7;2;11.3561353683;10.0;4;21.2917383909;1;9.5;10.0;3;20.0;
8;2;11.3875217438;10.0;4;21.817143321;1;9.5;10.0;3;20.3999996185;
9;2;11.5451431274;10.1999998093;4;22.2793469429;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;11.683804512;10.3632001877;4;22.6900259256;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;11.8070077896;10.4951858521;4;23.9506295919;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;12.1851892471;11.0209560394;4;25.0538563728;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;14.1851892471;11.4571752548;4;26.0146684647;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;16.1851882935;11.8107032776;4;26.8543052673;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;17.0562915802;12.0916318893;3;27.5962526798;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;18.5046653748;12.3113050461;3;28.2632865906;2;14.7228336334;12.3113050461;3;24.9617595673;
17;2;19.6030311584;12.4808797836;3;28.6547400951;2;15.7228336334;12.4808797836;3;25.0;
18;2;20.7089958191;12.5;3;29.0328326225;2;16.7228336334;12.5;3;25.0;
