Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
5;1;9.0;10.0;4;20.0;2;8.0;10.1999998093;4;21.0;
6;1;10.0;10.0;4;20.0;2;9.22500038147;10.0;3;21.0299999714;
7;1;11.0;10.0;4;20.0;2;9.73174953461;10.0;3;21.0605909824;
8;1;11.0;10.0;4;20.3999996185;2;9.73863315582;10.0;3;21.5023716688;
9;1;11.1199998856;10.1999998093;4;20.7264003754;2;9.83803367615;10.1999998093;3;21.8717387915;
10;1;11.2179203033;10.3632001877;4;20.9903717041;2;9.92114067078;10.3632001877;3;22.1798590422;
11;1;11.2971115112;10.4951858521;4;22.0419120789;2;9.99046802521;10.4951858521;3;23.2886198759;
12;1;11.6125736237;11.0209560394;4;22.9143505096;2;10.2399396896;11.0209560394;4;24.2203179598;
13;1;13.2971115112;11.4571752548;4;23.6214065552;2;12.0166759491;11.4571752548;4;24.988676548;
14;1;14.2971115112;11.8107032776;4;24.1832637787;2;14.0166759491;11.8107032776;4;25.6138757467;
15;1;15.2971115112;12.0916318893;4;24.6226100922;2;16.0166759491;12.0916318893;4;26.1185922623;
16;1;16.2971115112;12.3113050461;4;24.9617595673;2;17.0594291687;12.3113050461;4;26.5251210928;
17;1;17.2971115112;12.4808797836;5;25.0;2;18.074590683;12.4808797836;4;26.6327222586;
18;1;18.2971115112;12.5;6;25.0;2;18.7228336334;12.5;3;26.7040277719;
19;2;19.2971115112;12.5;5;25.0;2;19.625;12.5;4;26.7772322893;
20;2;19.5;12.5;5;25.0;2;19.625;12.5;4;26.852280736;
21;2;19.5;12.5;5;25.0;2;19.625;12.5;4;26.9291081429;
22;2;19.5;12.5;5;25.0;2;19.625;12.5;5;27.0076401234;
23;2;19.5;12.5;6;25.0;2;19.625;12.5;5;27.0877923965;
24;2;19.5;12.5;6;25.0;2;19.625;12.5;5;27.1694712639;
25;2;19.5;12.5;6;25.0;2;19.625;12.5;5;27.2525734901;
26;2;19.5;12.5;6;25.0;2;19.625;12.5;6;27.3369870186;
27;2;19.5;12.5;7;25.0;2;20.1508216858;12.5;6;27.4225912094;
28;2;19.5;12.5;8;25.0;2;20.1700820923;12.5;6;27.5092573166;
29;2;19.5;12.5;8;25.0;2;19.625;13.2527770996;5;27.5968489647;
30;2;19.5;12.5;8;25.0;2;17.625;13.5;5;27.6852235794;
31;2;19.5;12.5;8;25.0;2;16.625;14.5;5;27.774232626;
32;2;19.5;12.5;9;25.0;2;15.625;15.5;5;27.8637228012;
33;3;18.75;12.5;4;35.0;2;14.625;16.5;5;27.9535369873;
34;3;19.75;12.5;4;35.3999996185;2;14.0;17.5;5;28.0435154438;
35;3;20.75;12.5;4;35.7743997574;2;14.0;18.5;5;28.1334965229;
36;3;19.75;13.5;4;36.1219387054;2;14.0;19.5;5;28.2233183384;
37;3;19.75;14.5;4;36.4420347214;2;14.0;20.5;5;28.3128197193;
38;3;19.75;15.5;4;36.7347183228;2;14.0;21.5;6;28.4018411636;
39;3;19.2704162598;16.5;4;37.0005426407;2;14.0;22.5;6;28.4902265072;
40;3;18.3501625061;17.5;5;37.2404880524;2;14.0;23.5;7;28.5778234005;
41;3;17.6721458435;18.5;5;37.4558610916;2;14.0;24.5;7;28.6644845009;
