Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
5;2;10.0;10.1999998093;4;21.0;1;8.0;10.0;5;20.0;
6;2;12.0;10.0;3;21.0599999428;1;9.0;10.0;5;20.0;
7;2;14.0;10.0;3;21.1229639053;1;9.5;10.0;5;20.0;
8;2;14.336889267;10.0;2;21.6001901627;1;9.5;10.0;5;20.3999996185;
9;2;14.4800567627;10.1999998093;2;22.0082015991;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;14.6024608612;10.3632001877;2;23.2129787207;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;14.9638929367;10.9097137451;2;24.245090127;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;16.9638938904;11.3658018112;2;25.1164904833;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;18.9638938904;11.7372808456;3;25.8465604782;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;20.0795764923;12.0336990356;3;26.4579504728;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;21.1234550476;12.2662630081;3;26.9734284878;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;22.1700973511;12.446267128;3;27.245682478;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;23.2195320129;12.5;3;27.4198198318;1;15.7228336334;12.4808797836;4;25.0;
18;2;24.271774292;12.5;2;27.6032464504;1;16.7228336334;12.5;4;25.0;
19;2;24.5;13.2809743881;3;27.7958021164;1;17.625;12.5;4;25.0;
20;2;24.5;13.3387403488;3;27.9972171783;1;17.625;12.5;5;25.0;
21;2;25.3991661072;12.5;3;28.207105875;1;17.625;12.5;5;25.0;
22;2;24.5;13.4621315002;3;28.4249610901;1;17.625;12.5;5;25.0;
23;2;24.5;13.5274887085;3;28.6501536369;1;17.625;12.5;6;25.0;
24;2;25.5;12.5;3;28.8819327354;1;17.625;12.5;6;25.0;
25;3;23.6645793915;13.5;2;29.1194319725;1;17.625;12.5;6;25.0;
26;3;23.5;13.5;3;29.3616781235;1;17.625;12.5;6;25.0;
27;3;24.5;14.5;3;29.60760355;1;17.625;12.5;6;25.0;
28;3;23.5;13.5;3;29.8560638428;1;17.625;12.5;6;25.0;
29;3;23.5;13.5;3;30.1058568954;1;17.625;12.5;6;25.0;
30;3;24.5;14.5;3;30.3557448387;1;17.625;12.5;7;25.0;
31;3;24.5;15.1778726578;3;30.6044793129;1;17.625;12.5;7;25.0;
32;3;23.5;14.1778726578;3;30.8508253098;1;17.625;12.5;8;25.0;
33;3;23.5;14.1778726578;4;32.0935864449;1;17.625;12.5;7;25.0;
34;3;25.5;15.6778726578;4;32.3716273308;1;17.625;12.5;7;25.0;
35;3;25.5;14.1778726578;4;32.6450791359;1;17.625;12.5;7;25.0;
36;3;25.7935237885;14.5;4;32.9129912853;1;17.625;12.5;6;25.0;
37;3;24.8738975525;15.5;4;33.174524188;2;17.625;12.5;5;25.0;
38;3;23.9523582458;16.5;4;33.4289611578;2;17.625;12.5;5;25.0;
39;3;25.0286884308;19.5;5;33.6757113934;2;17.625;12.5;4;25.0;
40;3;26.1027145386;21.5;5;33.9143140316;2;17.625;12.5;4;25.0;
41;3;26.7828483582;23.5;6;34.1444346905;2;17.625;12.5;4;25.0;
42;3;28.2433300018;25.5;6;34.3658598661;2;17.625;12.5;5;25.0;
43;3;28.8890457153;27.5;7;34.5784901381;2;17.625;12.5;5;25.0;
44;3;28.9376983643;28.2264137268;7;34.7823271751;2;17.625;12.5;6;25.0;
45;3;29.4346981049;27.5;6;34.9774637222;2;17.625;12.5;7;25.0;
46;3;29.0261535645;28.2784748077;7;35.1640706062;2;17.625;12.5;7;25.0;
47;3;27.5093212128;28.5;8;35.3423844576;2;17.625;12.5;7;25.0;
48;3;28.0261535645;28.332572937;8;35.5126941204;2;17.625;12.5;7;25.0;
49;3;26.5;29.3603382111;9;35.6753265858;2;17.625;12.5;7;25.0;
50;3;28.0331306458;27.5;9;35.8306394815;2;17.625;12.5;8;25.0;
51;3;28.5;28.4171886444;10;35.8924454451;2;17.625;13.5;8;25.0;
52;4;27.0677337646;28.5;9;35.9512542486;2;17.625;14.5;8;25.0;
53;4;27.0853767395;29.5;9;36.0107431412;2;17.625;15.5;10;25.0;
54;4;26.5;31.5;9;36.0708494186;2;17.625;16.5;10;25.0;
55;4;27.1212539673;31.5;9;36.1315076351;3;17.625;17.5;9;25.0;
56;4;26.5;33.0;9;36.1926498413;3;17.625;17.5;11;25.0;
57;4;26.5;33.0963249207;9;36.2542052269;3;17.625;17.5;11;25.0;
58;4;26.5;33.1271018982;10;37.3161010742;4;18.625;18.5;10;26.0;
59;5;28.1948299408;33.0;9;37.4082629681;4;19.625;19.5;11;26.1100000143;
60;5;29.2134780884;34.0;9;37.5012056828;4;19.625;20.5;12;26.2308790684;
61;5;29.2321853638;35.0;9;38.8342641592;4;19.625;21.5;12;26.3634339571;
62;5;30.5655670166;34.5;10;39.9378181696;5;19.625;22.5;8;36.5084564686;
63;5;29.8336219788;36.8899993896;10;40.8465183973;5;20.625;23.5;8;37.0667164326;
64;5;30.2123565674;36.7820053101;11;41.5965148211;5;21.625;24.5;8;37.6133431196;
65;6;32.2153244019;35.0271492004;11;42.0731786489;5;21.625;25.5;8;38.1477382183;
66;6;29.3999996185;37.1406555176;11;42.3607621193;5;21.625;26.5;9;38.6698915958;
67;6;31.3411941528;34.6644744873;12;42.636239171;5;21.625;27.5;8;39.1802845001;
