Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
70;4;32.373550415;36.2445526123;9;53.8178979158;4;19.8792495728;20.5;8;26.2754310369;
71;4;32.6647911072;36.6075744629;9;54.7276055813;4;19.9119720459;21.5;8;27.4377241135;
72;4;30.7752685547;37.8504180908;10;55.2282969952;4;20.9484882355;23.5;8;27.64833498;
73;4;29.7752685547;38.9124908447;12;55.6749659777;4;21.9891242981;24.5;8;27.8793028593;
74;4;28.7752685547;39.9779624939;12;55.9347631931;4;22.0342102051;25.5;8;28.1320204735;
75;4;27.7752685547;41.0468521118;12;56.200697422;4;22.0840568542;26.5;8;28.4077808857;
76;4;27.6000003815;42.1191520691;12;56.4724063873;4;22.1389598846;27.5;9;29.707717061;
77;4;27.6000003815;43.1948242188;13;56.7494745255;4;23.1991729736;28.5;9;30.072733283;
78;4;27.6000003815;44.2738075256;13;57.0314302444;4;24.2649059296;29.5;9;30.4958139658;
79;4;27.6000003815;45.3559989929;13;57.3177456856;4;24.5865783691;30.5;11;30.9490238428;
80;4;28.6000003815;43.4412612915;13;57.6078372002;5;24.6809120178;31.5;9;31.4322485924;
81;4;27.6000003815;44.5294303894;14;57.9010648727;5;24.7818832397;32.5;6;31.944824338;
82;5;26.6399993896;45.6202964783;11;63.196737051;5;24.8893470764;32.5;7;33.5978606939;
83;5;28.6399993896;44.7136154175;13;63.6941123009;5;25.2533035278;33.0;7;35.0746546984;
84;6;28.6399993896;45.8091125488;12;64.1900064945;5;25.577501297;33.3899993896;7;36.4068887234;
85;6;28.6399993896;45.0;13;64.682841301;5;25.8690719604;33.6872596741;6;37.6263650656;
86;6;29.6399993896;47.0;13;65.1151351929;5;24.6814193726;34.9097442627;7;38.6127792597;
87;5;26.6399993896;44.0;13;59.6844587326;7;25.7563228607;34.0;2;45.1702154875;
88;5;26.0399990082;44.2062492371;14;59.9779839516;7;25.7926998138;36.0;2;47.1485081911;
89;5;25.0399990082;44.3074607849;14;60.2681417465;8;28.2999992371;38.0;1;48.1614216566;
90;5;24.0399990082;45.4086456299;14;61.5540766716;8;26.2999992371;42.2705764771;1;49.1710782051;
91;6;22.3999996185;48.5093917847;14;67.9980635643;7;23.2999992371;42.3653488159;1;43.9503427744;
92;6;23.3999996185;52.6092987061;15;71.0062303543;7;22.2999992371;45.4645996094;1;44.8185281754;
93;6;23.3999996185;56.7079658508;15;73.4402045012;7;21.2999992371;48.568157196;1;46.6658301353;
94;6;22.3999996185;60.8050193787;17;75.4047613144;7;21.2999992371;52.2537078857;2;47.5166782141;
95;7;22.0;64.9001083374;17;76.9549275637;7;22.0;55.3352012634;2;50.094576478;
96;7;22.0;67.2913208008;17;77.9380339384;7;22.0;57.8890228271;2;52.2903462648;
97;7;23.0;66.3605957031;17;78.837225914;7;23.0;58.0238418579;3;55.1499553919;
98;7;24.0;66.4279174805;17;79.524715066;7;24.0;59.1614685059;3;56.847376585;
99;7;25.0;66.4931030273;22;80.1015717983;7;26.2982387543;59.6386108398;4;58.1562721729;
100;8;24.0;65.5560150146;18;90.6579116583;8;25.0;61.3190917969;3;59.1969637871;
101;9;23.0;68.6165084839;17;92.0933545828;8;25.0;62.3370437622;4;60.186629653;
102;9;24.0;71.6745071411;17;94.4906468391;8;25.0;63.3552246094;6;61.1289255619;
103;10;26.0;72.729927063;16;96.0444185734;8;26.0;63.8718643188;6;62.0287815332;
104;10;27.0;73.7827224731;16;97.5729107857;8;24.0;66.0140991211;7;62.8918004036;
105;10;28.0;75.8328857422;17;99.0727474689;8;25.0;66.1549224854;8;63.7237659693;
106;10;30.0;74.8803939819;19;100.54459095;8;24.0;68.4863739014;8;65.4737497568;
107;10;30.0;76.9252853394;19;102.993068218;8;26.0;68.7492446899;9;66.1194992065;
108;10;32.0;79.967590332;19;104.466212273;8;27.0;67.5632553101;9;66.7793438435;
109;10;35.0;79.4028396606;19;105.768946409;8;26.0;69.8437805176;10;67.4522932768;
110;10;35.0;81.7138214111;19;107.089034081;8;26.0;72.9500427246;11;68.1371145248;
111;10;36.0;87.4301834106;20;108.36623466;8;27.0;73.0519714355;11;68.5145306587;
112;10;37.0;90.919303894;20;109.682554126;8;26.0;76.149307251;10;68.9302036762;
113;10;38.7200012207;91.919303894;20;111.048603535;9;26.0;79.2418823242;9;69.3790158033;
114;10;39.5646438599;94.919303894;20;112.434276342;9;27.0;79.3295593262;12;69.8558226824;
115;11;37.7200012207;99.919303894;20;115.579277158;8;24.0;77.4123001099;13;68.4713343382;
116;11;39.7200012207;102.919303894;21;116.941372633;8;25.0;78.4900894165;14;68.9675621986;
117;11;39.7200012207;108.919303894;23;118.338114619;8;25.0;79.2257385254;14;69.4764122963;
118;11;39.7200012207;114.919303894;23;119.741603255;8;26.0;77.3115310669;16;69.9928039312;
119;11;41.7200012207;114.122795105;23;121.122383833;8;27.0;77.3928833008;17;71.5118252039;
120;11;39.7200012207;119.164863586;24;122.452172518;8;26.0;76.9699249268;14;71.9288161993;
121;12;40.7200012207;120.207748413;26;124.606512547;7;24.0;75.5428237915;12;71.5394583941;
