Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;2;10.0;10.1999998093;4;21.0;1;9.0;10.0;6;20.0;
7;2;11.3000001907;10.0;4;21.0700000525;1;9.5;10.0;6;20.0;
8;2;11.3210000992;10.0;4;21.5441507101;1;9.5;10.0;6;20.3999996185;
9;2;11.4632453918;10.1999998093;4;21.9489927292;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;11.5846977234;10.3632001877;4;22.320276022;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;11.6960830688;10.4951858521;4;23.4871203899;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;12.0461359024;11.0209560394;4;24.4831933975;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;14.0461359024;11.4571752548;5;25.3225210905;1;10.1557292938;11.4571752548;5;23.6214065552;
14;2;16.0461368561;11.8107032776;5;26.0255519152;1;10.3148164749;11.8107032776;5;24.1832637787;
15;2;17.1652603149;12.0916318893;5;26.6151868105;1;11.3148164749;12.0916318893;5;24.6226100922;
16;2;18.2103462219;12.3113050461;5;27.1138904095;1;12.3148164749;12.3113050461;5;24.9617595673;
17;2;19.2582130432;12.4808797836;5;27.3210272789;1;12.6163959503;12.4808797836;5;25.0;
18;2;20.3088817596;12.5;5;27.4992582798;1;14.3148164749;12.5;3;25.0;
19;2;21.3623504639;12.5;5;27.6867210865;1;15.3148164749;12.5;3;25.0;
20;2;22.306016922;12.5;8;27.8832085133;1;16.3148155212;12.5;3;25.0;
21;3;21.528465271;12.5;5;52.0884003639;1;17.3148155212;12.5;5;25.0;
22;3;19.75;14.3647518158;5;53.5018589497;1;17.625;12.5;5;25.0;
23;3;19.75;15.4245204926;6;54.680621624;1;17.625;12.5;6;25.0;
24;3;19.75;16.4864463806;6;55.6523106098;1;17.625;12.5;6;25.0;
25;3;19.75;17.5503387451;6;56.4513423443;1;17.625;12.5;6;25.0;
26;3;19.75;18.6159706116;6;57.1124505997;1;17.625;12.5;6;25.0;
27;3;20.0;19.68309021;6;57.4693202972;1;17.625;12.5;6;25.0;
28;3;20.0;17.5;5;57.716504097;1;17.625;12.5;6;25.0;
29;4;20.2734565735;17.5;5;57.9657006264;1;17.625;12.5;6;25.0;
30;4;20.3407402039;17.5;6;58.2156887054;1;17.625;12.5;6;25.0;
31;5;21.4082355499;17.5;5;58.4652233124;1;17.625;12.5;6;25.0;
32;5;22.475610733;17.5;5;58.7130589485;1;17.625;12.5;6;25.0;
33;5;22.0;19.5;5;58.9579744339;1;17.625;12.5;6;25.0;
34;5;22.75;21.5;5;59.198797226;1;17.625;12.5;7;25.0;
35;5;23.75;20.5;5;59.4344263077;1;17.625;12.5;7;25.0;
36;5;24.4872951508;21.5;6;59.6638503075;1;17.625;12.5;7;25.0;
37;5;24.5492401123;22.5;6;60.8861660957;1;17.625;12.5;7;25.0;
38;5;25.6092643738;23.9599990845;7;61.1905897856;1;17.625;12.5;7;25.0;
39;5;26.6671600342;24.5;8;61.493584156;1;17.625;12.5;7;25.0;
40;5;26.7227458954;26.0460739136;8;61.7950056791;1;17.625;12.5;7;25.0;
41;5;27.1246528625;26.5;8;62.0948300362;1;17.625;12.5;7;25.0;
42;5;24.7758827209;29.1459445953;9;62.3931407928;1;17.625;12.5;7;25.0;
43;5;26.1876144409;33.145942688;9;62.6901134253;1;17.625;12.5;7;25.0;
44;5;27.2225074768;37.145942688;9;62.9859977961;1;17.625;12.5;7;25.0;
45;5;27.4462184906;41.145942688;10;63.2810974121;1;15.625;13.5;7;25.0;
46;5;27.525894165;45.145942688;11;63.575745821;1;14.625;14.5;7;25.0;
47;5;27.6054515839;47.5;11;63.8702824116;1;13.625;15.5;7;25.0;
48;5;27.6849765778;48.5;12;64.1650292873;1;12.625;16.5;8;25.0;
49;5;27.7645587921;49.5;13;64.4602680206;1;12.0;17.5;10;25.0;
50;5;27.8442707062;50.5;13;64.7562177181;1;12.0;18.5;10;25.0;
51;5;27.9241790771;51.5;14;65.016159296;1;12.0;19.5;10;25.0;
52;5;27.9943637848;52.5;15;65.2268030643;1;12.0;20.5;11;25.0;
53;5;28.0512371063;53.5;15;65.445360899;1;12.0;21.5;11;25.0;
54;6;28.1102485657;54.5;13;80.6711919308;1;13.0;19.5;11;25.0;
55;6;30.1712226868;53.5;14;81.6535346508;1;14.0;18.5;11;25.0;
56;6;30.2339553833;55.5;15;82.5608868599;1;15.0;17.5;12;25.0;
57;6;30.1800003052;57.5;16;83.3914322853;1;16.0;17.5;12;25.0;
58;6;32.1800003052;55.7992706299;16;84.1466193199;1;17.0;17.5;12;25.0;
59;6;32.1800003052;56.748374939;16;84.830309391;1;17.625;17.5;12;25.0;
60;6;34.1800003052;57.7048683167;16;85.4479265213;1;17.625;17.5;12;25.0;
61;6;35.686580658;55.6680908203;16;86.0056886673;1;17.625;17.5;12;25.0;
62;6;33.3710784912;57.637298584;17;86.509999752;1;17.625;17.5;13;25.0;
63;6;34.4286231995;57.6117248535;18;86.8733024597;2;17.625;17.5;12;25.0;
64;6;34.4550018311;56.5999984741;18;87.1156759262;2;17.625;17.5;13;25.0;
65;7;34.4550018311;56.5999984741;18;90.0043854713;2;17.625;17.5;13;25.0;
66;7;33.9018478394;59.0429992676;19;92.3440966606;2;17.625;17.5;13;25.0;
