Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;11.0;5;20.0;
3;2;8.19999980927;10.0;4;21.0900000334;1;8.0;10.0;5;20.0;
4;2;9.21800041199;10.0;4;21.1871190071;1;8.0;10.0;5;20.0;
5;2;9.23742389679;10.0;4;21.2917383909;1;8.0;10.0;4;20.0;
6;2;10.3875217438;10.0;4;21.4042263031;1;9.0;10.0;3;20.0;
7;2;11.4212675095;10.0;4;21.5249304771;1;9.5;10.0;3;20.0;
8;2;11.4574794769;10.0;4;22.0694183111;1;9.5;10.0;3;20.3999996185;
9;2;11.6208257675;10.1999998093;4;22.5515855551;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;11.7654762268;10.3632001877;4;22.983014226;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;11.8949041367;10.4951858521;4;24.2738182545;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;12.2821455002;11.0209560394;4;25.4089095592;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;14.2821455002;11.4571752548;5;26.4029755592;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;16.2821464539;11.8107032776;5;27.276881218;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;17.5406589508;12.0916318893;5;28.0536293983;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;18.6418800354;12.3113050461;5;28.755402565;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;19.750667572;12.4808797836;5;29.1808357239;1;15.7228336334;12.4808797836;4;25.0;
18;2;20.8668251038;12.5;5;29.5913586617;1;16.7228336334;12.5;4;25.0;
19;2;21.9899806976;12.5;5;30.0233430862;1;17.625;12.5;5;25.0;
20;2;23.0070037842;12.5;6;30.4742712975;1;17.625;12.5;6;25.0;
21;2;23.1422805786;12.5;6;30.9409928322;1;17.625;12.5;7;25.0;
22;2;23.2822971344;12.5;6;31.4197778702;1;17.625;12.5;7;25.0;
23;2;23.4259338379;12.5;6;31.906411171;1;17.625;12.5;7;25.0;
24;2;23.5719223022;12.5;6;32.3963236809;1;17.625;12.5;7;25.0;
25;2;23.7188968658;12.5;7;32.8847527504;1;17.625;12.5;8;25.0;
26;3;23.8654251099;12.5;6;33.3669252396;1;17.625;12.5;9;25.0;
