Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
5;2;9.0;10.1999998093;4;21.0;1;8.0;10.0;4;20.0;
6;2;10.3000001907;10.0;4;21.0900000334;1;9.0;10.0;4;20.0;
7;2;11.3269996643;10.0;4;21.1871190071;2;9.5;10.1999998093;3;21.0;
8;2;11.3561353683;10.0;4;21.7036092281;2;9.72500038147;10.0;3;21.5299996138;
9;2;11.5110826492;10.1999998093;4;22.1564130783;2;9.84424972534;10.1999998093;3;22.0018314123;
10;2;11.6469240189;10.3632001877;4;22.557236433;2;9.95041179657;10.3632001877;3;22.4280958176;
11;2;11.7671709061;10.4951858521;4;23.8035871983;2;10.0463218689;10.4951858521;3;23.7177560329;
12;2;12.141076088;11.0209560394;4;24.8916251659;2;10.3364953995;11.0209560394;3;24.8637619019;
13;2;14.141076088;11.4571752548;5;25.8364036083;2;12.1614513397;11.4571752548;3;25.8837099075;
14;2;16.1410751343;11.8107032776;5;26.6592981815;2;14.1614513397;11.8107032776;3;26.8016016483;
15;2;17.3553848267;12.0916318893;5;27.3839819431;2;16.1614513397;12.0916318893;3;27.6436917782;
16;2;18.440984726;12.3113050461;5;28.0334718227;2;17.4025764465;12.3113050461;4;28.4353666306;
17;2;19.5340881348;12.4808797836;5;28.407397747;3;18.5043945312;12.4808797836;3;28.9781968594;
18;2;20.6347923279;12.5;5;28.7683298588;3;19.6179275513;12.5;3;29.5360116959;
19;2;21.7430725098;12.5;5;29.1538929939;3;20.6456031799;12.5;4;30.1467399597;
20;2;22.7461681366;12.5;6;29.562889576;3;20.7830162048;12.5;4;30.8082637787;
21;2;22.8688659668;12.5;6;29.9934945107;3;20.9318599701;12.5;4;31.5163917542;
22;2;22.9980487823;12.5;6;30.4432339668;3;21.0911884308;12.5;4;32.264708519;
23;2;23.1329708099;12.5;6;30.9089989662;3;21.2595596313;12.5;4;33.0445957184;
24;3;23.2726993561;12.5;5;31.3870959282;3;21.4350337982;12.5;5;33.8454675674;
25;3;21.5;13.5;6;31.8733391762;4;21.6152305603;12.5;4;34.6552286148;
26;4;21.5;14.5;5;32.36317873;4;21.7974262238;12.5;4;35.4609355927;
27;4;20.5;13.5;5;32.8518595695;4;21.9787101746;12.5;3;36.2495918274;
28;4;20.5;14.5;5;33.3346033096;4;22.1561584473;12.5;3;37.0089855194;
29;4;20.0003814697;15.5;5;33.8067913055;4;22.3270225525;12.5;3;37.7284460068;
30;4;19.142036438;16.5;5;35.2641468048;4;20.3270225525;13.5;3;38.399433136;
31;4;19.142036438;15.5;5;35.9128828049;4;19.3270225525;13.5;3;39.0158834457;
32;4;19.142036438;15.5;5;38.1224725246;4;18.625;13.5;3;39.5742921829;
33;4;18.5;14.5;5;40.0930125713;4;17.625;13.5;3;40.0735645294;
34;4;19.5;15.6171875;5;41.8578205109;4;17.625;13.5;4;40.5146827698;
35;4;18.5;14.6171875;6;43.4589486122;4;16.625;13.5;4;40.9002714157;
36;5;18.5;15.6171875;5;44.9397258759;4;16.625;14.5;4;41.2341346741;
37;5;17.5;15.4822807312;5;46.0757608414;4;17.0;15.5;4;41.5208072662;
38;5;18.5;16.5;5;47.215303421;4;17.7171821594;16.5;4;41.7651824951;
39;5;19.5;17.5;5;48.3990249634;4;17.7721672058;17.5;4;41.972202301;
40;5;20.5;18.5;5;49.6307005882;4;17.8187446594;18.5;4;42.0;
41;5;21.5;19.5;5;50.9112019539;4;16.8187446594;17.5;4;42.0;
42;5;22.5;21.5;5;53.2371244431;4;16.8187446594;17.5;5;42.0;
43;5;24.5;24.0;5;53.7321658134;4;17.0;17.5;7;42.0;
44;5;28.5;25.0;6;54.3483710289;4;18.0;17.5;7;42.0;
45;6;30.7840595245;28.0;5;55.0556474924;4;19.0;17.5;7;42.0;
46;6;32.3748016357;31.0;5;55.8206890821;4;19.625;18.5;8;42.0;
47;6;34.3799476624;33.0;7;56.6092112064;4;20.625;18.5;8;42.0;
48;6;34.9827651978;33.6809806824;7;57.3886150122;4;21.625;19.5;8;42.0;
49;6;35.216583252;33.5628814697;8;58.1305947304;4;22.625;20.5;9;42.0;
50;6;35.4391784668;33.4565963745;8;58.8131215572;4;23.4500007629;21.5;9;42.0;
51;6;35.2943992615;33.9434967041;9;59.4214828014;4;23.4500007629;22.5;9;42.0;
52;6;35.8264465332;33.2748413086;10;59.9482594728;4;23.4500007629;22.5;10;42.0;
53;6;35.6220741272;33.8013648987;11;60.3923999071;4;23.4500007629;22.5;11;42.0;
54;6;35.7488212585;33.7424545288;9;60.757778883;4;23.4500007629;22.5;11;42.0;
55;6;35.8519020081;33.690574646;8;61.0515621901;4;23.4500007629;22.5;12;42.0;
56;5;27.8856601715;28.6450309753;9;40.7522850037;5;23.4500007629;21.5;10;62.1593761444;
57;5;25.8551578522;29.6051864624;8;40.6286674738;5;24.4500007629;21.7999992371;9;62.5304336548;
58;5;24.8277072906;30.5704727173;8;40.5197046995;5;23.4500007629;23.7999992371;9;62.8321418762;
59;5;24.204864502;30.8706035614;8;40.4239310026;5;23.4500007629;25.7999992371;11;63.0;
60;5;23.7001266479;32.5144386292;9;40.340025425;5;23.625;27.7999992371;12;63.0;
61;5;25.0953426361;29.8001880646;10;40.2667986155;6;24.625;29.7999992371;11;63.0;
62;6;23.6621017456;31.4734020233;9;40.2031782866;6;25.625;30.7999992371;12;63.0;
63;6;24.6458911896;28.7431526184;10;40.148198843;6;26.625;31.7999992371;12;63.0;
64;6;25.6313018799;28.4445018768;10;41.4402559996;6;27.2950000763;32.7999992371;12;63.0;
65;6;26.9031543732;28.908826828;10;42.4863458872;6;27.2950000763;33.7999992371;12;63.0;
66;6;25.1130752563;30.2699394226;11;43.3243260384;7;28.2950000763;31.7999992371;8;83.0;
67;6;24.2718009949;31.5457305908;11;43.9918916225;7;26.2950000763;34.7999992371;8;84.2000007629;
68;6;25.3898658752;29.7537574768;11;45.2676819563;7;26.2950000763;37.7999992371;8;86.2175998688;
69;6;27.8691329956;30.0;11;45.5007177591;7;28.2950000763;38.5782394409;9;87.0979585648;
70;6;29.875869751;31.0;12;45.6488577127;8;28.2950000763;41.4942016602;8;87.8175177574;
71;6;30.882598877;32.0;12;45.6916254759;8;28.6700000763;44.4263648987;8;88.3971989155;
72;6;30.8999996185;34.0;12;45.7345228195;8;30.6700000763;44.3726348877;8;89.6998013258;
73;6;30.8999996185;36.0;12;45.7775331736;8;30.8968009949;47.3307304382;8;93.201610446;
74;6;30.8999996185;37.7713279724;13;45.8206398487;8;32.0831375122;49.8419647217;9;96.0317143202;
75;6;30.8999996185;38.7859687805;14;45.863825798;8;33.2333831787;51.7940177917;8;98.2819888592;
76;7;30.8999996185;40.7859687805;13;45.9070739746;8;35.3526535034;50.7671699524;9;101.051424384;
77;7;30.8999996185;42.6569442749;13;45.9503670931;8;35.7602119446;53.7578201294;9;102.132724404;
78;7;30.8999996185;43.6679039001;13;45.9936879873;8;36.8800010681;56.7695884705;11;102.566189528;
79;7;30.8999996185;44.6788063049;14;46.037019372;8;35.8800010681;57.8116149902;12;102.899466038;
80;7;28.8999996185;43.6896476746;13;46.0803438425;8;33.8800010681;61.8552513123;13;103.059034109;
81;7;27.8999996185;43.7004241943;13;46.1236442327;8;32.8800010681;65.9004898071;13;103.22490418;
82;7;26.8999996185;43.7111320496;13;46.166903019;8;33.8800010681;63.6124534607;15;103.39705503;
83;7;26.3999996185;38.925163269;14;46.2101031542;9;30.3999996185;63.6985282898;14;103.575434208;
84;7;26.3999996185;36.925163269;14;46.2532273531;9;30.3999996185;66.6985321045;16;103.759955287;
85;7;26.3999996185;35.925163269;15;46.2962585688;9;30.3999996185;69.6985244751;17;103.950496912;
86;7;26.3999996185;38.925163269;15;46.3391798735;9;30.3999996185;73.6985244751;18;104.14690125;
87;7;26.3999996185;41.925163269;12;46.3819745779;9;30.3999996185;77.6985244751;16;104.348971963;
88;7;26.3999996185;44.925163269;10;46.4246259928;9;30.3999996185;81.6985244751;17;104.556474924;
89;7;26.3999996185;47.925163269;12;46.4513280392;9;31.3999996185;84.2782363892;17;104.769136906;
90;7;26.3999996185;50.0;12;46.4738043547;9;32.4000015259;81.3845672607;18;104.986646175;
91;7;26.3999996185;52.0;13;46.4962974787;9;31.3999996185;82.4933166504;19;105.208653688;
92;7;26.3999996185;53.0474090576;14;46.5187973976;9;35.9208641052;85.6043243408;19;105.434773684;
93;7;26.3999996185;54.0631561279;14;46.5412938595;9;39.103477478;85.217376709;20;105.664586067;
94;7;26.3999996185;55.0789031982;15;46.5637768507;9;40.9264564514;85.3322906494;20;105.897638798;
95;7;26.3999996185;56.0946426392;15;46.5862361193;9;40.7497634888;88.4488143921;21;106.133450747;
96;7;26.3999996185;57.1103668213;15;46.6086617708;9;40.7733459473;86.5667190552;22;106.371515036;
97;7;27.3999996185;55.8477973938;16;46.6310436726;9;37.7971534729;90.6857528687;22;106.611303568;
98;7;28.3999996185;54.8679428101;16;46.6533719301;9;36.8211288452;94.8056488037;22;106.85227108;
99;7;29.3999996185;53.8880386353;17;46.6756366491;9;37.8452301025;92.9261322021;24;107.093859196;
100;7;30.3999996185;52.9080734253;17;46.6978281736;9;34.8693847656;97.0469284058;24;107.335502625;
