Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;6.0;12.1999998093;3;21.0;1;6.0;12.0;4;20.0;
2;2;7.19999980927;11.0;3;21.1200000048;1;7.0;11.0;5;20.0;
3;2;8.22399997711;10.0;3;21.2530560493;1;8.0;10.0;6;20.0;
4;2;9.25061130524;10.0;3;21.4002518654;1;8.0;10.0;6;20.0;
5;2;9.28005027771;10.0;3;21.5626775026;1;8.0;10.0;6;20.0;
6;2;10.4688034058;10.0;3;21.7414059639;1;9.0;10.0;6;20.0;
7;2;11.5224218369;10.0;3;21.9374637604;1;9.5;10.0;6;20.0;
8;2;11.5812387466;10.0;2;22.5711705685;1;9.5;10.0;6;20.3999996185;
9;2;11.7713508606;10.1999998093;2;23.1543953419;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;11.9463186264;10.3632001877;2;23.699334383;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;12.1098003387;10.4951858521;2;25.1651031971;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;12.549530983;11.0209560394;2;26.5021727085;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;15.2340688705;11.4571752548;3;27.7263121605;1;10.1557292938;11.4571752548;6;23.6214065552;
14;2;17.2340698242;11.8107032776;3;28.8585500717;1;10.3148164749;11.8107032776;6;24.1832637787;
15;2;18.6996974945;12.0916318893;3;29.9208650589;1;11.3148164749;12.0916318893;6;24.6226100922;
16;2;19.8865890503;12.3113050461;4;30.9329853058;1;12.3148164749;12.3113050461;6;24.9617595673;
17;2;21.0884780884;12.4808797836;5;31.6894907951;1;12.6163959503;12.4808797836;6;25.0;
18;2;22.3039588928;12.5;5;32.4461064339;1;14.3148164749;12.5;6;25.0;
19;2;23.5309429169;12.5;6;33.2319602966;1;15.3148164749;12.5;7;25.0;
20;2;23.9695892334;12.5;6;34.0360612869;1;16.3148155212;12.5;7;25.0;
21;2;24.2108192444;12.5;6;34.8460483551;1;17.3148155212;12.5;6;25.0;
22;2;24.4538154602;12.5;6;35.6488904953;1;17.625;12.5;6;25.0;
23;2;24.6946678162;12.5;6;36.4317016602;1;17.625;12.5;6;25.0;
24;3;23.8365592957;12.5;4;54.4325695038;1;17.625;12.5;6;25.0;
25;3;22.8365592957;13.5;5;56.0037813187;1;17.625;12.5;7;25.0;
26;3;24.8365592957;13.5;5;57.4117650986;1;17.625;12.5;7;25.0;
27;3;25.8365592957;14.5;5;58.6538114548;1;17.625;12.5;7;25.0;
28;3;26.571269989;15.5;5;59.7343816757;1;17.625;12.5;7;25.0;
29;3;26.7182788849;16.5;5;60.6631946564;1;17.625;12.5;7;25.0;
30;3;26.8493385315;17.5;5;61.4533424377;1;17.625;12.5;7;25.0;
31;3;26.9648284912;18.5;4;62.119644165;1;17.625;12.5;7;25.0;
32;3;27.0655422211;19.5;4;62.5557975769;1;17.625;12.5;7;25.0;
33;3;27.1525650024;20.5;4;62.8320503235;1;17.625;12.5;7;25.0;
34;3;27.2271537781;21.5;5;63.0671749115;1;17.625;12.5;7;25.0;
35;3;27.29063797;22.5;5;63.25;1;17.625;12.5;7;25.0;
36;3;27.3400001526;23.5;5;63.25;1;17.625;12.5;7;25.0;
37;3;27.3400001526;24.5;5;63.25;1;17.625;12.5;8;25.0;
38;3;28.3400001526;22.5;5;63.25;1;17.625;12.5;8;25.0;
39;3;27.3400001526;23.5;5;63.25;1;17.625;12.5;8;25.0;
40;3;28.3400001526;23.5;6;63.25;1;17.625;12.5;8;25.0;
41;3;29.3400001526;24.5;6;63.25;1;17.625;12.5;8;25.0;
42;3;30.3400001526;25.5;6;63.25;1;17.625;12.5;10;25.0;
43;3;31.3400001526;26.5;7;63.25;1;17.625;12.5;11;25.0;
44;3;32.3400001526;27.5;7;63.25;1;17.625;12.5;11;25.0;
45;3;33.3400001526;26.5;8;63.25;1;17.625;12.5;12;25.0;
46;3;33.7150001526;25.5;8;63.25;1;17.625;12.5;12;25.0;
47;3;33.7150001526;25.375;8;63.25;1;17.625;12.5;12;25.0;
48;4;33.7150001526;25.375;7;63.25;1;17.625;12.5;12;25.0;
49;4;33.7150001526;25.375;7;63.25;1;17.625;12.5;12;25.0;
50;4;33.7150001526;25.375;6;63.25;1;17.625;12.5;12;25.0;
51;4;33.7150001526;25.375;6;63.25;1;17.625;12.5;12;25.0;
52;4;33.7150001526;25.375;6;63.25;1;17.625;13.5;12;25.0;
53;4;31.7150001526;26.375;6;63.25;1;17.625;14.5;12;25.0;
54;4;30.7150001526;27.375;7;64.25;1;17.625;15.5;12;25.0;
55;4;30.7150001526;29.375;7;64.3200000525;1;17.625;16.5;12;25.0;
56;4;30.7150001526;31.375;7;64.3941510916;1;17.625;17.5;13;25.0;
57;4;29.7150001526;33.375;7;64.4725923538;1;17.625;17.5;13;25.0;
58;5;29.3400001526;35.375;7;84.2945536375;1;17.625;17.5;13;25.0;
59;5;30.7936000824;38.875;7;87.7507051229;1;17.625;17.5;14;25.0;
60;5;32.1626815796;42.1730995178;7;90.6665489674;1;17.625;17.5;14;25.0;
61;5;33.4580001831;44.5392036438;7;93.0906909704;3;17.625;17.5;11;35.0;
62;5;34.6913223267;45.7535400391;9;94.9346705675;3;18.625;18.5;12;35.3999996185;
63;5;33.8340568542;44.9210739136;10;96.1112033129;3;19.625;19.5;12;35.7743997574;
64;5;33.9113998413;44.8435821533;10;97.0074417591;3;19.625;20.5;12;36.1219387054;
65;5;32.9599990845;46.9295425415;10;97.6118788719;3;19.625;21.5;12;36.4420347214;
66;5;33.9599990845;46.9153594971;11;98.1238162518;3;19.625;22.5;12;36.7347183228;
67;5;33.9599990845;46.0100402832;11;98.4668307304;3;19.625;23.5;12;37.0005426407;
68;5;33.9599990845;46.0537719727;12;98.6279928684;3;19.625;24.5;12;38.2404880524;
69;6;34.9599990845;47.1569137573;10;138.79544878;3;20.625;26.5;9;38.485861063;
70;6;37.9599990845;46.264087677;11;143.368895292;3;21.625;28.5;9;38.7087881565;
71;6;38.9599990845;48.3750915527;13;146.478353262;3;21.625;30.5;10;38.9109418392;
72;6;39.9599990845;50.4896888733;14;148.39940834;3;21.625;32.5;10;39.0940649509;
