Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;2;8.0;10.1999998093;5;21.0;2;8.0;10.3999996185;4;21.0;
4;2;9.19999980927;10.0;5;21.0299999714;2;8.14999961853;10.0;4;21.0399999619;
5;2;9.20600032806;10.0;5;21.0605909824;2;8.15600013733;10.0;4;21.0811839104;
6;2;10.3181772232;10.0;4;21.091766119;2;9.24326610565;10.0;4;21.1235535145;
7;2;11.3275299072;10.0;4;21.1235172749;2;9.75279998779;10.0;4;21.1671074629;
8;2;11.3370552063;10.0;4;21.5670698881;2;9.76259899139;10.0;4;21.6235121489;
9;2;11.4701213837;10.1999998093;4;21.9382035732;2;9.86529064178;10.1999998093;4;22.0083538294;
10;2;11.5814609528;10.3632001877;4;22.2480803728;2;9.95187950134;10.3632001877;4;22.3328083754;
11;2;11.6744241714;10.4951858521;4;23.3592649698;2;10.0248823166;10.4951858521;3;23.4737223387;
12;2;12.0077791214;11.0209560394;4;24.2933903933;2;10.2815876007;11.0209560394;4;24.4402047396;
13;2;14.0077791214;11.4571752548;4;25.0641713142;2;12.0661506653;11.4571752548;4;25.2460467815;
14;2;16.0077800751;11.8107032776;4;25.691778779;2;14.0661506653;12.460559845;4;25.9114806652;
15;2;17.0651283264;12.0916318893;3;26.198879838;2;15.7228336334;12.7829189301;3;26.4592169523;
16;2;18.0854549408;12.3113050461;3;26.6077592373;2;16.7228336334;13.0459480286;3;26.9115637541;
17;2;19.1063728333;12.4808797836;2;26.7176665068;2;17.7228336334;13.2608013153;2;27.0677711964;
18;2;20.1278743744;12.5;2;26.7912226915;2;18.7228336334;13.3271083832;3;27.1904361248;
19;2;21.1499404907;12.5;2;26.8666112423;2;19.625;13.3761749268;3;27.3176908493;
20;2;21.5;13.0599832535;3;26.943765521;2;19.625;13.4270763397;3;27.4493892193;
21;2;22.0831298828;12.5;3;27.0226092339;2;19.625;13.724694252;3;27.5853452682;
22;2;22.1067829132;12.5;3;27.1030561924;2;19.625;13.792673111;3;27.725332737;
23;2;22.1309165955;12.5;3;27.1850111485;3;19.625;13.8626661301;3;27.8690850735;
24;2;21.5;13.155503273;4;27.2683691978;4;19.625;13.9345426559;2;28.016295433;
25;3;22.1805114746;12.5;3;27.3530163765;4;19.625;14.0081481934;2;28.1666185856;
26;3;21.5;12.5;4;27.4388306141;4;19.625;14.0833091736;2;28.3196732998;
27;3;21.5;12.5;4;27.5256814957;4;19.625;14.1598367691;1;28.4750449657;
28;3;21.5;12.5;3;27.6134316921;4;19.625;14.2375221252;1;28.6322891712;
29;3;21.5;13.5;3;27.7019374371;4;19.625;14.3161449432;2;28.7909369469;
30;3;20.3105812073;13.5;2;27.7910490036;4;19.625;15.1536560059;2;28.950499773;
31;3;19.3373146057;14.5;2;27.8806123734;4;19.625;15.2653503418;2;29.1104750633;
32;3;18.3641834259;15.5;2;27.9704699516;4;19.625;15.3773326874;2;29.2703528404;
33;3;17.3911399841;16.5;2;28.0604612827;4;19.625;15.4892473221;2;29.4296216965;
34;3;16.418138504;17.5;2;28.1504247189;4;19.625;15.6007347107;1;29.5877761841;
35;3;15.4451274872;18.5;2;28.2401983738;4;19.625;15.7114429474;1;30.7443213463;
36;3;14.9720592499;19.5;2;28.329621315;4;20.625;16.3210258484;2;30.988781333;
37;3;14.9988861084;20.5;2;28.4185347557;4;21.625;16.4741458893;3;31.2378220558;
38;3;15.025560379;21.5;3;28.5067830086;4;21.625;16.6290512085;3;31.4914015532;
39;3;15.0520343781;22.5;3;28.5942146778;4;21.625;16.7856330872;3;31.7494974136;
40;3;15.0782642365;23.5;3;28.6806838512;4;21.625;16.9438018799;3;32.0121040344;
41;3;15.1042051315;24.5;3;28.7660505772;4;21.9681091309;16.3410224915;4;32.2792261839;
42;3;16.1298141479;22.5;4;28.8501822948;5;21.625;17.2646255493;3;32.5508724451;
43;3;15.1550540924;23.5;4;28.9329543114;5;21.625;17.4271678925;3;32.8270459175;
44;3;15.1798858643;24.5;4;29.0142502785;5;22.0613479614;16.6214046478;3;33.1077339649;
45;3;16.2042751312;22.5;4;29.0939631462;5;22.0965213776;16.7084598541;3;33.3928964138;
46;3;15.2281894684;23.5;4;29.1719956398;5;22.1337909698;19.7084598541;4;33.6824543476;
47;3;16.2515983582;22.5;3;29.2482600212;5;22.1731643677;22.7084598541;4;33.9762759209;
48;3;16.0;22.5;2;29.322678566;5;22.2146263123;25.7084598541;4;34.2741649151;
49;4;18.0;23.5;2;30.3951835632;5;22.2581386566;28.7084598541;5;34.5758502483;
50;4;21.0;24.5;2;30.4957182407;5;22.3036365509;31.7084598541;6;34.8809740543;
51;4;21.0;25.5;2;30.594825983;5;22.3510303497;32.1579208374;7;35.189085722;
52;4;22.0;27.5;2;30.6924622059;5;22.4002056122;32.2206077576;7;35.4996364117;
53;4;23.0;29.5;2;30.7885911465;5;22.4510192871;32.2799110413;9;35.8119781017;
54;4;24.5;27.5;3;30.8831843138;5;22.5032958984;32.3359107971;10;36.1253652573;
55;4;23.5;29.077917099;4;30.976220727;5;22.5568408966;32.3886947632;12;36.3841423988;
56;4;23.5;30.0943546295;4;31.0676870346;5;22.6114311218;32.4000015259;11;36.6303496361;
57;4;24.8666381836;27.5;4;31.1575753689;6;22.6668281555;32.4000015259;9;46.8789830208;
58;4;25.3472728729;27.5;4;31.2458841801;6;24.7227706909;31.3999996185;9;47.5288362503;
59;4;25.3737659454;27.5;3;31.3255085945;6;24.7789878845;33.4000015259;10;48.1530704498;
