Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;11.0;5;20.0;
3;2;8.19999980927;10.0;4;21.0599999428;1;8.0;10.0;5;20.0;
4;2;9.21199989319;10.0;4;21.1229639053;1;8.0;10.0;4;20.0;
5;2;9.22459316254;10.0;4;21.1889609098;1;8.0;10.0;4;20.0;
6;2;10.3566884995;10.0;4;21.2580518723;1;9.0;10.0;4;20.0;
7;2;11.377415657;10.0;3;21.3302885294;1;9.5;10.0;4;20.0;
8;2;11.3990869522;10.0;3;21.8190145493;1;9.5;10.0;4;20.3999996185;
9;2;11.5457038879;10.1999998093;3;22.2388005257;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;11.6716403961;10.3632001877;3;22.6008902788;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;11.7802667618;10.4951858521;2;23.7875448465;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;12.1362638474;11.0209560394;2;24.8040741682;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;14.1362628937;11.4571752548;3;25.6643919945;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;16.1362628937;11.8107032776;3;26.3888099194;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;17.2742366791;12.0916318893;3;27.0000665188;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;18.3258094788;12.3113050461;3;27.5204386711;1;14.7228336334;12.3113050461;3;24.9617595673;
17;2;19.3801765442;12.4808797836;3;27.7490785122;1;15.7228336334;12.4808797836;3;25.0;
18;2;20.437297821;12.5;3;27.9484119415;1;16.7228336334;12.5;3;25.0;
19;2;21.4970970154;12.5;3;28.156321764;1;17.625;12.5;3;25.0;
20;2;22.4468955994;12.5;4;28.3723301888;1;17.625;12.5;3;25.0;
21;2;22.5116996765;12.5;4;28.5958371162;1;17.625;12.5;5;25.0;
22;2;22.5787506104;12.5;4;28.8261203766;1;17.625;12.5;5;25.0;
23;2;22.6478366852;12.5;4;29.0623402596;1;17.625;12.5;5;25.0;
24;2;22.7187023163;12.5;4;29.303548336;1;17.625;12.5;5;25.0;
25;2;22.7910652161;12.5;4;29.5486979485;1;17.625;12.5;6;25.0;
26;2;22.8646087646;12.5;5;29.796661377;1;17.625;12.5;7;25.0;
