Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
5;1;9.0;10.0;4;20.0;1;8.0;10.0;3;20.0;
6;1;10.0;10.0;4;20.0;1;9.0;10.0;3;20.0;
7;1;11.0;10.0;4;20.0;1;9.5;10.0;3;20.0;
8;1;11.0;10.0;4;20.3999996185;1;9.5;10.0;3;20.3999996185;
9;2;11.1199998856;10.3999996185;3;21.7264003754;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;11.5179204941;10.3632001877;2;22.0603717566;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;11.6181116104;10.4951858521;2;23.2074631453;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;11.9622392654;11.0209560394;2;24.1828715801;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;13.9622392654;11.4571752548;3;25.0006883144;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;15.9622383118;11.8107032776;3;25.6814495325;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;17.0620288849;12.0916318893;3;26.2481688261;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;18.1002407074;12.3113050461;3;26.723449707;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;19.1410808563;12.4808797836;3;26.9068236351;1;15.7228336334;12.4808797836;4;25.0;
18;2;20.1846199036;12.5;3;27.0611462593;1;16.7228336334;12.5;4;25.0;
19;2;20.6125736237;13.1183443069;3;27.2247776985;1;17.625;12.5;5;25.0;
20;2;21.5;13.1674337387;3;27.3977591991;1;17.625;12.5;5;25.0;
21;2;21.5;13.2193279266;3;27.5800426006;1;17.625;12.5;5;25.0;
22;2;22.2740135193;12.5;5;27.7714805603;1;17.625;12.5;5;25.0;
23;2;22.3314437866;12.5;5;27.9718174934;1;17.625;12.5;5;25.0;
24;2;22.391544342;12.5;5;28.1806821823;1;17.625;12.5;5;25.0;
25;2;19.5;14.4542045593;5;28.3975830078;1;17.625;12.5;5;25.0;
26;2;18.5;15.5192747116;7;28.6219055653;1;17.625;12.5;5;25.0;
27;2;17.5;16.5865707397;7;28.8529140949;1;17.625;12.5;5;25.0;
28;2;16.5;18.4264564514;7;29.089756012;2;17.625;12.5;4;25.0;
29;2;15.5;19.544878006;8;29.3314704895;2;17.625;12.5;4;25.0;
30;2;14.5;20.6657352448;9;29.5770010948;2;17.625;12.5;4;25.0;
31;2;14.0;19.6657352448;9;29.8252120018;2;17.625;12.5;6;25.0;
32;2;14.0;20.5;9;30.0749063492;2;15.625;13.5;6;25.0;
33;2;14.0;21.5;10;30.3248500824;2;14.625;14.5;6;25.0;
34;2;14.0;22.5;8;30.5737948418;2;13.625;15.5;6;25.0;
35;2;14.0;23.5;8;30.8205022812;2;12.625;16.5;7;25.0;
36;2;14.0;24.5;8;31.0637698174;3;13.0;18.2000007629;6;26.0;
37;3;15.0;22.5;7;31.3024535179;3;14.0;18.5;6;26.0700000525;
38;3;14.0;23.5;5;31.5354895592;3;14.0;19.5;6;26.1441510916;
39;3;14.0;24.5;5;31.7619123459;3;14.0;20.5;6;26.2225923538;
40;3;15.0;22.5;5;31.9808688164;3;14.0;21.5;6;26.305452466;
41;3;14.0;23.5;6;32.1916303635;3;14.0;22.5;7;26.3928465843;
42;3;14.0;24.5;6;32.3935980797;3;14.0;23.5;8;26.4848741293;
43;3;15.0;22.5;6;32.5863051414;3;14.0;24.5;9;26.5816155672;
44;3;14.0;23.5;6;32.7694153786;3;15.0;22.5;9;26.6831297874;
45;3;14.0;24.5;6;32.9427189827;3;14.0;23.5;10;26.7894508839;
46;3;15.0;22.5;6;34.1061229706;3;14.0;24.5;11;26.9005856514;
47;3;15.0;24.0;7;34.2896425724;3;15.0;22.5;11;27.0165102482;
48;4;17.0;25.5149993896;6;35.4639809132;3;14.0;23.5;12;27.1371679306;
49;4;19.0;23.5302963257;6;35.6693255901;3;14.0;24.5;12;27.2624664307;
50;4;20.0;25.5302963257;6;35.8671176434;4;15.0;22.5;10;37.3922762871;
51;4;21.3370552063;27.5302963257;7;36.0576716661;4;15.0;23.5;11;37.9264280796;
52;4;22.0;29.5302963257;7;36.2413449287;4;16.0;24.5;11;38.4391140938;
53;4;23.0;31.5302963257;7;36.4185236692;4;17.0;22.5;11;38.9288232327;
54;4;24.0;32.5;8;36.5138239861;4;16.0;23.5;12;39.3946840763;
55;4;25.0;32.5;8;36.5953578949;4;17.0;23.5;12;39.8363983631;
56;4;25.5;32.5;8;36.6785399914;4;18.0;24.5;12;40.2541527748;
57;4;25.5;32.5;8;36.763335228;4;19.0;25.5;13;40.6485271454;
58;4;25.5;32.5;8;36.8497036695;4;20.0;26.5;13;41.0203959942;
59;4;25.5;32.5;7;36.9376003742;4;21.0;27.5;14;41.3708357811;
60;4;25.5;32.5;6;37.0269751549;4;21.625;27.5;14;41.7010450363;
61;4;25.5;32.5;7;37.1177729368;4;21.625;27.5;14;42.0122776031;
62;4;25.5;32.5;6;37.2099335194;4;21.625;27.5;14;42.2017126083;
63;4;25.5;32.5;6;37.3033915758;4;21.625;27.5;13;42.3613057137;
64;4;25.5;32.5;6;37.3980768919;4;21.625;27.5;12;42.5200004578;
65;4;25.5;32.5;6;37.493914485;4;21.625;27.5;13;42.6772966385;
66;4;25.5;32.5;7;37.5908248425;4;21.625;27.5;13;42.8327093124;
67;4;25.5;32.5;7;37.6887239218;4;21.625;27.5;13;42.9857754707;
