Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;2;8.0;10.1999998093;4;21.0;
5;1;9.0;10.0;5;20.0;2;8.14999961853;10.0;4;21.0900000334;
6;2;10.0;10.1999998093;4;21.0;2;9.24524974823;10.0;4;21.1871190071;
7;2;11.3000001907;10.0;4;21.1200000048;2;9.76710128784;10.0;4;21.2917383909;
8;2;11.3360004425;10.0;4;21.664255619;2;9.79064083099;10.0;4;21.817143321;
9;2;11.4992771149;10.1999998093;4;22.151668787;2;9.90885734558;10.1999998093;4;22.2793469429;
10;2;11.6455011368;10.3632001877;4;22.5948637724;2;10.0128526688;10.3632001877;4;22.6900259256;
11;2;11.778459549;10.4951858521;4;23.90946877;2;10.1052560806;10.4951858521;4;23.9506295919;
12;2;12.1728410721;11.0209560394;4;25.0831897259;2;10.3888921738;11.0209560394;3;25.0538563728;
13;2;14.1728401184;11.4571752548;5;26.1335980892;2;10.6371183395;11.4571752548;3;26.0146684647;
14;2;16.1728401184;11.8107032776;5;27.0845386982;2;12.6371183395;11.8107032776;3;26.8543052673;
15;2;17.4829559326;12.0916318893;5;27.961940527;2;14.6371183395;12.0916318893;3;27.5962526798;
16;2;18.6143722534;12.3113050461;5;28.7906582355;2;15.824798584;12.3113050461;3;28.2632865906;
17;2;19.7612438202;12.4808797836;5;29.3714957237;2;16.8985729218;12.4808797836;3;28.6547400951;
18;2;20.9240226746;12.5;5;29.9672651291;2;17.9780464172;12.5;3;29.0328326225;
19;2;22.1027526855;12.5;5;30.6146354675;2;19.0631160736;12.5;3;29.4347915649;
20;2;21.5;13.5;6;31.310028553;2;20.1535568237;12.5;3;29.8589887619;
21;2;22.5;12.5;6;32.0476689339;2;20.7182731628;12.5;5;30.3031497002;
22;2;23.5;12.5;6;32.8195528984;2;20.8182086945;12.5;5;30.7643566132;
23;2;23.845867157;12.5;6;33.6156187057;2;20.9219799042;12.5;5;31.2390885353;
24;3;21.845867157;13.5;6;34.4241409302;2;21.0287952423;12.5;6;31.7232985497;
25;4;22.845867157;12.5;5;35.2323417664;2;21.1377410889;12.5;6;32.2125329971;
26;4;21.5;13.5;5;36.0271549225;3;21.2478199005;12.5;5;32.7020812035;
27;4;20.5;13.5;6;36.7960615158;3;21.3579673767;12.5;5;33.1871519089;
28;4;20.5;13.5;6;37.5278816223;3;21.4671096802;12.5;5;33.6630582809;
29;4;19.5;13.5;6;38.2134218216;3;21.5741882324;12.5;5;34.1254005432;
30;4;19.5;13.5;6;38.8458929062;3;21.6782150269;12.5;5;34.570227623;
31;4;18.5;13.5;6;39.4210662842;3;21.778301239;12.5;5;34.9941673279;
32;4;18.5;13.5;6;39.9371862411;3;21.8736877441;12.5;5;35.3945169449;
33;4;17.5;13.5;7;41.3946847916;3;21.963766098;12.5;5;35.7692890167;
34;4;18.5;14.0;7;41.9257649183;3;22.0480899811;12.5;5;36.1172132492;
35;4;18.5;14.0649995804;7;42.4193710089;3;20.0480899811;13.5;6;36.4376983643;
36;4;18.8826293945;14.5;7;42.8813047409;3;19.625;14.5;6;36.7307662964;
37;4;19.4313163757;15.5;7;43.3178474903;3;20.625;12.5;6;36.9969644547;
38;4;20.4855003357;16.5;7;43.7353988886;3;19.625;13.5;6;37.2372674942;
39;4;21.0;18.4093551636;7;44.0402543545;3;19.625;14.5;6;37.4529781342;
40;4;21.1000003815;19.5201263428;7;44.2842636108;3;19.625;15.5;6;37.6456279755;
41;4;21.7852783203;19.5;7;44.5518820286;3;20.625;13.5;6;38.8168964386;
42;4;21.8655643463;20.5;7;44.8440244198;3;20.625;15.0;6;39.0985335112;
43;4;21.953207016;21.5;7;45.1613030434;3;22.625;12.5;6;39.2754310369;
44;4;21.0483913422;21.5;8;45.5039470196;3;23.9119720459;12.5;6;39.4377241135;
45;4;20.1000003815;22.5;9;45.871723175;3;24.8734893799;15.5;6;39.6183350086;
46;4;20.1000003815;23.5;9;46.263862133;3;24.5499992371;18.5;6;39.8187118769;
47;4;20.1000003815;25.5;9;46.6789975166;3;24.5499992371;21.5;6;40.0402543545;
48;4;22.0;27.5;9;47.1151270866;3;25.0090579987;24.5;6;40.2842636108;
49;4;22.0;29.5;9;47.5695996284;3;25.0639591217;27.5;7;40.5518820286;
50;4;24.0;29.5;10;48.0391392708;3;25.124174118;27.5;7;40.8440244198;
51;4;25.3117408752;30.5;10;48.5199065208;3;24.5499992371;28.5;8;41.1613030434;
52;4;23.5;32.5;10;49.007601738;3;25.2612934113;27.5;8;41.5039470196;
53;5;22.75;34.5;8;54.4976010323;3;24.5499992371;28.5;9;41.871723175;
54;5;22.75;35.5;8;55.1351251602;3;24.5499992371;29.4358615875;9;42.263862133;
55;5;24.75;34.5;8;55.7621955872;3;24.5499992371;29.6319313049;9;42.6789975166;
56;5;26.75;34.5;9;56.3739051819;3;25.5499992371;27.6319313049;9;43.1151270866;
57;5;27.7941551208;35.5;10;56.9657688141;3;22.5499992371;27.5;10;43.5695996284;
58;5;27.4259338379;34.9420776367;10;57.533873558;3;21.625;27.5;10;44.0391392708;
59;5;28.0542850494;34.9285736084;11;58.0749855042;3;21.625;27.5;6;44.5199065208;
60;5;29.0934696198;34.915512085;10;58.5866141319;3;21.625;27.5;6;45.007601738;
61;5;30.1312580109;35.9029159546;10;59.0670347214;3;21.625;27.5;6;45.4976010323;
62;5;29.1676063538;34.8908004761;10;59.5152616501;3;21.625;27.5;8;45.9851250648;
