Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
5;1;9.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
6;1;10.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
7;1;11.0;10.0;4;20.0;2;9.5;10.1999998093;3;21.0;
8;2;11.0;10.1999998093;3;21.3999996185;2;9.72500038147;10.0;2;21.469999671;
9;2;11.4200000763;10.1999998093;3;21.8264003992;2;9.83075046539;10.1999998093;2;21.8705514669;
10;2;11.5479202271;10.3632001877;3;22.1992716789;2;9.92087364197;10.3632001877;2;22.2129640579;
11;2;11.659781456;10.4951858521;3;23.4054436684;2;9.99791717529;10.4951858521;2;23.3718163967;
12;2;12.0216331482;11.0209560394;3;24.4501843452;2;10.2586593628;11.0209560394;3;24.3595588207;
13;2;14.0216331482;11.4571752548;4;25.3486692905;2;12.0480051041;11.4571752548;3;25.1902494431;
14;2;16.0216331482;11.8107032776;4;26.1225088835;2;14.0480051041;11.8107032776;3;25.884378314;
15;2;17.1943473816;12.0916318893;4;26.7957427502;2;16.0480060577;12.0916318893;2;26.4648982286;
16;2;18.2645130157;12.3113050461;4;27.3919057846;2;17.137348175;12.3113050461;2;26.9543362856;
17;2;19.3416175842;12.4808797836;4;27.7113106251;2;18.171163559;12.4808797836;2;27.1521308422;
18;2;20.4259662628;12.5;4;28.0173821449;2;19.2070636749;12.5;2;27.3210272789;
19;2;21.5177879333;12.5;4;28.3487696648;2;20.1472320557;12.5;3;27.4992582798;
20;2;22.5046310425;12.5;4;28.7054548264;2;20.1873321533;12.5;3;27.6867210865;
21;2;22.6116371155;12.5;8;29.0869145393;2;20.229511261;12.5;3;27.8832085133;
22;3;21.8534660339;12.5;4;39.4920539856;2;20.2737216949;12.5;4;28.0884003639;
23;3;22.9628543854;12.5;4;40.3191556931;2;20.3198890686;12.5;4;28.3018581867;
24;3;24.0781726837;12.5;4;41.1402568817;2;20.3679180145;12.5;6;28.5230212212;
25;3;24.1987819672;13.5;5;41.9510917664;2;20.417678833;12.5;6;28.7512066364;
26;3;24.3238716125;14.5;5;42.7474789619;2;20.4690208435;12.5;7;28.9856116772;
27;3;22.75;16.5;4;43.5253386497;2;20.5217628479;12.5;7;29.2253217697;
28;3;22.75;18.5;4;44.2807245255;2;20.5756969452;12.5;7;29.4693202972;
29;4;23.75;17.5;3;45.0098848343;2;20.6305961609;12.5;7;29.716504097;
30;4;24.75;18.5;4;45.7093381882;2;18.686214447;13.5;7;29.9657006264;
31;4;24.9784393311;19.5;4;46.3759622574;2;18.625;13.5;7;30.2156887054;
32;4;25.1064968109;20.0889186859;4;47.0070886612;2;17.625;13.5;7;30.4652233124;
33;4;25.2307357788;20.1915054321;4;47.6005907059;2;16.854675293;14.5;7;30.7130589485;
34;4;23.2307357788;21.2823295593;5;48.0508718491;2;16.625;13.5;7;30.9579744339;
35;5;24.2307357788;20.2999992371;4;48.4477939606;2;17.625;14.5;8;31.198797226;
36;5;22.75;21.2999992371;4;49.8189210892;2;18.625;15.5;8;31.4344263077;
37;5;24.75;20.7599983215;4;50.1930792332;2;19.625;15.717212677;8;31.6638503075;
38;5;26.75;20.2999992371;4;50.5403578281;2;19.625;15.8319253922;8;31.8861660957;
39;5;24.75;21.7878723145;4;50.8608500957;2;18.625;14.8319253922;8;32.1005897522;
40;5;26.0447769165;20.2999992371;4;51.155159235;2;18.2226333618;14.8319253922;7;32.3064651489;
41;5;25.0533485413;21.2999992371;5;52.4243029356;2;17.2689552307;15.5;7;32.5032672882;
42;5;28.0620765686;23.2999992371;5;52.7196096182;2;16.625;14.5;8;32.6906037331;
43;5;31.0709514618;26.2999992371;5;52.9945998192;2;17.625;14.5;8;32.8682103157;
44;5;33.0049743652;29.2999992371;6;53.2509781122;2;16.625;13.5;9;33.035943985;
45;6;33.4806594849;33.2000007629;5;53.4905046225;2;16.625;13.5;9;33.1937742233;
46;6;33.5302124023;36.0788040161;5;53.5954818726;2;15.625;13.5;9;33.3417720795;
47;6;33.5428848267;36.9619827271;5;53.6910024881;2;15.8768987656;14.5;9;33.4800977707;
48;6;33.5524597168;36.9980239868;5;53.789031148;2;16.9080219269;16.5;10;33.6089868546;
49;6;33.8753890991;36.0607833862;6;53.8895419836;2;17.9370212555;18.5;10;33.7287387848;
50;6;33.571975708;37.0607833862;6;53.9924997091;2;18.9639663696;20.5;12;33.8397035599;
51;6;33.581905365;37.113483429;7;55.0978600979;2;19.9889335632;21.5;12;33.9422702789;
52;6;34.5919494629;38.154384613;7;54.795568943;2;21.0120105743;22.5;13;34.0;
53;7;35.4670944214;39.1964683533;6;54.9956284761;2;21.6499996185;22.5;14;34.0;
54;7;35.1849975586;40.2397079468;6;55.2056469917;2;21.6499996185;22.5;14;34.0;
55;7;35.8904495239;40.0193214417;6;54.9259250164;2;21.6499996185;22.5;16;34.0;
56;7;35.3575668335;41.7693214417;6;55.5242319107;3;21.6499996185;22.5;15;34.0;
57;7;35.8087043762;42.1572952271;6;55.8982957602;3;21.6499996185;22.5;15;34.0;
58;7;35.5103149414;43.2710571289;6;56.1507972479;4;21.6499996185;22.5;13;49.0;
59;7;35.9964141846;42.063331604;7;57.9143573046;4;22.6499996185;23.5;13;49.75;
60;7;36.6636428833;44.4015922546;8;59.8236486912;4;23.6499996185;24.5;13;50.4193744659;
61;7;38.5955581665;44.9106826782;8;61.4764025211;4;24.6499996185;25.5;13;51.0072898865;
