Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;6.0;12.1999998093;3;21.0;1;6.0;12.0;4;20.0;
2;2;7.19999980927;11.0;3;21.0900000334;1;7.0;11.0;5;20.0;
3;2;8.21800041199;10.0;3;21.1871190071;1;8.0;10.0;4;20.0;
4;2;9.23742389679;10.0;3;21.2917383909;1;8.0;10.0;4;20.0;
5;2;9.25834751129;10.0;3;21.4042263031;1;8.0;10.0;4;20.0;
6;2;10.4212675095;10.0;3;21.5249304771;1;9.0;10.0;4;20.0;
7;2;11.4574794769;10.0;3;21.6541694403;1;9.5;10.0;4;20.0;
8;2;11.4962511063;10.0;3;22.2087649107;1;9.5;10.0;4;20.3999996185;
9;2;11.6626291275;10.1999998093;3;22.7014135122;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;11.810423851;10.3632001877;3;23.1436295509;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;11.9430885315;10.4951858521;3;24.4502608776;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;12.3350782394;11.0209560394;2;25.6018667221;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;15.019616127;11.4571752548;3;26.6129477024;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;17.0196151733;11.8107032776;3;27.5041275024;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;18.2933712006;12.0916318893;3;28.2981133461;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;19.3997631073;12.3113050461;4;29.0167398453;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;20.5136051178;12.4808797836;5;29.4582490921;1;15.7228336334;12.4808797836;5;25.0;
18;2;21.6345863342;12.5;5;29.883644104;1;16.7228336334;12.5;4;25.0;
19;2;22.7622051239;12.5;6;30.3288545609;1;17.625;12.5;5;25.0;
20;2;23.0986557007;12.5;6;30.7909274101;1;17.625;12.5;5;25.0;
21;2;23.2372779846;12.5;7;31.2663087845;1;17.625;12.5;5;25.0;
22;2;23.3798923492;12.5;7;31.7509255409;1;17.625;12.5;6;25.0;
23;2;23.5252780914;12.5;7;32.2403049469;1;17.625;12.5;6;25.0;
24;2;23.6720924377;12.5;7;32.7297272682;1;17.625;12.5;7;25.0;
25;2;23.8189182281;12.5;9;33.2144021988;1;17.625;12.5;8;25.0;
26;2;23.9643211365;12.5;9;33.6896543503;1;17.625;12.5;8;25.0;
27;2;22.1068954468;13.5;8;34.1511049271;1;17.625;12.5;8;25.0;
28;2;21.2453308105;14.5;9;34.5948324203;2;18.625;12.8000001907;7;26.0;
29;2;20.2453308105;13.5;9;35.0175008774;2;19.625;12.8000001907;7;26.0499999523;
30;2;20.5;14.5;9;35.4164476395;2;19.625;12.5;7;26.1019749641;
31;2;21.5;15.5;9;35.7897262573;2;19.625;12.5;6;26.1559499502;
32;2;21.5;16.5;8;36.1361055374;2;19.625;12.5;7;26.2119446993;
33;2;20.5;15.5;8;36.455031395;2;19.625;12.5;7;26.269973278;
34;2;20.5;15.5;8;36.7465581894;2;19.625;12.5;7;26.3300433159;
35;2;20.5;15.5;9;37.0112600327;2;17.625;13.5;7;26.3921557665;
36;2;20.1033782959;16.5;9;37.2501325607;2;16.625;14.5;7;26.4563041925;
37;2;19.1750392914;17.5;10;37.4644937515;2;15.625;15.5;7;26.5224741697;
38;2;18.2393493652;18.5;10;37.6558866501;2;14.625;16.5;7;26.5906432867;
39;3;17.7967662811;19.5;9;37.8259963989;2;14.0;17.5;7;26.6607804298;
40;3;17.8477993011;20.5;10;37.9765739441;2;14.0;18.5;8;26.7328453064;
41;3;17.8929710388;21.5;10;38.0;2;15.0;16.5;7;26.8067884445;
42;3;17.8999996185;22.5;10;38.0;2;16.0;15.5;7;26.8825509548;
43;3;16.8999996185;21.5;10;38.0;2;17.0;14.5;7;26.9600640535;
