Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
5;1;9.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
6;1;10.0;10.0;4;20.0;1;9.0;10.0;4;20.0;
7;1;11.0;10.0;3;20.0;1;9.5;10.0;3;20.0;
8;1;11.0;10.0;3;20.3999996185;1;9.5;10.0;3;20.3999996185;
9;1;11.1199998856;10.1999998093;3;20.7264003754;1;9.59000015259;10.1999998093;3;20.7264003754;
10;1;11.2179203033;10.3632001877;3;20.9903717041;1;9.66343975067;10.3632001877;3;20.9903717041;
11;1;11.2971115112;10.4951858521;3;22.0419120789;2;9.72283363342;10.6951856613;2;23.0419120789;
12;2;11.6125736237;11.2209558487;2;23.9143505096;2;10.184431076;11.0209560394;3;24.0443505049;
13;2;14.2971115112;11.4571752548;2;24.6514065266;2;11.9770832062;11.4571752548;3;24.8968375921;
14;2;16.2971115112;11.8107032776;2;25.2438547611;2;13.9770832062;11.8107032776;3;25.6209878922;
15;2;17.6152877808;12.0916318893;2;25.7143762112;2;15.9770832062;12.0916318893;3;26.2409451008;
16;2;18.6246414185;12.3113050461;3;26.0852768421;2;17.0869598389;12.3113050461;3;26.7804714441;
17;3;19.6341667175;12.4808797836;2;26.1558350325;2;18.1320438385;12.4808797836;3;27.0402543545;
18;3;20.6438617706;12.5;3;26.1887089014;2;19.1818904877;12.5;3;27.2842636108;
19;3;21.6537246704;12.5;3;26.2221269608;2;20.1389598846;12.5;3;27.5518820286;
20;3;21.8666381836;12.5;3;26.2560760975;2;20.1991729736;12.5;3;27.8440244198;
21;3;21.8768234253;12.5;3;26.2905418873;2;19.625;13.3532075882;5;28.1613030434;
22;3;21.8871631622;12.5;4;26.3255085945;2;20.3362922668;12.5;5;28.5039470196;
23;4;21.8976516724;12.5;3;26.3609591722;2;19.625;13.5;5;28.871723175;
24;4;21.9082870483;12.5;3;26.3968753815;2;19.625;13.6615171432;5;29.263862133;
25;4;19.5;13.9190626144;3;26.4332377911;2;20.5843696594;12.5;5;29.6789975166;
26;4;18.5;14.9299716949;4;26.4700255394;3;19.625;13.5;6;30.1151270866;
27;4;17.5;15.9410076141;4;26.5072168112;3;20.625;12.5;6;30.5695996284;
28;4;16.9521656036;16.5;4;26.5447884798;3;20.8781604767;12.5;6;31.0391392708;
29;4;15.9634361267;17.5;4;26.5827163458;3;19.625;13.5;7;31.5199065208;
30;4;14.9748153687;18.5;4;26.6209751368;3;18.625;13.5;7;32.007601738;
31;4;14.4862928391;19.5;4;26.6595385075;3;18.2017097473;14.5;8;32.4976010323;
32;4;14.4978618622;20.5;4;26.6983793974;3;17.3119602203;15.5;8;32.9851250648;
33;4;14.509513855;21.5;5;26.7374696732;3;16.4216537476;16.5;8;33.465420723;
34;4;14.521241188;22.5;6;26.7767804861;3;15.9047193527;17.5;8;33.9339466095;
35;4;14.5330343246;23.5;7;26.8162822723;3;16.010137558;18.5;8;34.3865451813;
36;4;14.5448846817;24.5;8;26.8559447527;3;16.1119728088;19.5;8;34.8195896149;
37;4;15.5567836761;22.5;8;26.8957372904;3;16.2094078064;20.5;9;35.2300891876;
38;4;14.5687217712;23.5;9;26.9356285334;3;16.3017692566;21.5;9;35.6157541275;
