Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
6;1;10.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
7;1;11.0;10.0;4;20.0;1;9.5;10.0;5;20.0;
8;1;11.0;10.0;4;20.3999996185;1;9.5;10.0;4;20.3999996185;
9;1;11.1199998856;10.1999998093;4;20.7264003754;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;11.2179203033;10.3632001877;4;20.9903717041;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;11.2971115112;10.4951858521;4;22.0419120789;1;9.72283363342;10.4951858521;4;22.0419120789;
12;1;11.6125736237;11.0209560394;4;22.9143505096;1;9.95943069458;11.0209560394;4;22.9143505096;
13;1;13.2971115112;11.4571752548;4;23.6214065552;1;11.7228336334;11.4571752548;4;23.6214065552;
14;1;14.2971115112;11.8107032776;4;24.1832637787;1;12.7228336334;11.8107032776;4;24.1832637787;
15;1;15.2971115112;12.0916318893;4;24.6226100922;1;13.7228336334;12.0916318893;4;24.6226100922;
16;1;16.2971115112;12.3113050461;4;24.9617595673;1;14.7228336334;12.3113050461;3;24.9617595673;
17;2;18.2971115112;12.6808795929;3;26.0;1;15.7228336334;12.4808797836;3;25.0;
18;2;20.2971115112;12.5;3;26.0900000334;1;16.7228336334;12.5;3;25.0;
19;2;21.2971115112;12.5;4;26.1871190071;1;17.625;12.5;4;25.0;
20;2;21.5;12.5;4;26.2917383909;1;17.625;12.5;4;25.0;
21;2;21.5;12.5;4;26.4042263031;1;17.625;12.5;4;25.0;
22;2;21.5;12.5;4;26.5249304771;1;17.625;12.5;5;25.0;
23;2;21.5;12.5;4;26.6541694403;1;17.625;12.5;5;25.0;
24;2;21.5;12.5;4;26.7922235727;1;17.625;12.5;6;25.0;
25;2;19.5;13.5;4;26.9393253326;1;17.625;12.5;7;25.0;
26;2;18.5;14.5;4;27.0956480503;1;17.625;12.5;8;25.0;
27;2;17.5;15.5;3;27.261295557;1;17.625;12.5;8;25.0;
28;2;16.5;16.5;3;27.4362905025;1;17.625;12.5;8;25.0;
29;2;15.5;17.5;3;27.6205644608;1;17.625;12.5;7;25.0;
30;2;14.5;18.5;3;27.8139474392;1;15.625;13.5;7;25.0;
31;2;14.0;19.5;4;28.016159296;2;15.625;15.0;6;26.0;
32;2;14.0;20.5;4;28.2268030643;2;15.625;16.0;6;26.0900000334;
33;2;14.0;21.5;4;28.445360899;2;14.625;17.0450000763;6;26.1871190071;
34;2;14.0;22.5;4;28.6711919308;2;14.0;18.0935592651;7;26.2917383909;
35;2;14.0;23.5;5;28.9035346508;2;14.0;19.1458683014;7;26.4042263031;
36;2;14.0;24.5;5;29.141512394;2;14.0;20.2021141052;7;26.5249304771;
37;2;15.0;22.5;6;29.3841423988;2;14.0;21.2624645233;7;26.6541694403;
38;2;14.0;23.5;6;29.6303496361;2;14.0;22.327085495;7;26.7922235727;
39;2;14.0;24.5;6;29.8789830208;2;14.0;23.396112442;8;26.9393253326;
40;3;16.0;23.0;5;31.1288366318;2;14.0;24.4696617126;8;27.0956480503;
41;3;16.0;24.0;5;31.4086706638;2;14.0;25.5478248596;9;27.261295557;
42;3;16.0;25.5;5;31.6878278255;3;15.0;23.6306476593;9;27.4362905025;
43;3;17.0;22.5;4;31.9650685787;3;14.0;23.5;9;27.6205644608;
44;3;16.0;24.0458831787;5;32.2391932011;3;14.0;25.5;10;27.8139474392;
45;3;16.0;25.0617580414;6;32.5090636015;3;15.0;23.9069728851;10;28.016159296;
46;3;17.0;23.077917099;6;32.7736250162;3;14.0;25.0080795288;10;28.2268030643;
47;3;16.0;24.0943546295;8;33.0319232941;3;14.0;26.113401413;11;28.445360899;
48;2;14.0;24.5;8;32.0270428658;4;15.0;23.8781452179;9;29.8933188915;
49;2;15.0;22.5;8;32.2359538078;4;17.0;23.5306549072;9;30.1596107483;
50;2;14.0;23.5;9;32.4359588623;4;19.0;22.0614147186;9;30.4320542812;
51;2;15.0;22.5;8;32.6266198158;4;20.0;21.1566047668;9;30.7096509933;
52;2;16.0;22.5;7;32.8076286316;4;21.0;20.2536563873;8;30.9913088083;
53;2;17.0;22.5;8;32.9788007736;4;19.0;21.978181839;9;31.2758584023;
54;2;18.0;22.5;8;33.1400680542;5;20.377155304;21.978181839;8;31.5620744228;
55;2;19.0;22.5;9;33.2914676666;5;22.3869743347;22.978181839;8;31.8486962318;
56;2;20.0;22.5;10;33.4331302643;5;21.625;23.978181839;9;32.1344536543;
57;2;21.0;22.5;10;33.5652666092;5;22.625;24.0633182526;9;32.4180909395;
58;2;21.5;22.5;10;33.6881551743;5;23.3635864258;24.4126701355;8;32.698392272;
59;2;21.5;22.5;10;33.8021306992;5;23.0010261536;24.3884315491;8;32.9742037058;
60;2;21.5;22.5;10;33.9075689316;5;22.062664032;25.3884315491;9;33.2444546223;
61;2;21.5;22.5;10;34.0;5;22.0730743408;26.3884315491;9;33.5081757307;
62;2;21.5;22.5;11;34.0;5;22.083562851;27.3884315491;9;33.7645125389;
63;2;21.5;22.5;11;34.0;5;21.625;27.8108177185;9;34.0127342939;
64;2;21.5;22.5;11;34.0;5;21.625;27.8943824768;10;34.2522411346;
65;2;21.5;22.5;11;34.0;5;22.625;25.8943824768;10;34.4825645685;
66;2;21.5;22.5;11;34.0;5;23.3409900665;24.8943824768;10;34.703365922;
