Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
5;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
6;1;10.0;10.0;4;20.0;2;9.0;10.1999998093;4;21.0;
7;1;11.0;10.0;4;20.0;2;9.72500038147;10.0;3;21.0900000334;
8;1;11.0;10.0;4;20.3999996185;2;9.74524974823;10.0;3;21.5980186462;
9;2;11.1199998856;10.3999996185;3;21.7264003754;2;9.85955429077;10.1999998093;3;22.0418490171;
10;2;11.5179204941;10.3632001877;3;21.9903717041;2;9.95941543579;10.3632001877;3;22.4332156181;
11;2;11.597111702;10.4951858521;3;23.0719120502;2;10.0474739075;10.4951858521;3;23.6659361124;
12;2;11.9215736389;11.0209560394;3;23.9749414921;2;10.3248357773;11.0209560394;4;24.7393633127;
13;2;13.9215736389;11.4571752548;4;24.7131726742;2;12.1334619522;11.4571752548;4;25.6686143875;
14;2;15.9215736389;11.8107032776;4;25.3067810535;2;14.1334609985;11.8107032776;4;26.4751701355;
15;2;16.94962883;12.0916318893;4;25.7784451246;2;16.1334609985;12.0916318893;4;27.1828548908;
16;2;17.9593238831;12.3113050461;4;26.1504684687;2;17.2988891602;12.3113050461;4;27.8148901463;
17;2;18.9691867828;12.4808797836;4;26.2221269608;2;18.3647880554;12.4808797836;4;28.1711652279;
18;2;19.9792118073;12.5;4;26.2560760975;2;19.4363460541;12.5;3;28.5145654678;
19;2;20.989397049;12.5;4;26.2905418873;2;20.4157772064;12.5;3;28.8830828667;
20;2;21.8871631622;12.5;5;26.3255085945;2;20.4986934662;12.5;3;29.2759313583;
21;2;21.8976516724;12.5;5;26.3609591722;2;20.5870838165;12.5;5;29.6917257309;
22;2;21.9082870483;12.5;5;26.3968753815;2;20.6806373596;12.5;5;30.1284441948;
23;2;21.9190635681;12.5;5;26.4332377911;2;20.7789001465;12.5;5;30.5834169388;
24;2;21.5;12.9299716949;5;26.4700255394;2;20.881269455;12.5;5;31.0533499718;
25;2;21.5;12.9410076141;6;26.5072168112;2;20.9870033264;12.5;5;31.5343885422;
26;3;21.5;12.95216465;6;26.5447884798;2;21.0952377319;12.5;7;32.0222206116;
27;3;21.5;12.9634361267;6;26.5827163458;2;21.2049999237;12.5;7;32.5122156143;
28;3;19.9748153687;13.5;6;26.6209751368;2;21.3152484894;12.5;7;32.9995918274;
29;3;18.9862918854;14.5;6;26.6595385075;2;21.4249076843;12.5;7;33.4795999527;
30;3;17.9978618622;15.5;6;26.6983793974;2;19.625;13.5;7;33.9477081299;
31;3;17.009513855;16.5;6;26.7374696732;3;19.625;14.5;6;47.149772644;
32;3;16.0212402344;17.5;6;26.7767804861;3;18.625;16.5;6;48.2196836472;
33;3;15.0330343246;18.5;5;26.8162822723;3;18.625;18.5;7;49.2135009766;
34;3;14.5448846817;19.5;6;26.8559447527;3;18.625;20.5;7;50.1263074875;
35;3;14.5567836761;20.5;6;26.8957372904;3;18.625;21.8134346008;7;50.9560785294;
36;3;14.5687217712;21.5;6;26.9356285334;3;19.0;22.9926624298;7;51.7033243179;
37;3;14.5806884766;22.5;7;26.9755871296;3;20.0;24.1582489014;7;52.3706197739;
38;4;14.5926761627;23.5;6;27.015581131;3;21.0;25.3100891113;7;52.9620981216;
39;4;14.6046743393;24.5;6;27.0555787086;3;22.0;26.4483585358;7;53.4829587936;
40;4;15.6166734695;22.5;6;27.0955479145;3;23.0;27.573469162;8;53.9390363693;
41;4;14.6286640167;23.5;6;27.135456562;4;23.4551544189;28.6860141754;6;67.0734405518;
42;4;14.6406364441;24.5;6;27.17527318;4;24.5375003815;29.7867202759;6;67.8903083801;
43;4;15.0;23.5;7;28.2149660587;4;25.5375003815;30.8764038086;7;68.6333904266;
44;4;15.6644897461;24.0;7;28.2945039272;4;27.5375003815;28.9559307098;7;69.2494401932;
45;4;16.6763515472;24.5;8;28.3750400543;4;27.5375003815;32.9559326172;9;69.7207527161;
46;4;17.0;24.0405921936;8;28.4565460682;4;28.5375003815;36.9559326172;10;70.1368265152;
47;4;17.0369644165;23.5;8;28.5389910936;4;29.5375003815;40.9559326172;12;70.5004434586;
48;4;17.0616970062;24.5;9;28.6223422289;4;30.5375003815;44.9559326172;13;70.8153820038;
49;4;18.0867023468;24.5;9;28.7065634727;5;31.5375003815;48.9559326172;11;87.0860214233;
50;4;19.1119689941;25.5;10;28.7916171551;5;34.5374984741;48.9559326172;12;87.9570083618;
51;4;19.0;26.5;11;28.8774628639;5;34.9926528931;51.9559326172;13;88.6991043091;
52;4;21.1632385254;27.5;11;28.9640573263;5;36.0750007629;51.9559326172;13;89.1808338165;
53;4;21.0;28.5;12;29.0513547659;6;35.0750007629;54.0;13;89.5908813477;
54;4;22.7795581818;28.2264137268;12;29.1393067837;6;36.0750007629;54.0;14;89.936258316;
55;4;24.2417926788;27.5;13;29.2278623581;7;38.0750007629;52.0;13;90.2245540619;
56;4;23.5;29.2784748077;14;29.3169677258;7;38.0;53.0;14;90.4633750916;
57;4;24.795091629;27.5;14;29.4065665007;7;38.0;54.0;13;90.5;
58;4;23.5;29.332572937;15;29.4965996742;7;39.0;52.0;13;90.5;
59;4;23.5;29.7483005524;15;29.5870056152;7;38.0;53.5;13;90.5;
60;4;24.0331306458;28.9049530029;16;29.6777204275;7;38.0;55.5;14;91.5;
61;4;23.5;29.8388614655;16;29.7686775923;8;40.0;55.5;12;92.6299999952;
