Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
4;2;10.0;10.1999998093;4;21.0;1;8.0;10.0;5;20.0;
5;2;11.0;10.0;4;21.0900000334;2;8.0;10.1999998093;4;21.0;
6;2;13.0;10.0;4;21.1871190071;2;9.22500038147;10.0;4;21.0900000334;
7;2;14.3561353683;10.0;4;21.2917383909;2;9.74524974823;10.0;4;21.1871190071;
8;2;14.3875217438;10.0;4;21.817143321;2;9.76710128784;10.0;4;21.7036092281;
9;2;14.5451431274;10.1999998093;4;22.2793469429;2;9.88331222534;10.1999998093;4;22.1564130783;
10;2;14.683804512;10.3632001877;4;23.5656701326;2;9.98519229889;10.3632001877;4;22.557236433;
11;2;15.0697002411;10.9097137451;4;24.691826582;2;10.075378418;10.4951858521;4;23.8035871983;
12;2;17.0697002411;11.3658018112;4;25.6707911491;2;10.3558073044;11.0209560394;5;24.8916251659;
13;2;19.0697002411;11.7372808456;5;26.5228655338;2;12.1677207947;11.4571752548;5;25.8364036083;
14;2;20.2824668884;12.0336990356;5;27.2714657784;2;14.1677207947;11.8107032776;5;26.6592981815;
15;2;21.3675098419;12.2662630081;5;27.9399077892;2;16.1677207947;12.0916318893;5;27.3839819431;
16;2;22.4600410461;12.446267128;5;28.3811409473;2;17.3441429138;12.3113050461;5;28.0334718227;
17;2;23.56016922;12.5;5;28.7401795387;2;18.4139690399;12.4808797836;5;28.407397747;
18;2;24.667881012;12.5;5;29.1239151955;2;19.4894981384;12.5;5;28.7683298588;
19;2;25.7371749878;12.5;6;29.5311965942;2;20.4728736877;12.5;6;29.1538929939;
20;2;24.5;13.5;6;29.960246563;2;20.5596256256;12.5;6;29.562889576;
21;2;24.5;13.9880743027;6;30.4086403847;2;19.625;13.5;6;29.9934945107;
22;2;24.5;14.1225919724;6;30.873316288;2;19.625;13.9980487823;6;30.4432339668;
23;2;24.5;14.2619953156;6;31.3506221771;2;19.625;14.1329698563;6;30.9089989662;
24;2;25.5;12.5;6;31.8364052773;3;19.625;14.2726993561;5;31.3870959282;
25;3;22.5;14.5;5;32.3261375427;3;20.625;12.5;5;31.8733391762;
26;3;21.5;16.5;5;32.815073967;4;19.625;13.5;4;32.36317873;
27;3;20.5;18.5;5;33.2984304428;4;19.625;14.5;4;32.8518595695;
28;3;19.5;20.5;4;33.7715711594;4;19.625;14.8555583954;4;33.3346033096;
29;3;18.5;21.8857860565;4;34.2301864624;4;19.625;15.8555583954;4;33.8067913055;
30;3;17.5;23.1150932312;4;34.6704492569;4;19.625;16.8555583954;5;34.2641468048;
31;3;17.0;24.3352241516;4;35.0891361237;4;18.625;15.8555583954;5;34.7028827667;
32;3;18.0;23.3352241516;5;35.4837083817;4;18.625;15.8555583954;5;35.1198272705;
33;3;19.0;23.3352241516;6;35.8523464203;4;17.625;14.8555583954;5;35.5124940872;
34;3;17.0;25.3352241516;6;36.1939411163;4;17.625;14.8555583954;5;35.8791179657;
35;3;17.0;27.3352241516;6;36.5080499649;4;16.625;13.8555583954;5;36.2186422348;
36;3;17.0;29.3352241516;5;36.7948246002;4;16.625;14.5;5;37.530673027;
37;3;18.0;28.3352241516;6;37.0549211502;4;16.625;13.5;5;37.9454029799;
38;3;18.0;27.3352241516;7;37.289399147;4;18.625;14.5;5;38.348952651;
39;3;17.0;29.3352241516;7;38.4996213913;4;19.625;15.5;5;38.7438392639;
40;3;19.0;28.8352241516;7;38.7171633244;4;18.625;14.5;5;39.1329014301;
41;3;20.0;27.8502235413;8;38.9143164158;4;18.625;14.5;5;39.5191742182;
42;3;20.3181762695;27.8502235413;7;39.091766119;4;17.625;13.5;5;39.9057643414;
43;3;21.3275299072;28.8502235413;7;39.1235172749;4;18.625;14.5;3;40.2842636108;
44;3;22.3370552063;29.8502235413;8;39.1558350325;4;16.625;13.5;4;40.5518820286;
45;3;23.0;30.8502235413;8;39.1887089014;4;16.0;14.5;4;40.8440244198;
46;4;24.0;31.8502235413;8;54.2221269608;4;16.0;15.5;4;41.1613030434;
47;4;23.0;34.897403717;9;55.0060760975;4;16.0;16.5;4;41.5039470196;
48;5;23.0;37.9130172729;8;55.7099163532;4;17.0;19.5;5;41.871723175;
49;5;24.0;37.9288749695;7;56.332798481;5;18.0;21.5;4;42.263862133;
50;6;23.0;38.244228363;7;56.8772288561;5;19.0;23.5;4;42.6789975166;
51;6;22.0;39.5835952759;8;57.3482017517;5;20.0;25.5;5;43.1151270866;
52;6;23.0;42.1826553345;8;57.7523276806;5;21.0;27.5;6;43.5695996284;
53;6;24.0;44.1626052856;8;58.0970435143;5;21.625;27.5;6;44.0391392708;
54;6;26.0;43.1487350464;10;58.3899797201;5;21.625;27.5;7;44.5199065208;
55;6;26.0;45.1402664185;10;58.5447884798;5;21.625;27.5;8;45.007601738;
56;6;27.0;47.1458282471;11;59.5827163458;5;21.625;27.5;8;45.4976010323;
57;6;30.0;47.1632728577;10;59.7909750938;5;21.625;27.5;8;45.9851250648;
58;6;32.0;47.1808738708;11;60.0264494419;5;21.625;27.5;10;46.465420723;
59;6;31.5499992371;50.1986083984;11;60.2926498652;6;21.625;27.5;9;46.9339466095;
60;6;32.5499992371;50.2164764404;11;60.5932918787;6;21.625;27.5;9;47.3865451813;
61;6;32.5499992371;50.2344589233;12;60.9322098494;6;21.625;27.5;10;47.8195896149;
62;7;31.5499992371;53.2440376282;10;61.3132302761;6;21.625;27.5;10;48.2300891876;
