Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;2;11.0;10.1999998093;4;21.0;1;9.5;10.0;6;20.0;
8;2;11.3000001907;10.0;4;21.4999996424;1;9.5;10.0;6;20.3999996185;
9;2;11.4499998093;10.1999998093;4;21.9353003502;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;11.5805902481;10.3632001877;3;22.3176362514;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;11.6952905655;10.4951858521;3;23.5373773575;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;12.0612134933;11.0209560394;3;24.5968167782;2;9.95943069458;11.2209558487;5;23.9143505096;
13;2;14.0612134933;11.4571752548;4;25.5111111403;2;10.3807296753;11.4571752548;5;24.7514065504;
14;2;16.0612125397;11.8107032776;4;26.3018171787;2;10.5690660477;11.8107032776;5;25.4586948156;
15;2;17.2481403351;12.0916318893;4;26.9928781986;2;12.5690670013;12.0916318893;5;26.0603342056;
16;2;18.3236541748;12.3113050461;3;27.6076834202;2;14.5690670013;12.3113050461;5;26.5800945759;
17;2;18.6125736237;12.4808797836;3;27.9463441372;2;14.9805212021;12.4808797836;5;26.8187118769;
18;2;19.6125736237;12.5;3;28.2720229626;2;16.3148155212;12.5;5;27.0402543545;
19;2;20.6125736237;12.5;3;28.6230447292;2;17.3148155212;12.5;6;27.2842636108;
20;2;21.5;12.5;4;28.9990065098;2;18.3148155212;12.5;6;27.5518820286;
21;2;21.5;12.5;5;29.3989467621;2;19.3148155212;12.5;6;27.8440244198;
22;2;21.5;12.5;6;29.8212919235;2;19.625;12.5;6;28.1613030434;
23;2;21.5;12.5;6;30.2638244629;2;19.625;12.5;6;28.5039470196;
24;2;21.5;12.5;6;30.7236814499;2;19.625;12.5;4;28.871723175;
25;2;21.5;12.5;7;31.19739151;2;19.625;12.5;5;29.263862133;
26;3;21.5;12.5;6;31.680949688;2;19.625;12.5;5;29.6789975166;
27;3;19.5;13.5;6;32.1699318886;2;19.625;13.5;5;30.1151270866;
28;3;18.5;14.5;6;32.6596431732;2;20.625;12.5;5;30.5695996284;
29;3;17.5;15.5;6;33.1452922821;2;20.8781604767;12.5;6;31.0391392708;
30;3;16.5;16.5;6;33.6221752167;2;19.625;13.5;7;31.5199065208;
31;3;15.5;17.5;6;34.0858602524;2;20.625;12.5;7;32.007601738;
32;3;14.5;18.5;6;34.5323524475;2;21.2017097473;12.5;7;32.4976010323;
33;3;14.0;19.5;7;34.9582242966;2;19.625;13.5;7;32.9851250648;
34;3;14.0;20.5;6;35.3607130051;2;20.625;12.5;8;33.465420723;
35;3;14.0;21.5;7;35.7377691269;2;19.625;13.5;8;33.9339466095;
36;3;14.0;22.5;7;36.088060379;2;20.625;12.5;8;34.3865451813;
37;3;14.0;23.5;7;36.4109382629;2;21.625;12.5;8;34.8195896149;
38;3;14.0;24.5;7;36.7063741684;2;21.8344078064;12.5;8;35.2300891876;
39;3;15.0;22.5;7;36.9748744965;2;21.9267692566;12.5;8;35.6157541275;
40;3;14.0;23.5;7;37.2173805237;2;19.9267692566;13.5;8;35.9750175476;
41;3;14.0;24.5;8;38.4351701736;2;20.9267692566;12.5;8;36.307009697;
42;3;16.0;23.0;8;38.7197598219;2;21.9267692566;12.5;8;36.6115064621;
43;3;16.0;23.5;8;38.9899373055;2;22.2375888824;12.5;8;36.8888463974;
44;3;16.356136322;24.5;8;39.247829318;2;22.2999916077;12.5;8;37.1398382187;
45;3;17.0;23.1458683014;8;39.4042263031;2;20.2999916077;13.5;8;37.3656587601;
46;3;16.4212684631;23.5;8;39.5249304771;2;19.625;15.5;8;37.5677556992;
47;3;16.4574794769;24.5;9;39.6541694403;2;19.625;17.5;9;37.747756958;
48;3;17.0;23.327085495;9;39.7922235727;2;19.625;19.5;9;37.9073896408;
49;3;18.0;24.327085495;9;39.9393253326;2;19.625;21.5;9;38.0;
50;3;19.5817985535;25.327085495;9;40.0956480503;3;19.625;22.5;6;53.0;
51;3;20.6286945343;26.327085495;10;40.261295557;3;20.625;23.5;6;53.75;
52;3;21.6783885956;27.3270835876;10;40.4362905025;3;21.625;24.5;6;54.4193744659;
53;3;22.0;28.3270835876;10;40.6205644608;4;21.625;25.5;7;55.0072898865;
54;3;23.0;28.8102817535;11;40.8139474392;4;22.625;26.5;7;55.5162696838;
55;3;23.5;28.9069747925;10;41.016159296;4;23.625;27.5;7;55.9513263702;
56;3;24.4048480988;27.5;11;41.2268030643;4;24.5499992371;28.5;6;56.3190898895;
57;3;24.4680404663;27.5;11;41.445360899;4;22.5499992371;29.5;7;56.6270179749;
58;3;24.5336074829;27.5;12;41.6711919308;4;21.625;30.5;7;56.8827629089;
59;3;23.5;28.5;12;41.9035346508;4;21.625;31.5;7;57.0;
60;3;24.5;27.5;12;42.141512394;4;21.625;32.5;7;57.0;
61;4;24.7424545288;27.5;11;42.3841423988;4;21.625;33.5;7;57.0;
62;4;24.8152427673;27.5;12;42.6303496361;4;21.625;34.5;9;57.0;
63;4;23.5;28.5;12;42.8789830208;4;21.625;35.5;9;58.0;
64;4;24.5;27.5;13;43.1288366318;4;22.625;37.5;10;58.0199999809;
65;4;25.0386505127;27.5;14;43.3786706924;4;23.625;39.0;11;58.0401959419;
