Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;2;11.0;10.1999998093;4;21.0;1;9.5;10.0;6;20.0;
8;2;11.3000001907;10.0;4;21.469999671;1;9.5;10.0;6;20.3999996185;
9;2;11.4409999847;10.1999998093;4;21.8705514669;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;11.5611658096;10.3632001877;4;22.2129640579;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;11.6638889313;10.4951858521;4;23.3718163967;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;12.0115451813;11.0209560394;4;24.3595588207;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;14.0115451813;11.4571752548;5;25.1902494431;1;10.1557292938;11.4571752548;6;23.6214065552;
14;2;16.0115451813;11.8107032776;5;25.884378314;1;10.3148164749;11.8107032776;6;24.1832637787;
15;2;17.1229076385;12.0916318893;5;26.4648982286;1;11.3148164749;12.0916318893;6;24.6226100922;
16;2;18.1652603149;12.3113050461;5;26.9543362856;1;12.3148164749;12.3113050461;6;24.9617595673;
17;2;19.2103462219;12.4808797836;5;27.1521308422;1;12.6163959503;12.4808797836;6;25.0;
18;2;20.2582130432;12.5;5;27.3210272789;1;14.3148164749;12.5;6;25.0;
19;2;21.3088817596;12.5;5;27.4992582798;1;15.3148164749;12.5;7;25.0;
20;2;22.2497768402;12.5;6;27.6867210865;1;16.3148155212;12.5;7;25.0;
21;2;22.306016922;12.5;6;27.8832085133;1;17.3148155212;12.5;7;25.0;
22;2;22.3649635315;12.5;6;28.0884003639;1;17.625;12.5;7;25.0;
23;3;22.4265193939;12.5;5;28.3018581867;1;17.625;12.5;7;25.0;
24;3;22.4905567169;12.5;5;28.5230212212;1;17.625;12.5;7;25.0;
25;3;21.5;13.5;6;28.7512066364;1;17.625;12.5;8;25.0;
26;4;21.5;13.6253623962;5;28.9856116772;1;17.625;12.5;8;25.0;
27;4;21.5;14.492805481;5;29.2253217697;1;17.625;12.5;8;25.0;
28;4;21.5;14.6126613617;6;29.4693202972;1;17.625;12.5;8;25.0;
29;4;21.5;14.7346601486;6;29.716504097;1;17.625;12.5;8;25.0;
30;4;22.5;12.7346601486;6;29.9657006264;2;17.625;12.5;7;25.0;
31;4;22.9897098541;12.5;6;30.2156887054;2;17.625;12.5;7;25.0;
32;4;23.0647068024;12.5;6;31.4652233124;2;17.625;12.5;7;25.0;
33;4;22.5;14.0;6;31.7430589199;2;17.625;12.5;7;25.0;
34;4;22.5;13.5;6;32.0185654163;2;17.625;12.5;7;25.0;
35;4;22.5;14.030295372;6;32.290563345;2;17.625;12.5;7;25.0;
36;4;21.8275299072;13.5;6;32.5579435825;3;18.625;13.0;6;26.0;
37;4;21.7673835754;14.5;6;32.8196853399;3;19.625;13.0;7;26.0900000334;
38;4;20.5;14.077917099;6;33.0748749971;3;19.625;13.0450000763;7;26.1871190071;
39;4;21.8566131592;14.5;6;33.322716713;3;19.625;13.0935592651;7;26.2917383909;
40;4;20.8666381836;13.5;6;33.5625412464;3;19.625;13.1458692551;7;26.4042263031;
41;4;20.8768234253;13.5;6;33.7938091755;3;19.625;13.2021131516;7;26.5249304771;
42;4;19.8871631622;13.5;6;34.0161123276;3;19.9681091309;12.5;8;26.6541694403;
43;4;21.8976516724;16.5;6;34.229169488;3;19.625;13.3270845413;8;26.7922235727;
44;4;23.2687492371;19.5;7;34.4328193665;3;19.625;13.3961114883;8;26.9393253326;
45;4;24.3298473358;22.5;9;34.6270120144;3;18.0613479614;13.5;8;27.0956480503;
46;4;25.3881034851;25.5;9;34.8117976189;3;17.0965213776;14.5;8;27.261295557;
47;4;26.4435386658;27.5;10;34.9873145819;3;16.1337909698;15.5;9;27.4362905025;
48;4;26.4961948395;27.5;11;35.1537753344;3;15.1731653214;16.5;9;27.6205644608;
49;4;26.546131134;27.5;11;35.3114551306;3;14.5896272659;17.5;9;27.8139474392;
50;4;26.5934371948;27.5;11;35.4606786966;3;14.6331386566;18.5;9;28.016159296;
51;4;26.6382026672;27.5;12;35.6018087864;3;15.6786355972;18.5;9;28.2268030643;
52;4;26.6805419922;27.5;12;35.6983793974;3;16.0;19.5;10;28.445360899;
53;4;26.7095146179;27.5;13;35.7374696732;3;17.0;20.5;10;28.6711919308;
54;4;26.7212409973;27.5;14;35.7767804861;3;18.8260192871;21.5;10;28.9035346508;
55;4;26.7330322266;27.5;15;35.8162822723;3;19.8782958984;22.5;9;29.141512394;
56;4;26.744884491;27.5;14;35.8559447527;3;20.5568408966;22.5;9;29.3841423988;
57;5;23.9511032104;28.5;11;50.3957372904;3;20.6114311218;22.5;9;29.6303496361;
58;5;25.4500007629;29.3720397949;12;51.0156284571;3;19.625;23.5;9;29.8789830208;
59;5;25.1800003052;31.3903884888;12;51.5713226795;3;18.625;23.5;9;30.1288366318;
60;5;25.1800003052;33.4087677002;12;52.0642585754;3;17.7789878845;24.5;9;30.3786706924;
61;5;25.1800003052;34.8222999573;13;52.4976601601;3;17.625;23.5;9;30.6272368431;
62;5;25.1800003052;35.8013572693;13;52.8759949207;3;18.625;24.5;12;30.8733024597;
63;5;25.1800003052;36.7859077454;14;53.2044529915;3;17.625;23.5;12;31.1156759262;
