Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
7;1;11.0;10.0;5;20.0;1;9.5;10.0;5;20.0;
8;1;11.0;10.0;5;20.3999996185;1;9.5;10.0;5;20.3999996185;
9;1;11.1199998856;10.1999998093;5;20.7264003754;2;9.59000015259;10.3999996185;4;21.7264003754;
10;1;11.2179203033;10.3632001877;5;20.9903717041;2;9.88844013214;10.3632001877;4;22.0603717566;
11;1;11.2971115112;10.4951858521;5;22.0419120789;2;9.96358394623;10.4951858521;4;23.2074631453;
12;1;11.6125736237;11.0209560394;5;22.9143505096;2;10.2216796875;11.0209560394;4;24.1828715801;
13;1;12.6125736237;11.4571752548;5;23.6214065552;2;12.0082511902;11.4571752548;4;25.0006883144;
14;1;13.6125736237;11.8107032776;5;24.1832637787;2;14.0082511902;11.8107032776;4;25.6814495325;
15;1;14.2549791336;12.0916318893;5;24.6226100922;2;16.0082511902;12.0916318893;4;26.2481688261;
16;1;14.3867835999;12.3113050461;5;24.9617595673;2;17.0885848999;12.3113050461;4;26.723449707;
17;1;14.488527298;12.4808797836;5;25.0;2;18.1192131042;12.4808797836;4;26.9068236351;
18;1;16.3867835999;12.5;5;25.0;2;19.1518688202;12.5;4;27.0611462593;
19;1;17.3867835999;12.5;6;25.0;2;20.0887584686;12.5;5;27.2247776985;
20;1;18.3867835999;12.5;7;25.0;2;20.1255760193;12.5;5;27.3977591991;
21;1;19.3867835999;12.5;7;25.0;2;20.1644954681;12.5;5;27.5800426006;
22;1;19.5;12.5;7;25.0;2;20.2055091858;12.5;5;27.7714805603;
23;1;19.5;12.5;7;25.0;2;20.24858284;12.5;5;27.9718174934;
24;1;19.5;12.5;7;25.0;2;20.2936592102;12.5;5;28.1806821823;
25;1;19.5;12.5;7;25.0;2;20.3406524658;12.5;5;28.3975830078;
26;1;19.5;12.5;8;25.0;2;20.3894557953;12.5;7;28.6219055653;
27;1;19.5;12.5;8;25.0;4;20.4399280548;12.5;5;28.8529140949;
28;1;19.5;12.5;8;25.0;4;20.4919052124;12.5;5;29.089756012;
29;1;19.5;12.5;8;25.0;4;20.5451946259;12.5;5;29.3314704895;
30;1;17.5;13.5;8;25.0;4;19.625;13.5;5;29.5770010948;
31;1;16.5;14.5;8;25.0;4;19.625;14.5;6;29.8252120018;
32;1;15.5;15.5;8;25.0;4;20.625;12.5;7;30.0749063492;
33;1;14.5;16.5;8;25.0;4;19.625;13.5;7;30.3248500824;
34;1;13.5;17.5;8;25.0;4;18.625;13.5;7;30.5737948418;
35;1;12.5;18.5;9;25.0;4;17.8791046143;14.5;7;30.8205022812;
36;1;12.0;19.5;9;25.0;4;17.625;13.5;7;31.0637698174;
37;1;12.0;20.5;9;25.0;4;16.625;13.5;8;31.3024535179;
38;1;12.0;21.5;9;25.0;4;16.625;13.5;9;31.5354895592;
39;1;12.0;22.5;9;25.0;4;15.625;13.5;9;31.7619123459;
40;1;12.0;23.5;9;25.0;5;15.625;13.5;6;46.9808688164;
41;1;12.0;24.5;9;25.0;5;16.0;13.5;7;47.9416303635;
42;1;13.0;22.5;10;25.0;5;17.6181163788;14.5;7;48.8129725456;
43;1;12.0;23.5;11;25.0;5;18.66355896;15.5;7;49.5935950279;
44;1;12.0;24.5;11;25.0;5;19.7069187164;16.5;7;50.2856850624;
45;1;13.0;22.5;11;25.0;5;20.7481193542;17.5;7;50.8940453529;
46;1;12.0;23.5;12;25.0;5;20.0;19.5;8;51.4252128601;
47;1;12.0;24.5;12;25.0;6;22.0;20.5;8;51.8866605759;
48;1;13.0;22.5;12;25.0;6;23.588104248;22.5;8;52.2861528397;
49;1;12.0;23.5;12;25.0;6;25.6648292542;24.5;8;52.5375595093;
50;1;12.0;24.5;13;25.0;6;27.6209526062;26.5;8;52.6624164581;
51;2;14.0;23.0;12;26.0;6;28.6490440369;27.5;8;52.7782831192;
52;2;14.0;24.0;12;26.0399999619;6;29.300113678;27.5;8;53.8855285645;
53;2;14.0;24.5;13;26.0811839104;6;28.3250007629;29.5;9;54.0345551968;
54;2;15.0;23.5;13;26.1235535145;6;30.3250007629;29.5;9;55.1019749641;
55;2;16.0;23.5;14;26.1671074629;6;32.6555938721;31.5;9;55.2859499454;
56;2;17.0;23.5;13;26.211841464;6;33.6967849731;33.5;10;55.4873757362;
57;2;18.0;23.5;13;26.2577478886;7;34.0962104797;35.5;9;55.7076973915;
58;2;19.0;23.5;12;26.3048160076;7;34.1623077393;36.5;9;55.9483783245;
59;2;20.0;22.5;13;26.3530313969;7;34.2345123291;37.5;10;56.2108676434;
60;2;21.0;22.5;13;26.4023760557;7;34.3132591248;37.5;10;56.496558547;
61;2;21.5;22.5;13;26.4528282881;7;31.7868919373;37.5;10;56.8067377806;
62;2;21.5;22.5;14;26.5043625832;7;31.492023468;38.5;11;57.1425253153;
63;3;21.5;22.5;12;29.1088316441;6;28.8271942139;34.5;9;54.6607804298;
64;4;22.5;23.5;11;29.4545805454;6;27.8482322693;35.5;9;55.7328453064;
65;4;23.5;24.5;10;29.8264480829;6;27.8698539734;37.5;9;55.8367884159;
66;4;23.5;25.5;11;30.2246222496;6;28.267036438;39.5;9;55.9431419373;
67;4;23.5;26.5;12;30.6488249302;6;28.6079406738;41.5;9;56.2318304777;
