Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
5;1;9.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
6;1;10.0;10.0;6;20.0;1;9.0;10.0;4;20.0;
7;1;11.0;10.0;6;20.0;1;9.5;10.0;4;20.0;
8;1;11.0;10.0;6;20.3999996185;1;9.5;10.0;4;20.3999996185;
9;1;11.1199998856;10.1999998093;6;20.7264003754;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;11.2179203033;10.3632001877;6;20.9903717041;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;11.2971115112;10.4951858521;6;22.0419120789;1;9.72283363342;10.4951858521;4;22.0419120789;
12;1;11.6125736237;11.0209560394;6;22.9143505096;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;13.6125736237;11.8571748734;5;24.6214065552;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;15.6125736237;12.2107028961;5;25.2232637405;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;17.2549781799;12.5076322556;5;25.7037940025;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;18.3867835999;12.7437782288;5;26.0853130817;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;19.488527298;12.9303016663;5;26.1671074629;1;15.7228336334;12.4808797836;4;25.0;
18;2;21.3867835999;12.9668426514;5;26.211841464;2;17.7228336334;12.6999998093;3;26.0;
19;2;22.3867835999;12.5;5;26.2577478886;2;19.625;12.5;3;26.1699999571;
20;2;23.3867835999;12.5;5;26.3048160076;2;19.625;12.5;3;26.3669109344;
21;2;24.3867835999;12.5;7;26.3530313969;2;19.625;12.5;5;26.5942704678;
22;2;24.5;12.5;7;26.4023760557;2;19.625;12.5;5;26.8558222055;
23;2;24.5;12.5;7;26.4528282881;2;19.625;12.5;6;27.1554293633;
24;2;24.5;12.5;6;26.5043625832;2;19.625;13.1466283798;5;27.4969480038;
25;2;24.5;13.2521810532;6;26.5569496155;2;20.1868133545;12.5;5;27.8840510845;
26;3;24.5;13.2784748077;7;26.6105561256;2;19.625;13.3652153015;5;28.3200027943;
27;3;22.5;13.5;7;26.6651450396;2;20.3720016479;12.5;5;28.8073790073;
28;3;21.5;14.5;7;26.72067523;2;19.625;12.5;5;29.3477458954;
29;3;20.5;15.5;7;26.7771017551;2;19.625;12.5;5;29.9413113594;
30;3;19.5;16.5;7;26.8343759775;2;17.625;13.5;6;30.586581707;
31;3;18.5;17.5;7;26.8924454451;2;16.625;14.5;6;31.2800674438;
32;3;17.5;18.5;7;26.9512542486;2;15.625;15.5;6;32.0160870552;
33;3;17.0;19.5;7;28.0107431412;2;14.625;16.5;6;32.7867279053;
34;3;18.0;21.0;8;28.10084939;2;14.0;17.5;6;33.5820074081;
35;3;19.0;22.0149993896;9;28.1920986176;2;14.0;18.5;6;34.3902606964;
36;3;19.0;23.0302963257;9;28.2844159603;2;14.0;19.5;6;35.1987380981;
37;3;19.0;24.0458831787;9;28.3777225018;2;14.0;20.5;6;35.9943685532;
38;3;19.0;25.0617580414;9;28.4719361067;2;14.0;21.5;6;36.7645931244;
39;3;20.0;23.077917099;10;28.5669718981;2;14.0;22.5;7;37.4981632233;
40;3;19.0;24.0943546295;10;28.6627416611;2;14.0;23.5;7;38.1857919693;
41;3;19.0;25.1110630035;10;28.7591555119;2;14.0;24.5;7;38.8205833435;
42;3;20.0;23.1280384064;10;28.8561213017;2;15.0;22.5;9;39.3982028961;
43;3;19.0;24.1452713013;11;28.9535450935;2;14.0;23.5;9;39.9167966843;
44;4;20.3976516724;24.1452713013;10;29.0513316393;3;14.0;24.5;7;64.3767118454;
45;4;21.0;25.1452713013;10;29.1493854523;3;16.0;22.5;7;65.9800882339;
46;4;22.0;26.1452713013;10;29.2476103306;3;18.0;22.5;8;67.2879924774;
47;4;23.0;27.1452713013;10;29.3459098339;3;19.0;22.5;8;68.333070755;
48;4;24.0;28.1452713013;10;29.4441882372;3;20.0;22.5;8;69.1553554535;
49;4;25.4521656036;27.5;10;29.5423504114;3;21.0;22.5;8;69.7954502106;
50;4;26.4634361267;27.5;10;30.6403025389;3;21.625;22.5;9;70.0;
51;4;27.9748153687;28.5;10;30.767952323;3;22.625;23.5;9;70.0;
52;4;28.5;29.5;10;30.8958001137;3;23.625;24.5;9;70.0;
53;4;28.5;30.5;10;31.0237509012;3;24.625;25.5;10;70.0;
54;6;27.75;31.5;5;49.1517105103;3;25.625;26.5;10;70.0;
55;6;28.75;33.5;6;50.1795861721;3;26.625;27.5;10;70.0;
56;7;29.75;34.5;5;51.0821887255;3;27.625;27.5;11;70.0;
57;7;29.75;35.5;5;51.8638387918;3;28.625;27.5;12;70.0;
58;7;27.75;36.4670906067;5;52.5338972807;3;29.625;27.5;12;70.0;
59;7;26.75;37.4127922058;5;53.1046947241;4;30.0249996185;27.5;11;70.0;
60;7;25.75;38.3683776855;5;53.5897524357;4;30.0249996185;27.5;12;70.0;
61;7;24.75;39.332485199;5;54.0024625063;4;30.0249996185;27.5;12;70.0;
62;7;23.75;40.303768158;7;54.165033102;4;30.0249996185;27.5;12;70.0;
63;7;23.0;41.2999992371;7;55.2891612053;4;30.0249996185;27.5;13;70.0;
64;7;25.0;40.2999992371;7;55.4524722099;4;30.0249996185;27.5;13;70.0;
65;7;27.0;40.2999992371;5;56.6160818338;4;30.0249996185;27.5;12;70.0;
