Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;4;20.0;
3;1;8.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
5;1;9.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
6;1;10.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
7;1;11.0;10.0;6;20.0;1;9.5;10.0;5;20.0;
8;1;11.0;10.0;6;20.3999996185;1;9.5;10.0;5;20.3999996185;
9;1;11.1199998856;10.1999998093;6;20.7264003754;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;11.2179203033;10.3632001877;6;20.9903717041;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;11.2971115112;10.4951858521;6;22.0419120789;1;9.72283363342;10.4951858521;4;22.0419120789;
12;1;11.6125736237;11.0209560394;6;22.9143505096;1;9.95943069458;11.0209560394;4;22.9143505096;
13;1;12.6125736237;11.4571752548;6;23.6214065552;1;10.1557292938;11.4571752548;4;23.6214065552;
14;1;13.6125736237;11.8107032776;6;24.1832637787;1;10.3148164749;11.8107032776;4;24.1832637787;
15;1;14.2549791336;12.0916318893;6;24.6226100922;1;11.3148164749;12.0916318893;4;24.6226100922;
16;1;14.3867835999;12.3113050461;6;24.9617595673;1;12.3148164749;12.3113050461;4;24.9617595673;
17;1;14.488527298;12.4808797836;6;25.0;1;12.6163959503;12.4808797836;5;25.0;
18;1;16.3867835999;12.5;6;25.0;1;14.3148164749;12.5;6;25.0;
19;1;17.3867835999;12.5;7;25.0;1;15.3148164749;12.5;6;25.0;
20;1;18.3867835999;12.5;7;25.0;1;16.3148155212;12.5;6;25.0;
21;1;19.3867835999;12.5;7;25.0;1;17.3148155212;12.5;6;25.0;
22;1;19.5;12.5;7;25.0;1;17.625;12.5;7;25.0;
23;1;19.5;12.5;7;25.0;1;17.625;12.5;8;25.0;
24;1;19.5;12.5;7;25.0;1;17.625;12.5;8;25.0;
25;1;19.5;12.5;8;25.0;1;17.625;12.5;9;25.0;
26;1;19.5;12.5;7;25.0;1;17.625;12.5;9;25.0;
27;1;19.5;12.5;7;25.0;1;17.625;12.5;9;25.0;
28;1;19.5;12.5;7;25.0;2;18.625;12.8000001907;8;26.0;
29;1;19.5;12.5;6;25.0;2;19.625;12.8000001907;7;26.0499999523;
30;1;19.5;12.5;6;25.0;2;19.625;12.8149995804;7;26.1019749641;
31;1;19.5;12.5;6;25.0;2;19.625;12.8305921555;7;26.1559499502;
32;1;17.5;13.5;5;25.0;2;19.625;13.0779752731;7;26.2119446993;
33;1;16.5;14.5;5;25.0;2;19.625;13.10597229;7;26.269973278;
34;1;15.5;15.5;4;25.0;2;19.625;12.5;7;26.3300433159;
35;1;14.5;16.5;4;25.0;2;19.625;12.5;7;26.3921557665;
36;1;13.5;17.5;5;25.0;2;19.625;12.5;7;26.4563041925;
37;1;12.5;18.5;5;25.0;2;19.625;13.2281522751;8;26.5224741697;
38;1;12.0;19.5;7;25.0;2;19.9675559998;12.5;8;26.5906432867;
39;1;12.0;20.5;7;25.0;2;19.625;13.2953214645;8;26.6607804298;
40;1;12.0;21.5;7;25.0;2;19.625;13.3303899765;8;26.7328453064;
41;1;12.0;22.5;9;25.0;2;19.625;13.3664226532;8;26.8067884445;
42;1;12.0;23.5;9;25.0;2;20.0315284729;12.5;8;26.8825509548;
43;1;12.0;24.5;9;25.0;2;20.0485744476;12.5;8;26.9600640535;
44;1;13.0;22.5;10;25.0;2;19.625;13.4800319672;8;27.0392494202;
45;1;12.0;23.5;10;25.0;2;18.0838317871;13.5;8;27.120018959;
46;1;12.0;24.5;10;25.0;2;17.1020050049;14.5;8;27.2022752762;
47;1;13.0;22.5;10;25.0;2;16.1205120087;15.5;8;27.2859115601;
48;2;12.0;23.5;8;40.0;2;15.1393299103;16.5;9;27.3708124161;
49;2;14.0;21.5;9;40.75;2;14.5334329605;17.5;10;27.4568536282;
50;2;16.0;21.5;9;41.4193744659;2;15.0;18.5;10;27.5439035892;
51;2;17.0;21.5;9;42.0072898865;2;16.0;19.5;10;27.6318233013;
52;2;18.0;21.5;9;42.5162696838;2;17.0;20.5;10;27.7204678059;
53;2;19.0;21.5;8;42.9513263702;2;18.6121063232;21.5;10;27.8096864223;
54;3;20.0;22.5;6;46.1287763119;1;17.0;17.5;9;25.0;
55;3;21.75;24.5;6;46.5263421535;1;17.625;17.5;9;25.0;
56;3;22.75;26.5;6;46.8719856739;1;17.625;17.5;9;25.0;
57;3;23.4225749969;28.5;8;47.079221487;2;17.625;17.5;8;37.75;
58;3;23.4428253174;30.5;8;47.1691586971;2;18.625;18.5;8;38.3874998093;
59;3;23.463060379;32.1830825806;9;47.258872509;2;19.625;19.5;9;38.9715299606;
60;3;23.4832458496;33.1741142273;10;47.348202467;2;19.625;20.5;9;39.4994401932;
61;3;23.5033454895;34.1651802063;13;47.4369900227;2;19.625;21.5;9;39.9707527161;
62;4;23.5233230591;35.1562995911;14;47.5250804424;2;19.625;22.5;9;40.3868265152;
63;4;23.5431423187;36.1474914551;15;47.6123232841;2;19.625;22.5;9;40.7504434586;
64;4;23.5627727509;37.1387672424;15;47.6985738277;2;19.625;22.5;9;41.0653820038;
65;5;24.5821800232;39.1301422119;13;48.7836937904;2;19.625;22.5;9;41.3360214233;
66;6;27.6013317108;39.1216316223;12;49.9975520372;2;19.625;22.5;11;41.5670089722;
67;6;29.6201992035;40.113243103;12;50.2554565668;2;19.625;22.5;12;41.75;
68;6;31.261220932;41.1049957275;13;51.5293152332;2;19.625;22.5;13;41.75;
69;7;33.3315200806;43.0969009399;12;51.8404717445;2;19.625;22.5;13;41.75;
70;7;31.0447769165;47.8413352966;12;52.1704663038;2;19.625;22.5;13;41.75;
71;7;30.2410526276;50.0969009399;11;52.5205981731;2;19.625;22.5;13;41.75;
72;7;29.300868988;52.2055702209;12;52.8920750618;2;19.625;22.5;13;41.75;
73;8;29.3667507172;54.2351799011;10;53.2859559059;2;19.625;22.5;13;41.75;
74;8;29.4390087128;55.2640190125;13;53.7030800581;2;19.625;22.5;13;41.75;
75;8;29.75;54.2920684814;13;54.1439926624;2;19.625;22.5;13;41.75;
76;8;29.6035518646;54.3193054199;13;54.6217696667;2;19.625;22.5;14;41.75;
77;8;29.6960659027;55.3457145691;13;56.7639505863;2;18.625;23.5;14;41.75;
78;8;30.0200004578;54.8712921143;14;58.6282873154;2;18.625;24.5;14;41.75;
79;8;30.2306003571;55.286026001;14;61.2587952614;2;18.625;25.5;14;41.75;
80;8;31.7218818665;57.6071739197;14;62.7604553699;2;18.625;26.5;15;42.1268749237;
81;8;32.9893531799;59.8527030945;21;63.9541352987;3;19.0;27.5;14;43.4476833344;
82;9;34.1936683655;58.9651565552;16;82.7518240213;3;20.0;28.5;14;44.4985275269;
83;9;37.3562088013;57.9651565552;17;84.813791275;3;21.0;29.5;15;45.3201026917;
84;10;33.5241088867;62.9651565552;15;86.7046165466;3;22.0;30.5;15;45.8194847107;
85;10;32.6954879761;66.928604126;16;88.4430607557;3;22.1000003815;31.5;15;46.0;
86;10;29.6954860687;69.8690643311;16;90.0252815485;3;22.1000003815;32.5;15;46.0;
87;10;29.5599994659;67.7904205322;16;91.4557477236;3;22.1000003815;33.5;16;46.0;
88;11;27.5599994659;69.7262496948;15;92.7441543341;3;22.1000003815;34.5;16;46.0;
89;11;28.5599994659;68.6748046875;15;93.9027856588;3;22.1000003815;35.5;17;46.0;
90;11;29.5599994659;68.6341552734;18;95.9446322918;3;22.1000003815;36.5;17;46.0;
91;11;28.5599994659;71.6024169922;18;96.7209032774;3;22.1000003815;37.5;16;46.0;
92;11;28.5599994659;74.5999984741;18;97.4403176308;3;21.1000003815;36.5;17;46.0;
93;11;28.0;77.5999984741;19;98.1252545118;3;19.1000003815;38.5;19;46.0;
94;12;28.0;80.5999984741;18;99.7751528025;3;18.1000003815;40.5;20;46.0;
95;12;30.0;81.5999984741;18;100.540530801;4;19.1000003815;40.5;19;47.0;
96;12;30.0;84.5999984741;20;101.293541908;4;18.1000003815;43.5;19;47.1499999762;
97;13;30.0;87.5999984741;20;102.038529992;5;17.1000003815;46.5;18;62.320775032;
98;13;31.0;87.5999984741;22;102.780343533;5;18.1000003815;47.5;19;63.5646537542;
99;14;30.0;90.5999984741;22;103.524088383;5;19.1000003815;48.5;19;64.7390317917;
100;14;30.0;92.5999984741;22;105.274894476;5;19.0;51.5;19;65.8358148336;
