Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;8.0;10.0;4;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
7;1;11.0;10.0;5;20.0;1;9.5;10.0;4;20.0;
8;1;11.0;10.0;5;20.3999996185;1;9.5;10.0;4;20.3999996185;
9;1;11.1199998856;10.1999998093;4;20.7264003754;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;11.2179203033;10.3632001877;4;20.9903717041;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;11.2971115112;10.6951856613;3;23.0419120789;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;11.6125736237;11.0209560394;3;24.004350543;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;13.6125736237;11.4571752548;3;24.8085255623;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;15.6125736237;11.8107032776;3;25.4750021696;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;16.2549781799;12.0916318893;3;26.0268363953;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;16.3867835999;12.3113050461;3;26.4866900444;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;16.488527298;12.4808797836;3;26.6541694403;1;15.7228336334;12.4808797836;4;25.0;
18;2;18.3867835999;12.5;3;26.7922235727;1;16.7228336334;12.5;4;25.0;
19;2;19.3867835999;12.5;3;26.9393253326;1;17.625;12.5;4;25.0;
20;2;20.3867835999;12.5;3;27.0956480503;1;17.625;12.5;4;25.0;
21;2;21.3867835999;12.5;3;27.261295557;1;17.625;12.5;6;25.0;
22;2;21.5;12.5;3;27.4362905025;1;17.625;12.5;7;25.0;
23;2;21.5;12.5;3;27.6205644608;1;17.625;12.5;7;25.0;
24;2;21.5;12.5;3;27.8139474392;1;17.625;12.5;7;25.0;
25;2;21.5;12.5;3;28.016159296;1;17.625;12.5;7;25.0;
26;2;21.5;12.5;3;28.2268030643;1;17.625;12.5;8;25.0;
27;2;21.5;12.5;3;28.445360899;2;17.625;12.5;7;25.0;
28;2;21.5;12.5;3;28.6711919308;2;17.625;12.5;7;25.0;
29;2;21.5;12.5;3;28.9035346508;2;17.625;12.5;8;25.0;
30;2;20.5;13.5;3;29.141512394;2;15.625;13.5;9;25.0;
31;2;19.7424545288;14.5;3;29.3841423988;2;14.625;14.5;9;25.0;
32;2;18.8152427673;15.5;3;29.6303496361;2;13.625;15.5;9;25.0;
33;2;17.8891048431;16.5;4;29.8789830208;2;12.625;16.5;9;25.0;
34;2;16.9636955261;17.5;4;30.1288366318;2;12.0;17.5;9;25.0;
35;2;16.0386505127;18.5;4;30.3786706924;2;12.0;18.5;9;25.0;
36;2;15.6136016846;19.5;4;30.6272368431;2;12.0;19.5;9;25.0;
37;2;15.6881713867;20.5;4;30.8733024597;2;12.0;20.5;9;25.0;
38;2;15.7619905472;21.5;5;31.1156759262;2;12.0;21.5;7;25.0;
39;2;15.8347034454;22.5;5;31.353228569;3;13.0;23.0;7;26.0;
40;2;15.9059686661;23.5;4;31.5849161148;3;14.0;24.0;6;26.1299999952;
41;2;14.0;24.5;4;31.8097963333;3;14.0;25.0650005341;6;26.2754310369;
42;2;15.0;22.5;4;32.0270428658;3;15.0;22.5;8;26.4377241135;
43;2;14.0;23.5;5;32.2359538078;3;14.0;23.5;8;26.6183350086;
44;2;14.0;24.5;5;32.4359588623;3;14.0;24.5;10;26.8187118769;
45;2;15.0;22.5;5;32.6266198158;3;15.0;22.5;11;27.0402543545;
46;2;14.0;23.5;6;32.8076286316;3;14.0;23.5;11;27.2842636108;
47;2;14.0;24.5;6;32.9788007736;3;14.0;24.5;12;27.5518820286;
48;2;15.0;22.5;5;33.1400680542;3;15.0;22.5;12;27.8440244198;
49;2;16.0;22.5;5;33.2914676666;3;14.0;23.5;12;28.1613030434;
50;2;17.0;22.5;4;33.4331302643;3;14.0;24.5;13;28.5039470196;
51;2;18.0;22.5;4;33.5652666092;3;15.0;22.5;12;28.871723175;
52;2;19.0;22.5;5;33.6881551743;3;14.0;23.5;11;29.263862133;
53;2;20.0;22.5;5;33.8021306992;3;14.0;24.5;12;29.6789975166;
54;2;21.0;22.5;5;33.9075689316;3;15.0;22.5;12;30.1151270866;
55;2;21.5;22.5;5;34.0;3;14.0;23.5;13;30.5695996284;
56;2;21.5;22.5;5;34.0;3;15.0;22.5;13;31.0391392708;
57;2;21.5;22.5;5;34.0;3;16.0;22.5;13;31.5199065208;
58;2;21.5;22.5;6;34.0;3;17.0;22.5;14;32.007601738;
59;2;21.5;22.5;7;34.0;3;18.0;22.5;14;32.4976010323;
60;2;21.5;22.5;7;34.0;3;19.0;22.5;14;32.9851250648;
61;2;21.5;22.5;7;34.0;3;19.625;22.5;14;33.465420723;
62;2;21.5;22.5;9;34.0;3;19.625;22.5;15;33.9339466095;
63;2;21.5;22.5;9;34.0;3;19.625;22.5;15;34.3865451813;
64;2;21.5;22.5;9;34.0;3;19.625;22.5;15;34.8195896149;
65;2;21.5;22.5;10;34.0;3;19.625;22.5;15;35.2300891876;
66;2;21.5;22.5;9;34.0;3;19.625;22.5;14;35.6157541275;
67;2;21.5;22.5;10;34.0;3;19.625;22.5;14;35.9750175476;
68;2;21.5;22.5;10;34.0;3;19.625;22.5;15;36.307009697;
69;2;21.5;22.5;10;34.0;3;19.625;22.5;15;36.6115064621;
