Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
63;3;24.6420974731;27.5;15;30.6291884184;6;33.6816596985;64.1750030518;19;89.5813417435;
64;3;24.6557235718;27.5;16;30.7129001617;6;34.2659988403;67.6750030518;19;92.7289780378;
65;3;24.6689853668;27.5;15;30.7955571413;6;35.6271324158;70.8514633179;19;96.8722229004;
66;3;24.6818847656;27.5;15;30.8771249056;6;37.0542373657;71.148727417;21;100.464630008;
67;3;23.5;28.5;16;30.9356285334;6;37.9612808228;73.3712081909;22;103.437403679;
68;3;24.5;27.5;16;30.9755871296;6;38.4291229248;75.4614639282;22;105.929235935;
69;3;24.7000007629;27.5;16;31.015581131;6;36.8231544495;77.4614639282;23;108.164124846;
70;3;23.5;27.5;16;31.0555787086;7;32.9215507507;81.0;23;109.790455461;
71;3;23.5;27.5;18;31.0955479145;7;30.9986419678;84.0;23;111.148919106;
72;4;23.5;27.5;14;31.135456562;7;29.6999988556;87.0;24;112.378514528;
73;4;23.5;27.5;14;31.17527318;7;28.6999988556;90.0;26;113.569218874;
74;4;23.5;27.5;14;32.3349659443;7;27.6999988556;93.0;25;114.701711416;
75;4;24.7999992371;28.0;10;33.2953102589;7;27.3999996185;96.0;25;115.761393547;
76;4;24.0340003967;29.3899993896;10;34.0688722134;7;27.3999996185;99.0;24;116.73908782;
77;3;5.0;10.0;10;6.87177205086;8;29.3999996185;96.0;19;145.005493402;
78;3;5.34126329422;10.0;10;7.04724764824;8;28.3999996185;100.0;19;146.257398844;
79;3;5.37518548965;10.0;10;7.22048473358;8;29.3999996185;104.0;22;147.164358854;
80;3;5.40841054916;10.0;9;7.39120483398;8;31.3999996185;105.0;22;147.817170858;
81;3;5.4408788681;10.0;8;7.55915045738;8;32.4000015259;106.0;24;148.40448451;
82;3;2.0;5.0;6;2.71297073364;9;32.4000015259;110.0;27;153.843244553;
83;3;2.0;5.0;6;2.77501726151;9;36.4000015259;109.0;27;154.395257473;
84;3;2.0;5.0;6;2.83676099777;9;43.3384170532;114.0;28;154.741129875;
85;3;2.0;5.0;6;2.89812684059;9;48.4741134644;116.0;29;155.086317062;
86;3;2.0;5.0;6;2.95904183388;9;52.5086326599;115.0;30;155.429520607;
87;3;2.0;5.0;6;3.01943469048;9;52.5429496765;117.0;34;155.769430161;
88;3;2.0;5.0;6;3.07923650742;9;52.5769462585;122.0;33;156.104746819;
89;3;2.0;5.0;4;3.13838124275;9;55.6104736328;121.0;34;156.434206963;
90;3;2.0;5.0;2;3.19680595398;9;55.6434211731;123.780456543;32;156.756607056;
91;0;0;0;0;0;9;55.6756591797;128.820465088;32;156.470825195;
