Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
5;2;10.0;10.1999998093;4;21.0;1;8.0;10.0;5;20.0;
6;2;12.0;10.0;4;21.0599999428;1;9.0;10.0;5;20.0;
7;2;14.0;10.0;4;21.1229639053;1;9.5;10.0;5;20.0;
8;2;14.336889267;10.0;4;21.6001901627;1;9.5;10.0;5;20.3999996185;
9;2;14.4800567627;10.1999998093;4;22.0082015991;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;14.6024608612;10.3632001877;2;23.2129787207;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;14.9638929367;10.9097137451;2;24.245090127;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;16.9638938904;11.3658018112;2;25.1164904833;2;9.95943069458;11.2209558487;3;23.9143505096;
13;2;18.9638938904;11.7372808456;3;25.8465604782;2;10.3807296753;11.4571752548;3;24.7114065886;
14;2;20.0795764923;12.0336990356;3;26.4579504728;2;10.5600662231;11.8107032776;2;25.3703827858;
15;2;21.1234550476;12.2662630081;3;26.9734284878;2;12.5600662231;12.0916318893;2;25.9143484831;
16;2;22.1700973511;12.446267128;3;27.245682478;2;14.5600662231;12.3113050461;2;26.3659858704;
17;2;23.2195320129;12.5;3;27.4198198318;2;14.932346344;12.4808797836;2;26.5249304771;
18;2;24.271774292;12.5;3;27.6032464504;2;16.6579265594;12.5;2;26.6541694403;
19;2;24.5;13.2809743881;4;27.7958021164;2;17.6870040894;12.5;3;26.7922235727;
20;2;24.5;13.3387403488;3;27.9972171783;2;18.7180652618;12.5;3;26.9393253326;
21;2;25.3991661072;12.5;4;28.207105875;2;19.7511634827;12.5;3;27.0956480503;
22;2;24.5;13.4621315002;4;28.4249610901;2;20.0965213776;12.5;3;27.261295557;
23;2;24.5;13.5274887085;4;28.6501536369;2;20.1337909698;12.5;3;27.4362905025;
24;2;25.5;12.5;4;28.8819327354;2;20.1731643677;12.5;3;27.6205644608;
25;2;23.6645793915;13.5;4;29.1194319725;2;20.2146263123;12.5;3;27.8139474392;
26;2;22.7358283997;14.5;4;29.3616781235;2;20.2581386566;12.5;3;28.016159296;
27;2;21.8085021973;15.5;4;29.60760355;2;20.3036365509;12.5;3;28.2268030643;
28;2;20.8822822571;16.5;4;29.8560638428;2;20.3510303497;12.5;3;28.445360899;
29;2;19.9568195343;17.5;4;30.1058568954;2;19.625;13.5;3;28.6711919308;
30;2;19.0317573547;18.5;4;30.3557448387;2;20.4510192871;12.5;2;28.9035346508;
31;2;18.6067237854;19.5;4;30.6044793129;2;20.5032958984;12.5;2;29.141512394;
32;2;18.6813430786;20.5;4;30.8508253098;2;20.5568408966;12.5;2;29.3841423988;
33;2;18.7552471161;21.5;5;31.0935864449;2;20.6114311218;12.5;3;29.6303496361;
34;2;18.8280754089;22.5;5;31.3316273689;2;19.625;13.5;3;29.8789830208;
35;2;18.8994884491;23.5;5;31.5638952255;2;19.625;14.5;3;30.1288366318;
36;2;18.9691696167;24.5;5;31.7894377708;2;20.625;12.5;4;30.3786706924;
37;2;20.0368309021;22.5;5;32.0074167252;2;19.625;13.5;4;30.6272368431;
38;2;19.1022262573;23.5;5;32.2171196938;2;20.625;12.5;5;30.8733024597;
39;2;18.1022262573;22.5;5;32.4179635048;2;20.9464931488;12.5;5;31.1156759262;
40;2;19.0;22.5;5;32.609498024;2;21.0010261536;12.5;6;31.353228569;
41;2;20.0;22.5;5;32.7914032936;2;19.625;13.5;6;31.5849161148;
42;2;22.0;22.5;5;32.9634838104;2;20.625;12.5;7;31.8097963333;
43;2;24.0;22.5;5;33.12566185;3;22.1572036743;13.0;7;33.0270428658;
44;2;23.0;23.5;5;33.277964592;3;23.2060852051;13.0;7;33.4059537649;
45;2;24.0;24.5;6;33.4205141068;3;22.2530899048;14.0850000381;7;33.8028697968;
46;2;25.5;22.5;6;33.5535144806;3;20.625;15.5;9;34.2208902836;
47;2;26.5;22.5;7;33.677239418;3;23.625;18.5;9;34.6634508371;
48;2;27.1031723022;22.5;8;33.7920188904;3;24.0425605774;21.5;11;35.1342301369;
49;2;27.1376056671;22.5;8;33.8982248306;3;24.625;24.5;10;35.637016058;
50;2;27.169467926;22.5;11;33.996263504;3;26.1868133545;26.5;10;36.1755187511;
51;2;27.1988792419;22.5;11;34.0;3;26.4905796051;27.5;11;36.7531330585;
52;2;25.1988792419;23.5;11;34.0;4;25.3720016479;28.5;7;52.3726456165;
53;2;24.5;24.5;11;34.0;4;27.4816608429;28.5;8;53.7859010696;
54;2;24.5;25.5;12;34.0;4;27.6032428741;30.5;8;55.1628165245;
55;2;24.5;26.5;12;34.0;5;28.7367954254;32.5;7;56.5014405251;
56;2;24.5;27.0;13;34.0;5;28.625;35.5;8;57.7963371277;
57;2;24.5;27.0;13;34.0;6;31.625;33.5;6;58.9674134254;
58;3;24.5;27.0;12;34.0;6;34.2036209106;32.5;6;60.1058177948;
59;3;24.5;27.0;13;34.0;6;33.6500015259;33.5;6;61.209025383;
60;3;24.5;27.0;13;34.0;6;34.2381057739;32.5;6;62.2730236053;
61;4;23.75;26.6399993896;11;51.0;6;30.3148288727;34.5;5;63.1987380981;
62;4;23.75;26.6399993896;11;52.0200004578;6;29.3250007629;36.5;7;64.9943685532;
63;4;24.75;27.6399993896;11;52.9173965454;6;29.3250007629;39.5;7;65.7845931053;
