Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;2;9.0;10.1999998093;3;21.0;1;8.0;10.0;5;20.0;
5;2;9.19999980927;10.0;3;21.0599999428;1;8.0;10.0;5;20.0;
6;2;10.3179998398;10.0;3;21.1229639053;1;9.0;10.0;5;20.0;
7;2;11.336889267;10.0;3;21.1889609098;1;9.5;10.0;5;20.0;
8;2;11.3566884995;10.0;3;21.6699410677;2;9.5;10.1999998093;4;21.3999996185;
9;2;11.5009822845;10.1999998093;3;22.0818096399;2;9.81500053406;10.1999998093;4;21.8264003992;
10;2;11.62454319;10.3632001877;3;22.4358423948;2;9.91094017029;10.3632001877;4;22.1992716789;
11;2;11.7307529449;10.4951858521;3;23.611035943;2;9.99483585358;10.4951858521;4;23.4054436684;
12;2;12.0833110809;11.0209560394;3;24.615765214;2;10.2662248611;11.0209560394;5;24.4501843452;
13;2;14.0833110809;11.4571752548;4;25.4640146494;2;12.0683965683;11.4571752548;4;25.3486692905;
14;2;16.0833110809;11.8107032776;4;26.1761806011;2;14.0683965683;11.8107032776;4;26.1225088835;
15;2;17.2104492188;12.0916318893;4;26.7751014233;2;16.0683956146;12.0916318893;4;26.7957427502;
16;2;18.2583217621;12.3113050461;4;27.2831678391;2;17.2117881775;12.3113050461;3;27.3919057846;
17;2;19.3089962006;12.4808797836;4;27.4996597767;2;18.2696170807;12.4808797836;3;27.7113106251;
18;2;20.3624725342;12.5;4;27.687142849;2;19.3328781128;12.5;3;28.0173821449;
19;2;21.4187164307;12.5;4;27.883649826;2;20.3039112091;12.5;2;28.3487696648;
20;2;22.3650951385;12.5;4;28.0888605118;2;20.3784732819;12.5;2;28.7054548264;
21;2;22.4266586304;12.5;4;28.3023359776;2;20.4587268829;12.5;4;29.0869145393;
22;2;22.4906997681;12.5;4;28.5235154629;2;19.625;13.5;4;29.4920539856;
23;2;22.5570545197;12.5;4;28.7517154217;2;20.625;12.5;4;29.9191560745;
24;2;22.6255149841;12.5;3;28.986133337;2;19.625;13.5;4;30.3658571243;
25;2;21.5;13.5;3;29.22585392;2;20.625;12.5;4;30.8291530609;
26;2;22.5;12.5;3;29.4698610306;2;20.9365596771;12.5;4;31.3054442406;
27;2;20.8409576416;13.5;1;29.7170505524;3;21.0437240601;12.5;4;31.790620327;
28;2;20.5;13.5;1;29.9662499428;3;21.1528892517;12.5;4;32.2801818848;
29;2;21.5;14.5;3;30.2162384987;3;21.2630405426;12.5;4;32.7693967819;
30;2;20.5;13.5;3;30.4657707214;3;19.3731136322;13.5;5;33.2534770966;
31;2;20.1397323608;14.5;3;30.7136011124;3;18.625;13.5;7;33.7277650833;
32;2;19.2140808105;15.5;4;30.9585089684;3;19.625;14.5;7;34.187912941;
33;2;18.2875518799;16.5;4;31.1993217468;3;19.625;15.5;7;34.6300430298;
34;2;17.359796524;17.5;5;31.4349379539;3;19.625;16.5;7;35.0508718491;
35;3;16.2374324799;18.5;5;33.461255908;3;19.625;17.5;7;35.4477939606;
36;3;16.7993736267;19.5;4;33.7815425396;3;18.625;16.5;7;35.8189210892;
37;3;17.8593940735;20.5;4;34.0974216461;4;18.625;16.5;3;56.1630792618;
38;3;17.9172840118;21.5;4;34.408159256;4;19.1366920471;16.5;3;57.6797676086;
