Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;6.0;12.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;8.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
5;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;10.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;1;11.0;10.0;5;20.0;1;9.5;10.0;6;20.0;
8;2;11.0;10.1999998093;4;21.3999996185;1;9.5;10.0;6;20.3999996185;
9;2;11.4200000763;10.1999998093;4;21.7264003754;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;11.5179204941;10.3632001877;4;21.9903717041;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;11.597111702;10.4951858521;4;23.0619120598;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;11.9185733795;11.0209560394;4;23.9545464516;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;13.9185733795;11.4571752548;5;24.6819883585;1;10.1557292938;11.4571752548;4;23.6214065552;
14;2;15.9185733795;11.8107032776;5;25.2644146681;1;10.3148164749;11.8107032776;4;24.1832637787;
15;2;16.9369182587;12.0916318893;5;25.7245066166;1;11.3148164749;12.0916318893;4;24.6226100922;
16;2;17.9431419373;12.3113050461;5;26.0845712423;1;12.3148164749;12.3113050461;4;24.9617595673;
17;2;18.9494171143;12.4808797836;5;26.1438889503;1;12.6163959503;12.4808797836;4;25.0;
18;2;19.955739975;12.5;5;26.1651208401;1;14.3148164749;12.5;4;25.0;
19;2;20.9621105194;12.5;5;26.1864993572;1;15.3148164749;12.5;4;25.0;
20;2;21.8559494019;12.5;6;26.2080165148;1;16.3148155212;12.5;4;25.0;
21;2;21.8624038696;12.5;6;26.2296639681;1;17.3148155212;12.5;6;25.0;
22;2;21.8688983917;12.5;6;26.2514331341;1;17.625;12.5;6;25.0;
23;2;21.8754291534;12.5;6;26.2733153105;1;17.625;12.5;7;25.0;
24;2;21.8819942474;12.5;6;26.2953014374;1;17.625;12.5;7;25.0;
25;2;21.5;12.8885908127;6;26.3173824549;1;17.625;12.5;7;25.0;
26;2;21.8952140808;12.5;6;26.3395489454;1;17.625;12.5;7;25.0;
27;2;21.9018650055;12.5;6;26.3617914915;1;17.625;12.5;7;25.0;
28;2;21.5;13.1808958054;7;26.3841004372;1;17.625;12.5;7;25.0;
29;2;21.5;13.1920499802;8;26.4064661264;1;17.625;12.5;7;25.0;
30;2;21.9219398499;12.5;8;26.428878665;1;17.625;12.5;7;25.0;
31;2;21.5;13.2144393921;8;26.4513280392;1;17.625;12.5;7;25.0;
32;2;21.5;13.2256641388;8;26.4738043547;1;17.625;12.5;7;25.0;
33;3;21.5;13.2369022369;7;26.4962974787;1;17.625;12.5;7;25.0;
34;3;21.9488887787;12.5;7;26.5187973976;1;17.625;12.5;8;25.0;
35;3;21.5;13.2593984604;8;26.5412938595;1;17.625;12.5;8;25.0;
36;3;21.5;13.270647049;8;26.5637768507;1;17.625;12.5;8;25.0;
37;3;21.9691333771;12.5;8;26.5862361193;1;17.625;12.5;8;25.0;
38;3;21.9758701324;12.5;8;26.6086617708;1;17.625;12.5;8;25.0;
39;3;21.9825992584;12.5;9;26.6310436726;1;17.625;12.5;8;25.0;
40;3;21.9893131256;12.5;9;26.6533719301;1;17.625;12.5;8;25.0;
41;3;21.5;13.3266859055;9;26.6756366491;1;17.625;12.5;8;25.0;
42;3;22.0026912689;12.5;9;27.6978281736;1;17.625;12.5;8;25.0;
43;3;23.0093479156;15.5;10;27.8499368429;1;17.625;12.5;8;25.0;
44;3;24.0159816742;18.5;10;28.0173841715;1;17.625;12.5;9;25.0;
45;3;24.405216217;21.5;10;28.2015918493;1;17.625;12.5;9;25.0;
46;3;24.4604759216;24.5;10;28.4040064812;1;17.625;12.5;9;25.0;
47;3;24.5212020874;27.5;11;28.6260672808;1;17.625;12.5;9;25.0;
48;3;24.5878200531;27.5;11;28.8691650629;1;17.625;12.5;9;25.0;
49;4;24.6607494354;27.5;11;29.1345925331;1;17.625;12.5;9;25.0;
50;4;24.1852798462;27.5;11;29.4234836102;1;17.625;12.5;9;25.0;
51;4;24.8270454407;27.5;11;29.7367451191;1;17.625;12.5;9;25.0;
52;4;23.5;29.4463615417;11;30.074981451;1;17.625;13.5;9;25.0;
53;4;25.0224952698;27.5;11;30.4384140968;1;17.625;14.5;9;25.0;
54;4;24.5511837006;28.4672336578;11;30.8268026114;1;17.625;15.5;10;25.0;
55;4;24.086523056;28.5;12;32.2393705845;1;17.625;16.5;10;25.0;
56;4;26.0926532745;28.5;12;32.7147448063;1;17.625;17.5;10;25.0;
57;4;26.9036998749;30.4978733063;13;33.196310997;1;17.625;17.5;10;25.0;
58;4;27.034538269;31.5;13;33.6931531429;1;17.625;17.5;10;25.0;
59;4;27.5079460144;32.5;13;34.2062467337;1;17.625;17.5;9;25.0;
60;4;27.3117408752;33.5;14;34.7317479849;2;18.625;18.5;8;26.0;
61;4;25.8635520935;33.5;14;35.2653496265;2;19.625;19.5;8;26.1299999952;
62;4;25.8773231506;33.5;15;35.8024170399;2;19.625;20.5;9;26.2754310369;
63;4;25.5;34.1524085999;16;36.3381564617;2;19.625;21.5;10;26.4377241135;
64;5;25.9059104919;33.5;15;36.8677967787;2;19.625;22.5;10;26.6183350086;
65;5;25.5;33.2011871338;15;37.3867748976;2;19.625;22.5;10;26.8187118769;
66;5;25.5;34.2264137268;15;37.8909077644;2;19.625;22.5;11;27.0402543545;
