Turn;Planet_count_KI_1_SP_EAXAW;Research_KI_1_SP_EAXAW;Industry_KI_1_SP_EAXAW;Ships_KI_1_SP_EAXAW;Population_KI_1_SP_EAXAW;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
61;6;26.0853767395;34.2000007629;8;30.0107431412;9;36.6824493408;64.9852752686;11;67.1654108763;
62;6;25.5;34.2000007629;8;30.0708494186;9;36.8402404785;66.0;11;70.7423214912;
63;6;25.5;34.2000007629;9;31.1315076351;9;37.9967079163;68.1300048828;12;73.1461212635;
64;7;26.5;35.2000007629;8;31.2126498222;9;35.9781837463;69.2453613281;13;75.3758897781;
65;7;27.5;36.2000007629;8;31.2944011688;9;36.5500526428;71.3471679688;12;77.4718925953;
66;7;27.5;37.2000007629;9;31.3766828775;9;34.5350456238;75.4365692139;12;79.2944041491;
67;7;27.5;38.2000007629;9;31.4594138861;9;34.5215415955;79.5;13;81.8542426825;
68;7;27.5;39.2000007629;9;31.5425112247;9;35.50938797;83.4472503662;14;83.4952390194;
69;7;27.5;38.2000007629;10;31.6258910894;10;36.4984512329;86.5;13;85.0844914913;
70;8;27.5;38.2000007629;9;31.7094683647;10;37.4886054993;86.5;13;86.7211589813;
71;8;27.5;37.5;8;32.7931573391;10;37.4797439575;86.5;19;88.394690752;
72;8;28.5;38.5;8;32.9068717957;10;36.4717712402;89.5;19;90.0901129246;
73;8;29.5;39.5;9;33.021117568;10;36.46459198;94.8323364258;19;91.7884442806;
74;8;29.5;40.5;9;34.2314586639;10;38.4581336975;92.8810577393;19;93.4677965641;
75;8;29.7999992371;42.0;9;35.2253097296;10;36.4523200989;96.7556152344;22;95.0019013882;
76;8;30.0340003967;43.3899993896;9;36.0369107723;10;36.4470901489;99.9576644897;23;96.4393382072;
77;8;30.2123565674;45.0462417603;10;36.7019027472;11;38.4423789978;97.1598587036;20;112.812324166;
78;9;30.3458442688;45.3136100769;9;37.1050742865;11;37.4381408691;101.361274719;21;115.15325284;
79;9;30.3999996185;44.0;9;38.3300390244;11;38.4343261719;105.561004639;25;117.305030942;
80;9;29.3999996185;47.4965744019;9;38.6169786453;11;40.4308929443;103.758201599;24;119.250727057;
81;9;29.3999996185;49.5443572998;8;38.9085150957;12;38.7901802063;107.14680481;21;132.485470772;
82;9;28.3999996185;51.5930747986;8;39.204370141;12;40.7996826172;109.309379578;20;134.647014856;
83;9;27.3999996185;52.0;9;39.5042544603;12;44.809677124;112.608108521;22;136.573643446;
84;9;26.3999996185;54.0;9;40.8078699112;12;47.2860603333;112.000579834;21;138.278395057;
85;9;26.3999996185;58.7445793152;10;41.1749106646;12;48.5228347778;114.000579834;30;139.778519988;
86;9;26.3999996185;61.7967758179;10;41.5480298996;12;49.9605674744;114.000579834;30;141.093469024;
87;9;26.0;60.0;11;41.9269791842;12;48.0397758484;117.000579834;31;141.960531235;
88;9;26.0;62.0;11;42.3114993572;12;48.5594215393;118.408103943;31;142.610151291;
89;9;26.0;64.0;11;42.7013180256;12;47.502910614;120.000579834;32;143.203823805;
90;9;26.0;67.9317626953;12;43.0961495638;13;48.5849151611;123.000579834;24;143.745258331;
91;10;26.0;70.0688858032;14;43.4956952333;13;50.3316345215;129.000579834;24;144.238574982;
92;10;26.0;72.1252441406;15;43.8996397257;13;55.1345214844;138.000579834;25;144.688057899;
93;10;27.0;71.182144165;15;44.3076515198;13;59.0542411804;137.000579834;26;144.979696751;
94;10;26.0;73.2395324707;14;44.7193815708;13;61.095451355;141.000579834;27;145.200192928;
95;10;26.0;75.2973480225;17;45.1344608068;13;62.1664161682;145.300003052;28;145.323813438;
96;10;27.0;74.3555450439;13;45.55250144;13;63.2028656006;147.300003052;31;145.447189093;
97;10;26.0;76.4140701294;14;45.9730926752;15;65.2393112183;147.300003052;30;146.570160627;
98;10;26.0;76.0;15;46.3958027363;15;67.6882858276;149.300003052;31;146.842571616;
99;10;27.0;75.0;14;46.820176959;15;70.0574264526;149.300003052;30;147.135044575;
100;10;26.0;79.0;15;47.2457387447;15;70.1327514648;152.300003052;31;147.449760318;
