Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
19;2;25.6252441406;12.5;4;26.9393253326;2;21.7430725098;12.5;5;29.1538929939;
20;2;26.1226959229;12.5;5;27.0956480503;2;22.7461681366;12.5;6;29.562889576;
21;2;26.1930408478;12.5;6;27.261295557;2;22.8688659668;12.5;6;29.9934945107;
22;2;26.2675819397;12.5;6;27.4362905025;2;22.9980487823;12.5;6;30.4432339668;
23;2;26.3463306427;12.5;6;27.6205644608;2;23.1329708099;12.5;7;30.9089989662;
24;2;26.4292545319;12.5;6;27.8139474392;2;23.2726993561;12.5;7;31.3870959282;
25;2;24.5162773132;13.5;7;28.016159296;3;21.5;13.5;6;31.8733391762;
26;2;23.6072711945;14.5;8;28.2268030643;3;22.5;12.5;6;32.36317873;
27;2;22.7020606995;15.5;8;28.445360899;3;21.5;13.5;6;32.8518595695;
28;3;21.8004131317;16.5;7;28.6711919308;3;20.8555583954;14.5;6;33.3346033096;
29;3;20.9020366669;17.5;8;28.9035346508;3;19.8555583954;13.5;6;33.8067913055;
30;3;20.0065898895;18.5;8;29.141512394;3;18.8555583954;13.5;6;34.2641468048;
31;3;19.1136798859;19.5;8;29.3841423988;3;18.8555583954;14.5;6;34.7028827667;
32;3;18.222864151;20.5;8;29.6303496361;3;18.4108657837;15.5;6;35.1198272705;
33;3;17.333656311;21.5;9;29.8789830208;3;17.5359477997;16.5;6;35.5124940872;
34;3;16.4455413818;22.5;9;30.1288366318;3;15.0359477997;17.5;6;35.8791179657;
35;3;16.307975769;23.5;10;31.3786706924;3;16.0359477997;18.5;6;36.2186422348;
36;3;17.4204025269;24.5;11;31.6772367954;3;17.0359477997;19.5;7;36.530673027;
37;3;18.5322570801;25.5;11;31.9752774239;3;17.4592018127;20.5;7;36.8154029846;
38;3;18.6429862976;27.2713832855;12;32.2716258764;3;17.5446205139;21.5;7;37.0735216141;
39;3;18.7520542145;28.3091659546;12;32.5651732683;3;17.6220569611;22.5;8;37.3061151505;
40;3;19.4043273926;28.5;13;32.8548893929;3;17.6918334961;23.5;8;37.5145664215;
41;4;18.9632110596;30.3889808655;12;33.1398396492;3;18.7543697357;25.0;7;38.7004623413;
42;4;19.6629276276;33.3889808655;13;33.4191986322;3;18.7543697357;24.0;7;38.9055099487;
43;4;19.7886390686;36.3889808655;13;33.6922580004;3;16.0;23.5;8;39.0811839104;
44;4;19.9115161896;39.3889808655;14;33.958433032;3;16.0;24.5;8;39.1235535145;
45;4;20.0312957764;42.3889808655;15;34.2172631025;3;17.0;22.5;8;39.1671074629;
46;5;18.3461818695;42.3889808655;14;34.4684090614;3;18.0;23.5;8;39.211841464;
47;5;18.3461818695;41.5;15;34.71164608;3;19.0;24.5;8;39.2577478886;
48;5;18.1259613037;41.5;15;34.9468564987;3;20.0;25.5;9;39.3048160076;
49;5;17.0;41.5;15;35.1740186214;4;21.0;26.5;9;39.3530313969;
50;5;17.8471488953;40.5;15;35.3931943178;4;22.0;27.5;9;39.4023760557;
51;5;17.8820285797;39.5;15;35.6045160294;4;23.0;27.5;9;39.4528282881;
52;5;18.0;40.5;15;36.8081741333;4;23.5;27.5;11;39.5043625832;
53;5;20.9540081024;40.5;17;37.0444059372;4;23.5;27.5;11;39.5569496155;
54;5;23.0;39.5;17;37.274664402;4;23.5;27.5;10;39.6105561256;
55;5;23.4865322113;39.5;17;37.4943659306;4;23.5;27.5;10;39.6651450396;
56;5;23.5724639893;41.5;18;37.623961091;4;23.5;27.5;10;39.72067523;
57;5;24.5251979828;41.5;18;37.7557450533;4;23.5;27.5;10;39.7771017551;
58;7;25.0499992371;42.1290206909;16;37.8895711899;3;23.5;27.5;10;39.8343759775;
59;7;26.6159858704;40.3422775269;17;38.0252838135;3;23.5;27.5;12;39.8924454451;
60;8;26.6371669769;40.5;16;39.1627178192;3;23.5;27.5;11;39.9512542486;
61;8;27.0499992371;41.4471206665;16;39.4317002296;3;23.5;27.5;11;40.0107431412;
62;8;29.5584983826;40.4816627502;16;39.71748209;3;23.5;27.5;11;40.0708494186;
63;9;31.6228675842;39.5;15;40.0213081837;3;23.5;27.5;12;40.1315076351;
64;9;30.696975708;40.5;16;41.3444433212;3;23.5;27.5;13;40.1926498413;
65;9;34.4788780212;39.5;18;41.7181404829;3;23.5;27.5;13;40.2542052269;
66;9;34.7747497559;41.5;18;42.1141928434;3;23.5;27.5;15;40.3161010742;
67;9;36.9681129456;41.5;18;42.5336949825;3;23.5;27.5;14;40.3782629967;
68;9;36.8243026733;43.5;19;42.977581501;3;23.5;27.5;15;40.4406147003;
69;9;38.0499992371;43.5;19;45.7243740559;3;23.5;27.5;16;40.5030794144;
70;9;36.75;47.8924789429;20;47.3377587795;3;23.5;27.5;15;40.5655794144;
71;10;41.1010017395;47.3719940186;19;48.7964211702;3;23.5;27.5;14;40.628036499;
72;10;39.9587173462;49.3161125183;20;50.1369254589;3;23.5;27.5;15;41.1329336166;
73;10;41.4342384338;49.5621337891;20;51.2441469431;3;23.5;27.5;15;42.5991809368;
74;10;39.3462791443;53.1762428284;21;52.2007719278;3;23.7999992371;28.0;15;43.8081657887;
75;10;38.5687675476;55.276058197;21;53.1810134649;3;24.0340003967;28.3899993896;15;44.7964265347;
76;10;39.1387176514;55.3389968872;22;54.0893008709;3;24.2123565674;28.6872596741;16;45.6023433208;
77;10;38.189239502;55.4040794373;21;56.0255544186;3;24.3458442688;28.9097423553;15;46.113694191;
78;10;37.0187683105;58.4713096619;22;57.0430362225;3;24.3999996185;29.0;15;46.4171741009;
79;11;38.0187683105;62.5229301453;21;58.0770345926;3;24.3999996185;29.0;16;46.5852019787;
80;11;36.0187683105;64.612121582;22;59.1193041801;3;24.3999996185;29.0;16;46.7076294422;
81;11;34.0187683105;69.6856384277;21;60.1613330841;3;23.3999996185;30.0;16;46.8296983242;
82;11;34.0187683105;72.761177063;22;61.1947505474;3;23.3999996185;31.0;16;46.9511113167;
83;11;33.5089454651;74.5038146973;22;62.211730957;3;20.3999996185;32.0;16;47.0715761185;
84;11;31.5639095306;75.6209182739;22;63.2053515911;3;19.3999996185;33.0;16;47.1908092499;
85;11;30.61901474;77.7414245605;21;64.1698631048;3;19.3999996185;34.0;14;47.3085370064;
86;12;29.1741256714;80.1544342041;19;65.1008508205;3;19.3999996185;35.0;13;47.4244995117;
87;13;28.5187683105;85.1947555542;16;65.9952830076;3;19.3999996185;36.0;13;47.5384526253;
88;13;31.5187683105;85.2336120605;16;66.8514565229;3;20.0;37.0;13;47.6501688957;
89;13;34.3381462097;87.2709960938;16;67.6512191296;3;20.5;38.0;13;47.7594399452;
90;13;31.5187683105;92.2945861816;14;68.3810367584;3;20.5;39.0;13;47.8660778999;
91;13;33.5187683105;93.74659729;14;69.0758321285;3;20.5;40.0;14;47.9699163437;
92;13;35.4974746704;92.1708526611;14;69.7373774052;3;20.5;41.0;15;48.0708098412;
93;13;36.5489807129;92.4041671753;16;70.3677887917;3;20.5;42.0;14;48.1686353683;
94;13;37.5994987488;93.549156189;17;70.9693517685;3;19.5;41.0;15;48.2632918358;
95;12;38.64894104;94.69581604;17;71.5287950039;4;16.5;41.0;15;48.3547000885;
96;12;37.64894104;96.8439025879;17;71.9317059517;5;17.5;42.0;13;48.4428009987;
97;12;38.5187683105;98.9930953979;17;72.3333613873;5;17.0;40.0;13;48.5275564194;
98;12;39.5999984741;98.143119812;19;72.733027935;5;16.0;41.0;13;48.6089468002;
99;12;40.5999984741;102.711143494;18;73.1299827099;5;16.0;42.0;12;48.6869702339;
100;13;40.9584960938;103.922218323;19;73.5235161781;5;17.0;40.0;13;48.7616419792;
101;14;38.9999771118;100.133171082;18;58.9129395485;6;18.0;40.0;9;63.8329916;
102;14;40.0399780273;98.343536377;19;59.297586441;6;20.0;41.0;6;63.9010629654;
103;14;39.0784759521;99.5528945923;18;59.6768195629;6;22.0;42.0;5;63.9659118652;
104;14;39.1154632568;100.760826111;19;60.0500330925;6;23.0;43.0;6;64.0;
105;14;40.150932312;98.9669036865;19;60.4166555405;7;24.0;44.0;5;64.0;
106;14;39.1848907471;100.170715332;20;60.7761557102;7;25.0;45.0;5;64.0;
107;14;39.2173538208;101.371871948;22;62.1280434132;8;24.0;45.5;4;64.0;
108;14;41.2483329773;100.569999695;22;62.5318717957;8;24.0;47.5;4;64.0;
109;15;39.2483329773;103.764755249;21;64.0340721607;8;24.0;49.5;4;64.0;
110;15;40.2483329773;105.434066772;22;65.5830208063;8;24.0;51.5;4;64.0;
111;15;42.2483329773;105.124565125;23;67.1703995466;8;24.0;53.5;5;64.0;
112;15;41.8464126587;107.832176208;23;68.7871184349;8;24.0;56.5;5;64.0;
113;15;42.0342407227;109.552230835;23;71.4235647917;8;24.75;59.5;5;65.0;
114;15;44.2186050415;109.279716492;24;74.1298825741;8;26.75;60.5;6;65.0599999428;
115;15;45.3980407715;113.009300232;24;76.8992228508;8;26.75;64.5;7;65.1229639053;
116;15;47.5712280273;117.735527039;25;79.7251285315;8;27.75;68.5;8;65.1889609098;
117;16;51.7370262146;118.453025818;25;82.6017752886;8;29.75;69.5;9;65.2580518723;
118;17;53.8945083618;124.15662384;25;84.5241639614;8;29.75;73.2600021362;10;65.3302885294;
119;17;56.548286438;129.841491699;25;86.4282575846;8;29.75;75.2600021362;10;65.4057120085;
120;17;57.7169036865;134.503341675;28;88.3080865145;8;30.75;74.2600021362;11;65.484351635;
121;17;58.377117157;139.13848877;29;90.1586486101;9;29.75;77.3399963379;10;65.5662232637;
122;17;58.5288658142;143.743911743;29;91.975864768;9;29.75;79.3399963379;11;65.6513283253;
123;17;58.6722679138;148.31729126;29;94.7564941645;9;29.75;81.3399963379;12;65.7396525145;
124;17;59.8075752258;153.857040405;31;96.5580145121;10;29.75;83.3399963379;11;65.8311642408;
125;17;60.9351768494;159.010345459;32;98.321455121;10;30.75;83.3399963379;12;65.9258141518;
126;17;61.055519104;162.84777832;33;100.04541409;10;31.75;84.3399963379;12;66.0235335827;
127;17;62.1691131592;163.719680786;35;101.728830099;10;32.75;85.3399963379;13;66.1242339611;
128;17;63.2765159607;165.347076416;37;103.344963551;10;33.75;86.3399963379;13;66.2278065681;
129;18;63.6166152954;165.230438232;37;104.827925563;10;34.75;87.3399963379;14;66.3341217041;
130;18;63.6605911255;164.873565674;38;106.281548977;10;35.75;88.3399963379;17;66.4430289268;
131;18;63.7059059143;164.495513916;38;107.597654223;10;34.75;88.3399963379;17;66.5543570518;
132;18;63.7525138855;164.02293396;39;108.880047798;10;34.75;88.3399963379;18;66.667914629;
133;18;68.7525177002;159.351806641;39;110.078154445;10;35.75;89.3399963379;19;66.7834908962;
134;19;69.8208770752;161.687683105;38;126.203479648;9;26.0;86.1999969482;21;52.4878666401;
135;19;73.9266357422;165.029922485;40;128.316815853;9;26.0;86.4940032959;21;53.2150075436;
136;19;77.0345153809;168.377929688;41;129.475650311;9;27.0;87.7897033691;21;53.9610271454;
137;19;79.144317627;174.730987549;41;130.556972265;9;28.0;88.6727218628;23;54.72164011;
138;20;82.7558135986;181.088348389;41;131.611409307;9;30.0;86.2051467896;17;56.492249012;
139;22;85.7558135986;182.44921875;40;132.654731274;10;30.3999996185;87.7445755005;16;57.3280367851;
140;23;88.7558135986;184.812789917;36;133.68567574;10;31.3999996185;90.2876281738;10;58.1670265198;
141;23;90.7558135986;191.17817688;39;134.703234315;10;32.4000015259;89.8308410645;10;59.0043257475;
142;23;95.2139434814;191.544525146;42;135.706603765;10;31.3999996185;92.3707580566;12;59.8351092339;
143;23;95.3301849365;197.910949707;42;136.69513166;10;31.3999996185;94.9039382935;13;60.6547147036;
144;23;97.4465560913;204.276550293;42;138.668275833;10;32.4000015259;93.4270935059;15;61.4587310553;
145;23;103.562782288;202.640441895;43;140.725564718;10;32.4000015259;92.7227935791;15;63.2430858612;
146;24;105.67855835;208.894927979;45;145.796303153;11;32.4000015259;96.0177536011;16;64.1241185665;
147;24;110.359970093;217.046096802;47;149.390930533;11;34.4000015259;96.3094863892;17;64.991702795;
148;24;114.007270813;221.726333618;47;152.586893678;11;34.4000015259;96.5955886841;18;65.8442720175;
149;24;115.618881226;226.265853882;53;155.449501038;11;33.4000015259;99.8737945557;19;66.6808300018;
150;24;116.789573669;235.378005981;53;157.869871497;12;32.4000015259;101.142089844;18;67.5009479523;
151;24;119.533615112;243.599655151;57;159.976325393;12;32.4000015259;103.398735046;19;68.3047301769;
152;24;122.037872314;250.716598511;58;162.992329955;12;34.4000015259;103.642303467;20;70.0927541256;
153;24;125.180389404;258.836395264;63;164.978125453;12;33.4000015259;105.87171936;22;70.9455214739;
154;24;126.746658325;267.469726562;63;166.802473426;13;35.4000015259;107.87171936;21;71.7227537632;
155;24;129.154556274;274.36151123;70;168.44660306;13;36.4000015259;110.87171936;22;72.5149650574;
156;25;133.455734253;272.511779785;70;169.977440357;13;36.4000015259;113.87171936;23;73.3235002756;
157;25;131.676635742;279.664306641;69;171.523650408;13;36.4000015259;116.87171936;24;74.1496691704;
158;25;133.891174316;282.32244873;64;173.038951635;13;36.4000015259;118.87171936;24;74.9946064949;
159;25;135.098571777;284.605773926;70;174.554862261;13;34.4000015259;118.87171936;26;75.8591380119;
160;25;133.298126221;288.894226074;69;176.085481405;13;34.4000015259;120.87171936;25;76.7436494827;
161;25;133.48928833;290.18737793;70;177.629112244;13;34.4000015259;118.87171936;26;77.6479816437;
162;25;132.671630859;291.484649658;75;180.183771372;13;34.4000015259;117.87171936;26;79.5327129364;
163;26;132.844818115;293.785491943;73;181.867143035;13;35.4000015259;122.87171936;26;80.3978886604;
164;26;133.00869751;296.089263916;68;183.569591045;13;36.4000015259;122.87171936;27;81.2925615311;
165;26;132.163146973;301.395294189;69;185.240693808;13;36.4000015259;125.87171936;28;82.2126140594;
166;27;132.308227539;301.703033447;68;188.442233682;13;36.4000015259;132.87171936;29;83.1533311605;
167;27;131.679779053;306.964141846;68;191.67107749;13;39.4000015259;133.871734619;29;84.1094847918;
168;27;134.036712646;309.236358643;65;194.913973808;13;38.4000015259;129.582244873;26;85.0754435062;
169;27;134.376861572;311.518951416;64;199.157487869;13;36.4000015259;129.667022705;27;86.0453002453;
170;27;134.698516846;317.811126709;64;203.46816051;13;35.4000015259;130.751068115;27;87.0130159855;
171;27;138.000457764;322.111907959;61;207.788202405;14;36.4000015259;131.834182739;28;87.9725631475;
172;27;142.281906128;322.420257568;60;211.115416527;14;38.4000015259;131.834182739;27;88.9180802107;
173;27;143.542510986;327.420257568;60;214.398631215;14;38.4000015259;134.834182739;26;89.8440117836;
174;27;143.782333374;335.420257568;56;217.626088142;14;38.4000015259;134.334182739;25;90.7452373505;
175;27;147.001785278;337.420257568;54;220.786770225;14;42.4000015259;131.334182739;26;91.6171884537;
176;27;148.201507568;342.420257568;54;223.870541453;14;43.4000015259;132.334182739;27;92.4559336901;
177;28;150.382415771;347.420257568;63;226.868264556;14;44.4000015259;136.334182739;27;94.2582466602;
178;28;150.545547485;351.420257568;73;229.771890759;14;46.4000015259;134.334182739;29;95.1016405821;
179;28;149.692062378;361.420257568;74;232.574535608;14;48.4000015259;136.334182739;29;95.9099099636;
180;28;152.823181152;365.420257568;76;235.175650001;14;49.4000015259;141.334182739;29;96.6822835207;
181;28;153.849990845;369.420257568;76;237.65099144;14;52.4000015259;140.334182739;31;97.4186575413;
182;28;153.849990845;373.420257568;85;241.13638854;14;53.4000015259;141.796661377;32;98.1195309162;
183;28;154.153152466;381.420227051;90;252.870510578;14;55.4000015259;141.796661377;33;98.7859166861;
184;28;160.605026245;390.220214844;96;262.72604835;14;58.4000015259;139.796661377;33;99.3256846666;
185;28;164.805679321;401.791412354;93;271.671673179;14;58.4000015259;139.796661377;34;99.8181182146;
186;28;171.813598633;431.86932373;96;279.746058345;14;60.4000015259;141.796661377;34;100.293648362;
187;28;177.331375122;441.059020996;95;286.791024804;14;62.4000015259;143.796661377;35;100.753216982;
188;29;182.151382446;448.258666992;96;293.156482935;14;64.4000015259;142.796661377;37;101.197894573;
189;29;184.95892334;454.935211182;93;298.956473589;14;62.4000015259;143.796661377;39;101.628817081;
190;29;186.343826294;460.292510986;98;304.214005709;14;60.4000015259;147.796661377;39;101.998723745;
191;30;189.487213135;467.330718994;94;308.820958853;14;61.4000015259;148.796661377;39;102.254419565;
192;30;188.374450684;475.303039551;96;312.742763281;14;63.4000015259;145.862457275;42;102.486573696;
193;31;188.947860718;482.178863525;96;316.0426085;14;62.4000015259;149.862457275;42;102.724465609;
194;32;189.281494141;487.905700684;88;318.947988749;15;63.4000015259;153.862457275;42;102.967614412;
195;32;189.569473267;491.433227539;93;321.238888502;15;64.4000015259;150.862457275;42;103.215467215;
196;32;189.725006104;494.385192871;94;322.885069609;15;63.4000015259;151.862457275;42;103.467402935;
197;32;189.725006104;496.768005371;93;325.44540906;15;61.4000015259;154.862457275;41;103.722736597;
198;32;191.725006104;502.039733887;96;345.521199703;15;61.4000015259;154.862457275;39;103.980725765;
199;32;198.814727783;519.654602051;98;368.715422153;16;61.4000015259;155.862457275;41;104.240578651;
200;32;209.776611328;539.335205078;99;389.628500819;16;60.4000015259;159.862457275;42;104.501464844;
201;32;227.70161438;562.766357422;95;407.44939661;16;60.4000015259;159.862457275;44;104.762524605;
202;32;240.665176392;581.950073242;96;423.114162087;16;59.4000015259;159.862457275;39;105.022883892;
203;34;266.713531494;603.872131348;96;436.7669276;16;59.4000015259;160.862457275;37;105.281665087;
204;34;267.960693359;624.537719727;96;454.793213367;16;58.4000015259;160.862457275;35;106.538002491;
205;34;268.435699463;650.116027832;97;470.381840229;16;58.4000015259;154.862457275;37;106.831053734;
206;34;275.812408447;674.323364258;95;483.823050022;16;57.4000015259;158.862457275;34;107.121197224;
207;34;283.419372559;697.233337402;97;495.062142134;16;58.4000015259;155.862457275;35;107.407678366;
208;34;290.101867676;718.877197266;99;504.545115471;16;56.4000015259;159.862457275;35;107.689797282;
209;35;293.009246826;739.315734863;100;515.685034275;16;58.4000015259;157.262466431;31;107.966919303;
210;35;300.485595703;752.360229492;110;522.844344139;16;58.4000015259;158.262466431;33;108.238479376;
211;35;305.279785156;763.798950195;112;529.518566132;16;58.4000015259;162.262466431;29;108.503988266;
212;37;309.80065918;772.23248291;111;536.028991222;16;60.4000015259;163.262466431;30;108.763034582;
213;37;314.384368896;777.928039551;120;542.474448204;16;64.4000015259;154.262466431;31;109.015284896;
214;37;319.029632568;785.85925293;118;548.775011063;16;67.4000015259;152.262466431;30;109.260482192;
215;37;323.712005615;793.457641602;121;557.782057762;16;62.4000015259;156.262466431;29;109.49844408;
216;38;332.69519043;792.932312012;107;565.456326008;15;59.4000015259;154.262466431;25;108.172107697;
217;39;336.594726562;805.614318848;106;571.466033101;15;60.4000015259;150.700012207;24;108.34171772;
218;39;338.428710938;814.897705078;106;580.058845043;15;60.4000015259;152.700012207;25;108.481015205;
219;39;337.191436768;829.696533203;108;588.939394474;15;58.4000015259;156.700012207;25;108.594650745;
220;39;339.157531738;846.036010742;104;595.413418531;15;59.4000015259;157.700012207;26;108.70138216;
221;39;337.858093262;856.855773926;105;601.920691252;15;56.4000015259;160.700012207;26;108.801393509;
222;39;335.825317383;863.429077148;110;608.604784489;15;56.4000015259;164.700012207;26;108.894901752;
223;42;338.360778809;869.834289551;107;615.496923685;15;58.4000015259;158.5;27;108.98214817;
224;42;344.502502441;876.038879395;108;622.386946678;15;54.4000015259;161.5;27;109.0;
225;42;350.761688232;882.016906738;107;629.407364845;15;55.4000015259;161.5;21;109.0;
226;42;351.126556396;890.64074707;109;636.480454922;15;58.4000015259;156.5;18;109.0;
227;44;348.051849365;883.954711914;97;655.53392601;13;55.4000015259;142.5;18;97.0;
228;45;351.124511719;892.264282227;92;676.383035183;12;54.4000015259;121.5;17;85.0;
229;46;356.781951904;895.361999512;88;686.658762932;11;55.4000015259;120.100006104;17;85.0;
230;49;366.346923828;901.24609375;79;711.273029327;10;54.4000015259;96.6000061035;19;70.3599996567;
231;50;367.882537842;917.756591797;78;722.158202171;10;53.4000015259;96.6000061035;15;70.7132797241;
232;51;379.365142822;915.12512207;76;732.272132874;9;54.4000015259;96.6000061035;16;71.0585784912;
233;51;390.024017334;913.434692383;78;740.801965714;9;53.4000015259;95.6000061035;17;71.3947582245;
234;52;400.253387451;914.578735352;80;747.951161385;9;51.4000015259;97.6000061035;15;71.7208189964;
235;52;414.348052979;915.578735352;83;753.852274895;9;49.4000015259;98.6000061035;13;72.0359077454;
236;53;426.817810059;922.34967041;85;761.928710938;9;48.4000015259;96.6000061035;14;72.3393220901;
237;53;442.59866333;941.549682617;82;766.151653767;9;48.4000015259;95.6000061035;14;72.6305127144;
238;54;458.398956299;963.549682617;74;780.503486633;8;44.4000015259;91.6000061035;15;64.9090790749;
239;54;476.773345947;993.549682617;75;788.135721207;8;44.4000015259;89.6000061035;15;65.174762249;
240;55;494.454742432;1023.54968262;71;795.926766872;8;44.4000015259;88.6000061035;15;65.4274363518;
241;55;511.431304932;1055.54968262;70;803.897178888;8;42.4000015259;89.6000061035;15;65.667096138;
242;55;516.688598633;1118.34973145;73;812.595922709;8;42.4000015259;87.6000061035;15;65.8938446045;
243;56;560.672546387;1146.13879395;75;833.927438498;7;37.4000015259;67.8000030518;13;54.1078791618;
244;56;585.608093262;1181.94970703;84;843.145758152;7;36.0;68.8000030518;12;54.3094778061;
245;59;605.308959961;1210.74963379;81;852.821824312;5;35.0;69.8000030518;14;54.4989862442;
246;60;616.565612793;1225.74963379;79;862.675640106;5;36.0;67.8000030518;14;54.6768045425;
247;60;628.321044922;1237.04968262;81;872.371645451;5;35.0;68.8000030518;14;54.7909178734;
248;60;642.800109863;1247.04968262;85;881.581047773;5;35.0;69.8000030518;15;54.8609347343;
249;61;661.043518066;1256.07348633;87;900.303261518;4;30.0000019073;62.8000030518;16;49.0;
250;61;680.091552734;1267.69482422;86;912.831847906;4;28.0000019073;63.8000030518;15;49.0;
251;61;699.928283691;1283.65563965;92;927.193933964;4;27.0000019073;64.8000030518;2;49.0;
252;61;727.75402832;1307.51867676;95;937.747045755;4;26.0000019073;64.3000030518;1;49.0;
253;62;758.349975586;1333.98925781;87;975.259524822;3;10.6000003815;35.3000030518;5;21.0;
254;62;789.409118652;1357.44555664;89;989.529507637;3;10.6000003815;34.3000030518;1;21.0;
255;63;822.012268066;1382.38439941;89;1013.68538332;2;4.0;21.5;2;9.0;
256;63;851.085205078;1407.81469727;91;1025.52425432;2;5.0;20.5;1;9.0;
257;63;878.95300293;1429.62268066;92;1035.29482222;2;6.0;19.5;2;9.0;
258;63;902.772521973;1449.53186035;93;1043.37132263;2;7.0;18.5;1;9.0;
259;63;921.445373535;1467.00231934;94;1050.0528059;2;8.0;17.5;1;9.0;
260;64;935.367675781;1482.33227539;94;1055.15768099;1;6.0;16.5;1;9.0;
261;64;925.373168945;1694.33203125;95;1053.39938927;1;7.0;14.5;1;9.0;
262;64;923.100036621;1497.734375;96;1041.61137867;1;8.0;13.5;1;9.0;
263;65;926.783081055;1568.11645508;97;1048.94136477;0;0;0;0;0;
