Turn;Planet_count_KI_1_SP_GYSACHE;Research_KI_1_SP_GYSACHE;Industry_KI_1_SP_GYSACHE;Ships_KI_1_SP_GYSACHE;Population_KI_1_SP_GYSACHE;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
19;2;24.8187427521;12.5;4;26.6541694403;2;19.9323978424;12.5;4;27.0402543545;
20;2;25.25;12.5;6;26.7922235727;2;20.9988594055;12.5;4;27.2842636108;
21;2;25.25;12.5;6;26.9393253326;2;22.072063446;12.5;6;27.5518820286;
22;2;25.25;12.5;6;27.0956480503;2;22.2655639648;12.5;6;27.8440244198;
23;2;25.25;12.5;6;27.261295557;2;22.3532066345;12.5;6;28.1613030434;
24;2;25.25;12.5;6;27.4362905025;2;22.4483909607;12.5;7;28.5039470196;
25;3;23.25;13.5;6;27.6205644608;2;22.5511837006;12.5;7;28.871723175;
26;3;22.25;14.5;7;27.8139474392;2;22.6615161896;12.5;7;29.263862133;
27;3;21.25;15.5;7;28.016159296;2;22.7791595459;12.5;7;29.6789975166;
28;3;20.25;16.5;7;28.2268030643;2;20.9036998749;13.5;7;30.1151270866;
29;3;19.25;17.5;7;28.445360899;2;20.034538269;14.5;7;30.5695996284;
30;3;18.25;18.5;7;28.6711919308;2;19.5;13.5;7;31.0391392708;
31;3;17.25;19.5;7;28.9035346508;2;18.5;13.5;7;31.5199065208;
32;3;16.25;20.5;7;29.141512394;2;18.4559726715;14.5;7;32.007601738;
33;3;15.25;21.5;9;29.3841423988;2;17.6022796631;15.5;6;32.4976010323;
34;3;14.25;22.5;9;29.6303496361;2;16.6022796631;14.5;5;32.9851250648;
35;3;14.0;23.5;10;29.8789830208;2;17.5;14.5;5;33.465420723;
36;3;14.0;24.5;10;31.1288366318;2;18.5;15.5;5;33.9339466095;
37;3;15.0;26.2000007629;10;31.5086706877;2;19.5;16.5;5;34.3865451813;
38;3;16.0;27.2910003662;11;31.9026678801;2;18.5;15.5;6;34.8195896149;
39;3;16.0;28.3928012848;12;32.3110265732;2;18.5;15.5;6;35.2300891876;
40;3;16.0;29.5064067841;13;32.7340109348;2;18.5;15.5;7;35.6157541275;
41;3;16.0;30.6328353882;15;33.1719404459;2;17.6847267151;16.5;7;35.9750175476;
42;3;17.0;28.7730979919;15;33.6251704693;2;17.2925052643;17.5;7;36.307009697;
43;3;16.9181137085;28.5;16;34.0940599442;3;18.3921031952;19.0;6;37.6115064621;
44;3;17.0;28.5;17;34.5789248943;3;18.3921031952;18.0;6;37.9288463593;
45;3;17.0;31.5;17;35.0799782276;3;16.0;18.0200004578;6;38.2210221291;
46;3;17.0;31.5;19;35.5972619057;3;17.0;20.0200004578;6;38.4892122746;
47;3;18.0;32.5;19;36.1305668354;3;18.3370666504;22.0200004578;7;38.734863162;
48;3;20.0;33.5;20;36.6793518066;3;19.0;24.0200004578;7;38.9595984221;
49;3;20.0;34.5;21;37.2426629066;3;20.0;26.0200004578;7;39.1651375294;
50;3;20.0;33.5;21;37.8190655708;3;21.0;27.5;7;39.3048160076;
51;3;21.0;34.5;18;38.4065947533;3;22.0;27.5;7;39.3530313969;
52;3;21.3018074036;35.5;19;39.0027298927;3;23.0;28.5;6;39.4023760557;
53;3;20.5063209534;34.5;20;39.60440588;3;23.5;29.5;6;39.4528282881;
54;3;18.5063209534;35.5;21;40.2080616951;4;23.5;30.5;5;39.5043625832;
55;3;20.5063209534;34.5;22;40.8097324371;4;23.5;31.5;5;39.5569496155;
56;3;20.5063209534;33.5;22;41.4051699638;4;23.5;32.5;5;39.6105561256;
57;3;21.3739204407;33.5;23;41.9851250648;4;23.5;33.5;5;39.6651450396;
58;3;21.3739204407;32.5;23;42.465420723;4;24.5;31.5;5;39.72067523;
59;4;22.3739204407;31.6000003815;22;55.9339466095;3;21.5;22.5;5;26.7771017551;
60;4;25.4239196777;29.6000003815;23;56.3865451813;3;19.5;23.5;5;27.8343759775;
61;5;26.0499992371;30.6000003815;22;56.8195896149;3;21.5;23.5;6;27.8924454451;
62;5;27.0499992371;31.6000003815;23;57.2300891876;3;23.5;24.5;8;27.9512542486;
63;5;28.0499992371;33.5999984741;24;57.6157541275;3;23.5;25.5;8;28.0107431412;
64;6;29.0499992371;35.5999984741;19;72.9750175476;3;23.5;26.5;8;28.0708494186;
65;6;32.0499992371;34.5999984741;19;74.057009697;3;23.5;27.5;8;28.1315076351;
66;6;35.0499992371;34.5999984741;19;75.030880928;3;23.5;28.2000007629;9;28.1926498413;
67;6;37.0499992371;34.5999984741;20;76.8961362839;3;23.5;28.2000007629;11;28.2542052269;
68;6;40.0499992371;35.5999984741;20;77.6561079025;3;23.5;28.2000007629;11;28.3161010742;
69;6;39.2999992371;38.5999984741;21;78.3169851303;3;23.5;28.2000007629;11;28.3782629967;
70;6;38.2999992371;41.5999984741;22;78.8868455887;3;23.5;28.2000007629;11;28.4406147003;
71;6;39.2999992371;41.5999984741;22;79.3747749329;3;23.5;28.2000007629;11;28.5030794144;
72;6;37.2999992371;44.5999984741;22;82.017649889;3;23.5;28.2000007629;12;28.5655794144;
73;6;37.8310012817;47.9060020447;23;84.2467978001;3;23.5;28.2000007629;12;29.6993479729;
74;6;39.2571868896;47.3037643433;23;86.1095654964;3;23.7999992371;28.7140007019;12;30.6153099537;
75;6;38.5247192383;49.239025116;24;87.6576292515;3;24.0340003967;29.1181373596;12;31.3477438688;
76;7;38.5247192383;50.2051887512;23;88.7931469679;3;24.2123565674;29.4296665192;13;31.9323302507;
77;7;39.5247192383;52.1919708252;23;89.5084758997;3;24.3458442688;29.6665477753;13;32.2538981438;
78;7;39.7710571289;54.1835708618;24;90.0261363983;3;24.3999996185;29.7713279724;13;32.3961023092;
79;7;39.8185348511;56.1800079346;25;90.2560760975;3;24.3999996185;29.7859687805;13;32.5391654968;
80;8;37.5685348511;59.1921195984;25;90.2905418873;3;24.3999996185;29.8007221222;17;32.6827876568;
81;8;35.5685348511;62.2196922302;26;90.3255085945;4;24.3999996185;29.8155841827;16;32.8266630173;
82;8;34.5685348511;62.2476654053;27;90.3609591722;4;22.3999996185;30.8305492401;17;32.9704836607;
83;8;32.0685348511;65.2760238647;27;91.3968753815;4;21.3999996185;31.8456115723;18;33.1139422655;
84;8;32.0685348511;69.3047637939;28;91.6332378387;4;20.3999996185;32.8607635498;18;33.2567346096;
85;9;33.0685348511;71.3047561646;27;91.907625556;4;19.3999996185;33.8760032654;19;33.3985632658;
86;9;32.0685348511;73.3047561646;27;93.2260458469;5;18.3999996185;34.8913192749;19;33.5391402245;
87;9;31.75;79.3047561646;29;93.7950278521;5;17.3999996185;35.9067115784;19;33.6781884432;
88;9;32.75;85.0997314453;30;94.4590711594;5;16.3999996185;36.9221687317;20;33.8154448271;
89;9;33.75;87.0608825684;31;95.2312221527;5;16.0;37.9376831055;20;33.9506634474;
90;10;32.75;91.1949005127;30;96.1247906685;5;16.0;38.9532546997;21;34.0836157799;
91;10;32.75;95.1733856201;30;97.1526767015;5;16.0;39.9688720703;21;34.2140933275;
92;10;33.75;96.1444091797;31;98.3264484406;5;16.0;40.9845275879;21;35.3419069052;
93;10;34.75;94.1074752808;32;99.6551712751;5;17.0;43.000213623;22;35.5468896627;
94;10;33.75;94.0623397827;33;101.144027233;6;18.0;46.000213623;21;35.7544326782;
95;10;34.75;95.0090637207;33;102.79283154;6;19.0;46.000213623;22;35.9646538496;
96;10;36.75;92.9480819702;34;104.594621301;6;18.0;49.000213623;22;36.17768085;
97;10;36.75;93.8802947998;34;106.534557939;6;18.0;52.000213623;23;36.3936448097;
98;10;37.25;95.8070831299;34;108.58942008;6;19.0;52.000213623;22;36.6126754284;
99;10;36.5;96.7302703857;34;110.727936745;6;18.0;54.0946426392;22;37.8348946571;
100;11;35.5;100.440376282;28;144.912112713;6;19.0;57.1103668213;22;38.0804097652;
101;11;38.5;101.846633911;26;149.97952199;6;21.0;57.1260643005;23;38.3295019865;
102;11;41.5;105.917755127;27;154.260992527;6;20.0;60.1417312622;24;38.5822219849;
103;11;43.5;108.861190796;30;157.800526857;6;20.0;63.1573600769;24;38.838583231;
104;12;45.5;111.811828613;30;160.711936235;6;21.0;62.2818756104;24;39.0985566378;
105;13;47.5;114.705429077;29;163.053094625;6;20.0;63.3726158142;24;39.3620620966;
106;13;49.2240524292;117.316543579;29;164.682381153;6;20.0;64.4666213989;26;39.5746822357;
107;14;51.5203018188;117.293991089;29;181.133663177;6;21.0;62.563785553;26;39.787525773;
108;14;51.7751159668;119.280418396;30;183.455705881;6;20.0;63.663974762;27;40.0062639713;
109;14;51.9911689758;124.275184631;31;185.509688616;6;20.0;64.7670135498;27;40.2304762602;
110;14;52.7720909119;129.27746582;31;188.296797991;6;21.0;62.8726997375;28;40.4596693516;
111;14;55.4220046997;128.500854492;32;191.095589995;6;20.0;63.9807815552;29;40.6932806969;
112;14;59.5451202393;126.602882385;32;192.659891725;6;20.0;65.0909881592;28;40.9306820631;
113;14;61.9383239746;129.740783691;34;193.961610913;6;21.0;63.2030029297;28;41.1711859703;
114;14;61.9780654907;132.423309326;31;195.142630935;6;20.0;64.3164825439;29;41.4140533209;
115;13;60.5999984741;131.61138916;33;187.122714162;7;20.0;65.3110733032;28;51.6585036516;
116;13;64.0701751709;135.816085815;31;188.003480434;7;22.0;64.4263763428;23;51.9037249088;
117;13;68.1231155396;137.035552979;30;188.762335181;7;24.0;64.5419845581;19;52.1488873959;
118;13;69.1809844971;141.158889771;31;189.416610956;7;25.0;64.6575012207;20;52.3931549788;
119;13;70.6940155029;144.56086731;30;190.105013728;7;26.0;64.7724914551;18;52.619910121;
120;14;72.1623687744;144.97593689;37;222.827043772;8;27.0;63.8755187988;17;52.8400843143;
121;14;73.2361907959;145.402984619;40;226.461803555;8;28.0;63.9743804932;19;53.0571616888;
122;14;73.3154983521;148.352813721;40;229.382611513;8;29.0;62.0716781616;19;53.2704182863;
123;14;75.4002685547;147.586593628;39;231.673517108;8;27.0;63.1670608521;17;53.4791841507;
124;14;76.4903564453;146.894363403;43;233.482718468;8;26.0;65.8522720337;17;53.6828534603;
125;14;76.5855178833;149.259490967;44;234.894272447;8;25.0;66.979095459;17;53.8808892965;
126;14;78.6853790283;148.671737671;46;235.783017039;8;24.0;68.1019744873;18;54.0728293657;
127;14;79.7894592285;149.14163208;44;236.689213037;8;23.0;69.2206115723;18;54.2582894564;
128;15;79.8971328735;153.247421265;41;257.858685017;8;22.0;70.3347396851;16;54.4369623661;
129;15;83.0076980591;155.719009399;38;260.356284142;8;22.0;71.4441452026;17;54.6086179018;
130;15;88.0076980591;156.942199707;37;262.637058496;8;22.0;73.5486755371;19;54.7731002569;
131;15;90.0076980591;164.170715332;39;264.687799454;8;22.0;75.648223877;19;54.9303234816;
132;15;96.0076980591;166.170715332;40;266.514848232;9;22.0;77.7427520752;18;55.0802669525;
133;15;100.007698059;167.880828857;41;268.137512207;9;22.0;79.8322296143;19;55.2229683399;
134;15;103.504875183;171.958770752;41;269.581379652;9;22.0;81.9167175293;15;55.3585184813;
135;15;107.815887451;173.038238525;43;270.87310338;9;22.0;83.9962615967;15;55.4870536327;
136;15;110.117156982;177.119140625;42;271.875607014;9;23.0;83.0709686279;12;55.6087489128;
137;15;114.406600952;181.201324463;34;272.70515728;9;23.0;82.1409759521;12;55.7238124609;
138;15;119.6824646;185.284545898;32;273.505249739;9;24.0;82.2064361572;11;55.8324770927;
139;15;125.943359375;186.368682861;36;274.27372694;9;23.0;79.2675018311;11;57.1305744648;
140;15;126.688270569;193.453521729;37;275.009012222;9;22.0;79.7713775635;11;58.4370049238;
141;15;130.916564941;194.538879395;38;275.710075617;9;22.0;81.27684021;12;59.7376348972;
142;15;132.127990723;198.624542236;41;276.376392841;9;23.0;76.7766113281;14;61.0185408592;
143;15;134.322570801;202.710266113;44;276.996533394;9;22.0;76.2635803223;13;63.2667131424;
144;16;135.500610352;208.296020508;38;287.504429102;8;21.0;73.7312088013;9;55.5506695509;
145;16;138.662658691;214.430084229;39;287.985668182;8;23.0;76.1738891602;10;56.8464573622;
146;16;141.809463501;220.563323975;39;288.440690041;8;25.0;75.5871887207;12;58.0900688171;
147;16;144.941833496;227.518066406;40;288.870132446;8;24.0;78.1680145264;12;59.276941061;
148;17;149.060745239;231.518066406;38;289.274784565;8;25.0;79.1680145264;10;60.4047400951;
149;17;150.717147827;237.518066406;37;289.561979294;8;25.0;79.1680145264;8;61.4731185436;
150;18;153.740005493;240.518066406;32;292.330540419;7;22.0;76.1680145264;9;60.9005565643;
151;18;156.740005493;244.518066406;35;292.631756306;7;23.0;79.1680145264;12;61.8228718042;
152;18;158.740005493;251.518066406;36;292.923244953;8;26.0;78.1680145264;11;62.6939034462;
153;18;161.740005493;255.518066406;42;293.204848051;8;24.0;83.1680145264;11;63.5177998543;
154;18;163.740005493;260.518066406;44;293.623553753;8;24.0;88.1680145264;13;64.2989848852;
155;18;165.740005493;265.518066406;44;294.035105467;8;26.0;87.1680145264;14;64.9232437611;
156;18;168.240005493;266.518066406;45;294.438396692;8;24.0;92.1680145264;14;65.4902175665;
157;18;167.240005493;273.518066406;44;294.83236599;8;24.0;89.1680145264;12;66.0491886139;
158;18;169.240005493;277.518035889;44;295.152622223;8;26.0;83.1680145264;8;66.5603508949;
159;20;174.240005493;272.518066406;40;295.449517965;8;24.0;83.1680145264;7;66.9896965027;
160;21;172.240005493;279.518035889;36;307.739803791;7;22.0;78.1680145264;7;55.4257051945;
161;21;172.511611938;285.518035889;37;308.022483587;7;23.0;77.0800018311;8;55.8675078154;
162;21;174.554016113;285.518035889;38;308.296682596;7;23.0;76.0800018311;6;56.3141639233;
163;21;172.595855713;291.518035889;39;308.561654568;7;24.0;76.0800018311;4;56.7646656036;
164;21;172.63710022;297.518035889;37;308.816788435;7;23.0;73.8800048828;2;57.217946291;
165;21;174.677688599;297.518035889;37;310.06160903;7;23.0;72.8800048828;2;57.6728905439;
166;21;172.71762085;306.518035889;40;311.415774703;7;24.0;73.8800048828;3;58.1283460855;
167;21;176.756820679;310.518035889;47;312.702126861;7;23.0;72.9613494873;4;58.5831333399;
168;21;177.795303345;314.518035889;46;313.848916054;7;22.0;74.9878997803;1;59.0360637903;
169;24;175.832992554;324.518005371;45;330.873801708;6;20.0;59.0146827698;1;43.4859507084;
170;25;177.869918823;332.361755371;54;331.797293425;6;21.0;55.0416793823;2;43.9316269159;
171;26;180.906005859;333.34387207;55;332.640198946;5;22.0;54.0688667297;2;44.3719577789;
172;26;178.181274414;343.324279785;55;333.278671384;5;23.0;53.0962295532;1;44.8058565855;
173;26;180.215698242;347.302856445;56;333.809590936;5;24.0;52.1237487793;1;45.2322967052;
174;27;192.234710693;354.77947998;59;336.175895214;4;23.0;44.8800010681;1;43.7943787575;
175;27;199.584716797;360.754180908;59;338.680972099;4;21.0;48.8800010681;2;44.1633291245;
176;28;204.261566162;368.726837158;58;383.005816817;3;6.0;21.0;1;16.5221152306;
177;28;208.485961914;386.064758301;59;397.798573613;0;0;0;0;0;
