Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;6.0;14.1000003815;4;23.0;1;6.0;14.0;4;20.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;13.0;6;20.0;
3;1;8.0;12.1000003815;5;23.0;1;8.0;12.0;6;20.0;
4;1;9.0;11.5;5;23.0;1;8.0;11.0;6;20.0;
5;1;9.60000038147;11.5;5;23.0;1;8.0;10.0;6;20.0;
6;1;10.6000003815;11.5;5;23.0;1;9.0;10.0;5;20.0;
7;1;11.6000003815;11.5;5;23.0;1;9.5;10.0;5;20.0;
8;1;11.8999996185;11.5;5;23.4599990845;1;9.5;10.0;5;20.3999996185;
9;1;12.0380001068;11.7299995422;5;23.8212833405;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;12.1463851929;11.9106416702;5;24.0;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;12.2000007629;12.0;5;25.2000007629;2;9.72283363342;10.7951860428;4;23.0419120789;
12;1;14.1463851929;12.6000003815;5;26.1576004028;2;10.184431076;11.0209560394;3;23.9543504715;
13;1;15.1463851929;13.0788002014;5;26.9011039734;2;11.9568338394;11.4571752548;2;24.7025904655;
14;1;16.1463851929;13.4505519867;5;27.4657306671;2;13.9568338394;12.135058403;2;25.3068172932;
15;1;17.1463851929;13.7328653336;5;27.88712883;2;15.7228336334;12.4286975861;2;25.789717555;
16;1;18.1463851929;13.943564415;6;28.0;2;16.9854335785;12.3113050461;2;26.1736010313;
17;1;19.1463851929;14.0;6;28.0;2;17.9954986572;12.4808797836;2;26.2577478886;
18;1;20.1463851929;14.0;6;28.0;2;19.0058269501;12.5;2;26.3048160076;
19;1;20.3999996185;14.0;6;28.0;2;19.9185829163;12.5;2;26.3530313969;
20;1;20.3999996185;14.0;7;28.0;2;19.9294319153;12.5;3;26.4023760557;
21;1;20.3999996185;14.0;7;28.0;2;19.9405345917;12.5;4;26.4528282881;
22;1;20.3999996185;14.0;7;28.0;2;19.9518871307;12.5;4;26.5043625832;
23;1;20.3999996185;14.0;7;28.0;2;19.9634819031;12.5;4;26.5569496155;
24;1;20.3999996185;14.0;7;28.0;3;19.9753131866;12.5;3;26.6105561256;
25;1;20.3999996185;14.0;7;28.0;3;19.625;12.5;5;26.6651450396;
26;1;20.3999996185;14.0;8;28.0;3;19.9996566772;12.5;5;26.72067523;
27;1;20.3999996185;14.0;8;28.0;3;20.0121517181;12.5;5;26.7771017551;
28;1;20.3999996185;14.0;8;28.0;3;20.024848938;12.5;5;26.8343759775;
29;1;20.3999996185;14.0;8;28.0;3;18.0377349854;13.5;5;26.8924454451;
30;1;20.3999996185;14.0;8;28.0;4;17.0508003235;14.5;3;46.9512542486;
31;1;20.3999996185;14.0;8;28.0;4;17.064031601;15.5;3;49.2107439041;
32;1;20.3999996185;14.0;8;28.0;4;18.0774173737;16.5;4;50.3284492493;
33;1;20.3999996185;14.0;8;28.0;4;19.4659404755;17.5;4;51.2706501484;
34;1;20.3999996185;14.0;8;28.0;4;20.7228546143;18.5;4;52.0525372028;
35;1;20.3999996185;14.0;8;28.0;4;21.7461471558;19.5;4;52.6949580908;
36;1;20.3999996185;14.0;9;28.0;4;22.7697944641;20.5;4;53.2206362486;
37;1;20.3999996185;14.0;9;28.0;4;23.7937870026;21.5;4;53.6360108852;
38;1;20.3999996185;14.0;9;28.0;4;24.8181018829;22.5;4;53.7454307079;
39;1;20.3999996185;14.0;10;28.0;4;25.8427219391;23.5;4;53.8561108112;
40;1;20.3999996185;14.0;10;28.0;4;26.8676242828;24.5;4;53.9679554701;
41;1;20.3999996185;14.0;10;28.0;4;27.8927898407;25.5;4;54.0808647871;
42;1;20.3999996185;14.0;11;28.0;4;28.9181938171;26.5;6;54.1947350502;
43;1;20.3999996185;14.0;11;28.0;4;29.9438152313;27.5;6;54.3094596863;
44;1;20.3999996185;14.0;11;28.0;4;30.6003131866;28.5;6;54.4249286652;
45;1;20.3999996185;15.0;12;28.0;4;31.6123752594;30.5;6;54.5410293341;
46;1;20.3999996185;16.0;12;28.0;4;32.8970718384;32.5;6;54.657646656;
47;1;20.3999996185;17.0;12;28.0;4;33.6371536255;34.5;6;54.7746636868;
48;1;20.3999996185;18.0;13;28.0;4;34.649848938;36.5;6;54.8919621706;
49;1;20.3999996185;19.0;13;28.0;4;34.875;37.5;6;55.0094226599;
50;1;20.3999996185;19.0;14;28.0;4;36.0021209717;34.5;8;55.1269248724;
51;1;20.3999996185;19.0;14;28.0;5;36.5895233154;35.5;7;56.244348526;
52;1;20.3999996185;19.0;15;28.0;5;36.875;35.9075202942;7;56.4915729761;
53;1;20.3999996185;19.0;15;28.0;5;37.5951919556;36.5;8;56.7539097071;
54;1;20.3999996185;19.0;15;28.0;5;37.9150390625;37.5;9;57.0326714516;
55;1;20.3999996185;19.0;15;28.0;5;38.4573516846;37.5;9;57.3291962147;
56;1;20.3999996185;19.0;15;28.0;5;36.875;40.5;10;57.6448169947;
57;1;20.3999996185;19.0;15;28.0;7;36.875;42.3943710327;8;57.9808204174;
58;1;20.3999996185;19.0;16;28.0;7;37.3340568542;41.6583938599;9;58.3383965492;
59;1;20.3999996185;19.0;17;28.0;7;38.7511405945;37.9936141968;9;58.7185804844;
60;1;20.3999996185;19.0;17;28.0;7;37.4491729736;39.9936141968;9;59.1221828461;
61;2;20.3999996185;19.0;16;28.0;7;36.875;42.7895202637;9;59.5497150421;
62;3;21.3999996185;20.0;15;29.0;7;37.7210845947;41.8332366943;11;62.1923041344;
63;3;22.3999996185;21.0;16;29.1050000191;7;37.5499992371;43.9106903076;11;64.4336135387;
64;3;22.7314987183;22.0;16;29.2198647261;7;38.076499939;45.6928710938;11;67.3418672085;
65;3;22.3999996185;23.0;16;29.3452684879;7;39.4777984619;47.8022422791;10;70.0471003056;
66;3;22.8035812378;24.0;16;29.4818768501;7;43.7325630188;46.1085700989;14;71.3194801807;
67;3;22.8445625305;24.0;16;29.630333066;7;45.1507606506;48.2834434509;14;72.2656863928;
68;3;22.8890991211;24.0;17;29.7912415266;7;47.2856254578;49.1393737793;15;73.2414137125;
69;3;22.9373722076;24.0;17;30.9651488066;8;43.8999977112;54.4640007019;15;74.2401555777;
70;3;23.9895439148;25.0;18;31.1825227737;9;42.8999977112;59.2066268921;16;75.2544176579;
71;4;24.3999996185;27.0;16;31.4143204689;9;41.8999977112;61.624546051;17;76.2759977579;
72;4;25.1061191559;27.0;16;31.6607739925;9;40.8999977112;64.5636978149;18;77.2963453531;
73;4;25.1707019806;28.0;16;33.3714153767;10;39.8999977112;69.8471984863;17;78.3069652319;
74;4;25.6710929871;29.7000007629;16;34.7619898319;10;39.5999984741;73.9578399658;17;79.2998286486;
75;4;26.0751113892;31.0539989471;16;35.8897665739;10;39.5999984741;78.0679244995;18;80.2677466869;
76;4;26.3999347687;31.4725875854;16;36.816483736;11;39.5999984741;81.9370422363;17;82.2046698332;
77;4;25.5353660583;32.7809410095;16;37.4268432856;11;40.5999984741;88.3372344971;17;83.1958791018;
78;4;25.6000003815;33.9218139648;16;37.8407229185;11;41.5999984741;93.7536621094;19;84.2736651897;
79;4;25.6000003815;34.1934356689;16;38.2718566656;13;41.5999984741;99.1401062012;17;85.3308113813;
80;5;26.6000003815;32.2281761169;15;39.7180851698;13;42.5999984741;102.439529419;17;86.3672590256;
81;5;24.6000003815;35.2636871338;15;40.2368218899;13;42.5999984741;106.439529419;18;87.3838574886;
82;5;25.6000003815;36.0622749329;15;40.7680654526;13;43.5999984741;110.323120117;18;89.3821154833;
83;5;25.4224147797;38.0992698669;16;41.3086121082;13;45.5999984741;113.065170288;19;90.4539511204;
84;5;24.5486221313;40.13697052;17;41.8550332785;13;45.5999984741;115.237075806;19;91.5185694695;
85;5;21.6000003815;42.1753501892;17;42.4037841558;13;43.5999984741;120.410858154;19;93.5251244307;
86;6;20.6000003815;43.2143859863;16;43.9513192177;13;44.5999984741;126.586151123;21;94.5550618172;
87;6;20.6000003815;44.0;16;44.5742105246;13;47.9159507751;125.858627319;23;95.4647507668;
88;6;20.6000003815;47.0;18;45.1947933435;14;45.5999984741;130.798187256;22;96.3689876795;
89;6;20.0;49.3350563049;18;45.8104346991;14;45.5999984741;135.040115356;23;97.2971783876;
90;6;20.0;51.3763465881;18;46.4188854694;14;45.5999984741;139.286117554;23;98.2470937967;
91;6;20.0;53.4180984497;18;47.0183314085;14;47.0363464355;144.047775269;26;99.2162009478;
92;6;20.0;55.1891288757;19;48.6074060202;15;48.071521759;146.293746948;25;100.201687813;
93;6;21.0;57.2866516113;20;49.185187459;15;49.1087913513;148.285705566;24;101.200494528;
94;6;22.0;59.3877868652;20;49.7511678934;15;49.5231628418;149.699981689;26;102.181746483;
95;6;22.0;61.4925460815;20;50.3052026033;15;49.5646247864;151.081329346;29;103.138605833;
96;6;23.0;60.6009216309;20;50.847454071;15;49.6081390381;152.424697876;30;104.101524234;
97;6;22.0;62.712890625;21;51.378320694;17;49.6536331177;153.762542725;29;105.066791773;
98;6;22.0;66.3283843994;22;51.8983707428;17;48.9749984741;155.093292236;30;108.194684505;
99;7;23.0;66.7245178223;21;52.4082753658;17;51.7937660217;156.669296265;32;112.43793571;
100;7;22.0;66.8339538574;24;52.9087460041;17;52.8949737549;158.974243164;32;115.850382447;
101;7;23.0;68.891746521;24;53.4004831314;17;53.6389007568;162.289764404;33;119.327947736;
102;7;22.0;68.8235168457;25;53.8220129013;18;54.8502693176;162.60118103;33;122.838785887;
103;7;22.0;69.9547576904;25;54.1849987507;18;54.0672569275;165.893585205;34;127.349743724;
104;7;23.0;71.0885009766;25;54.553604126;18;55.2882575989;170.152664185;34;131.917644143;
105;7;23.0;70.8550720215;26;54.926926136;18;59.8290405273;179.365325928;35;136.487723947;
106;8;22.0;69.3623809814;25;55.3039901257;18;64.4427719116;188.520309448;36;140.063937783;
107;8;23.0;69.6089324951;26;55.6837592125;18;67.8973999023;195.569519043;38;146.214036345;
108;8;23.0;70.4648284912;26;56.0651450157;19;69.4214019775;205.012863159;39;152.841757417;
109;8;23.0;71.5674438477;26;56.447021246;19;71.184173584;214.382461548;41;158.130212069;
110;8;23.0;69.9255065918;27;56.8282365799;21;72.6980209351;223.670379639;40;162.996439934;
111;8;24.0;70.0670928955;27;57.2076311111;21;73.2996368408;231.440383911;42;167.320294261;
112;8;23.0;73.2081451416;27;57.5840520859;21;73.7320251465;238.509918213;43;171.224394798;
113;8;23.0;71.3481903076;29;57.9563686848;22;74.122428894;245.051025391;43;174.931655526;
114;8;24.0;71.4867935181;29;58.3234891891;23;74.4931640625;250.487960815;44;179.386164427;
115;8;23.0;74.6235351562;28;58.6843743324;23;76.8386154175;253.822570801;45;182.660904765;
116;8;24.0;77.7579956055;28;59.0380513668;23;77.1570892334;260.058746338;46;185.73940134;
117;8;25.0;80.2340927124;29;59.3836262226;23;79.5484237671;261.967132568;47;188.506906152;
118;8;25.6000003815;80.3628845215;29;59.7202928066;23;78.850692749;266.661346436;49;191.226387262;
119;8;26.6000003815;80.3075714111;28;60.0473394394;23;78.1226348877;273.126037598;50;194.891586065;
120;8;27.6000003815;79.4742584229;26;60.3641555309;23;81.3891601562;273.481567383;51;197.385494709;
121;8;28.6000003815;78.6356430054;26;60.6702334881;23;83.6053924561;273.442382812;53;199.681697488;
122;7;27.6000003815;72.7914505005;26;55.6695985794;24;84.9241943359;275.084075928;55;207.217932343;
123;7;28.6000003815;71.9414520264;26;55.8628296852;26;88.1639404297;278.734771729;54;209.841368198;
124;7;29.6000003815;71.0854949951;27;56.047734499;26;93.3432617188;276.969177246;55;212.512262106;
125;7;30.6000003815;70.2234649658;21;56.2242333889;26;94.1914367676;280.208892822;52;215.398439527;
126;7;28.6000003815;67.2234649658;20;56.3603301048;26;97.4774246216;281.208892822;55;218.120724797;
127;7;27.6000003815;66.2234649658;17;56.4810152054;26;100.731811523;283.208892822;53;220.84008956;
128;7;26.6000003815;65.6682281494;18;56.5946507454;26;101.961807251;288.208892822;53;223.538333893;
129;7;25.6000003815;65.6999969482;18;56.7013821602;27;109.110748291;282.208892822;54;227.197985649;
