Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;5;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;4;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
7;1;14.0;10.0;5;20.3999996185;1;9.5;10.0;4;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;9.5;10.0;4;20.3999996185;
9;2;14.7768793106;10.3632001877;4;22.8194274902;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;15.2687425613;10.9097137451;4;23.7916035652;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;17.268743515;11.3658018112;4;24.5975255966;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;19.268743515;11.7372808456;4;25.2563589811;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;20.3537750244;12.0336990356;5;25.7905778885;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;21.3848667145;12.2662630081;5;26.2228227854;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;22.4173736572;12.446267128;5;26.4057120085;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;23.4513130188;12.5;5;26.484351635;1;14.7228336334;12.3113050461;4;24.9617595673;
17;2;24.4867019653;12.5;5;26.5662232637;1;15.7228336334;12.4808797836;4;25.0;
18;2;25.5235424042;12.5;5;26.6513283253;1;16.7228336334;12.5;5;25.0;
19;2;25.9930973053;12.5;6;26.7396525145;1;17.625;12.5;5;25.0;
20;2;26.0328445435;12.5;6;26.8311642408;1;17.625;12.5;6;25.0;
21;2;26.0740242004;12.5;6;26.9258141518;1;17.625;12.5;7;25.0;
22;2;26.1166152954;12.5;6;27.0235335827;1;17.625;12.5;7;25.0;
23;2;26.1605911255;12.5;6;27.1242339611;1;17.625;12.5;7;25.0;
24;2;26.2059059143;12.5;6;27.2278065681;1;17.625;12.5;8;25.0;
25;2;25.25;13.391122818;6;27.3341217041;1;17.625;12.5;8;25.0;
26;2;25.25;13.4336490631;5;27.4430289268;1;17.625;12.5;8;25.0;
27;2;25.25;13.4772119522;4;27.5543570518;1;17.625;12.5;8;25.0;
28;2;25.25;13.5217428207;5;27.667914629;1;17.625;12.5;9;25.0;
29;2;25.25;13.5671653748;5;27.7834908962;1;17.625;12.5;9;25.0;
30;2;25.25;13.6133966446;5;27.9008569717;1;17.625;12.5;9;25.0;
31;2;25.25;13.6603431702;5;28.0197672844;1;15.625;13.5;9;25.0;
32;2;25.25;13.707906723;4;28.1399610043;1;14.625;14.5;9;25.0;
33;2;25.25;13.7559843063;6;28.2611646652;1;13.625;15.5;9;25.0;
34;2;25.25;13.8044662476;6;28.3830943108;1;12.625;16.5;9;25.0;
35;2;25.25;13.8532381058;6;28.5054576397;1;12.0;17.5;9;25.0;
36;2;26.25;15.8532371521;6;28.6279573441;1;12.0;18.5;9;25.0;
37;2;26.8825798035;17.8532371521;6;28.7502937317;1;12.0;19.5;10;25.0;
38;3;26.9376316071;19.8532371521;4;33.1221673489;1;12.0;20.5;10;25.0;
39;3;27.9924755096;22.5;5;33.3707823753;1;12.0;21.5;10;25.0;
40;3;29.0469779968;24.5;5;33.6165928841;1;12.0;22.5;11;25.0;
41;3;30.1010074615;25.5;5;33.8590240479;1;12.0;23.5;11;25.0;
42;3;31.1544380188;26.5;6;34.0975317955;1;12.0;24.5;12;25.0;
43;3;31.3438892365;27.5;6;34.3316082954;1;12.0;25.5;13;25.0;
44;3;31.449224472;27.5;6;34.5607838631;1;12.0;26.5;13;25.0;
45;3;31.5523529053;27.5;7;34.7846317291;1;12.0;27.5;13;25.0;
46;4;31.6530838013;27.5;6;35.0027709007;1;12.0;28.5;15;25.0;
47;4;31.751247406;27.5;6;35.2148666382;1;12.0;29.5;15;25.0;
48;4;31.8466911316;27.5;7;35.4206314087;1;13.0;27.5;16;25.0;
49;4;31.9392852783;27.5;7;35.6198263168;1;12.0;28.5;15;25.0;
50;4;32.0289230347;27.5;7;35.8122596741;1;12.0;29.5;16;25.0;
51;4;32.1155166626;27.5;7;35.9977855682;1;13.0;27.5;16;25.0;
52;4;32.199005127;27.5;8;36.176302433;1;12.0;28.5;17;25.0;
53;4;32.279335022;27.5;8;36.3477525711;1;12.0;29.5;18;25.0;
54;4;32.3564910889;27.5;8;36.5121164322;1;13.0;27.5;18;25.0;
55;4;32.4304504395;27.5;8;37.6694121361;1;12.0;28.5;19;25.0;
56;4;33.5012359619;28.5;9;37.9271916151;1;12.0;29.5;19;25.0;
57;4;34.568862915;29.5;9;39.3503177166;1;13.0;27.5;20;25.0;
58;5;36.1500015259;31.0;9;40.5663372278;1;12.0;28.5;20;25.0;
59;5;37.6316223145;32.3899993896;9;41.6089609861;3;13.0;30.5;18;26.0;
60;6;40.0284156799;34.6872596741;8;43.513394475;3;15.0;29.5;19;26.0399999619;
61;6;42.1310272217;35.9097442627;8;44.2840912342;3;16.2339992523;29.5;19;26.0811839104;
62;6;42.4238395691;37.0;9;46.8379323483;3;17.0;29.5;19;26.1235535145;
63;6;39.1753387451;40.7000007629;9;49.097769022;3;18.0;29.5;21;26.1671074629;
64;6;34.4628753662;45.6957054138;9;52.1159907579;3;19.0;28.5;21;26.211841464;
65;6;37.2299995422;47.1763076782;9;54.0094003677;3;19.625;27.5;21;26.2577478886;
66;6;39.6690254211;49.3825187683;10;55.6009428501;3;19.625;26.5;23;26.3048160076;
67;6;40.8532524109;50.7733154297;12;57.0062664747;3;19.625;25.5;23;26.3530313969;
68;6;41.2244186401;52.0444984436;12;58.4354124069;3;19.625;24.5;24;26.4023760557;
69;6;41.4423599243;53.3014221191;12;59.8830779791;3;19.625;23.5;24;26.4528282881;
70;7;41.6764450073;54.2073898315;11;61.3439859152;3;19.625;22.5;24;26.5043625832;
71;7;39.6764450073;51.5422439575;12;62.7986369133;4;19.625;22.5;24;26.5569496155;
72;7;38.4000015259;54.2844200134;12;64.2004770041;4;19.625;22.5;24;26.6105561256;
73;7;36.4000015259;58.0464248657;12;65.6027302742;4;19.625;22.5;23;26.6651450396;
74;7;37.4000015259;55.3392410278;13;66.9987519979;4;19.625;22.5;23;26.72067523;
75;8;36.4000015259;56.8930854797;12;68.3814677;4;19.625;22.5;23;26.7771017551;
76;8;33.4000015259;59.2792396545;13;70.7435045242;4;19.625;22.5;24;26.8343759775;
77;8;33.4000015259;64.4961624146;13;72.1074056625;4;19.625;22.5;24;26.8924454451;
78;8;35.4000015259;62.793838501;13;73.4364957809;4;19.625;22.5;24;26.9512542486;
79;8;35.4000015259;63.8441886902;14;74.643856287;4;19.625;22.5;24;27.0107431412;
80;9;31.4000015259;68.8959732056;13;75.7449762821;4;19.625;22.5;25;27.0708494186;
81;10;31.4000015259;70.7820739746;13;76.8132041693;4;19.625;22.5;25;27.1315076351;
82;10;31.4000015259;70.7820739746;14;77.8420330286;4;19.625;22.5;25;27.1926498413;
83;10;30.4000015259;72.0592498779;15;78.8263547421;4;19.625;22.5;25;27.2542052269;
84;10;28.4000015259;73.116027832;12;79.7624521255;4;19.625;22.5;25;27.3161010742;
85;10;31.4000015259;70.1738128662;13;80.6479227543;4;19.625;22.5;25;27.3782629967;
86;11;28.0;70.2324981689;12;82.4815483093;4;19.625;22.5;25;27.4406147003;
87;11;30.0;74.2919616699;13;83.3231424093;4;19.625;22.5;26;27.5030794144;
88;11;30.0;76.3520507812;14;85.1163482666;4;19.625;22.5;26;27.5655794144;
89;12;32.0;76.4126586914;13;85.885111928;4;19.625;22.5;26;28.6793479919;
90;12;31.0;83.1502380371;12;86.609189868;4;19.8500003815;23.0;26;30.5751140118;
91;12;32.0;86.2358932495;13;87.1545414925;4;21.0255012512;24.3899993896;25;31.3271620274;
92;13;31.0;91.321647644;11;87.6658735275;4;22.1592674255;25.6872596741;25;31.9323632717;
93;13;31.0;96.4072799683;12;89.1591057777;4;22.2593841553;26.9097423553;25;32.2755551338;
