Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
88;6;33.5999984741;72.6808929443;7;75.3841004372;6;24.7444877625;43.9403457642;16;40.6519099474;
89;6;33.5999984741;72.6920471191;7;75.4064661264;6;23.5848121643;44.8591384888;13;40.9100961685;
90;6;33.5999984741;72.7032318115;7;75.428878665;6;23.5573730469;46.0731735229;13;41.1577765942;
91;6;33.5999984741;72.7144393921;7;75.4513280392;6;25.1569900513;47.8887557983;13;41.3986723423;
92;6;33.5999984741;72.7256622314;8;75.4738043547;6;25.2999992371;50.9037246704;14;41.6323305368;
93;6;33.5999984741;72.7369003296;8;75.4962974787;6;26.2999992371;53.9187850952;14;41.8583790064;
94;6;32.5999984741;71.7481536865;9;75.5187973976;6;26.2999992371;56.6928634644;15;42.0765271187;
95;6;32.5999984741;71.7593994141;10;75.5412938595;6;27.1961860657;56.4243621826;15;42.2630075216;
96;6;32.5999984741;71.7706451416;10;75.5637768507;6;27.1999988556;56.1841049194;15;42.4255080223;
97;6;32.5999984741;71.7818908691;10;75.6175117493;6;27.4914417267;55.3911437988;18;42.5809093714;
98;6;32.5999984741;71.8087539673;10;76.0922240019;6;27.1999988556;56.4066390991;18;42.7292050123;
99;5;32.5999984741;68.8087539673;10;76.5703080893;8;27.5013980865;55.5727615356;16;42.8704465628;
100;5;31.5999984741;66.8087539673;11;77.0481739044;8;27.5064029694;55.6560592651;16;43.0047354698;
101;5;31.5999984741;65.8087539673;12;77.5222197771;8;27.5114212036;55.7344436646;20;43.1322175264;
102;6;31.5999984741;64.8087539673;11;77.9889528751;8;27.5164546967;55.8080253601;21;43.2530754805;
103;6;31.5999984741;63.8087539673;11;78.4451035261;8;27.1999988556;56.8769378662;21;43.3675220013;
104;5;31.5999984741;62.8087539673;11;78.8877232075;9;27.1999988556;56.9572677612;20;43.4738043547;
105;5;31.5999984741;61.8087539673;11;79.314268589;9;27.1999988556;56.0;21;44.4962974787;
106;5;32.0;60.8087539673;12;79.7226548195;9;28.1999988556;58.0;21;44.6687973738;
107;5;30.0;61.8087539673;12;80.1112856865;9;27.5417289734;59.0;22;44.8620688915;
108;4;19.0;42.1002655029;12;40.4790565968;10;28.1999988556;60.0;18;85.0784313679;
109;4;19.0;43.1310691833;12;40.8253355026;10;26.2999992371;64.0946426392;18;85.3202935457;
