Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;4;20.0;2;8.0;10.3000001907;5;21.0;
6;1;13.0;10.0;4;20.0;2;9.22500038147;10.0;5;21.0900000334;
7;1;14.0;10.0;4;20.3999996185;2;9.74524974823;10.0;5;21.1871190071;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;9.76710128784;10.0;5;21.7036092281;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;9.88331222534;10.1999998093;4;22.1564130783;
10;2;15.2687425613;10.9097137451;3;23.7316036224;2;9.98519229889;10.3632001877;4;22.557236433;
11;2;17.268743515;11.3658018112;3;24.5045616627;2;10.075378418;10.4951858521;3;23.8035871983;
12;2;19.268743515;11.7372808456;3;25.1279890537;2;10.3558073044;11.0209560394;3;24.8916251659;
13;2;20.2960090637;12.0336990356;4;25.6242921352;2;12.1677207947;11.4571752548;3;25.8364036083;
14;2;21.3100376129;12.2662630081;4;26.0160515308;2;14.1677207947;11.8107032776;3;26.6592981815;
15;2;22.3243255615;12.446267128;4;26.1558350325;2;16.1677207947;12.0916318893;3;27.3839819431;
16;2;23.3388690948;12.5;3;26.1887089014;2;17.3441429138;12.3113050461;3;28.0334718227;
17;2;24.3536624908;12.5;3;26.2221269608;2;18.4139690399;12.4808797836;3;28.407397747;
18;2;25.3687000275;12.5;3;26.2560760975;2;19.4894981384;12.5;4;28.7683298588;
19;2;25.8152351379;12.5;2;26.2905418873;2;20.4728736877;12.5;4;29.1538929939;
20;2;25.8307437897;12.5;2;26.3255085945;2;20.5596256256;12.5;4;29.562889576;
21;2;25.8464794159;12.5;4;26.3609591722;2;20.6516494751;12.5;4;29.9934945107;
22;2;25.8624305725;12.5;4;26.3968753815;2;20.7485351562;12.5;4;30.4432339668;
23;2;25.8785934448;12.5;4;26.4332377911;3;20.8497276306;12.5;4;30.9089989662;
24;2;25.8949565887;12.5;4;26.4700255394;4;20.9545249939;12.5;3;31.3870959282;
25;2;25.25;13.0880098343;4;26.5072168112;4;21.0620956421;12.5;3;31.8733391762;
26;2;25.25;13.1028871536;6;26.5447884798;4;21.1715011597;12.5;3;32.36317873;
27;2;25.25;13.1179151535;6;26.5827163458;4;21.2817153931;12.5;3;32.8518595695;
28;2;25.25;13.1330862045;6;26.6209751368;4;21.3916683197;12.5;3;33.3346033096;
29;2;25.25;13.1483898163;6;26.6595385075;4;17.625;14.5;3;33.8067913055;
30;2;25.25;13.1638154984;7;26.6983793974;4;16.625;16.5;3;34.2641468048;
31;3;25.25;13.1793518066;3;51.7374696732;4;15.625;18.5;3;34.7028827667;
32;3;26.25;13.5;3;53.5267804861;4;14.625;20.5;3;35.1198272705;
33;3;28.0495510101;14.5;3;54.9706573486;4;14.0;22.5;3;35.5124940872;
34;3;28.0673274994;15.5;3;56.0930320024;4;14.0;24.5;3;35.8791179657;
35;3;28.0851745605;16.5;3;56.9406191111;4;14.0;26.5;4;36.2186422348;
36;3;28.1030807495;17.5;3;57.5679241419;4;14.0;28.3530502319;4;36.530673027;
37;3;29.1210327148;19.5;4;57.9755871296;4;14.0;29.571472168;4;36.8154029846;
38;3;30.1390151978;21.5;4;58.015581131;4;14.0;30.7707824707;4;37.0735216141;
39;3;31.1570110321;23.5;4;58.0555787086;4;14.0;31.9514656067;4;37.3061151505;
40;3;32.1750106812;25.5;4;58.0955479145;4;15.0;33.8142814636;4;38.5145664215;
41;3;33.1929969788;27.5;4;58.135456562;4;16.0;34.2601966858;4;38.8304623365;
42;3;34.2109565735;27.5;5;58.17527318;4;16.2542495728;35.3903236389;4;39.1409410238;
43;3;35.2288742065;27.5;5;58.2149660587;4;16.2869720459;36.505859375;5;39.4377241135;
44;3;36.2467346191;27.5;5;58.2545039654;4;16.3234882355;37.5999984741;6;39.6183350086;
45;3;37.2645263672;27.5;6;58.293856144;4;17.3641242981;36.5999984741;6;39.8187118769;
46;3;37.582233429;27.5;6;58.3329925537;4;17.4092102051;35.5999984741;7;40.0402543545;
47;3;37.5998458862;27.5;6;58.3718836308;4;16.4590568542;37.5999984741;8;40.2842636108;
48;3;37.6173477173;27.5;7;58.4105007648;4;16.5139598846;38.5999984741;8;40.5518820286;
49;3;37.6347236633;27.5;8;58.4488155842;4;17.5741729736;36.5999984741;8;40.8440244198;
50;3;37.651966095;27.5;10;58.4868011475;4;19.0;34.5999984741;9;41.1613030434;
51;3;37.6690597534;27.5;10;58.5244314671;4;21.0;33.5999984741;10;41.5039470196;
52;3;37.6859931946;27.5;10;58.5616812706;4;23.7133865356;32.5999984741;10;41.871723175;
53;3;37.7027549744;27.5;11;58.5985264778;4;23.9249992371;32.5;11;42.263862133;
54;3;37.7193374634;27.5;11;61.2109286785;4;25.5093688965;32.5;12;42.6789975166;
55;3;38.6624183655;28.0;12;63.1761448383;4;25.6027736664;31.5;13;43.1151270866;
56;3;39.3783187866;28.3899993896;12;64.6162443161;4;25.7009029388;30.5;13;43.5695996284;
57;3;39.9088287354;28.6872596741;13;65.6547167301;4;25.8031597137;29.5;13;44.0391392708;
58;3;40.2963638306;28.9097423553;14;65.9081561565;4;24.5499992371;29.5;13;44.5199065208;
59;3;40.4086685181;29.0;14;65.9689903259;4;25.5499992371;27.5;14;45.007601738;
60;3;40.4360427856;29.0;13;66.0292909145;4;26.1267089844;27.5;14;45.4976010323;
61;3;38.463180542;30.0;13;66.0889894962;4;26.2369594574;27.5;14;45.9851250648;
62;3;37.4900436401;31.0;13;66.1480205059;4;24.5499992371;28.5;14;46.465420723;
63;3;36.5166091919;32.0;13;66.2063212395;4;24.5499992371;29.5;15;46.9339466095;
64;3;35.542842865;33.0;20;66.2638323307;4;25.5499992371;27.5;15;47.3865451813;
65;4;34.5687255859;34.0;15;81.3204979897;4;26.5499992371;27.5;14;47.8195896149;
66;4;33.0999984741;37.0;16;82.4262650013;4;26.7594070435;27.5;15;48.2300891876;
67;4;33.0999984741;39.3505058289;16;83.4360616207;5;26.8517684937;27.5;14;48.6157541275;
68;4;33.0999984741;41.3724365234;17;84.3392958641;5;24.8517684937;28.5;15;48.9750175476;
69;4;33.0999984741;43.3939666748;18;85.1322705746;5;25.8517684937;27.5;15;49.307009697;
70;4;33.5999984741;45.4150848389;18;85.8172302246;6;24.5499992371;28.5;14;49.6115064621;
71;6;34.5999984741;46.4357795715;14;96.4008965492;6;24.5499992371;29.5;14;49.8888463974;
72;6;36.5999984741;47.0;15;97.3928787708;6;25.5499992371;27.5;13;50.1398382187;
73;6;38.5999984741;50.0;14;98.2767207623;6;24.5499992371;28.5;14;50.3656587601;
74;6;39.2820663452;53.0;15;99.0606741905;6;25.5499992371;27.5;12;51.8150691986;
75;6;40.3032951355;52.0;14;99.65478158;6;27.5499992371;28.5;11;53.6532201767;
76;6;41.3239898682;53.0;13;100.075120449;6;26.8627510071;31.0;10;55.1910634041;
77;7;42.3441429138;54.0;13;101.541545153;5;25.1168842316;30.3899993896;11;55.3424549103;
78;7;44.3637466431;56.0;13;102.934658051;5;24.2506504059;29.6872596741;11;57.3511772156;
79;7;47.3828048706;59.0;14;103.312766433;5;27.3507671356;29.9097423553;11;58.0864081383;
80;7;43.5999984741;63.0;14;103.623715758;5;27.3913822174;32.0;12;58.5808839798;
81;7;44.5999984741;65.5999984741;15;103.907742381;5;28.6239738464;32.0;13;59.021263957;
82;7;42.5999984741;69.5999984741;16;104.167070031;5;29.6647529602;33.0;13;59.2580518723;
83;8;41.5999984741;72.5999984741;15;104.404008389;5;28.6749992371;35.0;14;59.3302885294;
84;8;41.5999984741;75.0407562256;16;104.525187731;6;28.0499992371;36.0;13;59.4057120085;
85;8;41.5999984741;77.0491256714;16;104.596717238;6;27.0499992371;37.0;13;59.484351635;
86;8;41.5999984741;79.0575561523;17;104.669483423;6;26.0499992371;38.0;13;59.5662232637;
87;8;40.5999984741;79.8408126831;18;104.743448973;6;25.0499992371;39.0;14;59.6513283253;
