Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;6;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;6;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;6;20.0;1;9.0;10.0;6;20.0;
7;1;14.0;10.0;6;20.3999996185;1;9.5;10.0;6;20.0;
8;1;14.1800003052;10.1999998093;6;20.7264003754;1;9.5;10.0;6;20.3999996185;
9;1;14.3268795013;10.3632001877;6;21.8194274902;2;9.59000015259;10.5;5;21.7264003754;
10;1;14.8187427521;10.9097137451;6;22.7316036224;2;9.88844013214;10.3632001877;5;21.9903717041;
11;1;15.8187427521;11.3658018112;6;23.4745616913;2;9.94783401489;10.4951858521;5;23.0919120312;
12;1;16.8187427521;11.7372808456;6;24.0673980713;2;10.1956806183;11.0209560394;5;24.0163254738;
13;1;17.8187427521;12.0336990356;6;24.5325260162;2;11.9707775116;11.4571752548;5;24.7773565054;
14;1;18.0396366119;12.2662630081;6;24.892534256;2;13.9707775116;12.1574878693;5;25.395208478;
15;1;18.2016410828;12.446267128;6;25.0;2;15.7228336334;12.4552154541;5;25.8925833702;
16;1;18.25;12.5;6;25.0;2;16.7228336334;12.6922969818;5;26.2918028831;
17;1;20.2016410828;12.5;5;25.0;2;17.7228336334;12.8798923492;5;26.3921557665;
18;1;21.2016410828;12.5;5;25.0;2;19.0360679626;12.5;6;26.4563041925;
19;1;22.2016410828;12.5;6;25.0;2;19.625;12.9368915558;6;26.5224741697;
20;1;23.2016410828;12.5;6;25.0;3;19.9675559998;12.5;5;26.5906432867;
21;1;23.25;12.5;6;25.0;3;19.625;12.5;5;26.6607804298;
22;1;23.25;12.5;6;25.0;3;19.625;13.1643123627;5;26.7328453064;
23;1;23.25;12.5;6;25.0;3;20.0148906708;12.5;5;26.8067884445;
24;1;23.25;12.5;6;25.0;3;20.0315284729;12.5;6;26.8825509548;
25;1;23.25;12.5;6;25.0;3;19.625;13.2530202866;6;26.9600640535;
26;1;23.25;12.5;6;25.0;3;19.625;13.2840251923;6;27.0392494202;
27;1;23.25;12.5;7;25.0;3;19.625;13.3156995773;6;27.120018959;
28;1;23.25;12.5;8;25.0;3;20.1020050049;12.5;6;27.2022752762;
29;1;23.25;12.5;8;25.0;3;20.1205120087;12.5;6;27.2859115601;
30;1;23.25;12.5;8;25.0;3;18.1393299103;13.5;6;28.3708124161;
31;1;23.25;12.5;8;25.0;3;18.1584320068;14.5;6;28.4568536282;
32;1;23.25;12.5;8;25.0;3;18.1777915955;15.5;6;28.5439035892;
33;1;23.25;12.5;8;25.0;3;17.42237854;16.5;6;28.6318233013;
34;1;23.25;12.5;9;25.0;3;16.8171615601;17.5;6;28.7204678059;
35;1;23.25;12.5;10;25.0;3;16.8371047974;18.5;6;28.8096864223;
36;1;23.25;12.5;10;25.0;3;16.8571796417;19.5;6;28.8993241787;
37;1;23.25;12.5;10;25.0;3;16.8773479462;20.5;7;28.989222765;
38;1;23.25;12.5;11;25.0;3;16.8975753784;21.5;7;29.079221487;
39;1;23.25;13.5;11;25.0;3;16.9178256989;22.5;8;29.1691586971;
40;1;23.25;14.5;11;25.0;3;16.9380607605;23.5;8;29.258872509;
41;1;23.25;15.5;11;25.0;3;16.9582462311;24.5;9;29.348202467;
42;1;23.25;16.5;9;25.0;3;16.978345871;25.5;10;29.4369900227;
43;1;23.25;17.5;9;25.0;3;16.9983234406;26.5;10;29.5250804424;
44;1;23.25;17.5;10;25.0;3;17.0181427002;27.5;10;29.6123232841;
45;1;23.25;17.5;10;25.0;3;17.0377731323;28.5;11;29.6985738277;
46;1;23.25;17.5;10;25.0;3;17.0571784973;29.5;11;29.7836937904;
47;1;23.25;17.5;11;25.0;3;17.8513317108;28.3999996185;12;29.867552042;
48;1;23.25;17.5;11;25.0;3;17.095199585;28.5;12;29.9500255585;
49;2;24.25;18.5;10;26.0;4;17.8887557983;28.5;10;54.0310001373;
50;2;25.25;19.5;11;26.0499999523;4;19.9069747925;30.5;10;55.3103713989;
51;2;26.25;20.5;11;26.1019749641;4;21.0;32.5;11;56.345641613;
52;2;27.25;21.5;11;26.1559499502;4;23.9423103333;34.5;11;57.1650309563;
53;2;28.25;22.5;11;26.2119446993;5;25.0;36.5;9;67.8036823273;
54;2;28.25;22.5;11;26.269973278;5;25.9760398865;40.4000015259;10;68.6971788406;
55;2;28.25;22.5;11;26.3300433159;5;28.9922618866;39.4000015259;10;69.2545676231;
56;2;26.25;23.5;11;26.3921557665;5;30.0;40.4000015259;11;69.6701974869;
57;2;27.25;22.5;12;26.4563041925;5;30.0;43.4000015259;12;70.0563225746;
58;2;25.25;23.5;10;26.5224741697;6;31.0;46.4000015259;10;70.412946701;
59;2;24.25;24.5;11;26.5906432867;6;32.0;46.7747612;9;70.740606308;
60;2;23.25;25.5;10;26.6607804298;6;32.0001602173;48.718044281;10;71.0402736664;
61;2;22.25;26.5;10;26.7328453064;6;32.0721435547;49.7598495483;10;71.3132543564;
62;2;21.25;27.5;12;26.8067884445;6;32.136756897;50.8001785278;12;71.561091423;
63;2;20.25;28.5;12;26.8825509548;6;32.1944580078;51.8390274048;13;71.7854781151;
64;2;19.25;29.5;12;28.0165405273;7;32.2457504272;52.876411438;12;72.9705476761;
65;2;20.25;27.5;12;28.9373655319;7;33.2911643982;54.0;12;73.1299999952;
66;2;21.25;26.5;12;29.679502964;7;34.2999992371;56.9000015259;14;73.2754310369;
67;2;22.25;25.5;13;30.2787892818;7;34.6826286316;58.9000015259;14;73.4377241135;
68;2;23.25;24.5;13;30.6201601028;7;34.7313156128;60.9000015259;14;73.6183350086;
69;2;24.25;24.0;14;30.7873220444;7;34.7854995728;62.9000015259;16;73.8187118769;
70;2;25.25;24.0;14;30.9604892731;7;34.8456115723;63.9000015259;17;75.0402543545;
71;2;26.25;24.0;14;31.1392884254;7;36.9120750427;62.9000015259;17;77.7350689173;
72;2;27.25;24.0;14;31.3232731819;7;37.3275222778;65.0579986572;20;80.0016040802;
73;2;28.25;24.0;14;31.5119264126;7;37.6790046692;67.2144927979;22;81.9250710011;
74;2;26.25;25.0;15;31.7046635151;7;37.9818572998;69.3689575195;22;83.3462702036;
75;3;25.25;26.0;14;31.9008378983;7;38.5989074707;71.5208740234;22;84.4082238674;
76;3;24.25;27.0;12;32.0997481346;7;38.8013000488;72.6697692871;21;85.2039759159;
77;3;23.25;28.0;12;32.3006463051;7;35.2000007629;76.815246582;21;86.0398179293;
78;3;22.25;29.0;12;32.5027489662;7;36.2000007629;75.5699157715;22;86.913589716;
79;3;21.25;30.0;12;32.7052488327;7;34.7945175171;77.8398590088;23;87.8219385147;
80;3;20.25;31.0;13;32.907327652;7;33.9648933411;80.1137084961;24;88.7602666616;
81;3;19.25;32.0;13;33.108168602;7;34.143447876;79.3913421631;24;89.7227586508;
82;3;18.25;33.0;13;33.3069701195;7;32.3284988403;81.6726226807;24;90.7025063038;
83;3;17.25;34.0;13;33.5029582977;7;31.5180397034;83.9573974609;24;91.6917325258;
84;3;17.0;35.0;10;33.6953988075;7;29.5180397034;84.2454299927;27;92.682101965;
85;3;18.0;33.0;10;33.8836088181;7;28.2000007629;87.5364608765;27;93.6650971174;
86;3;17.0;34.0;6;34.0669651031;7;28.2000007629;90.8301696777;27;94.6324225664;
87;3;17.0;35.0;8;34.2449111938;7;28.2000007629;89.1261444092;27;95.576389432;
88;3;18.0;33.0;7;34.4169640541;7;27.2000007629;91.4239044189;28;96.490247488;
89;3;17.0;34.0;7;34.582716465;7;27.2000007629;94.7228927612;28;97.3684245348;
90;3;17.0;35.0;8;34.7418394089;7;28.5764427185;95.0224609375;29;98.2066577673;
91;3;18.0;33.0;8;34.8940811157;7;27.7223091125;98.3218765259;31;98.9350988865;
92;3;17.0;34.0;8;35.039264679;7;27.8560256958;101.573509216;31;99.6106513739;
93;2;17.0;35.0;8;35.1772861481;8;29.9773597717;98.8175048828;31;100.246546388;
