Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
7;1;14.0;10.0;4;20.3999996185;1;9.5;10.0;6;20.0;
8;2;14.6300001144;10.1999998093;3;21.7264003754;1;9.5;10.0;6;20.3999996185;
9;2;14.7768793106;10.3632001877;3;22.8494274616;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;15.282242775;10.9097137451;3;23.7921946049;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;17.2822418213;11.3658018112;3;24.5663278103;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;19.2822418213;11.7372808456;3;25.1909153461;2;9.95943069458;11.3209562302;5;23.9143505096;
13;2;20.3243255615;12.0336990356;4;25.6883610487;2;11.9478340149;11.4571752548;5;24.7914065123;
14;2;21.3388690948;12.2662630081;4;26.0812431574;2;13.9478340149;11.8107032776;4;25.5501747131;
15;2;22.3536624908;12.446267128;4;26.2221269608;2;15.9478340149;12.0916318893;4;26.2168805599;
16;2;23.3687000275;12.5;4;26.2560760975;2;17.0815448761;12.3113050461;3;26.8175817728;
17;2;24.3839759827;12.5;4;26.2905418873;2;18.1403942108;12.4808797836;3;27.1554293633;
18;2;25.3994865417;12.5;4;26.3255085945;2;19.2078056335;12.5;4;27.4969480038;
19;2;25.8464794159;12.5;5;26.3609591722;2;20.1868133545;12.5;4;27.8840510845;
20;2;25.8624305725;12.5;5;26.3968753815;2;20.2739105225;12.5;4;28.3200027943;
21;3;25.8785934448;12.5;4;26.4332377911;2;20.3720016479;12.5;4;28.8073790073;
22;3;25.25;12.5;4;26.4700255394;2;20.4816608429;12.5;5;29.3477458954;
23;3;25.9115104675;12.5;4;26.5072168112;2;20.6032428741;12.5;5;29.9413113594;
24;3;25.9282474518;12.5;4;26.5447884798;2;20.7367954254;12.5;5;30.586581707;
25;3;25.9451541901;12.5;4;26.5827163458;2;20.881980896;12.5;5;31.2800674438;
26;3;25.962223053;12.5;5;26.6209751368;2;21.0380153656;12.5;6;32.0160870552;
27;3;25.9794387817;12.5;5;26.6595385075;2;21.2036190033;12.5;7;32.7867279053;
28;3;25.9967918396;12.5;5;26.6983793974;2;21.3770141602;12.5;7;33.5820074081;
29;3;26.0142707825;12.5;5;26.7374696732;2;17.625;14.5;7;34.3902606964;
30;3;26.0318603516;12.5;5;26.7767804861;2;16.625;16.5;7;35.1987380981;
31;3;26.0495510101;12.5;5;26.8162822723;2;15.625;18.5;7;35.9943685532;
32;3;26.0673274994;12.5;5;26.8559447527;2;14.625;20.5;7;36.7645931244;
33;3;26.0851745605;12.5;5;26.8957372904;2;14.0;22.5;6;37.4981632233;
34;3;26.1030807495;12.5;5;27.9356285334;2;14.0;24.5;7;38.1857919693;
35;3;27.1210327148;12.5;5;28.0155870914;2;14.0;26.5;8;38.8205833435;
36;3;28.1390151978;12.5;5;28.0967650414;2;14.0;28.5;9;39.3982028961;
37;3;28.6435432434;15.5;5;28.1791322231;2;15.0;27.5;9;39.9167966843;
38;3;28.6806106567;18.5;5;28.2626553774;2;15.0;26.5;9;40.3767118454;
39;3;28.7181949615;21.5;5;28.3472980261;2;15.0;25.5;9;40.780087471;
40;3;28.7562847137;24.5;5;28.4330210686;2;15.0;24.5;9;41.1303920746;
41;3;28.7948589325;27.5;5;28.5197820663;2;15.0;23.5;10;41.4319667816;
42;3;28.833902359;27.5;6;28.6075353622;2;16.0;23.5;11;41.6896247864;
43;3;28.8733901978;27.5;6;28.6962321997;2;17.0;23.5;11;41.9083213806;
44;3;28.9133033752;27.5;7;28.7858208418;2;18.0;23.5;10;42.0;
45;3;28.9536190033;27.5;7;28.8762462139;2;19.0;23.5;11;42.0;
46;3;28.994310379;27.5;8;28.9674503803;2;18.0;22.5;12;42.0;
47;3;29.0353527069;27.5;8;29.0593717098;2;18.0;22.5;13;42.0;
48;3;29.0767173767;27.5;9;29.151946187;2;19.0;23.5;14;42.0;
49;3;29.1183757782;27.5;9;29.2451066971;2;18.0;22.5;14;42.0;
50;3;29.1602973938;27.5;7;29.3387830257;2;18.0;24.5;14;42.0;
51;3;28.4027557373;27.5;8;29.4329024553;2;19.0;26.5;14;42.0;
52;3;29.2448062897;27.5;6;29.5273896456;2;19.625;28.5;14;42.0;
53;3;29.2873249054;27.5;7;29.6221669912;2;19.625;30.5;14;42.0;
54;3;29.3299751282;27.5;7;29.7171547413;2;19.625;31.5;14;42.0;
55;3;29.372718811;27.5;7;29.8122708797;2;19.625;32.5;15;42.0;
56;3;29.4155216217;27.5;10;29.9074320793;2;19.625;33.5;15;42.0;
57;4;29.4583435059;27.5;9;30.0025537014;2;20.625;31.5;15;42.0;
58;4;29.5011482239;27.5;10;31.1695017815;2;19.625;32.5;15;42.0;
59;4;30.0262756348;28.0;10;32.1186761856;2;19.625;33.5;16;42.0;
60;4;31.4534034729;29.3899993896;10;33.8843560219;2;20.625;31.5;16;42.0;
61;4;32.797958374;30.6872596741;10;34.5322210789;2;19.625;32.5;16;42.0;
62;4;33.0760002136;31.9097423553;10;36.3183150291;2;19.625;33.5;17;42.0;
63;4;33.8659744263;33.6303405762;11;37.7676954269;2;20.625;31.5;17;42.0;
64;4;34.5041656494;35.1774139404;11;38.9354929924;2;19.625;32.5;17;42.0;
65;5;35.0153884888;35.5788803101;9;39.8831576109;2;19.625;33.5;17;42.0;
66;5;33.8344230652;36.8658828735;9;40.5329078436;2;20.625;31.5;16;42.0;
67;5;34.0569038391;37.4648780823;10;40.9211916924;2;19.625;32.5;16;42.0;
68;5;34.1615867615;37.5137710571;11;41.3150515556;2;19.625;33.5;16;42.0;
69;5;34.2687835693;37.5624504089;8;41.7131917477;2;20.625;31.5;18;42.0;
70;5;34.3780555725;37.6107902527;9;42.1142292023;2;19.625;32.5;18;42.0;
71;5;34.488910675;37.6586799622;9;43.5167161226;2;19.625;33.5;18;42.0;
72;5;36.6008377075;37.0;10;43.9491608143;2;20.625;31.5;18;42.0;
73;6;36.7132797241;39.0;9;44.3806428909;2;19.625;32.5;20;42.0;
74;6;38.8256912231;39.0;9;44.8096535206;2;19.625;33.5;21;42.0;
75;6;40.9375076294;40.0;10;45.2347160578;2;20.625;31.5;21;42.0;
76;6;42.1717948914;41.0;10;45.6544127464;2;19.625;32.5;22;42.0;
77;6;40.2202301025;43.0;11;46.0674095154;2;19.625;33.5;22;42.0;
78;6;39.6192626953;45.0;11;46.4724761248;2;20.625;31.5;21;42.0;
79;6;39.6651649475;47.0;11;46.8685045242;2;19.625;32.5;22;43.6800003052;
80;7;39.7097053528;49.0;9;47.2545233965;2;19.8500003815;34.0;22;45.0469760895;
81;7;39.7528381348;51.0;7;47.6297054291;2;20.0255012512;35.3899993896;17;46.1407337189;
82;7;39.7945175171;53.0;8;47.9933748245;2;20.1592674255;36.6872596741;18;47.0048980713;
83;7;39.8347167969;55.0;7;48.3450059891;2;21.2593841553;34.9097442627;15;47.5335483551;
84;7;39.8734169006;57.0;9;48.684219718;2;20.2999992371;36.0;14;47.8199977875;
85;8;39.9106063843;59.0;8;49.0107785463;2;21.2999992371;34.0;14;48.0;
86;8;39.9462776184;61.0;8;49.3245749474;2;22.2999992371;33.0;14;48.0;
87;8;39.9804382324;62.6028862;9;49.6256211996;2;23.2999992371;32.0;14;48.0;
88;8;40.0130996704;63.6179161072;11;49.9140337706;2;22.2999992371;32.0;15;48.0;
89;9;40.0442771912;64.8704986572;10;50.1900221109;2;21.7999992371;32.0;14;48.0;
90;9;40.0739936829;65.8915405273;10;50.4488101006;2;20.7999992371;32.0;12;48.0;
91;9;41.1000022888;63.9127464294;10;51.6411241293;2;19.7999992371;32.0;12;48.0;
92;9;41.1000022888;65.9341125488;11;51.8650763035;2;18.7999992371;32.0;11;48.0;
93;9;42.1000022888;67.9556121826;12;52.0729304552;2;18.5;32.0;11;48.0;
