Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;2;13.4499998093;10.0;4;21.0;1;9.0;10.0;6;20.0;
7;2;14.4499998093;10.0;4;21.4999996424;2;9.5;10.3000001907;5;21.0;
8;2;14.6750001907;10.1999998093;4;21.9353003502;2;9.72500038147;10.0;5;21.5299996138;
9;2;14.8708848953;10.3632001877;4;23.1829590797;2;9.84424972534;10.1999998093;4;22.0018314123;
10;2;15.4323320389;10.9097137451;4;24.267437458;2;9.95041179657;10.3632001877;4;22.4280958176;
11;2;17.4323310852;11.3658018112;4;25.2018244267;2;10.0463218689;10.4951858521;4;23.7177560329;
12;2;19.4323310852;11.7372808456;4;26.0066431761;2;10.3364953995;11.0209560394;4;24.8637619019;
13;2;20.6914024353;12.0336990356;4;26.7056586742;2;12.1614513397;11.4571752548;4;25.8837099075;
14;2;21.7966518402;12.2662630081;4;27.3226804733;2;14.1614513397;11.8107032776;4;26.8016016483;
15;2;22.9123077393;12.446267128;4;27.7113106251;2;16.1614513397;12.0916318893;4;27.6436917782;
16;2;24.0388336182;12.5;4;28.0173821449;2;17.4025764465;12.3113050461;4;28.4353666306;
17;2;25.1765651703;12.5;4;28.3487696648;2;18.5043945312;12.4808797836;4;28.9781968594;
18;2;26.3256893158;12.5;4;28.7054548264;2;19.6179275513;12.5;5;29.5360116959;
19;2;26.9174537659;12.5;5;29.0869145393;2;20.6456031799;12.5;4;30.1467399597;
20;2;27.0891113281;12.5;5;29.4920539856;2;20.7830162048;12.5;3;30.8082637787;
21;2;27.2714233398;12.5;5;29.9191560745;2;20.9318599701;12.5;3;31.5163917542;
22;2;27.4636192322;12.5;5;30.3658571243;2;21.0911884308;12.5;3;32.264708519;
23;3;27.6646347046;12.5;4;30.8291530609;2;21.2595596313;12.5;4;33.0445957184;
24;3;27.8731193542;12.5;3;31.3054442406;4;21.4350337982;12.5;2;33.8454675674;
25;3;25.8731193542;13.5;3;31.790620327;4;21.6152305603;12.5;2;34.6552286148;
26;3;25.25;14.5;4;32.2801818848;4;21.7974262238;12.5;2;35.4609355927;
27;3;25.25;15.4120731354;4;32.7693967819;4;21.9787101746;12.5;2;36.2495918274;
28;3;25.25;15.607758522;4;33.2534770966;4;22.1561584473;12.5;2;37.0089855194;
29;3;25.25;15.8013906479;4;33.7277650833;4;18.1561584473;14.5;2;37.7284460068;
30;3;25.25;15.9911060333;4;34.187912941;4;16.625;16.5;3;38.399433136;
31;3;25.25;16.1751651764;4;34.6300430298;4;15.625;18.5;3;39.0158834457;
32;3;25.25;16.352016449;4;36.0508718491;4;14.625;20.5;3;39.5742921829;
33;3;26.25;16.5203475952;4;36.477793932;4;15.0;19.5;3;40.0735645294;
34;3;27.25;16.6791172028;5;38.4429457188;4;16.0;19.5;3;40.5146827698;
35;3;27.8125;17.5779418945;6;40.1117026806;4;17.0;19.5;4;40.9002714157;
36;3;29.2554702759;20.125;7;41.511204958;4;17.5775604248;20.5;4;41.2341346741;
37;3;30.5944099426;22.125;8;42.6771429777;4;17.6526794434;21.5;7;41.5208072662;
38;4;31.8478622437;24.125;7;55.1464201212;4;16.6526794434;20.5;7;41.7651824951;
39;4;34.0340499878;27.125;7;56.1484613419;4;16.6526794434;20.5;7;41.972202301;
40;4;36.0499992371;30.125;7;57.0294859409;4;17.6526794434;21.5;7;42.0;
41;4;37.0499992371;32.125;8;57.8254702091;4;16.6526794434;20.5;7;42.0;
42;4;37.694519043;33.5;8;58.5390486717;5;16.6526794434;20.5;6;42.0;
43;4;37.8429870605;34.5;9;59.1744595766;5;17.0;20.5;6;42.0;
44;4;37.9723587036;35.5;9;59.7370624542;5;18.0;20.5;4;42.0;
45;4;38.0842895508;36.5;10;60.2329013348;5;19.0;20.5;5;42.0;
46;5;38.1805343628;37.5;8;77.6397776604;5;19.625;20.5;4;42.0;
47;5;39.25;39.5;9;78.8854621649;6;19.625;20.5;3;42.0;
48;5;40.25;41.5;10;79.9621850252;6;19.625;22.5;3;42.0;
49;5;41.25;43.5;8;81.5291312933;6;19.625;24.5;3;42.0;
50;5;42.25;45.5;9;82.907363534;6;19.625;26.5;4;42.0;
51;5;43.25;47.5;9;84.0817854404;6;19.625;28.5;4;42.0;
52;5;44.25;48.5;8;85.055339694;6;19.625;29.5;6;42.0;
53;5;45.25;49.5;9;88.3239021301;6;19.625;30.5;6;42.0;
54;7;47.9879989624;51.4837493896;11;91.9350436926;6;19.625;31.5;6;42.0;
55;7;50.5603256226;53.1344032288;11;94.0863138437;6;19.625;32.5;7;42.0;
56;7;51.9971847534;54.6353759766;12;95.747422576;6;19.625;33.5;7;42.0;
57;7;53.2986831665;55.9865112305;12;96.826012373;6;20.625;31.5;8;42.0;
58;7;54.4130096436;57.1298828125;12;97.4713166952;6;19.625;32.5;8;42.0;
59;7;55.5;57.2000007629;12;97.6873313189;6;19.625;33.5;9;42.0;
60;7;54.5;58.2000007629;13;98.9205514193;6;20.625;31.5;9;42.0;
61;8;55.0999984741;60.2000007629;12;99.1919059753;6;19.625;32.5;9;42.0;
62;8;55.0999984741;62.2000007629;12;99.4824051857;6;19.625;33.5;11;42.0;
63;8;52.0999984741;65.1999969482;13;99.7926975489;6;20.625;31.5;12;42.0;
64;8;50.0999984741;68.1999969482;14;100.12322247;6;19.625;32.5;13;42.0;
65;8;48.0999984741;71.1999969482;14;100.474159479;6;19.625;33.5;11;42.0;
66;8;46.0999984741;73.1999969482;13;100.845375896;6;20.625;31.5;11;42.0;
67;8;45.0;74.4000015259;13;101.16701746;6;19.625;32.5;10;42.0;
68;8;44.0;75.4000015259;15;101.573116541;6;19.625;33.5;10;42.0;
69;10;43.0;76.4000015259;14;102.997079849;6;20.625;31.5;10;42.0;
70;10;43.0;78.4000015259;17;103.46722424;6;19.625;32.5;12;42.0;
71;11;43.0;80.4000015259;16;103.952010274;6;19.625;33.5;12;42.0;
72;11;42.0;82.4000015259;18;104.44887495;6;20.625;31.5;15;42.0;
73;12;43.0;83.4000015259;17;104.954874873;6;19.625;32.5;17;42.0;
74;12;44.0;84.4000015259;16;105.466753364;6;19.625;33.5;18;42.0;
75;12;45.0;87.4000015259;16;106.981032133;6;20.625;31.5;18;42.0;
76;12;47.0;90.3999938965;20;107.524117351;6;19.625;32.5;19;42.0;
77;12;53.2494163513;93.3999938965;20;108.073308706;6;19.625;33.5;19;42.0;
78;12;56.8073272705;96.3999938965;20;108.615429878;6;20.625;31.5;20;43.6800003052;
79;12;58.861541748;99.3999938965;20;110.147244215;6;19.8500003815;33.0;19;45.0469760895;
80;12;61.9147224426;102.962585449;22;110.695845127;6;20.0255012512;34.3899993896;19;46.1407337189;
81;12;64.7665786743;105.971557617;22;111.229326844;7;20.1592674255;35.6872596741;19;47.0048980713;
82;12;65.9229278564;108.980529785;23;111.745648026;7;19.1592674255;34.6872596741;19;47.5335483551;
83;12;63.9745674133;108.989517212;23;112.243253231;7;19.1592674255;35.0;19;47.8199977875;
84;12;64.0243225098;110.998519897;24;112.721078753;7;18.1592674255;34.0;20;48.0;
85;12;62.0721054077;115.235336304;25;113.178524971;7;18.1592674255;34.0;21;48.0;
86;13;61.1178474426;119.039848328;24;113.615421772;7;18.1592674255;34.0;21;48.0;
87;13;60.1615333557;122.080406189;27;114.029949546;7;18.1592674255;34.0;21;49.0;
88;13;59.2029876709;125.121551514;32;114.396704435;7;19.5;35.0;22;49.2000000477;
89;13;59.2396697998;125.163223267;33;114.744996548;7;20.5;36.0;22;49.4376000166;
90;13;57.4744987488;128.205429077;33;115.511547446;7;18.8234596252;39.0;23;49.7188290358;
91;14;57.5511512756;131.338500977;38;116.292327762;7;17.8867378235;42.0;23;50.0502393246;
92;14;59.629234314;128.479751587;39;117.089197397;7;18.5;42.0;23;50.438754797;
93;14;57.7089195251;131.629318237;39;117.853558183;7;19.5;43.0;25;50.8914179802;
