Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;6;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;6;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;6;20.0;1;9.0;10.0;6;20.0;
7;1;14.0;10.0;5;20.3999996185;1;9.5;10.0;6;20.0;
8;2;15.1800003052;10.1999998093;3;21.7264003754;1;9.5;10.0;6;20.3999996185;
9;2;16.3268795013;10.3632001877;3;22.8594274521;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;17.8187427521;10.9097137451;3;23.8127875328;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;19.8187427521;11.3658018112;2;24.5981152058;2;9.72283363342;10.7951860428;4;23.0419120789;
12;2;21.8187427521;11.7372808456;2;25.2345055342;2;10.184431076;11.0209560394;4;24.004350543;
13;2;22.8187427521;12.0336990356;2;25.7443674803;2;11.9680833817;11.4571752548;4;24.8085255623;
14;2;23.0396366119;12.2662630081;2;26.1502821445;2;13.9680833817;11.8107032776;4;25.4750021696;
15;2;23.2016410828;12.446267128;2;26.3048160076;2;15.9680833817;12.0916318893;4;26.0268363953;
16;2;23.25;12.5;2;26.3530313969;2;17.0387840271;12.3113050461;4;26.4866900444;
17;2;25.2016410828;12.5;2;26.4023760557;2;18.0659427643;12.4808797836;4;26.6541694403;
18;2;26.2016410828;12.5;2;26.4528282881;2;19.0950222015;12.5;5;26.7922235727;
19;2;27.2016410828;12.5;3;26.5043625832;2;20.0282497406;12.5;5;26.9393253326;
20;2;28.2016410828;12.5;4;26.5569496155;2;20.0613479614;12.5;5;27.0956480503;
21;2;28.25;12.5;5;26.6105561256;2;20.0965213776;12.5;5;27.261295557;
22;2;28.25;12.5;5;26.6651450396;2;20.1337909698;12.5;5;27.4362905025;
23;2;28.25;12.5;5;26.72067523;2;20.1731643677;12.5;5;27.6205644608;
24;2;28.25;12.5;5;26.7771017551;2;20.2146263123;12.5;5;27.8139474392;
25;2;28.25;12.5;5;26.8343759775;2;20.2581386566;12.5;6;28.016159296;
26;2;28.25;12.5;5;26.8924454451;2;20.3036365509;12.5;7;28.2268030643;
27;2;28.25;12.5;5;26.9512542486;4;20.3510303497;12.5;4;28.445360899;
28;2;28.25;12.5;5;27.0107431412;4;19.625;13.5;5;28.6711919308;
29;2;28.25;12.5;5;27.0708494186;4;18.4510192871;13.5;5;28.9035346508;
30;2;28.25;12.5;5;27.1315076351;4;17.5032958984;14.5;5;29.141512394;
31;2;28.25;12.5;5;27.1926498413;4;16.5568408966;15.5;5;29.3841423988;
32;2;28.25;12.5;5;27.2542052269;4;15.6114320755;16.5;5;29.6303496361;
33;2;26.25;13.5;5;27.3161010742;4;15.0418281555;17.5;4;29.8789830208;
34;2;27.25;12.5;6;27.3782629967;4;15.0977706909;18.5;4;30.1288366318;
35;2;28.25;14.5;6;27.4406147003;4;15.1539878845;19.5;5;31.3786706924;
36;2;28.25;16.5;6;27.5030794144;4;16.2102012634;20.5;5;31.6772367954;
37;2;28.25;18.5;7;27.5655794144;4;17.26612854;21.5;6;31.9752774239;
38;2;28.25;20.5;8;27.628036499;4;17.569437027;22.5;6;32.2716258764;
39;2;28.25;22.5;8;27.690372467;4;17.6361160278;23.5;7;32.5651732683;
40;2;28.25;22.5;8;27.7525100708;5;17.7021636963;24.5;6;32.8548893929;
41;2;28.25;22.5;8;27.8143725395;5;17.7673492432;25.5;6;33.1398396492;
42;2;29.25;22.5;9;27.8758842945;5;17.8314628601;26.5;7;33.4191986322;
43;2;29.5441474915;22.5;10;27.936971426;5;17.8943195343;27.5;8;33.6922580004;
44;2;29.5716362;22.5;10;27.9975619316;5;16.3276691437;29.5;8;33.958433032;
45;2;29.598903656;22.5;10;28.0575861931;5;16.3425559998;31.5;9;34.2172631025;
46;2;29.62591362;22.5;11;28.1169772148;7;17.3578948975;30.5;5;49.4684090614;
47;2;29.652639389;22.5;11;28.1756706238;7;17.3736763;32.5;5;50.46164608;
48;2;29.6790523529;22.5;11;28.2336053848;7;18.3898906708;34.5;5;51.3662309647;
49;2;29.705121994;22.5;11;28.2907235622;7;21.4065284729;34.5;6;52.1813085079;
50;2;29.7308254242;22.5;11;28.346971035;7;23.8655796051;35.5;6;52.9094640017;
51;2;29.7561378479;22.5;11;28.4022974968;7;24.0;37.5;8;53.5558423996;
52;2;29.7810344696;22.5;11;28.4566559792;8;26.0;39.5;8;54.1272640228;
53;2;29.8054962158;22.5;11;28.5100040436;8;28.4770050049;41.5;8;54.6314239502;
54;2;29.8295021057;22.5;12;28.5623030663;8;30.7086162567;38.5;9;55.0762434006;
55;2;29.8530368805;22.5;12;28.6135182381;8;29.8041591644;38.5;10;55.3708124161;
56;2;29.876083374;22.5;12;29.7358894348;8;30.8584327698;35.5;10;55.4568536282;
57;2;30.3811511993;23.0;12;30.6378335953;8;31.3250007629;35.5;10;55.5439035892;
58;2;30.7870254517;23.3899993896;12;31.3535699844;9;31.3500003815;35.2807312012;9;55.6318233013;
59;2;31.1091060638;23.6872596741;12;31.9187421799;9;31.3500003815;32.5;9;55.7204678059;
60;2;31.3634338379;23.9097423553;13;32.2181663513;9;31.9621047974;32.5;10;56.8096864223;
61;2;31.49817276;24.0;13;32.3355088234;9;32.9821777344;33.5;10;56.9193241596;
62;2;31.5509777069;24.0;15;32.4510278702;9;32.0023498535;35.5;10;57.0294187069;
63;4;28.5999984741;27.0;13;33.5644831657;9;32.5840454102;36.5;9;57.1398032904;
64;4;30.5999984741;27.82579422;14;33.7356519699;10;33.5886306763;38.5;8;72.2503095865;
65;4;28.5999984741;29.8702602386;14;33.9072942734;10;33.3063201904;39.5;9;74.1107690334;
66;4;27.5999984741;31.9137325287;14;34.0792964697;10;33.5979270935;43.5;9;74.9403885603;
67;4;26.5999984741;33.9561347961;15;34.2515568733;10;34.6026306152;47.5;10;75.6901438236;
68;4;25.5999984741;34.9974021912;16;34.4239879847;10;34.6073722839;50.9058914185;11;76.3624209166;
69;4;24.5999984741;36.0374794006;16;34.5965126753;11;34.9871520996;53.9675559998;12;76.9620937109;
70;4;23.5999984741;37.0763206482;16;34.7690644264;12;35.9919624329;56.0286254883;11;79.7251706123;
71;4;22.5999984741;38.1138839722;16;34.9415842295;12;36.167804718;56.0623245239;11;82.060916543;
72;4;21.5999984741;39.1501464844;17;35.1140196323;12;38.0799179077;56.2520294189;12;84.0213719606;
73;5;20.5999984741;40.1850776672;16;35.2863224745;12;39.3587493896;56.4456138611;13;85.6634123325;
74;5;19.5999984741;41.2186660767;16;36.4584454298;12;38.5891075134;55.6425666809;13;86.8793698549;
75;5;20.0;43.2509117126;17;36.6503419876;12;38.7732467651;55.8423309326;14;88.5970391035;
76;5;22.0;42.2818107605;17;36.8421580791;12;40.0906448364;58.0443344116;14;90.2723913193;
77;5;21.0;44.3113708496;18;37.033831954;13;37.826259613;63.917766571;13;90.8178589344;
78;5;21.0;46.3396072388;19;37.2252949476;13;37.5999984741;68.4527053833;13;91.3901299238;
79;5;22.0;45.3665351868;19;37.4164688587;13;37.0543937683;74.349937439;13;91.9908525944;
80;5;21.0;46.3921813965;20;37.5658406019;13;35.5999984741;76.566192627;15;92.6217279434;
81;7;21.0;47.4000015259;17;52.6982460022;14;37.1944313049;79.4970703125;14;93.2844411135;
82;7;23.0;46.4000015259;16;54.8830347061;14;38.277759552;83.4282836914;14;93.9805719852;
83;7;24.0;49.4000015259;16;56.1349645853;14;39.370891571;86.4810791016;17;94.7114793062;
84;7;26.0;52.4000015259;16;61.4580333233;15;37.4744224548;91.5361175537;16;95.4781581163;
85;7;27.0;55.5680007935;18;66.1420408487;15;36.5888442993;96.5934295654;17;96.2810809612;
86;7;28.0;58.7369766235;19;70.1636155844;16;35.714466095;100.464294434;16;97.1200222969;
87;7;30.0;58.7369766235;20;73.5782395601;16;35.5513801575;103.646255493;18;97.9938826561;
88;8;30.0;60.7369766235;19;76.4818854332;16;35.6994018555;106.825531006;18;98.9005321264;
