Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;2;14.0;10.0;4;20.3999996185;2;9.5;10.3000001907;5;21.0;
8;2;14.1800003052;10.1999998093;4;20.7264003754;2;9.72500038147;10.0;5;21.469999671;
9;2;14.3268795013;10.3632001877;4;21.8194274902;2;9.83075046539;10.1999998093;5;21.8705514669;
10;2;14.8187427521;10.9097137451;4;22.7316036224;2;9.92087364197;10.3632001877;5;22.2129640579;
11;2;15.8187427521;11.3658018112;4;23.4745616913;2;9.99791717529;10.4951858521;5;23.3718163967;
12;2;16.8187427521;11.7372808456;4;24.0673980713;2;10.2586593628;11.0209560394;5;24.3595588207;
13;2;17.8187427521;12.0336990356;4;24.5325260162;2;12.0480051041;11.4571752548;5;25.1902494431;
14;2;18.0396366119;12.2662630081;4;24.892534256;2;14.0480051041;11.8107032776;5;25.884378314;
15;2;18.2016410828;12.446267128;4;25.0;2;15.7228336334;12.6019659042;5;26.4648982286;
16;2;18.25;12.5;4;25.0;2;16.7228336334;12.8639917374;5;26.9543362856;
17;2;20.2016410828;12.5;5;25.0;2;17.7228336334;13.0786523819;5;27.1521308422;
18;2;21.2016410828;12.5;6;25.0;2;19.2070636749;12.5;6;27.3210272789;
19;2;22.2016410828;12.5;6;25.0;2;20.1472320557;12.5;6;27.4992582798;
20;2;23.2016410828;12.5;7;25.0;2;20.1873321533;12.5;6;27.6867210865;
21;2;23.25;12.5;6;25.0;3;19.625;13.5;4;27.8832085133;
22;2;23.25;12.5;6;25.0;3;19.625;12.5;4;28.0884003639;
23;2;23.25;12.5;6;25.0;3;19.625;13.5;5;28.3018581867;
24;2;23.25;12.5;6;25.0;4;19.625;13.8207435608;4;28.5230212212;
25;2;23.25;12.5;6;25.0;4;19.625;13.9092082977;4;28.7512066364;
26;2;23.25;12.5;6;25.0;4;20.4690208435;12.5;4;28.9856116772;
27;2;23.25;12.5;6;25.0;4;20.5217628479;12.5;4;29.2253217697;
28;2;23.25;12.5;6;25.0;4;20.5756969452;12.5;4;29.4693202972;
29;2;23.25;12.5;7;25.0;4;18.6305961609;13.5;4;30.716504097;
30;2;23.25;12.5;7;25.0;4;18.686214447;14.5;4;31.0957006216;
31;2;23.25;12.5;7;25.0;4;18.7422828674;15.5;4;31.4911197424;
32;2;23.25;12.5;7;25.0;4;18.0855026245;16.5;5;31.9029474258;
33;2;23.25;12.5;7;25.0;4;17.5531635284;17.5;4;32.3313939571;
34;2;23.25;12.5;7;25.0;4;17.6495628357;18.5;4;32.7766863108;
35;2;23.25;12.5;9;25.0;4;17.749753952;19.5;4;33.2390515804;
36;2;23.25;12.5;9;25.0;4;17.8537864685;20.5;4;33.7186899185;
37;2;23.25;12.5;9;25.0;4;17.9617061615;21.5;5;35.215732336;
38;2;23.25;12.5;10;25.0;4;17.5741729736;24.2000007629;5;35.8601905107;
39;2;23.25;13.5;10;25.0;4;19.0;24.5;6;36.5373238325;
