Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;6;20.0;1;8.0;11.0;6;20.0;
5;2;12.4499998093;10.0;5;21.0;1;8.0;10.0;6;20.0;
6;2;13.4499998093;10.0;4;21.0900000334;1;9.0;10.0;6;20.0;
7;2;14.4905004501;10.0;4;21.5980186462;2;10.5;10.3000001907;5;21.0;
8;2;14.7191085815;10.1999998093;4;22.0418490171;2;11.5;10.0;5;21.3999996185;
9;2;14.9188308716;10.3632001877;4;23.3017349243;2;12.5900001526;10.1999998093;5;21.7264003754;
10;2;15.4857807159;10.9097137451;4;24.3994617462;2;12.8884391785;10.3632001877;5;21.9903717041;
11;2;17.4857807159;11.3658018112;3;25.3481024504;2;12.9478340149;10.4951858521;5;23.0619120598;
12;2;19.4857807159;11.7372808456;3;26.1681330204;2;13.1889305115;11.0209560394;5;23.9545464516;
13;2;20.7640724182;12.0336990356;3;26.8832330704;2;15.9523334503;11.7692337036;5;24.6819883585;
14;2;21.097454071;12.2662630081;3;27.5170819759;2;17.9523334503;11.8107032776;5;25.2644146681;
15;2;21.382686615;12.446267128;3;27.923101902;2;18.7228336334;12.415977478;5;25.7245066166;
16;2;21.5653953552;12.5;3;28.2468910217;2;19.7228336334;12.6418743134;5;26.0845712423;
17;2;23.6627426147;12.5;3;28.5960328579;2;20.9754657745;12.4808797836;4;26.1438889503;
18;2;24.8198566437;12.5;3;28.9701628685;2;21.7228336334;12.8431663513;5;26.1651208401;
19;2;25.9882144928;12.5;4;29.3683638573;2;22.8871517181;12.5;5;26.1864993572;
20;2;27.1674041748;12.5;5;29.7891087532;2;22.625;12.9745998383;5;26.2080165148;
21;2;27.4050979614;12.5;6;30.2302284241;2;22.8968048096;12.5;5;26.2296639681;
22;3;27.603603363;12.5;5;30.6889076233;2;22.625;12.9918651581;5;26.2514331341;
23;3;27.8100090027;12.5;5;31.1617178917;3;22.625;13.0005731583;4;26.2733153105;
24;3;28.0227737427;12.5;5;31.6446905136;3;22.9114952087;12.5;4;26.2953014374;
25;3;28.2401103973;12.5;5;32.1334280968;3;22.9164428711;12.5;6;26.3173824549;
26;3;28.4600429535;12.5;5;32.6232500076;4;22.625;13.0269527435;5;26.3395489454;
27;3;28.6804618835;12.5;5;33.1093654633;4;20.926399231;13.5;5;26.3617914915;
28;3;28.8992137909;12.5;5;33.587059021;4;19.9314041138;14.5;5;26.3841004372;
29;3;29.1141777039;12.5;5;34.0518712997;4;18.936422348;15.5;5;26.4064661264;
30;3;29.3233413696;12.5;5;34.4997692108;4;17.9414558411;16.5;5;26.428878665;
31;3;29.5248966217;12.5;6;34.927280426;4;17.3214988708;17.5;6;27.4513280392;
32;3;29.7172775269;12.5;6;35.3315906525;4;18.32654953;18.5;6;27.5138043165;
33;3;29.8992156982;12.5;6;35.7105960846;4;19.3316059113;19.5;6;27.577481389;
34;3;30.0697689056;12.5;6;36.0629110336;4;19.5799331665;20.5;9;27.6423509121;
35;3;30.2283096313;14.5;6;36.3878383636;5;19.5945281982;21.5;6;56.4584013224;
36;3;30.3745269775;16.5;6;36.6853075027;5;20.3467903137;23.3169746399;7;58.5381190777;
37;3;30.5083885193;18.5;6;37.955786705;5;21.2726650238;24.5;7;60.1407636404;
38;3;31.6301040649;21.5;6;38.2301886082;5;22.2829933167;25.6103649139;7;61.3255375624;
39;3;32.7400856018;24.5;6;38.4803602695;5;23.0;27.539434433;7;62.1772894859;
40;3;33.3161621094;25.5;6;38.7077968121;5;24.0;28.5888538361;7;62.7812767029;
41;3;33.418510437;26.5;7;38.9141495228;5;25.0;29.6390228271;8;62.8784649372;
42;3;33.5113677979;27.5;8;39.1011532545;5;26.0;30.6899242401;10;62.9521907568;
43;3;33.5955200195;27.5;9;39.1887089014;5;28.7204933167;31.6899242401;10;63.0268864632;
44;3;33.6349182129;27.5;9;39.2221269608;5;30.7372989655;33.6899261475;12;63.1025092602;
45;3;33.6499557495;27.5;10;39.2560760975;5;32.3623733521;35.6899261475;13;63.1790127754;
46;3;33.6652336121;27.5;10;39.2905418873;5;34.0;37.6899223328;13;63.2563467026;
47;4;33.6807441711;27.5;9;39.3255085945;5;36.7889289856;37.5;15;63.334457159;
48;4;33.0999984741;27.5;9;39.3609591722;5;37.856502533;36.5;15;63.4132866859;
49;4;33.7124328613;27.5;10;39.3968753815;5;37.0499992371;37.5;16;63.4927743673;
50;4;33.7285919189;27.5;10;39.4332377911;5;37.4757995605;35.7952308655;16;63.5728558302;
51;4;33.7449569702;27.5;10;39.4700255394;5;37.0499992371;35.8101196289;14;63.6534638405;
52;4;33.7615127563;27.5;10;39.5072168112;5;37.4758605957;33.9075202942;14;63.7345278263;
53;4;33.7782478333;27.5;10;39.5447884798;5;37.946521759;32.5;14;63.8159747124;
54;4;33.7951545715;27.5;10;41.9881645441;5;37.0499992371;34.5;14;63.8977292776;
55;4;35.4446754456;29.0;10;43.2320108414;5;37.543346405;33.8685531616;13;63.9797136784;
56;4;36.9774055481;30.3899993896;11;44.2553936243;5;37.4944877625;33.5;14;64.061848402;
57;4;37.4095916748;31.6872596741;11;45.0965505838;5;37.499042511;34.1212692261;11;64.1282629967;
58;4;37.7584152222;32.9097442627;11;45.6433074474;5;37.0499992371;35.1647834778;11;65.1906147003;
59;4;37.9733657837;34.0;11;45.9825623035;5;38.5991363525;34.9000015259;11;65.2530794144;
60;4;38.0935211182;34.665145874;13;46.2978643179;5;39.0499992371;36.9000015259;12;68.5675158501;
61;5;38.2014694214;34.7028579712;12;46.4813838005;5;40.1583137512;39.2309494019;12;70.9985086918;
62;5;37.3499984741;34.7988128662;14;46.6232255697;6;40.5537796021;40.7012252808;11;72.7292904854;
63;5;37.3499984741;35.6059112549;15;46.7688682079;6;40.9841003418;38.6872596741;11;73.9081325531;
64;5;37.3499984741;35.6726799011;16;46.9182296991;7;42.1793289185;39.9097442627;8;89.2406047583;
65;5;38.3303604126;34.8698272705;16;47.0712083578;7;42.5600624084;41.4000015259;10;90.4442538023;
66;5;38.3580169678;34.9155807495;18;47.2276825905;7;43.2999992371;44.232093811;10;91.5542800426;
67;5;38.3858413696;34.9629058838;18;47.387509346;7;44.3235931396;43.4000015259;11;92.5598340034;
68;6;36.8690834045;35.0;17;47.5505247116;7;44.0761108398;45.2792510986;12;94.4569494724;
69;6;35.9197845459;36.0;17;47.7165429592;7;45.1036682129;47.3033790588;12;95.3075928688;
70;7;34.4699287415;38.0;16;47.8853569031;7;43.2999992371;51.3278579712;13;96.0611652136;
71;7;33.4980545044;38.0;16;48.0567378998;8;42.2999992371;55.3526725769;12;113.977057338;
72;7;32.5261688232;40.0;18;48.2304368019;8;42.5675163269;60.1343612671;12;115.902961969;
73;8;31.554233551;41.277179718;17;48.4061844349;8;42.5830612183;64.2442169189;13;117.618227124;
74;8;31.1825008392;41.0;18;48.5836930275;9;41.2999992371;68.0186843872;13;119.020276308;
75;8;30.2363739014;42.0;18;48.7626578808;10;41.0;68.7099075317;12;120.124335885;
76;8;29.2905006409;43.0;18;48.9427592754;10;41.0;73.8305511475;13;121.077499866;
77;8;27.6653442383;43.0;18;49.1236636639;10;41.0;77.459312439;13;121.894754767;
78;8;27.6926651001;44.0;18;49.3050277233;10;41.0;81.923538208;11;122.594476819;
79;8;27.7197380066;45.0;18;49.486499548;10;41.0;86.6272125244;12;123.195757627;
80;8;27.7465305328;46.0;19;49.6677219868;10;41.0;90.7292633057;13;123.622027874;
81;8;27.7730178833;47.0;20;49.848335743;10;41.0;94.8295288086;14;123.860278726;
82;8;28.0491676331;48.0;19;50.0279827118;10;41.0;98.9279022217;18;124.098645926;
83;8;29.0749588013;49.0;19;50.2063083649;10;41.0;103.024261475;18;124.336887002;
84;8;30.1003608704;50.0;19;50.3829653263;10;41.0;107.118530273;19;124.574759603;
85;8;31.1253547668;52.0;19;50.5576167107;10;46.1574745178;111.210632324;20;124.812021375;
86;8;32.1499176025;54.0;18;50.7299385071;10;50.1812019348;115.300476074;22;125.048429251;
