Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;2;11.3000001907;10.0;3;21.0;1;6.0;14.0;4;20.0;
2;2;11.3000001907;10.0;3;21.0900000334;1;7.0;13.0;6;20.0;
3;2;11.3269996643;10.0;3;21.1871190071;1;8.0;12.0;5;20.0;
4;2;11.3561353683;10.0;3;21.2917383909;1;8.0;11.0;5;20.0;
5;2;12.5812826157;10.0;3;21.4042263031;1;8.0;10.0;5;20.0;
6;2;13.631901741;10.0;3;21.5249304771;1;9.0;10.0;5;20.0;
7;2;14.6862182617;10.0;4;22.0694183111;2;9.5;10.3000001907;4;21.0;
8;3;14.9312381744;10.1999998093;3;22.5515855551;2;9.72500038147;10.0;3;21.4999996424;
9;3;15.1482124329;10.3632001877;3;23.8668255806;2;9.8375005722;10.1999998093;3;21.9353003502;
10;3;15.7400722504;10.9097137451;3;25.0237190723;2;9.93544197083;10.3632001877;3;22.3176362514;
11;3;17.7400722504;11.3658018112;3;26.0350353718;2;10.0214681625;10.4951858521;3;23.5373773575;
12;3;19.7400722504;11.7372808456;1;26.9207777977;2;10.2959108353;11.0209560394;3;24.5968167782;
13;3;21.1027641296;12.0336990356;1;27.703961134;2;12.1013889313;11.4571752548;3;25.5111111403;
14;3;21.4667816162;12.2662630081;1;28.4073903561;2;14.1013889313;11.8107032776;3;26.3018171787;
15;3;21.7833271027;12.446267128;1;28.8833937645;2;16.1013889313;12.0916318893;3;26.9928781986;
16;3;21.9975280762;12.5;1;29.2762613297;2;17.2561435699;12.3113050461;3;27.6076834202;
17;3;24.1259593964;12.5;2;29.692073822;2;18.3181667328;12.4808797836;3;27.9463441372;
18;3;25.3130741119;12.5;3;30.1288084984;2;19.385761261;12.5;4;28.2720229626;
19;3;26.5096054077;12.5;3;30.5837950706;2;20.3612060547;12.5;4;28.6230447292;
20;3;27.7143478394;12.5;3;31.0537385941;2;20.4401855469;12.5;5;28.9990065098;
21;3;27.9741821289;12.5;3;31.534784317;2;20.5247764587;12.5;5;29.3989467621;
22;3;28.1906528473;12.5;3;32.0226202011;2;20.6147632599;12.5;5;29.8212919235;
23;3;28.4101791382;12.5;3;32.5126152039;2;20.7097911835;12.5;6;30.2638244629;
24;3;28.6306762695;12.5;3;32.9999876022;2;20.8093605042;12.5;6;30.7236814499;
25;3;28.8499946594;12.5;3;33.4799880981;2;20.9128284454;12.5;6;31.19739151;
26;3;29.0659942627;12.5;5;33.9480848312;2;21.0194129944;12.5;6;31.680949688;
27;3;29.276638031;12.5;5;34.4001340866;3;21.1282138824;12.5;4;32.1699318886;
28;3;29.4800605774;12.5;5;34.8325281143;3;19.625;12.5;4;32.6596431732;
29;3;29.6746368408;12.5;5;35.2422962189;3;17.625;14.5;4;33.1452922821;
30;3;25.6746368408;14.5;5;35.6271715164;3;16.625;16.5;5;33.6221752167;
31;3;25.6746368408;14.5;5;35.9856081009;3;15.625;18.5;5;34.0858602524;
32;3;22.6746368408;16.5;7;36.3167572021;3;14.625;20.5;5;34.5323524475;
33;3;21.25;18.5;7;36.6204128265;3;14.0;22.5;5;34.9582242966;
34;3;21.25;17.5;7;36.8969306946;3;14.0;24.5;4;35.3607130051;
35;3;21.25;16.5;8;37.1471309662;3;14.0;26.5;3;35.7377691269;
36;3;23.25;18.5;9;37.3722009659;3;14.0;28.0164375305;4;36.088060379;
37;3;25.25;20.5;9;37.5735960007;3;14.0;29.2616424561;6;36.4109382629;
38;3;27.25;21.5;10;37.7529459;3;14.0;30.487657547;6;36.7063741684;
39;3;29.25;22.5;11;37.9119815826;3;14.0;31.6944618225;8;36.9748744965;
40;3;30.25;22.5;11;38.0;3;14.0;32.8824119568;8;37.2173805237;
41;3;31.1000003815;22.5;12;38.0;3;14.0;34.0521659851;9;37.4351701736;
42;4;31.1000003815;22.5;8;48.0;3;14.0;35.2046203613;10;37.6297597885;
43;4;32.0999984741;23.5;9;48.3999996185;3;14.0;36.3408317566;12;37.8028182983;
44;4;33.0999984741;24.5;9;48.7743997574;3;14.0;37.461971283;11;37.9560909271;
45;4;33.0999984741;25.5;8;49.1219387054;3;14.0;38.5692634583;11;38.0;
46;4;33.0999984741;26.5;8;49.4420347214;4;15.0;36.5999984741;10;38.0;
47;4;33.0999984741;27.5;8;49.7347183228;4;14.0;37.5999984741;10;38.0;
48;4;33.0999984741;27.5;8;50.0005426407;4;14.0;38.5999984741;10;38.0;
49;4;31.1000003815;28.5;7;50.2404880524;4;15.0;36.5999984741;10;38.0;
50;4;32.0999984741;28.5;7;50.4558610916;4;14.0;37.5999984741;11;38.0;
51;4;33.0999984741;29.5;8;50.6481971741;4;14.0;38.5999984741;11;38.0;
52;3;31.1000003815;22.5;8;38.0;5;16.0;34.5999984741;7;50.6481971741;
53;3;29.1000003815;23.5;8;38.0;5;19.0;33.5999984741;8;51.8191757202;
54;3;28.1000003815;24.5;8;38.0;6;22.9249992371;33.5999984741;7;52.0205476284;
55;3;27.1000003815;25.5;7;38.0;6;24.9249992371;34.5;8;52.1019749641;
56;3;26.1000003815;26.5;8;39.3900003433;6;26.1729431152;35.5;9;52.1559499502;
57;3;25.7000007629;28.0;8;40.5194797516;6;26.5499992371;36.5;10;52.2119446993;
58;3;26.0510005951;28.8857917786;8;41.424580574;6;26.5499992371;36.5;11;52.269973278;
59;3;26.3185329437;29.3072853088;8;42.1435155869;6;26.5499992371;36.3889808655;10;52.3300433159;
60;3;26.5187683105;29.6393547058;8;42.5640974045;6;26.5499992371;35.4310302734;11;52.3921557665;
61;3;26.5999984741;29.8256397247;9;42.773223877;6;26.5499992371;34.4745101929;11;52.4563041925;
62;3;26.5999984741;29.9092903137;10;42.9544582367;6;26.5499992371;33.5194129944;11;52.5224741697;
63;3;26.5999984741;29.9817829132;10;43.0;6;26.8925552368;32.5;11;52.5906432867;
64;3;26.5999984741;30.0;10;43.0;6;26.9078941345;32.5;13;52.6607804298;
65;3;26.5999984741;30.0;10;43.0;6;26.9236755371;32.5;13;52.7328453064;
66;3;26.5999984741;30.0;10;43.0;6;26.9398899078;32.5;14;52.8067884445;
67;3;26.5999984741;32.0;10;43.0;6;26.95652771;32.5;14;52.8825509548;
68;3;26.5999984741;33.0;9;43.0;6;26.5499992371;33.5;16;52.9600640535;
69;3;26.5999984741;34.0;9;43.0;6;26.5499992371;33.8720436096;18;53.0392494202;
70;3;25.5999984741;33.0;10;43.0;6;26.5499992371;33.9274749756;18;53.120018959;
71;3;25.5999984741;33.0;10;43.0;6;27.0270042419;32.5;19;53.2022752762;
72;3;25.5999984741;33.0;10;43.0;6;27.0455112457;32.5;20;53.2859115601;
73;3;25.5999984741;33.0;9;43.0;6;27.0643291473;32.5;20;53.3708124161;
74;3;25.5999984741;33.0;10;43.0;6;27.0834312439;32.5;20;53.4568536282;
75;3;25.5999984741;33.0;11;43.0;7;26.5499992371;33.5;21;53.5439035892;
76;3;25.3499984741;33.0;12;43.0;7;26.5499992371;34.2807312012;18;53.8918235302;
77;3;24.3499984741;33.0;12;43.0;7;26.5499992371;34.3422775269;17;55.6801474094;
78;3;23.3499984741;33.0;12;43.0;7;24.7750015259;35.9595947266;17;57.1868195534;
79;3;22.3499984741;34.0;13;43.0;7;26.6194267273;33.3899993896;18;58.4499046803;
80;3;21.3499984741;35.0;13;43.0;7;24.1592674255;35.6872596741;18;59.480035305;
81;3;20.75;36.0;13;43.0;7;26.0101013184;33.9097442627;18;61.0895802975;
82;3;20.75;37.0;14;43.0;7;27.2999992371;36.0;18;61.6417099237;
83;3;20.75;38.0;15;43.0;7;30.1366577148;36.0;18;62.1901116371;
84;3;20.75;39.0;17;43.0;7;28.8427753448;38.0;18;62.6286090612;
85;3;20.75;40.0;17;43.0;7;27.6006393433;40.0;20;63.0490217209;
86;3;20.75;41.0;18;43.0;7;26.0651626587;43.0;19;63.4985588789;
87;4;21.75;43.0;15;44.0;7;24.6749992371;46.0;20;63.9788248539;
88;4;22.75;45.0;15;44.0399999619;8;23.6749992371;48.5814437866;19;64.4912755489;
89;4;23.218000412;47.0;14;44.0811839104;8;23.953168869;48.4451446533;19;65.0371096134;
90;4;22.75;49.0;14;44.1235535145;8;23.375;50.5856513977;20;65.6171386242;
91;4;23.75;48.0;14;44.1671074629;8;24.375;50.5856513977;21;66.2316367626;
92;4;22.75;49.0;15;44.211841464;8;24.4521179199;46.5856513977;20;66.8801779747;
93;5;22.75;50.0;14;44.2577478886;8;24.5980396271;46.0;21;67.5614714622;
94;5;23.75;48.0;16;44.3048160076;8;25.3763313293;46.0;22;68.2732172012;
95;6;22.75;49.0;15;44.3530313969;8;24.0;48.0;22;69.0119919777;
96;6;22.75;50.0;15;44.4023760557;8;26.0;48.0;23;69.7731947899;
97;6;23.75;48.0;14;44.4528282881;8;28.4274559021;46.0;23;70.5510716438;
98;6;22.75;49.0;14;44.5043625832;8;26.2999992371;48.0;24;71.3388314247;
99;6;21.75;49.0;15;45.5569496155;8;26.2999992371;48.0;23;72.128862381;
100;6;22.75;51.0;15;45.6505560875;8;27.1504535675;49.0;24;72.9130373001;
101;6;23.75;53.0;14;45.7463289499;8;26.2943401337;50.0;24;73.6830878258;
102;6;23.75;55.0;16;45.8442287445;8;26.0536937714;52.0;25;74.4310102463;
103;6;23.75;57.0;16;45.944209218;8;25.5756244659;52.0;25;75.1494636536;
104;6;24.0;59.0;17;46.0462174416;8;24.5756244659;55.0;25;75.8321142197;
105;6;25.0;60.0;17;46.1501933336;8;26.2999992371;55.0;25;76.4738950729;
106;7;26.5659866333;61.0;17;46.2560702562;8;27.2999992371;55.0;23;77.0711507797;
107;7;27.0;62.0;17;46.363774538;8;26.2999992371;57.0;22;77.6216754913;
108;7;28.6088638306;63.0;18;46.4732254744;8;27.2999992371;59.0;22;78.1246399879;
109;7;29.6310691833;64.0;17;46.5843359232;8;27.2999992371;59.0;24;78.5443639755;
110;7;30.0;64.1723327637;18;46.6970124245;8;28.0999984741;60.0;24;78.8769645691;
111;7;30.5999984741;64.2059555054;18;46.8111548424;8;27.0999984741;60.0;24;79.1715774536;
112;7;30.5999984741;64.2398147583;18;46.9266571999;8;25.2999992371;59.0;25;79.4306936264;
113;7;31.3247489929;64.2738571167;19;47.0434080362;8;24.2999992371;59.0;25;79.6571550369;
114;8;31.349313736;64.3080444336;19;47.1612899303;8;24.0999984741;60.0;25;79.853978157;
115;8;30.5999984741;65.342338562;19;47.4466327429;8;25.0999984741;58.0;26;80.0;
116;8;30.5999984741;66.4303894043;20;47.7451184988;8;25.0999984741;58.0;26;80.0;
117;8;31.5999984741;61.5219230652;18;48.0564844608;8;26.0999984741;59.0;26;80.0;
118;8;30.5999984741;62.6167831421;16;48.3803436756;8;24.0999984741;61.0;26;80.0;
119;8;30.5999984741;63.7147636414;16;48.716177702;8;24.0999984741;63.0;25;80.0;
120;9;31.5999984741;62.8156318665;15;50.0633342266;8;25.0999984741;65.0;25;80.0;
121;9;31.5999984741;65.9190979004;12;50.4810259342;8;26.7999992371;67.0;25;80.0;
122;9;32.5999984741;69.0248565674;10;50.9112966061;8;28.9500007629;66.0;27;80.0;
123;9;33.5999984741;69.1325531006;11;51.3531669378;9;28.3250007629;68.0;26;80.0;
124;9;32.5999984741;72.2417907715;11;51.8055288792;9;28.3250007629;70.0;27;80.0;
125;9;32.5999984741;72.3521728516;12;52.2671569586;10;29.3250007629;69.0;29;80.0;
126;9;33.5999984741;69.4632797241;12;53.7367221117;10;28.3250007629;71.0;29;80.0;
127;9;33.5999984741;70.5746459961;16;54.3328055143;10;28.3250007629;73.0;30;80.0;
128;9;34.5999984741;71.6858444214;17;54.9469743967;10;29.3250007629;72.0;31;80.0;
129;9;35.5999984741;70.7964096069;18;55.5787742138;11;28.3250007629;74.0;30;80.0;
130;9;34.5999984741;72.9059066772;18;56.2277288437;11;28.3250007629;76.0;31;80.0;
131;9;34.5999984741;75.0139083862;19;56.8933385611;11;29.3250007629;75.0;31;80.0;
132;9;35.5999984741;73.1200027466;16;57.5750741959;11;28.3250007629;77.0;26;80.720000267;
133;9;34.5999984741;74.223815918;16;58.2723629475;11;28.4869995117;79.0;26;81.4420166016;
134;9;34.5999984741;75.3249969482;17;58.9845683575;11;29.6494522095;78.0;25;82.1556425095;
135;9;35.5999984741;73.4232330322;16;59.7109630108;11;28.8100185394;80.0;24;82.850730896;
136;9;34.5999984741;74.5182571411;16;60.450694561;11;28.9664134979;82.0;24;84.5179719925;
137;9;34.5999984741;78.6098480225;16;61.202747345;11;31.1165428162;82.0;24;86.1693902016;
138;9;36.5999984741;77.6098480225;15;61.9658987522;11;32.2586135864;86.0;23;87.8389053345;
139;9;34.5999984741;82.6098480225;16;62.7386798859;11;34.62525177;91.0;21;89.4850884676;
140;9;34.5999984741;87.6098480225;17;63.5193383694;11;37.7519760132;94.0;22;90.1457192898;
141;9;36.5999984741;86.6098480225;18;64.3058094978;12;38.1017723083;100.0;21;90.7631062269;
142;9;34.5999984741;91.6098480225;21;65.0957021713;12;37.9770774841;106.0;21;91.3381841183;
143;9;34.5999984741;96.6098480225;22;65.8863022327;12;39.0566253662;109.0;22;91.8730922937;
144;9;36.5999984741;94.8078155518;22;66.6745948792;12;39.4227867126;111.0;22;92.3708422184;
145;9;35.5999984741;95.8926544189;23;67.4573125839;12;40.2596740723;114.0;23;92.8349983692;
146;9;34.5999984741;99.6178207397;24;68.2310020924;12;42.2772293091;113.0;24;93.2694069147;
147;9;36.5999984741;94.9339599609;21;68.9921121597;12;42.4051132202;115.0;24;94.6779669523;
148;9;35.5999984741;94.9339599609;25;69.716375351;12;44.4674835205;117.416160583;22;95.0019421577;
149;9;35.5999984741;94.9339599609;25;70.363256216;12;47.4965438843;116.459449768;23;95.2914098501;
150;10;36.5999984741;93.9339599609;25;70.992960453;12;44.125;121.502975464;22;95.5903933048;
151;10;34.5999984741;98.9339599609;26;71.6023135185;12;39.125;128.37789917;22;95.8987977505;
152;10;36.5999984741;97.9339599609;26;72.1885437965;12;37.125;131.51651001;23;96.216479063;
153;10;35.5999984741;101.974113464;28;72.7420363426;12;34.8914413452;136.363082886;24;96.5432416201;
154;10;36.5999984741;104.650405884;27;73.196141243;12;33.5999984741;143.486022949;24;96.8788365126;
155;10;37.5999984741;106.131103516;28;73.627404213;12;34.5999984741;146.394485474;24;97.2229596376;
156;10;38.5999984741;106.791664124;28;75.0347867012;12;34.4315795898;148.18862915;23;97.5752509832;
157;10;40.5999984741;108.091659546;28;75.4777274132;12;34.5999984741;152.324584961;25;97.9352946281;
158;10;42.5999984741;109.373443604;25;75.8990631104;12;35.9164581299;151.462631226;24;98.3026188612;
159;10;43.5999984741;110.636940002;25;76.2991155386;12;34.2002792358;154.884277344;24;98.6766978502;
160;10;44.5999984741;111.882339478;25;76.6785111427;12;34.2262878418;159.315460205;23;99.056953311;
161;10;45.5999984741;113.110076904;21;77.0381208658;12;35.5999984741;158.549041748;20;99.4427572489;
162;10;46.5999984741;113.852882385;22;77.3789957762;12;34.5999984741;160.785720825;21;99.8334361315;
163;11;47.5999984741;114.077468872;22;77.7023077011;12;35.5999984741;164.025115967;22;100.228273988;
164;11;48.5999984741;114.287918091;22;78.0093003511;12;36.5999984741;159.528045654;24;100.626519203;
165;11;49.5999984741;114.485160828;24;78.2076761723;12;34.5999984741;160.893615723;25;101.027388215;
166;11;50.5999984741;114.599967957;25;78.3762148619;12;35.5999984741;163.261062622;26;101.430073023;
167;11;50.5999984741;114.691452026;25;78.5445774794;12;36.9619522095;157.021026611;27;101.833747268;
168;11;50.5999984741;114.781860352;26;78.7127351761;13;36.7825088501;158.367660522;27;102.237573385;
169;11;50.5999984741;114.871170044;26;79.8806545734;13;37.7986946106;160.592071533;28;102.640710235;
170;11;51.5999984741;115.959396362;27;80.1082947254;13;41.8148345947;154.697418213;29;103.042318702;
171;11;54.5999984741;114.196838379;27;80.3385705948;13;39.8309249878;157.80355835;32;103.44157207;
172;11;56.5999984741;114.241455078;28;80.5230826139;13;41.5999984741;159.910308838;33;103.837659359;
173;11;57.8174133301;114.25;29;80.7010807991;13;44.5999984741;153.017486572;33;104.229794621;
174;11;58.9208755493;114.25;29;80.8846455812;13;42.5999984741;154.124816895;34;105.617222905;
175;11;57.026638031;123.25;30;81.0736266375;13;45.5999984741;159.232116699;36;106.149225116;
176;12;57.1345176697;125.25;29;81.2678425312;13;48.9103317261;154.339172363;37;106.695899606;
177;12;57.2443161011;124.25;31;81.4670802355;13;45.5575637817;160.445739746;37;107.258945346;
178;12;56.3558120728;126.25;31;81.6710956097;13;46.6981277466;167.401977539;39;107.840200663;
