Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;2;12.4499998093;10.0;4;21.0;1;8.0;10.0;6;20.0;
6;2;13.4499998093;10.0;4;21.0900000334;1;9.0;10.0;6;20.0;
7;2;14.4905004501;10.0;4;21.5980186462;1;9.5;10.0;5;20.0;
8;2;14.7191085815;10.1999998093;4;22.0418490171;1;9.5;10.0;5;20.3999996185;
9;2;14.9188308716;10.3632001877;4;23.3017349243;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;15.4857807159;10.9097137451;4;24.3994617462;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;17.4857807159;11.3658018112;4;25.3481024504;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;19.4857807159;11.7372808456;4;26.1681330204;2;9.95943069458;11.3209562302;3;23.9143505096;
13;2;20.7640724182;12.0336990356;5;26.8832330704;2;11.9478340149;11.4571752548;2;24.661406517;
14;2;21.8765602112;12.2662630081;5;27.5170819759;2;13.9478340149;11.8107032776;2;25.2644476891;
15;2;22.9997901917;12.446267128;5;27.923101902;2;15.9478340149;12.0916318893;2;25.7461636066;
16;2;24.1341381073;12.5;5;28.2468910217;2;16.9756336212;12.3113050461;1;26.1288670301;
17;2;25.2798442841;12.5;5;28.5960328579;2;17.9854335785;12.4808797836;1;26.211841464;
18;2;26.436958313;12.5;5;28.9701628685;2;18.9954986572;12.5;2;26.2577478886;
19;2;27.03657341;12.5;6;29.3683638573;2;19.9079933167;12.5;2;26.3048160076;
20;2;27.215763092;12.5;6;29.7891087532;2;19.9185829163;12.5;2;26.3530313969;
21;2;27.4050979614;12.5;6;30.2302284241;2;19.9294319153;12.5;2;26.4023760557;
22;3;27.603603363;12.5;4;30.6889076233;2;19.9405345917;12.5;2;26.4528282881;
23;3;27.8100090027;12.5;4;31.1617178917;2;19.9518871307;12.5;3;26.5043625832;
24;3;28.0227737427;12.5;4;31.6446905136;3;19.9634819031;12.5;2;26.5569496155;
25;3;28.2401103973;12.5;4;32.1334280968;3;19.9753131866;12.5;3;26.6105561256;
26;3;28.4600429535;12.5;3;32.6232500076;3;19.9873752594;12.5;3;26.6651450396;
27;3;28.6804618835;12.5;3;33.1093654633;3;19.9996566772;12.5;3;26.72067523;
28;3;28.8992137909;12.5;3;33.587059021;3;20.0121517181;12.5;3;26.7771017551;
29;3;29.1141777039;12.5;3;34.0518712997;3;18.024848938;13.5;3;26.8343759775;
30;3;29.3233413696;12.5;3;34.4997692108;3;17.0377349854;14.5;3;26.8924454451;
31;3;29.5248966217;12.5;3;34.927280426;4;16.0508003235;15.5;2;26.9512542486;
32;3;29.7172775269;12.5;2;35.3315906525;4;15.064031601;16.5;3;27.0107431412;
33;3;29.8992156982;12.5;3;35.7105960846;4;14.4524173737;17.5;4;27.0708494186;
34;3;30.0697689056;12.5;3;36.0629110336;4;14.4659414291;18.5;5;27.1315076351;
35;3;30.2283096313;14.5;3;36.3878383636;4;14.4795894623;19.5;6;27.1926498413;
36;3;30.3745269775;16.5;3;36.6853075027;4;14.4933462143;20.5;6;27.2542052269;
37;3;30.5083885193;18.5;3;36.955786705;4;14.5071964264;21.5;5;27.3161010742;
38;3;30.6301040649;20.5;3;37.2001886368;4;14.0;22.5;5;27.3782629967;
39;3;30.7400856018;22.5;3;38.4197692871;4;14.0;23.5;6;27.4406147003;
40;3;31.8388957977;23.5;3;38.6460306644;4;14.0;24.5;5;27.5030794144;
41;3;32.9272155762;24.5;3;38.8512232304;4;14.0;25.5;5;27.5655794144;
42;3;33.4830513;25.5;3;39.037084341;4;14.0;26.5;6;27.628036499;
43;3;33.5666885376;26.5;4;39.1235172749;4;14.0;27.5;7;27.690372467;
44;3;33.6055831909;27.5;4;39.1558350325;4;14.6053333282;28.5;7;27.7525100708;
45;3;33.6201248169;27.5;4;39.1887089014;4;14.6193141937;29.5;7;27.8143725395;
46;3;33.6349182129;27.5;5;39.2221269608;4;15.633234024;27.5;8;27.8758842945;
47;3;33.6499557495;27.5;6;39.2560760975;4;14.6470737457;28.5;9;27.936971426;
48;3;33.6652336121;27.5;7;39.2905418873;4;14.6608181;29.5;9;27.9975619316;
49;4;33.6807441711;27.5;6;39.3255085945;4;15.674451828;27.5;9;28.0575861931;
50;4;33.6964797974;27.5;6;39.3609591722;4;14.68795681;28.5;9;28.1169772148;
51;4;33.7124328613;27.5;9;39.3968753815;4;14.7013196945;29.5;9;28.1756706238;
52;4;33.0999984741;28.0587501526;10;39.4332377911;4;15.7145261765;28.5;11;28.2336053848;
53;4;33.0999984741;28.0732955933;10;39.4700255394;4;16.7275619507;28.5;12;28.2907235622;
54;4;33.0999984741;28.088010788;10;40.911917448;4;17.0;28.5;12;28.346971035;
55;4;33.7255020142;28.6087665558;11;42.09433043;4;18.753068924;28.5;13;28.4022974968;
56;4;34.2337646484;29.0199394226;12;43.0533722639;4;19.7655162811;28.5;13;28.4566559792;
57;4;34.6410598755;29.3387756348;12;43.8272172213;4;19.625;28.5;13;28.5100040436;
58;4;34.9645843506;29.5832233429;13;44.3036355972;4;19.625;28.5;14;28.5623030663;
59;4;35.153842926;29.69581604;13;44.5694789886;4;19.625;27.9936122894;13;28.6135182381;
60;5;35.2479476929;29.7185020447;13;44.8082607985;4;20.438041687;24.9936122894;14;28.6636190414;
61;5;35.3295059204;29.0;13;44.9121268988;4;19.625;24.9936122894;15;28.7125790119;
62;5;35.3499984741;30.0;13;44.9711709023;4;19.625;24.9936122894;15;28.7603754997;
63;6;35.3499984741;31.0;12;45.0308742523;5;20.4710845947;22.9936122894;15;28.8069901466;
64;6;35.3499984741;32.0;13;45.0911734104;5;19.625;23.9936122894;15;28.8524079323;
65;6;35.3499984741;33.0;13;45.1520020962;5;19.625;24.9936122894;16;28.8966178894;
66;6;35.3499984741;34.0;13;45.2132911682;6;20.625;26.2276325226;16;29.9396123886;
67;6;35.3499984741;34.8853149414;13;46.274969101;6;21.625;27.2577285767;16;30.1113876104;
68;6;36.3499984741;35.9099884033;12;46.3969626427;6;22.5208129883;26.2577285767;16;30.2754310369;
69;6;37.3499984741;36.9347839355;11;46.5221607685;6;22.5249996185;26.5;16;30.4377241135;
70;6;37.3499984741;37.9596786499;11;47.6505562067;6;22.5249996185;27.5;16;30.6183350086;
71;6;38.3499984741;39.9846382141;10;47.8021323681;6;22.5249996185;27.5;16;31.8187118769;
72;6;39.3499984741;42.0096321106;10;50.0452823639;6;23.5249996185;28.5;17;32.0702543259;
73;6;41.25;44.4388427734;11;51.8876078129;7;24.5249996185;29.5;16;32.3448545933;
74;6;42.9649581909;46.0731048584;12;53.3886189461;7;24.763633728;30.5;16;32.6436481476;
75;7;44.5216140747;48.5069274902;11;54.6145211458;7;24.770647049;31.5;17;32.9675416946;
76;7;44.9497375488;49.8303527832;11;55.4560977221;7;24.7777919769;32.5;17;33.3171380758;
77;7;45.2001838684;50.9860229492;11;56.0403718948;7;24.7850627899;32.5;17;33.692655921;
78;7;45.3301544189;52.0344047546;11;56.5888190269;7;24.7924594879;32.5;17;34.0938501358;
79;7;45.4393882751;53.0831069946;11;58.0392320156;7;24.7999782562;32.5;18;34.5199382305;
80;7;42.4393882751;56.5791244507;12;58.3946145773;8;24.8076171875;32.5;17;35.9695394039;
81;7;43.4393882751;57.7188072205;12;59.7598100901;8;25.815372467;33.5;17;37.707120657;
82;7;46.4393882751;57.8630447388;9;60.1642582417;8;26.1511440277;36.0;15;39.258055687;
83;7;48.4393882751;60.0115966797;8;60.5778769255;8;27.2913684845;36.3899993896;13;40.6524139643;
84;8;49.4393882751;62.1641578674;8;60.999868989;8;26.4827156067;38.6872596741;14;41.9204647541;
85;8;45.4393882751;65.3203735352;8;61.4293215275;8;28.8569526672;38.9097442627;14;42.9405397177;
86;8;47.4393882751;65.4798431396;8;61.865208149;8;27.6781196594;40.8482894897;15;43.7889297009;
