Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;5;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;4;20.0;
7;1;14.0;10.0;5;20.3999996185;1;9.5;10.0;4;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;9.5;10.0;4;20.3999996185;
9;1;14.3268795013;10.3632001877;5;21.8194274902;1;9.59000015259;10.1999998093;4;20.7264003754;
10;1;14.8187427521;10.9097137451;5;22.7316036224;1;9.66343975067;10.3632001877;4;20.9903717041;
11;1;15.8187427521;11.3658018112;5;23.4745616913;1;9.72283363342;10.4951858521;4;22.0419120789;
12;1;16.8187427521;11.7372808456;5;24.0673980713;1;9.95943069458;11.0209560394;4;22.9143505096;
13;1;17.8187427521;12.0336990356;5;24.5325260162;1;11.7228336334;11.4571752548;4;23.6214065552;
14;1;18.0396366119;12.2662630081;5;24.892534256;1;12.7228336334;11.8107032776;4;24.1832637787;
15;1;18.2016410828;12.446267128;5;25.0;1;13.7228336334;12.0916318893;4;24.6226100922;
16;1;18.25;12.5;5;25.0;1;14.7228336334;12.3113050461;4;24.9617595673;
17;1;20.2016410828;12.5;5;25.0;1;15.7228336334;12.4808797836;4;25.0;
18;1;21.2016410828;12.5;5;25.0;1;16.7228336334;12.5;5;25.0;
19;1;22.2016410828;12.5;6;25.0;1;17.625;12.5;5;25.0;
20;1;23.2016410828;12.5;6;25.0;1;17.625;12.5;6;25.0;
21;1;23.25;12.5;6;25.0;1;17.625;12.5;7;25.0;
22;1;23.25;12.5;6;25.0;1;17.625;12.5;7;25.0;
23;1;23.25;12.5;6;25.0;1;17.625;12.5;7;25.0;
24;1;23.25;12.5;6;25.0;1;17.625;12.5;7;25.0;
25;1;23.25;12.5;6;25.0;1;17.625;12.5;7;25.0;
26;1;23.25;12.5;6;25.0;1;17.625;12.5;8;25.0;
27;1;23.25;12.5;7;25.0;1;17.625;12.5;8;25.0;
28;1;23.25;12.5;8;25.0;1;17.625;12.5;8;25.0;
29;1;23.25;12.5;8;25.0;1;17.625;12.5;8;25.0;
30;1;23.25;12.5;8;25.0;1;17.625;12.5;8;25.0;
31;1;23.25;12.5;8;25.0;1;15.625;13.5;8;25.0;
32;1;23.25;12.5;8;25.0;1;14.625;14.5;8;25.0;
33;1;23.25;12.5;8;25.0;1;13.625;15.5;8;25.0;
34;2;23.25;12.5;8;25.0;1;12.625;16.5;8;25.0;
35;2;23.25;12.5;9;25.0;1;12.0;17.5;8;25.0;
36;2;23.25;12.5;9;25.0;1;12.0;18.5;8;25.0;
37;2;23.25;12.5;9;25.0;1;12.0;19.5;8;25.0;
38;2;23.25;12.5;9;25.0;1;12.0;20.5;9;25.0;
39;2;23.25;13.5;9;25.0;1;12.0;21.5;9;25.0;
40;2;23.25;14.5;9;25.0;1;12.0;22.5;9;25.0;
41;2;23.25;15.5;9;26.0;1;12.0;23.5;9;25.0;
42;2;24.25;17.5;10;26.0299999714;1;12.0;24.5;10;25.0;
43;2;25.25;19.5;10;27.3105909824;1;12.0;25.5;10;25.0;
44;3;25.8125;21.125;8;36.826141119;1;12.0;26.5;11;25.0;
45;3;27.2554702759;23.6171875;8;37.9510929585;1;12.0;27.5;11;25.0;
46;3;28.5944099426;25.9937877655;10;38.8701828718;1;12.0;28.5;11;25.0;
47;4;28.8478622437;27.2754020691;9;39.8058229685;1;12.0;29.5;11;25.0;
48;4;29.0340518951;28.4822807312;9;40.342581749;1;13.0;27.5;12;25.0;
49;4;29.0499992371;29.5;10;40.819760561;1;12.0;28.5;12;25.0;
50;4;29.0499992371;29.5;10;41.2700464725;1;12.0;29.5;12;25.0;
51;4;29.0499992371;29.5;10;41.6915459633;1;13.0;27.5;13;25.0;
52;4;29.0499992371;29.5;11;42.0832034349;1;12.0;28.5;13;25.0;
53;4;29.0499992371;29.5;12;42.4447345734;1;12.0;29.5;13;25.0;
54;5;29.0499992371;29.5;9;53.7765271664;1;13.0;27.5;14;25.0;
55;5;31.0499992371;31.5;10;54.5495232344;1;12.0;28.5;15;25.0;
56;5;33.0499992371;33.5;10;55.2736480236;1;12.0;29.5;15;25.0;
57;5;35.0499992371;35.5;12;55.9494620562;1;13.0;27.5;15;25.0;
58;5;37.0499992371;37.5;12;56.8008322716;1;12.0;28.5;15;25.0;
59;5;38.6745071411;39.5;12;57.598043561;1;12.0;29.5;16;25.0;
60;5;39.7882919312;40.1964225769;12;58.2806974649;1;12.0;30.5;16;25.0;
61;5;40.8931655884;40.2424354553;12;58.8413286209;1;12.0;31.5;16;25.0;
62;5;41.9888000488;40.2908096313;15;60.8905080557;1;12.0;32.5;17;25.0;
63;5;42.7926750183;40.9373817444;15;62.5710898638;1;12.0;33.5;17;25.0;
64;5;43.3627166748;41.4366912842;15;63.9122197628;1;12.0;34.5;18;25.0;
65;5;43.7869186401;41.8198928833;16;64.8483620882;1;13.0;32.5;17;25.0;
66;5;44.0353775024;42.0842590332;17;65.3805650473;1;12.0;33.5;17;25.0;
67;5;44.1079597473;42.1691741943;18;65.8803550005;1;12.0;34.5;17;25.0;
68;5;44.1711273193;42.2587509155;18;66.3513214588;1;13.0;32.5;17;25.0;
69;5;44.2257194519;42.3529396057;19;66.7971167564;2;12.0;33.5;16;25.0;
70;6;40.2726135254;44.4516220093;19;67.1648614407;2;12.0;34.5;16;25.0;
71;6;40.3000030518;44.5546417236;19;67.4190826416;2;13.0;32.5;17;25.0;
72;6;37.3000030518;46.6617660522;17;67.6808860302;2;12.0;33.5;15;25.0;
73;6;35.3000030518;48.7727127075;18;67.9495449066;3;12.0;34.5;15;25.0;
74;6;33.0;47.887134552;18;68.2242138386;3;13.0;32.5;16;25.0;
75;6;32.0;48.0046234131;18;68.5039360523;3;12.0;33.5;16;25.0;
76;6;31.0000019073;48.1247177124;19;68.7876548767;3;12.0;34.5;16;25.0;
77;6;30.0000019073;49.2468986511;19;69.0742287636;3;13.0;32.5;16;25.0;
78;6;29.0000019073;50.3706169128;19;69.3624503613;3;12.0;33.5;16;25.0;
79;6;28.0000019073;51.4952850342;20;69.6510665417;3;12.0;34.5;16;26.0;
80;6;29.0000019073;50.6202850342;20;69.9388024807;3;14.0;33.5;16;26.0;
81;6;30.0000019073;50.7449951172;18;70.2243871689;3;16.0;33.5;16;26.0;
82;6;31.0000019073;50.8687934875;18;70.5065772533;3;17.0;33.5;17;26.0;
83;6;32.0;50.9910736084;19;70.784181118;3;18.0;33.5;17;26.0;
84;6;33.0;51.1112518311;19;71.056081295;3;19.0;33.5;17;26.0;
85;7;34.0;51.2287750244;17;86.3212544918;3;19.625;32.5;18;26.0;
86;7;36.0;52.3431549072;17;87.6287856102;3;19.625;31.5;18;26.0;
87;7;38.0;54.4539375305;18;88.8328597546;3;19.625;30.5;18;26.0;
88;7;40.0;56.5607376099;19;89.9222667217;3;19.625;29.5;19;26.0;
89;7;42.0;58.6632347107;19;90.8928205967;3;19.625;28.5;19;26.0;
90;9;44.0;61.7611694336;18;92.7464063168;3;19.625;28.2000007629;19;26.0;
91;9;43.0;66.3961029053;19;93.5795103312;3;19.625;27.2000007629;19;26.0;
92;9;42.0;69.519744873;17;94.3187451363;3;19.625;26.2000007629;20;26.0;
93;9;42.0;72.63646698;18;94.7755271196;4;19.625;25.2000007629;19;26.0;
94;10;40.5812835693;55.7462615967;17;81.561647892;5;19.625;23.5;16;39.8000001907;
95;9;38.0;58.8491821289;15;81.9897346497;6;18.625;26.2000007629;13;39.5699996948;
96;9;37.0;61.9453430176;15;82.275480628;6;18.625;28.2000007629;13;39.3629999161;
97;9;36.0;65.0349197388;16;82.5323959589;6;19.625;27.2000007629;13;40.266699791;
98;9;35.0;68.1181182861;16;82.7896089554;6;20.8590011597;27.0;14;40.9652142525;
99;10;34.0;71.1951980591;15;83.0476849079;5;21.625;29.1468276978;17;41.4916975498;
