Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;2;11.3000001907;10.0;3;21.0;1;8.0;12.0;6;20.0;
4;2;11.3000001907;10.0;3;21.1200000048;1;8.0;11.0;6;20.0;
5;2;12.5039997101;10.0;3;21.2530560493;1;8.0;10.0;6;20.0;
6;2;13.5638751984;10.0;3;21.4002518654;1;9.0;10.0;6;20.0;
7;2;14.6301136017;10.0;3;21.9766796827;1;9.5;10.0;6;20.0;
8;2;14.88950634;10.1999998093;3;22.4989564419;1;9.5;10.0;6;20.3999996185;
9;2;15.1245298386;10.3632001877;3;23.8796241283;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;15.7458314896;10.9097137451;3;25.1201915741;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;17.7458305359;11.3658018112;3;26.2360420227;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;19.7458305359;11.7372808456;3;27.2496871948;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;21.2507724762;12.0336990356;4;28.1863574982;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;22.4629669189;12.2662630081;4;29.0705504417;2;13.7228336334;12.1107034683;4;25.1832637787;
15;2;23.6988506317;12.446267128;4;29.7555007935;2;15.7228336334;12.3916320801;4;25.7126101255;
16;2;24.9587173462;12.5;4;30.3853430748;2;16.7228336334;12.6383047104;4;26.1488785744;
17;2;26.2421474457;12.5;4;31.0646858215;2;17.7228336334;12.837015152;4;26.2917383909;
18;2;27.5478515625;12.5;4;31.7885251045;2;18.7228336334;12.8875217438;5;26.4042263031;
19;2;28.3048362732;12.5;5;32.549618721;2;19.625;12.9212675095;5;26.5249304771;
20;2;28.6473274231;12.5;5;33.3385829926;2;19.9681091309;12.5;6;26.6541694403;
21;2;29.0023612976;12.5;4;34.1442079544;2;19.625;13.1616678238;6;26.7922235727;
22;2;29.3648929596;12.5;4;34.9539995193;2;19.625;13.2168893814;6;26.9393253326;
23;2;29.7292995453;12.5;4;35.7548980713;2;20.0613479614;12.5;5;27.0956480503;
24;3;30.0897045135;12.5;3;36.5341014862;2;20.0965213776;12.5;5;27.261295557;
25;3;30.4403457642;12.5;3;37.2798843384;2;19.625;12.5;6;27.4362905025;
26;3;30.7759475708;12.5;4;37.9823083878;2;19.625;12.5;6;27.6205644608;
27;3;31.0920391083;12.5;4;38.6337203979;3;19.625;12.5;5;27.8139474392;
28;3;31.3851737976;12.5;4;39.2290067673;3;19.625;12.5;5;28.016159296;
29;3;31.6530532837;12.5;4;39.7655820847;3;17.625;13.5;5;28.2268030643;
30;3;31.8945121765;12.5;4;40.2431631088;3;16.625;14.5;5;28.445360899;
31;3;32.1094245911;12.5;4;40.663392067;3;15.625;15.5;5;28.6711919308;
32;3;32.2985267639;12.5;4;41.029384613;3;14.625;16.5;5;28.9035346508;
33;3;32.4632225037;14.5;4;41.3452625275;3;14.0;17.5;5;29.141512394;
34;3;32.6053695679;16.5;5;42.6157341003;3;14.0;18.5;5;29.3841423988;
35;4;33.7270812988;19.5;4;42.875739336;3;14.0;19.5;4;29.6303496361;
36;4;34.830581665;22.5;5;43.0605909824;3;14.0;20.5;4;29.8789830208;
37;4;34.9000015259;25.5;6;43.091766119;3;14.0;21.5;5;30.1288366318;
38;4;34.9000015259;26.5;7;43.1235172749;3;14.0;22.5;5;30.3786706924;
39;4;34.9000015259;27.5;8;43.1558350325;3;14.0;23.5;6;30.6272368431;
40;4;34.9000015259;27.5;8;43.1887089014;3;14.0;24.5;5;30.8733024597;
41;4;34.9000015259;27.5;9;43.2221269608;3;14.0;25.5;4;31.1156759262;
42;4;34.9000015259;27.5;9;43.2560760975;3;14.0;26.5;5;31.353228569;
43;4;34.9000015259;27.5;10;43.2905418873;3;14.0;27.5;6;32.5849161148;
44;4;34.9000015259;27.5;10;43.3255085945;3;15.0;28.5;6;32.9397963285;
45;4;34.9000015259;27.5;11;43.3609591722;3;16.0;30.2910003662;9;33.3024739027;
46;4;34.9000015259;27.5;11;43.3968753815;3;17.0;28.3928012848;9;33.6736779213;
47;5;34.9000015259;27.5;10;44.8709619045;2;14.0;28.5;9;32.4359588623;
48;5;35.9000015259;28.5;10;45.088360548;2;14.0;29.5;10;32.6266198158;
49;5;36.9000015259;30.088010788;10;45.325928688;2;15.0;27.5;10;32.8076286316;
50;5;36.9000015259;31.1028862;9;45.5850428343;2;14.0;28.5;10;32.9788007736;
51;5;36.9000015259;31.5;9;45.907785058;2;14.0;29.5;10;33.1400680542;
52;5;36.9000015259;33.1330871582;9;47.9598226547;2;15.0;27.5;11;33.2914676666;
53;5;37.65599823;34.0;8;49.7348749638;2;16.0;27.5;12;33.4331302643;
54;5;38.2711410522;35.3899993896;11;51.2742061615;2;17.0;27.5;14;33.5652666092;
55;5;38.7633285522;36.0572166443;11;52.6222907305;2;18.0;27.5;15;33.6881551743;
56;5;39.1522064209;36.5786514282;11;53.673273921;2;19.0;27.5;14;33.8021306992;
57;5;39.3900947571;36.994178772;12;54.5195795298;2;19.625;27.5;17;33.9075689316;
58;6;39.5189971924;37.3451766968;12;55.2949666977;2;19.625;26.5;17;34.0;
59;6;39.5999984741;37.7205429077;13;55.922672987;3;19.625;25.5;17;34.0;
60;6;39.5999984741;38.1180801392;13;56.5782361031;3;19.625;24.5;18;34.0;
61;6;39.5999984741;38.5347061157;13;57.2559766769;3;19.625;23.5;18;34.0;
62;7;37.5999984741;40.8308868408;11;66.9491369724;2;17.625;17.5;20;25.0;
63;8;37.5999984741;42.4087600708;10;67.8301203251;2;15.625;18.5;20;25.0;
64;8;37.5999984741;44.8562393188;10;68.6978905201;2;14.625;19.5;20;25.0;
65;8;36.5999984741;48.2417411804;11;69.5445594788;2;13.625;20.5;18;25.0;
66;8;36.5999984741;49.7442359924;11;70.3626298904;2;12.625;21.5;17;25.0;
67;8;34.5999984741;53.1735305786;12;71.1453666687;2;12.0;19.5;17;25.0;
68;8;33.5999984741;56.5861587524;11;71.8871159554;2;12.0;18.5;17;25.0;
69;8;32.5999984741;55.5861587524;11;72.5796434879;2;12.0;17.5;17;25.0;
70;8;32.5999984741;59.5861587524;13;73.1281137466;2;12.0;17.5;17;25.0;
71;8;32.5999984741;63.5861587524;13;73.6358494759;2;12.0;17.5;18;25.0;
72;8;32.5999984741;67.5861587524;14;74.1019945145;2;12.0;18.5;18;25.0;
73;9;32.5999984741;71.2805023193;16;74.5268585682;2;12.0;19.5;18;25.0;
74;10;34.5999984741;69.2805023193;16;74.9117121696;1;12.0;20.5;18;25.0;
75;10;32.5999984741;73.2805023193;17;75.2585587502;1;12.0;21.5;16;25.0;
76;10;32.5999984741;77.2805023193;17;75.5699162483;1;12.0;22.5;16;25.0;
77;10;34.5999984741;75.2805023193;19;75.8486120701;1;12.0;23.5;14;25.0;
78;10;32.5999984741;78.5386734009;19;76.0976183414;1;12.0;24.5;14;25.0;
79;10;32.5999984741;81.5620040894;19;76.2612981796;1;12.0;25.5;14;25.0;
80;10;33.5999984741;81.5850219727;20;76.3180024624;1;12.0;26.5;15;25.0;
81;10;33.5999984741;81.6077041626;20;76.373811245;1;12.0;27.5;15;25.0;
82;10;32.5999984741;85.136100769;23;76.42867589;1;12.0;28.5;15;25.0;
83;12;32.5999984741;88.1662750244;22;76.4825515747;1;12.0;29.5;15;25.0;
84;12;32.5999984741;91.1959075928;22;76.5353975296;1;12.0;30.5;16;25.0;
85;12;32.5999984741;94.2249755859;24;76.5871770382;1;12.0;31.5;16;25.0;
86;12;33.5999984741;94.2534484863;26;76.6378574371;1;12.0;32.5;16;25.0;
87;13;32.5999984741;97.2813262939;25;76.6874103546;1;12.0;33.5;17;25.0;
88;13;33.5999984741;97.3085784912;26;76.7358109951;1;12.0;34.5;17;25.0;
89;13;33.5999984741;97.3351974487;28;76.7830386162;1;13.0;32.5;17;25.0;
90;13;32.5999984741;99.3611755371;29;76.829076767;1;12.0;33.5;18;25.0;
91;13;33.5999984741;98.3864974976;30;76.8739123344;1;12.0;34.5;19;25.0;
