Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;6;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;6;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;6;20.0;2;8.0;10.3000001907;5;21.0;
6;1;13.0;10.0;5;20.0;2;9.22500038147;10.0;5;21.0900000334;
7;1;14.0;10.0;5;20.3999996185;2;9.74524974823;10.0;5;21.1871190071;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;9.76710128784;10.0;5;21.7036092281;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;9.88331222534;10.1999998093;5;22.1564130783;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;9.98519229889;10.3632001877;5;22.557236433;
11;1;15.8187427521;11.3658018112;5;23.4745616913;2;10.075378418;10.4951858521;5;23.8035871983;
12;1;16.8187427521;11.7372808456;5;24.0673980713;2;10.3558073044;11.0209560394;3;24.8916251659;
13;1;17.8187427521;12.0336990356;5;24.5325260162;2;12.1677207947;11.4571752548;3;25.8364036083;
14;1;18.0396366119;12.2662630081;5;24.892534256;2;14.1677207947;11.8107032776;3;26.6592981815;
15;1;18.2016410828;12.446267128;5;25.0;2;16.1677207947;12.0916318893;3;27.3839819431;
16;1;18.25;12.5;5;25.0;2;17.3441429138;12.3113050461;3;28.0334718227;
17;1;20.2016410828;12.5;5;25.0;2;18.4139690399;12.4808797836;3;28.407397747;
18;1;21.2016410828;12.5;5;25.0;2;19.4894981384;12.5;4;28.7683298588;
19;1;22.2016410828;12.5;5;25.0;2;20.4728736877;12.5;4;29.1538929939;
20;1;23.2016410828;12.5;5;25.0;3;20.5596256256;12.5;4;29.562889576;
21;1;23.25;12.5;7;25.0;3;20.6516494751;12.5;4;29.9934945107;
22;1;23.25;12.5;7;25.0;3;20.7485351562;12.5;5;30.4432339668;
23;1;23.25;12.5;7;25.0;3;20.8497276306;12.5;5;30.9089989662;
24;1;23.25;12.5;7;25.0;3;20.9545249939;12.5;5;31.3870959282;
25;1;23.25;12.5;7;25.0;3;21.0620956421;12.5;5;31.8733391762;
26;1;23.25;12.5;7;25.0;3;21.1715011597;12.5;5;32.36317873;
27;1;23.25;12.5;7;25.0;3;21.2817153931;12.5;5;32.8518595695;
28;1;23.25;12.5;7;25.0;3;21.3916683197;12.5;5;34.3346033096;
29;1;23.25;12.5;7;25.0;3;18.625;14.5;5;34.8467912674;
30;1;23.25;12.5;7;25.0;3;18.625;16.5;5;35.3453307152;
31;1;23.25;12.5;8;25.0;3;18.625;18.5;6;35.8264362812;
32;1;23.25;12.5;8;25.0;3;18.625;20.5;6;36.2869347334;
33;1;23.25;12.5;8;25.0;3;19.0;22.5;7;36.7243355513;
34;1;23.25;12.5;8;25.0;3;19.2726631165;24.5;7;37.1368658543;
35;1;23.25;12.5;8;25.0;3;19.2829933167;26.5;7;37.5234582424;
36;1;23.25;12.5;9;25.0;3;19.2935829163;28.3530502319;7;37.8837044239;
37;1;23.25;12.5;10;25.0;3;19.3044319153;29.571472168;7;38.2177790403;
38;1;23.25;12.5;10;25.0;3;19.3155345917;30.7707824707;8;38.5263499022;
39;1;23.25;13.5;11;25.0;3;19.3268852234;31.9514656067;9;38.8104777336;
40;1;23.25;14.5;11;25.0;3;19.3384819031;33.1142807007;9;39.071516037;
41;1;23.25;15.5;12;25.0;3;19.3503131866;34.2601966858;10;39.3110184669;
42;2;24.25;17.5;11;26.0;3;19.3623752594;35.3903236389;11;39.5306550264;
43;3;25.25;19.5;8;36.0599999428;3;19.3746566772;36.505859375;12;39.72067523;
44;3;26.7269992828;21.5;8;36.5229635239;3;20.3871517181;35.505859375;12;39.7771017551;
45;3;27.7553329468;23.5;8;36.9633606672;3;19.399848938;37.505859375;12;39.8343759775;
46;4;27.7850322723;25.5;8;37.3799905777;3;21.0;34.505859375;13;39.8924454451;
47;4;27.8161239624;26.5;8;37.7723232508;3;23.4258003235;33.505859375;14;39.9512542486;
48;4;27.8486289978;27.5;8;38.1404303312;4;24.9249992371;33.5;10;55.0107431412;
49;4;27.8825702667;28.5;8;38.4848942757;4;26.9249992371;34.5;12;55.8208494186;
50;4;27.9179573059;29.5;9;38.8067113161;4;29.3909416199;35.5;11;56.5508821011;
51;4;27.9547996521;30.5;9;39.1071894169;4;31.0295886993;35.5;12;57.1999397278;
52;4;27.9930973053;31.5;9;39.3878496885;4;32.043346405;35.5;13;57.7704749107;
53;4;28.0328445435;32.5;10;39.6503399611;4;33.0571975708;35.5;14;58.2674274445;
54;4;28.0740242004;33.5;10;39.8963618279;4;34.0711212158;34.5;14;58.6973528862;
55;5;28.1166152954;34.5;9;40.0235335827;4;34.5499992371;34.5;15;59.0676326752;
56;5;28.1605911255;35.5;9;41.1242339611;4;35.1381034851;34.2084312439;16;59.3858423233;
57;5;30.2059059143;34.5;9;41.2478065491;5;35.2148284912;34.252155304;15;59.5655794144;
58;5;32.2525138855;34.5;9;41.374317646;5;35.25;32.5;15;59.628036499;
59;5;33.6934432983;34.5;9;41.5036107302;5;35.25;33.5;16;59.690372467;
60;5;33.751625061;34.5;8;41.6355079412;5;35.8553314209;32.5;16;59.7525100708;
61;5;33.8109779358;34.5;8;42.7698111534;5;35.25;33.5;16;59.8143725395;
62;5;34.8714141846;34.5;10;43.0330191851;5;35.8832321167;32.5;16;59.8758842945;
63;5;33.9808578491;36.5;11;44.5686824322;5;35.25;33.5;16;59.936971426;
64;5;34.0889053345;39.0;11;45.8670998812;5;35.25;34.5;17;60.9975619316;
65;5;34.5693664551;41.3899993896;11;46.9643362761;5;36.25;35.5982933044;17;61.1475862265;
66;5;34.9715003967;43.6872596741;12;47.8978177309;5;37.25;36.6403121948;17;63.3361480236;
67;5;35.3111038208;44.9097442627;11;48.5245060921;5;36.3610801697;37.1403121948;16;65.1800726652;
68;5;35.536026001;46.0;12;48.8522174358;5;36.9641647339;38.5303115845;16;66.7264480591;
69;5;35.6834983826;47.0;12;49.1869508028;5;35.2904663086;41.8275680542;16;68.0250849724;
70;5;35.8341255188;48.0;14;49.5271680355;6;34.7419433594;42.1681518555;16;68.9603408575;
71;5;31.7368297577;48.9927215576;14;49.8711993694;7;34.4592666626;44.2538871765;19;69.4520330429;
72;5;31.5999984741;50.0101623535;14;50.2172756195;7;35.3117523193;43.5768699646;19;69.9271104336;
73;5;34.7561454773;48.0;14;50.5635682344;7;31.4592666626;46.6973953247;19;70.2777793407;
74;5;35.7759513855;48.7999992371;15;50.9082311392;7;29.4592666626;49.8264122009;20;70.594101429;
75;5;31.5999984741;49.8629646301;14;51.2494455576;7;29.2999992371;52.3031311035;20;70.9214179516;
76;5;33.5999984741;48.8807067871;14;51.585463047;7;29.2999992371;54.5322494507;20;72.2593986988;
77;5;30.5999984741;48.8985061646;15;51.9146443605;7;30.2999992371;57.7688369751;21;73.6475701332;
78;5;30.5999984741;50.9163513184;18;52.2354972363;8;32.2999992371;62.0125579834;19;74.086483717;
79;5;33.8760147095;48.7999992371;17;52.546702981;8;33.2999992371;66.2629699707;18;74.5365247726;
80;5;35.3460121155;48.7999992371;17;52.8471399546;8;33.2999992371;70.5195159912;18;74.9967185259;
81;5;36.4812088013;48.7999992371;18;53.1358944178;8;33.2999992371;74.78150177;19;75.465908289;
82;5;37.6111488342;48.7999992371;19;53.4122663736;8;33.2999992371;78.0481338501;19;75.9427605867;
83;5;37.7355232239;48.7999992371;18;53.6757669449;8;32.2999992371;79.1667709351;19;76.4257774353;
84;5;37.8540916443;48.7999992371;19;53.9261081219;8;32.2999992371;80.4719314575;20;77.9133148193;
85;5;37.9667434692;48.7999992371;19;54.1631896496;10;34.2999992371;85.5389480591;18;78.4936094284;
86;5;38.0734367371;48.7999992371;20;54.387078166;10;36.2999992371;87.6036987305;18;79.9499771595;
87;5;38.1741828918;48.7999992371;19;54.5979864597;10;35.5520019531;92.6661453247;20;81.2651449442;
88;5;38.2690925598;48.7999992371;18;54.796251297;11;35.7590408325;97.7262649536;19;82.4537785053;
