Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;4;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;4;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;4;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;4;20.0;2;8.0;10.3000001907;5;21.0;
6;1;13.0;10.0;4;20.0;2;9.22500038147;10.0;5;21.0599999428;
7;1;14.0;10.0;4;20.3999996185;2;9.73849964142;10.0;5;21.1229639053;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;9.75266647339;10.0;5;21.6001901627;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;9.86004257202;10.1999998093;4;22.0082015991;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;9.95184516907;10.3632001877;3;22.3582868576;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;10.0306148529;10.4951858521;2;23.5279067755;
12;1;16.8187427521;11.7372808456;3;24.0673980713;2;10.2937793732;11.0209560394;2;24.5268628597;
13;1;17.8187427521;12.0336990356;4;24.5325260162;2;12.0856485367;11.4571752548;1;25.3691681623;
14;1;18.8187427521;12.2662630081;4;24.892534256;2;14.0856485367;11.8107032776;1;26.0752547979;
15;1;19.8187427521;12.446267128;4;25.0;2;16.0856494904;12.0916318893;1;26.6680037975;
16;1;20.8187427521;12.5;4;25.0;2;17.1830482483;12.3113050461;1;27.1698563099;
17;1;21.8187427521;12.5;4;25.0;2;18.2196559906;12.4808797836;1;27.3801496029;
18;1;22.8187427521;12.5;5;25.0;2;19.2583675385;12.5;2;27.5615134239;
19;1;23.25;12.5;5;25.0;2;20.2013397217;12.5;2;27.7520513535;
20;1;23.25;12.5;5;25.0;2;20.2442111969;12.5;2;27.9515185356;
21;1;23.25;12.5;5;25.0;3;20.2890911102;12.5;1;28.1595556736;
22;1;23.25;12.5;6;25.0;3;19.625;12.5;1;28.3756833076;
23;1;23.25;12.5;6;25.0;3;20.3845291138;12.5;2;28.5992991924;
24;1;23.25;12.5;6;25.0;4;20.4348430634;12.5;1;28.8296794891;
25;1;23.25;12.5;6;25.0;4;20.4866771698;12.5;1;29.0659828186;
26;1;23.25;12.5;5;25.0;4;20.5398464203;12.5;1;29.3072590828;
27;1;23.25;12.5;6;25.0;0;0;0;0;0;
