Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;2;11.3000001907;10.0;3;21.0;1;7.0;13.0;4;20.0;
3;2;11.3000001907;10.0;3;21.1200000048;1;8.0;12.0;4;20.0;
4;2;11.3360004425;10.0;3;21.2530560493;1;8.0;11.0;4;20.0;
5;2;12.5638751984;10.0;3;21.4002518654;1;8.0;10.0;4;20.0;
6;2;13.6301136017;10.0;3;21.5626775026;1;9.0;10.0;4;20.0;
7;2;14.7032051086;10.0;3;22.1570323706;2;9.5;10.3000001907;3;21.0;
8;2;14.970664978;10.1999998093;3;22.698546052;2;9.72500038147;10.0;3;21.469999671;
9;2;15.2143449783;10.3632001877;2;24.1076657772;2;9.83075046539;10.1999998093;3;21.8705514669;
10;2;15.848449707;10.9097137451;2;25.3793644905;2;9.92087364197;10.3632001877;2;22.2129640579;
11;2;17.848449707;11.3658018112;2;26.5288131237;2;9.99791717529;10.4951858521;2;23.3718163967;
12;2;19.848449707;11.7372808456;2;27.5781302452;2;10.2586593628;11.0209560394;2;24.3595588207;
13;2;21.3985729218;12.0336990356;2;28.5519375801;2;12.0480051041;11.4571752548;2;25.1902494431;
14;2;22.6274776459;12.2662630081;2;29.473883152;2;14.0480051041;11.8107032776;2;25.884378314;
15;2;23.8803501129;12.446267128;2;30.1961040497;2;16.0480060577;12.0916318893;2;26.4648982286;
16;2;25.1569900513;12.5;2;30.8614077568;2;17.137348175;12.3113050461;2;26.9543362856;
17;2;26.4563751221;12.5;3;31.5729002953;2;18.171163559;12.4808797836;4;27.1521308422;
18;2;27.7765483856;12.5;4;32.3239922523;3;19.2070636749;12.5;3;27.3210272789;
19;3;28.5457954407;12.5;3;33.1059026718;3;20.1472320557;12.5;3;27.4992582798;
20;3;28.8976554871;12.5;4;33.9079084396;3;20.1873321533;12.5;3;27.6867210865;
21;3;29.2585582733;12.5;4;34.7178239822;3;19.625;13.5;3;27.8832085133;
22;3;29.6230201721;12.5;5;35.5226716995;3;20.2737216949;12.5;5;28.0884003639;
23;3;29.9852027893;12.5;5;36.3094863892;3;19.625;13.5;5;28.3018581867;
24;3;30.3392677307;12.5;6;37.0661487579;3;19.625;13.8207435608;6;28.5230212212;
25;3;30.6797676086;12.5;6;37.7821359634;3;19.625;13.9092082977;6;28.7512066364;
26;3;31.0019607544;12.5;6;38.449090004;3;20.4690208435;12.5;6;28.9856116772;
27;3;31.3020896912;12.5;6;39.0611457825;3;20.5217628479;12.5;7;29.2253217697;
28;3;31.5775146484;12.5;6;39.6149940491;3;20.5756969452;12.5;8;29.4693202972;
29;4;31.8267478943;12.5;3;60.1097126007;3;18.6305961609;13.5;8;29.716504097;
30;4;33.049369812;12.5;3;61.746427536;3;17.686214447;14.5;8;29.9657006264;
31;4;34.245891571;12.5;3;63.1454696655;3;16.7422828674;15.5;9;30.2156887054;
32;4;35.4175415039;12.5;3;64.3158740997;3;15.7985305786;16.5;8;30.4652233124;
33;4;36.5660629272;15.5;3;65.2774753571;3;15.229675293;17.5;9;30.7130589485;
34;4;37.6935119629;18.5;3;66.056098938;3;15.2854385376;18.5;9;30.9579744339;
35;4;38.80210495;21.5;4;66.6794815063;4;15.3405437469;19.5;5;46.198797226;
36;4;39.8940544128;24.5;4;67.0;4;16.3947296143;20.5;5;47.1844263077;
37;4;40.5250015259;27.5;5;67.0;4;18.4477462769;19.5;6;48.0832247734;
38;4;40.5250015259;27.5;6;67.0;4;19.4993667603;19.5;6;48.8934559822;
39;4;40.5250015259;27.5;7;67.0;4;20.5493869781;19.5;6;49.616859436;
40;4;40.5250015259;27.5;6;67.0;4;19.5976333618;18.5;7;50.2577915192;
41;4;40.5250015259;27.5;7;67.0;4;19.6439552307;17.5;7;50.8223571777;
42;4;40.5250015259;27.5;7;67.0;4;17.0;17.5;9;51.3176217079;
43;4;40.5250015259;27.5;8;67.0;4;18.0;19.5;9;51.7509732246;
44;5;40.5250015259;27.5;8;67.0;4;18.0;16.5;9;52.035943985;
45;5;40.5250015259;27.5;9;67.0;5;18.0;17.5;9;52.1937742233;
46;6;40.5250015259;27.5;8;72.0;5;20.0;16.5;9;52.3417720795;
47;6;41.5250015259;28.5;9;72.1500000954;5;21.8768997192;16.5;9;52.4800977707;
48;6;42.5250015259;29.5;9;72.2967748642;5;23.9080219269;19.5;10;52.6089868546;
49;6;42.5250015259;30.5;9;75.1199588776;5;23.625;21.5;11;52.7287387848;
