Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;1;14.0;10.0;5;20.3999996185;1;9.5;10.0;6;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;9.5;10.0;6;20.3999996185;
9;1;14.3268795013;10.3632001877;5;21.8194274902;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;14.8187427521;10.9097137451;5;22.7316036224;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;15.8187427521;11.3658018112;5;23.4745616913;2;9.72283363342;10.7951860428;5;23.0419120789;
12;2;17.8187427521;11.7372808456;4;25.0673980713;2;10.184431076;11.0209560394;5;24.0443505049;
13;2;19.8187427521;12.1836986542;5;25.5825259686;2;11.9770832062;11.4571752548;5;24.8968375921;
14;2;20.8187427521;12.4237632751;5;25.9945092201;2;13.9770832062;11.8107032776;5;25.6209878922;
15;2;21.8187427521;12.6115636826;5;26.1559499502;2;15.9770832062;12.0916318893;5;26.2409451008;
16;2;22.8187427521;12.6733922958;5;26.2119446993;2;16.7228336334;12.7968053818;5;26.7804714441;
17;2;24.364118576;12.5;5;26.269973278;2;18.1320438385;12.4808797836;5;27.0402543545;
18;2;25.3902301788;12.5;5;26.3300433159;2;19.1818904877;12.5;6;27.2842636108;
19;2;25.8485202789;12.5;6;26.3921557665;2;20.1389598846;12.5;6;27.5518820286;
20;2;25.8764705658;12.5;6;26.4563041925;2;20.1991729736;12.5;6;27.8440244198;
21;2;25.90533638;12.5;6;26.5224741697;2;19.625;13.5;6;28.1613030434;
22;2;25.25;12.8806180954;7;26.5906432867;2;20.3362922668;12.5;6;28.5039470196;
23;2;25.25;12.8976612091;7;26.6607804298;3;19.625;13.5;6;28.871723175;
24;2;25.25;13.1643123627;7;26.7328453064;4;19.625;14.0486888885;5;29.263862133;
25;2;23.25;14.1931381226;6;26.8067884445;4;19.625;14.2055444717;5;29.6789975166;
26;2;24.25;12.5;6;26.8825509548;4;20.625;12.5;5;30.1151270866;
27;2;22.25;14.2530202866;7;26.9600640535;4;20.7759037018;12.5;5;30.5695996284;
28;2;21.25;15.2840251923;7;27.0392494202;4;20.8781604767;12.5;5;31.0391392708;
29;2;20.25;16.315700531;7;27.120018959;4;18.9838066101;13.5;5;31.5199065208;
30;2;19.25;17.3480072021;7;27.2022752762;4;18.0919799805;14.5;6;32.007601738;
31;2;18.25;18.3809108734;7;27.2859115601;4;17.2017097473;15.5;6;32.4976010323;
32;2;17.25;19.4143638611;7;27.3708124161;4;14.625;17.5;6;32.9851250648;
33;2;16.25;20.4483242035;7;27.4568536282;4;14.0;19.5;6;33.465420723;
34;2;15.25;21.4827423096;8;27.5439035892;4;14.0;21.5;6;33.9339466095;
35;2;14.25;22.5175609589;8;27.6318233013;4;14.0;23.5;5;34.3865451813;
36;2;15.25;20.552728653;8;27.7204678059;4;14.0;25.5;5;35.8195896149;
37;2;14.0;21.588186264;9;27.8096864223;4;15.0;27.5;5;36.2700891495;
38;2;14.0;22.6238746643;10;27.8993241787;4;16.0;29.5;5;36.6969380379;
39;2;15.0;20.6597290039;10;27.989222765;4;16.0;30.9310283661;6;37.0985710621;
40;2;14.0;21.6956882477;9;28.079221487;4;16.0;32.182510376;7;37.4741171598;
41;2;14.0;22.7316894531;10;28.1691586971;4;16.0;33.4149055481;7;37.8233479261;
42;2;15.0;21.7316894531;11;28.258872509;4;16.0;34.6280555725;7;38.146594286;
43;2;16.0;21.7316894531;12;28.348202467;5;16.0;35.8221931458;7;38.4446542263;
44;2;17.0;21.7316894531;12;28.4369900227;5;16.2935829163;36.9978866577;7;38.7186901569;
45;2;18.0;22.7316894531;13;28.5250804424;5;16.3044319153;38.155960083;7;38.9701317549;
46;3;19.0;23.7316894531;12;28.6123232841;5;17.3155345917;36.2974281311;8;39.2005852461;
47;3;20.0;23.9449291229;12;28.6985738277;5;16.3268871307;37.4234313965;8;39.411752224;
48;3;21.0;23.979429245;12;28.7836937904;5;16.3384819031;38.5351715088;8;39.5569496155;
49;3;22.0;24.0134773254;12;28.867552042;5;17.3503131866;36.5999984741;9;39.6105561256;
50;3;23.0;24.0470199585;12;28.9500255585;5;19.3623752594;34.5999984741;9;39.6651450396;
51;3;24.0;24.0800094604;13;29.0310001373;5;21.0;33.5999984741;9;39.72067523;
52;3;25.0;24.1124000549;14;29.110370636;5;23.3121509552;32.5999984741;9;39.7771017551;
53;5;25.25;24.1441478729;10;44.1880412102;5;24.324848175;32.5;9;39.8343759775;
54;5;27.25;23.5;10;45.0139269829;5;24.5499992371;32.5;11;39.8924454451;
55;5;29.1687660217;24.5;11;45.7573261261;5;24.9757995605;31.5;11;40.9512542486;
56;5;27.25;26.5;11;46.4173402786;6;26.5499992371;33.5;11;42.0407431126;
57;5;27.25;28.2640190125;11;46.9964375496;6;28.5499992371;34.9075202942;11;42.2614403963;
58;5;28.25;27.5;11;47.4995851517;6;29.0159397125;34.5;12;42.4987047911;
59;5;29.25;28.5;11;47.9333777428;6;28.5499992371;36.5;12;42.7538912296;
60;5;29.3264293671;29.5;11;48.3052463531;6;29.043346405;37.5;13;43.028375268;
61;5;29.3552017212;30.5;11;48.6228265762;6;28.5499992371;39.5;14;43.3235218525;
62;5;29.3830299377;31.5;11;48.799785614;8;29.5499992371;41.1911087036;12;44.6406443119;
63;5;29.40990448;32.5;13;48.8573932648;8;30.5499992371;42.2646980286;13;45.1509543657;
64;5;29.4358272552;33.5;12;48.912894249;8;31.0991382599;41.6304702759;15;45.7124142647;
65;5;29.4608020782;34.5;13;48.9663023949;8;30.8575553894;43.6614875793;15;46.3293828964;
66;5;29.4848365784;35.5;13;49.0;8;30.5499992371;45.4888648987;16;47.0061209202;
67;5;29.5;36.5;12;50.7199997902;8;30.9675598145;45.5644874573;16;47.7466242313;
68;6;30.0175018311;38.0;12;72.1223268509;8;31.1553325653;44.7571868896;17;48.5544190407;
69;6;31.4345493317;40.3899993896;13;75.0518074036;8;31.1118125916;44.7899131775;17;49.4323112965;
70;6;32.7665138245;42.6872596741;13;77.5250091553;8;30.5499992371;46.7930831909;17;50.3821014166;
71;6;33.0294189453;44.9097442627;14;79.3996858597;8;31.1970729828;45.8564949036;17;51.4042659998;
72;7;33.1714248657;47.0;13;80.595375061;8;31.4066619873;44.8903083801;17;52.4976238012;
73;7;34.2302017212;46.0;13;81.5581059456;8;31.5282440186;45.924446106;18;55.3666148186;
74;7;33.2868843079;48.0;14;82.3207483292;8;30.6175880432;45.4731216431;18;58.0858151913;
75;8;33.3414077759;50.0;12;82.9192771912;8;30.6791801453;45.9126663208;18;60.6822519302;
76;8;33.3937110901;51.7000007629;12;83.3194880486;8;31.8403549194;47.2602996826;19;63.1797677279;
77;8;33.4437675476;52.7000007629;12;83.4256877899;8;33.2658996582;45.5339393616;21;65.4463838339;
78;9;33.491558075;53.7000007629;11;83.5268483162;9;34.358581543;45.6760940552;20;67.5441619158;
79;9;34.5370788574;52.7000007629;11;84.6229987144;9;29.6239738464;48.7286834717;21;69.6278214455;
80;9;34.5803489685;55.7000007629;12;84.7541975975;10;28.4901256561;48.7819137573;20;71.5583949089;
81;10;35.6213874817;58.7000007629;12;84.8817129135;10;27.517414093;49.8357315063;21;73.3947262764;
82;10;35.6602363586;60.7000007629;13;85.0056526661;10;27.6239738464;50.8900756836;21;75.1532907486;
83;10;35.6969451904;62.7000007629;14;85.1261414289;10;27.6749992371;50.9448852539;21;76.8094475269;
84;10;35.7315635681;64.6999969482;14;85.211841464;10;28.6487064362;49.8900756836;22;79.3446023464;
85;10;34.7315635681;64.6999969482;15;85.2577478886;10;30.6747283936;51.8900756836;22;80.8070132732;
86;10;34.7315635681;65.6999969482;16;85.3048160076;10;33.3252868652;54.8900756836;23;82.1347045898;
