Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
1;1;11.0;10.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;11.0;10.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;11.0;10.0;5;20.0;1;8.0;12.0;6;20.0;
4;1;11.0;10.0;5;20.0;1;8.0;11.0;6;20.0;
5;1;12.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
6;1;13.0;10.0;5;20.0;1;9.0;10.0;5;20.0;
7;1;14.0;10.0;5;20.3999996185;1;9.5;10.0;5;20.0;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;9.5;10.0;5;20.3999996185;
9;1;14.3268795013;10.3632001877;5;21.8194274902;1;9.59000015259;10.1999998093;5;20.7264003754;
10;1;14.8187427521;10.9097137451;5;22.7316036224;1;9.66343975067;10.3632001877;5;20.9903717041;
11;1;15.8187427521;11.3658018112;5;23.4745616913;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;16.8187427521;11.7372808456;5;24.0673980713;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;17.8187427521;12.0336990356;5;24.5325260162;2;11.7228336334;11.7571754456;4;24.6214065552;
14;1;18.0396366119;12.2662630081;5;24.892534256;2;13.7228336334;12.1107034683;4;25.3132637739;
15;1;18.2016410828;12.446267128;5;25.0;2;15.7228336334;12.0916318893;4;25.8980411291;
16;1;18.25;12.5;5;25.0;2;17.0098056793;12.3113050461;4;26.3994836807;
17;1;20.2016410828;12.5;5;25.0;2;18.0463218689;12.4808797836;4;26.6183350086;
18;1;21.2016410828;12.5;5;25.0;2;18.7228336334;12.9855003357;4;26.8187118769;
19;1;22.2016410828;12.5;6;25.0;2;20.0342102051;12.5;4;27.0402543545;
20;1;23.2016410828;12.5;6;25.0;2;20.0840568542;12.5;4;27.2842636108;
21;1;23.25;12.5;5;25.0;2;20.1389598846;12.5;4;27.5518820286;
22;1;23.25;12.5;5;25.0;2;20.1991729736;12.5;3;27.8440244198;
23;1;23.25;12.5;5;25.0;2;19.625;13.5;3;28.1613030434;
24;1;23.25;12.5;5;25.0;2;20.3362922668;12.5;9;28.5039470196;
25;1;23.25;12.5;6;25.0;3;19.625;13.5;4;43.871723175;
26;1;23.25;12.5;5;25.0;3;20.625;14.0486888885;4;45.013862133;
27;1;23.25;12.5;6;25.0;3;21.625;14.2055444717;4;46.0983719826;
28;1;23.25;12.5;6;25.0;3;23.625;12.5;6;47.1224169731;
29;1;23.25;12.5;6;25.0;3;22.7759037018;13.5;7;48.0858693123;
30;1;23.25;12.5;6;25.0;3;22.8781604767;14.5;7;48.990465641;
31;1;23.25;12.5;6;25.0;3;22.9838066101;15.5;7;49.8389964104;
32;1;23.25;12.5;6;25.0;3;23.0919799805;16.5;7;50.6346197128;
33;1;23.25;12.5;6;25.0;4;23.1648159027;17.5;6;51.3803639412;
34;1;23.25;12.5;6;25.0;4;21.6648292542;19.5;7;51.9851250648;
35;1;23.25;12.5;5;25.0;4;21.7000007629;21.5;8;52.465420723;
36;1;23.25;12.5;5;25.0;4;21.7000007629;23.5;8;52.9339466095;
37;1;23.25;12.5;6;25.0;4;21.7000007629;25.5;8;53.3865451813;
38;1;23.25;12.5;5;25.0;4;21.7000007629;27.5;9;53.8195896149;
39;1;23.25;13.5;5;25.0;4;21.7000007629;29.5;9;54.2300891876;
40;1;23.25;14.5;5;25.0;4;21.7000007629;31.5;8;55.6157541275;
41;1;23.25;15.5;5;25.0;4;22.7000007629;32.9310264587;7;56.1050175428;
42;1;23.25;16.5;6;25.0;4;23.7000007629;34.182510376;7;56.5824407339;
43;1;23.25;17.5;6;25.0;4;24.0826301575;35.4149055481;7;57.0492305756;
44;1;23.25;17.5;6;25.0;4;24.1313171387;36.6280555725;5;57.507181406;
45;1;23.25;17.5;6;25.0;4;26.1855010986;34.6280555725;6;57.9585500956;
46;1;23.25;17.5;6;25.0;4;26.2456150055;36.6280555725;6;58.4059131145;
47;1;23.25;17.5;7;25.0;4;28.3120765686;35.6280555725;7;58.85201931;
48;1;23.25;17.5;6;25.0;5;30.3852806091;36.5;6;59.2996389866;
49;1;23.25;17.5;6;25.0;5;29.4655647278;38.5;6;59.7514140606;
50;1;23.25;17.5;7;25.0;5;30.1782073975;38.5;7;60.1613030434;
51;1;23.25;17.5;8;25.0;5;31.2733917236;35.5;7;60.5039470196;
52;1;23.25;17.5;8;25.0;5;32.3761863708;34.5;6;60.871723175;
53;1;23.25;17.5;9;25.0;5;33.4115180969;33.5;6;61.263862133;
54;1;23.25;17.5;9;25.0;5;33.5291595459;32.5;6;61.6789975166;
55;1;23.25;17.5;9;25.0;5;33.6536979675;32.5;7;62.1151270866;
56;1;23.25;17.5;9;25.0;5;33.784538269;32.5;7;62.5695996284;
57;1;23.25;17.5;9;25.0;5;33.920879364;32.5;8;63.0391392708;
58;1;23.25;17.5;9;25.0;5;34.0617408752;32.5;8;63.5199065208;
59;1;23.25;17.5;8;25.0;5;32.2059707642;33.5;8;64.007601738;
60;1;23.25;17.5;8;25.0;5;31.3522796631;34.5;9;64.4976010323;
61;1;23.25;17.5;8;25.0;5;30.4992790222;35.5;9;64.9851250648;
62;1;23.25;17.5;9;25.0;5;29.6455383301;36.5;11;65.465420723;
63;1;23.25;17.5;9;25.0;5;29.1646270752;37.5;12;65.9339466095;
64;1;23.25;17.5;9;25.0;5;29.3051834106;38.5;14;66.3865451813;
65;1;23.25;17.5;9;26.0;5;29.4409637451;39.5;14;68.9673204422;
66;1;23.7000007629;18.0;8;26.7800006866;5;28.7981948853;38.5;15;71.1720581055;
67;1;24.0510005951;18.3899993896;8;27.3745174408;5;29.1207752228;38.5;15;73.0409736633;
68;1;24.3185329437;18.6872596741;9;27.8194847107;6;28.484916687;37.5;13;94.6182126999;
69;1;24.5187683105;18.9097423553;9;28.0;7;29.7424087524;38.5;12;97.58385849;
70;1;24.5999984741;19.0;9;28.0;7;31.965927124;40.5;12;99.8245220184;
71;1;24.5999984741;19.0;9;28.0;7;34.1045074463;42.5;14;101.742375374;
72;1;24.5999984741;19.0;9;28.0;7;35.5955085754;44.5;15;103.232637405;
73;1;24.5999984741;19.0;9;28.0;7;36.7196464539;46.5;15;104.408864021;
74;1;24.5999984741;19.0;9;28.0;7;37.8214836121;47.5;15;105.351436615;
75;1;24.5999984741;19.0;10;28.0;7;38.9118118286;48.5;15;106.098855019;
76;1;24.5999984741;19.0;10;28.0;7;39.9913482666;49.5;16;106.619786263;
77;1;24.5999984741;19.0;10;28.0;7;40.3609352112;50.5;17;107.821570396;
78;1;24.5999984741;19.0;12;28.0;7;41.4214706421;52.5;17;108.056231976;
79;1;24.5999984741;19.0;12;28.0;7;40.4738693237;55.5;17;109.559610367;
80;1;24.5999984741;19.0;12;28.0;7;39.9059906006;58.5;16;110.846559405;
81;1;24.5999984741;19.0;12;28.0;7;39.8972816467;61.5;17;111.935379982;
82;1;24.5999984741;19.0;12;28.0;7;40.2032012939;64.5;19;112.849072099;
83;1;24.5999984741;19.0;12;28.0;8;38.3357162476;67.5;18;113.612184405;
84;1;24.5999984741;19.0;13;28.0;8;41.4762878418;70.5;18;114.105342388;
85;1;24.5999984741;19.0;12;28.0;8;44.7690353394;73.5;22;114.430208325;
86;1;24.5999984741;19.0;13;28.0;8;43.9015235901;74.5;23;114.651328325;
87;1;24.5999984741;19.0;13;28.0;9;44.7236328125;76.5;24;114.739652514;
88;1;24.5999984741;19.0;13;28.0;9;45.7324676514;79.5;24;114.831164241;
89;1;24.5999984741;19.0;13;28.0;9;45.7416191101;77.5;25;114.925814152;
90;1;24.5999984741;19.0;13;28.0;9;44.751083374;79.5;25;115.023533583;
91;1;24.5999984741;19.0;13;28.0;9;45.7608528137;82.5;25;115.124233961;
92;1;24.5999984741;19.0;12;28.0;10;45.7709236145;80.5;24;115.227806568;
93;1;24.5999984741;19.0;12;28.0;10;44.7812805176;82.5;25;116.334121704;
94;1;24.5999984741;19.0;11;28.0;10;46.7919120789;86.5;25;116.623028874;
95;1;24.5999984741;19.0;12;28.0;10;47.8028030396;85.5;25;116.944633007;
96;1;24.5999984741;19.0;12;28.0;10;45.9529647827;87.5;25;117.303014398;
